TF,target,importance,TF_Type,TF_Expression,Target_Type,Target_Expression
RPL35,RPS27,260.2873357,GeneralTF,-0.29201896090568313,None,0.04178188274941022
RPL6,RPS4X,257.9740244,GeneralTF,-0.27235618326369987,GeneralTF,-0.16223478815964976
SOX4,SOX11,256.6440272,NeuroDisease,0.2328105103407569,NeuroDisease,0.24233543301072427
HESX1,GLG1,256.3184301,NeuroDisease,Not Known,None,0.10178615931156745
EZR,RPN1,255.2960956,GeneralTF,-0.837765467055438,None,0.6789565071750203
RPS10,RPL41,254.5966773,GeneralTF,-0.09294964162965774,None,-0.24618652892981369
SIX3,SIX3-AS1,253.480718,NeuroDisease,0.5650609563731847,None,0.4266621625979627
RPS4X,RPL6,249.5640726,GeneralTF,-0.16223478815964976,GeneralTF,-0.27235618326369987
RPS10,RPL37,249.24804,GeneralTF,-0.09294964162965774,None,-0.23746060650264486
RPL6,RPS14,249.0672024,GeneralTF,-0.27235618326369987,None,-0.3879043456537368
RPL6,RPL18A,248.0765627,GeneralTF,-0.27235618326369987,None,-0.35050275351688864
RPL35,RPL37A,247.5963667,GeneralTF,-0.29201896090568313,None,-0.2561875540831719
RPL6,RPS3A,247.5822797,GeneralTF,-0.27235618326369987,None,-0.3151553146720041
EBF1,AC092691.1,247.0668603,GeneralTF,0.7943503439548684,None,0.26405728091464203
RPL6,RPS7,245.5996059,GeneralTF,-0.27235618326369987,NeuroDev,-0.41925054346889484
ENO1,GPI,245.4409139,GeneralTF,-0.5368327759641774,None,-0.047166192925435474
NR2F2,AC012409.2,244.9727449,NeuroDev,-0.6551987782534493,None,-1.2679590011484467
RPS10,RPL27A,244.3716139,GeneralTF,-0.09294964162965774,None,-0.3152096570968418
PRDM16,AC096570.2,243.990408,GeneralTF,-0.5491217034646841,None,0.000979209228142075
RPL6,RPL30,243.0689598,GeneralTF,-0.27235618326369987,None,-0.2605694486687879
ZNF362,HK1,242.57849,GeneralTF,-0.13782942557329042,NeuroDisease,0.13808354649065346
RPL6,EIF1,241.9094608,GeneralTF,-0.27235618326369987,None,-0.11445574099553331
ZFHX3,AC138627.1,241.8518964,NeuroDev,0.488771779598354,None,-0.29429479740928255
NCOR2,MFSD14C,241.4722472,NeuroDev,-0.03364919612499937,None,0.05842742138925131
RPL6,RPL26,239.1867822,GeneralTF,-0.27235618326369987,None,-0.2727745867997926
RPL6,RPL5,237.48916,GeneralTF,-0.27235618326369987,None,-0.22456963764390644
RPL6,RPL37A,236.2141486,GeneralTF,-0.27235618326369987,None,-0.2561875540831719
SOX4,TUBB2B,234.9088422,NeuroDisease,0.2328105103407569,NeuroDisease,0.008200463863997382
RPL6,ZFAS1,234.3915203,GeneralTF,-0.27235618326369987,None,-0.12099948976063346
HMGB2,ARL6IP1,233.6973073,GeneralTF,-0.08553722379262044,None,0.17329478772808316
RPS10,RPS29,233.300792,GeneralTF,-0.09294964162965774,None,-0.2712685390025501
RPL35,RPL38,232.8995453,GeneralTF,-0.29201896090568313,None,-0.1945946753618355
EBF1,VCAN,232.6514646,GeneralTF,0.7943503439548684,None,0.4378052896650025
RPL6,RPS13,232.164778,GeneralTF,-0.27235618326369987,None,-0.21858174984512097
SIX3,ZFHX4,231.756523,NeuroDisease,0.5650609563731847,None,0.23307813970351857
ID1,ID3,231.4129609,NeuroDev,-1.2720065193842345,NeuroDev,-2.0995687973435
RPL6,RPL34,227.921841,GeneralTF,-0.27235618326369987,None,-0.26891900003033214
EBF1,LSAMP,227.2948659,GeneralTF,0.7943503439548684,NeuroDev,0.1149189879187407
RPS4X,RPL34,226.8541269,GeneralTF,-0.16223478815964976,None,-0.26891900003033214
ZFHX3,LINC01568,226.5465462,NeuroDev,0.488771779598354,None,0.046357196758787314
RPL35,RPS18,225.9523962,GeneralTF,-0.29201896090568313,None,-0.2453132775021729
RPL6,RPL15,225.5075136,GeneralTF,-0.27235618326369987,None,-0.15922764511574855
HMGB2,UBE2S,225.3365175,GeneralTF,-0.08553722379262044,None,0.031834491100558006
RPL6,NACA,224.5295219,GeneralTF,-0.27235618326369987,None,-0.25990486288444503
HMGA2,HMGA2-AS1,224.1028947,GeneralTF,-2.042590777540231,None,-1.4123694575085437
PBX3,MEIS2,223.8709374,NeuroDev,0.49665804512848,NeuroDisease,0.438001312066903
RPL6,RPL35A,223.0005092,GeneralTF,-0.27235618326369987,None,-0.2200478664481938
RPL6,RPS15A,221.9236399,GeneralTF,-0.27235618326369987,None,-0.27962369381255964
FOS,EGR1,221.6653988,NeuroDev,-0.6847882896602215,GeneralTF,-0.4616449709295538
RPL35,RPS29,219.0946425,GeneralTF,-0.29201896090568313,None,-0.2712685390025501
ZNF76,SPTAN1,219.0547362,NeuroDev,-0.24583670519206394,NeuroDisease,0.04429187813744462
HMGB2,CDC20,218.5148655,GeneralTF,-0.08553722379262044,NeuroDev,-0.5996005116442831
PROX2,AC046134.2,218.4118768,NeuroDev,Not Known,None,-0.15534334134584465
DLX5,NRXN3,217.9141777,NeuroDev,1.268927897257204,NeuroDisease,0.6098522912702746
RPL6,RPL32,217.564975,GeneralTF,-0.27235618326369987,None,-0.20774985280626143
RAD21,HMGB2,216.5897425,NeuroDisease,-0.041019137251091645,GeneralTF,-0.08553722379262044
RPL6,RPS18,214.7857026,GeneralTF,-0.27235618326369987,None,-0.2453132775021729
ATF3,AGPAT4,214.0531607,GeneralTF,-0.944783295859323,None,-0.16131189587383862
RPL35,RPL41,213.8669155,GeneralTF,-0.29201896090568313,None,-0.24618652892981369
RPL6,RPS24,211.7072817,GeneralTF,-0.27235618326369987,None,-0.28875716663812195
RPL6,RPS27A,211.399469,GeneralTF,-0.27235618326369987,None,-0.17712312579012945
RPL6,RPS27,211.3140746,GeneralTF,-0.27235618326369987,None,0.04178188274941022
FEZF1,FEZF1-AS1,211.094904,NeuroDev,-1.063928861417026,None,-1.209919763092853
RPL6,RPS16,210.737599,GeneralTF,-0.27235618326369987,None,-0.22510292863811382
DLX5,SOX4,210.7359529,NeuroDev,1.268927897257204,NeuroDisease,0.2328105103407569
RPS10,RPL13,210.2477615,GeneralTF,-0.09294964162965774,None,-0.34699110248607656
ZNF93,LEF1,210.0483246,GeneralTF,-0.3280131891622833,NeuroDev,-2.4167077815481544
RPL6,RPL11,209.3671883,GeneralTF,-0.27235618326369987,None,-0.267887783342614
RPL6,RPL18,209.2804499,GeneralTF,-0.27235618326369987,None,-0.31284203057475796
H2AFZ,HMGB2,208.3382792,GeneralTF,-0.1951773842925043,GeneralTF,-0.08553722379262044
RPL6,GAS5,207.8839818,GeneralTF,-0.27235618326369987,None,0.5657347510665689
HNRNPA1,ACTG1,207.8580623,GeneralTF,-0.11763624837659663,NeuroDisease,0.021051729788510283
SOX4,TUBB3,207.8066398,NeuroDisease,0.2328105103407569,NeuroDisease,0.06491705802608236
ZNF578,DOT1L,207.2000764,GeneralTF,Not Known,None,-0.09861237912460162
RPS10,RPL6,206.9895157,GeneralTF,-0.09294964162965774,GeneralTF,-0.27235618326369987
HNRNPA1,H3F3A,206.7993274,GeneralTF,-0.11763624837659663,None,0.011727744938287363
HMGB1,HMGN2,206.5813143,NeuroDev,-0.12316592388940288,None,0.08823071435750093
RPL6,TPT1,205.9285031,GeneralTF,-0.27235618326369987,None,-0.14424705526576842
ENO1,PGK1,205.8524126,GeneralTF,-0.5368327759641774,NeuroDisease,-0.48372545330275774
ENO1,MIF,205.7035778,GeneralTF,-0.5368327759641774,None,-0.3227529921904005
RPL6,RPL10,205.5567833,GeneralTF,-0.27235618326369987,NeuroDisease,-0.26554263475449563
CREB5,AL589740.1,203.1779464,GeneralTF,-0.18447596982593512,None,0.15426153816810187
POU2F1,KIAA1257,202.9191772,GeneralTF,0.3613032386525257,None,-0.45724264041697155
SOX4,MLLT11,202.3258448,NeuroDisease,0.2328105103407569,None,0.44361522799013453
FEZ1,TUBB2B,201.7682644,NeuroDev,0.09949655990957182,NeuroDisease,0.008200463863997382
TPI1,MIF,201.2140633,NeuroDisease,-0.2792816025922574,None,-0.3227529921904005
RXRG,BICRAL,199.313482,NeuroDev,0.773162851499914,None,0.1004353373054585
RPS10,FAU,199.2952755,GeneralTF,-0.09294964162965774,None,-0.08320835288958361
SOX11,TUBB3,198.5975535,NeuroDisease,0.24233543301072427,NeuroDisease,0.06491705802608236
TPI1,BNIP3,198.3677906,NeuroDisease,-0.2792816025922574,NeuroDev,-0.8381883836219874
RPL6,RPS3,198.0532737,GeneralTF,-0.27235618326369987,None,-0.32164595440768073
RPL6,RPL3,197.912717,GeneralTF,-0.27235618326369987,None,-0.31095765577062373
PBX1,PBX3,197.0374889,NeuroDisease,0.44816668591407993,NeuroDev,0.49665804512848
TBX3,AKAP13,196.9892601,NeuroDev,Not Known,None,-0.1662189866247822
RFX1,MAMDC2-AS1,196.9058851,GeneralTF,-0.18978819326274815,None,-0.25006354850454604
RPS10,RPL36,196.7290436,GeneralTF,-0.09294964162965774,None,-0.2699069580687695
RPS4X,RPL15,194.9096996,GeneralTF,-0.16223478815964976,None,-0.15922764511574855
RPS10,RPL30,194.7681231,GeneralTF,-0.09294964162965774,None,-0.2605694486687879
EZR,CRTAP,194.4485227,GeneralTF,-0.837765467055438,None,-0.3263219377947799
RPL6,RPL8,194.3970353,GeneralTF,-0.27235618326369987,None,-0.33860848134827165
ZNF76,KCND3,194.064986,NeuroDev,-0.24583670519206394,None,0.23667824402561938
RPS10,RPL21,193.99833,GeneralTF,-0.09294964162965774,None,-0.19405317997988827
RPL6,RPL13A,193.8632761,GeneralTF,-0.27235618326369987,None,-0.2855027919158815
ENO1,PKM,193.8500294,GeneralTF,-0.5368327759641774,GeneralTF,-0.30584321812837295
ZNF114,SMG6,193.6126835,GeneralTF,0.0330128271593219,None,-0.496811045347264
NFIA,NFIB,193.2871508,NeuroDisease,-0.9209455126041796,NeuroDisease,-0.43574053190771334
PKM,ENO1,193.2823121,GeneralTF,-0.30584321812837295,GeneralTF,-0.5368327759641774
HMGB2,RAD21,193.1636301,GeneralTF,-0.08553722379262044,NeuroDisease,-0.041019137251091645
ZBTB20,ZBTB20-AS5,192.9526187,NeuroDisease,0.5240394905732264,None,0.49317336707872605
RPS10,TPT1,192.7507596,GeneralTF,-0.09294964162965774,None,-0.14424705526576842
RPL35,RPL36,192.2542069,GeneralTF,-0.29201896090568313,None,-0.2699069580687695
NCOR2,CSMD3,191.8771223,NeuroDev,-0.03364919612499937,None,-0.9369467276290226
RBFOX2,MALAT1,191.7484749,NeuroDev,0.13426450174246582,None,-0.163614161481776
RPS10,RPL13A,191.549776,GeneralTF,-0.09294964162965774,None,-0.2855027919158815
GLI3,CREB5,191.2918944,NeuroDisease,-0.7014497245602642,GeneralTF,-0.18447596982593512
SOX11,MAP1B,190.9563245,NeuroDisease,0.24233543301072427,NeuroDisease,0.0617894863252211
RPL6,RPL29,190.7734262,GeneralTF,-0.27235618326369987,None,-0.6279271355415494
ENO1,PFKP,190.6674299,GeneralTF,-0.5368327759641774,None,-0.2157632156076199
RPS10,RPL24,190.1062544,GeneralTF,-0.09294964162965774,None,-0.2464688942809413
RPS10,RPS18,189.5088253,GeneralTF,-0.09294964162965774,None,-0.2453132775021729
RPL6,RPL19,189.4281882,GeneralTF,-0.27235618326369987,None,-0.22094260769196078
RPL6,RPL14,189.275639,GeneralTF,-0.27235618326369987,None,-0.22988891844580522
SOX4,STMN2,188.6510984,NeuroDisease,0.2328105103407569,NeuroDev,0.42899151615732
PBX3,MEIS1,188.1298926,NeuroDev,0.49665804512848,NeuroDev,0.4943005807927469
RPL6,RACK1,188.006863,GeneralTF,-0.27235618326369987,None,-0.20549001922942217
JUND,STMN4,187.9163456,GeneralTF,-0.27579041778218316,NeuroDev,0.02938219829639056
VAX1,SHTN1,187.8936231,NeuroDev,1.787548872168212,NeuroDev,0.9623015420822583
RPS4X,RPL5,187.8805065,GeneralTF,-0.16223478815964976,None,-0.22456963764390644
ZNF521,AC105114.2,187.5941804,NeuroDev,-0.521628266943192,None,-0.9193409673197935
RPS10,RPL9,187.5361023,GeneralTF,-0.09294964162965774,None,-0.3588955868540665
TPI1,FAM162A,187.3186069,NeuroDisease,-0.2792816025922574,None,-0.6832543645800356
RPL6,RPL7A,187.3038749,GeneralTF,-0.27235618326369987,None,-0.3408370542446181
LHX1,LHX1-DT,186.6318097,NeuroDev,-2.840350915327879,None,-2.3854698186012184
RPL6,RPS6,186.4357129,GeneralTF,-0.27235618326369987,None,-0.455862410088615
STAU2,AC027018.1,186.3254556,GeneralTF,0.03916042937906644,None,0.08155719963367855
RPS4X,RPL35A,186.0824516,GeneralTF,-0.16223478815964976,None,-0.2200478664481938
PBX3,IL1RAPL2,185.852144,NeuroDev,0.49665804512848,NeuroDev,-0.4936557708761845
POU2F1,LDLRAD3,185.8402943,GeneralTF,0.3613032386525257,None,-0.4960203712673539
HMGB2,CCNB1,185.7563768,GeneralTF,-0.08553722379262044,None,-0.6787404577771289
RPL6,RPL28,185.3637927,GeneralTF,-0.27235618326369987,None,-0.10290458450959486
RPS4X,RPL37A,184.7562107,GeneralTF,-0.16223478815964976,None,-0.2561875540831719
NFIA,KCNH7,184.6101889,NeuroDisease,-0.9209455126041796,None,0.6571983376291627
RPL6,RPS5,184.4530173,GeneralTF,-0.27235618326369987,None,-0.21937732426869103
RPS10,RPL28,184.4443349,GeneralTF,-0.09294964162965774,None,-0.10290458450959486
ZFHX3,ROBO1,183.5407664,NeuroDev,0.488771779598354,NeuroDev,0.2879985579187332
HMGB1,ACTB,183.096416,NeuroDev,-0.12316592388940288,NeuroDisease,-0.03649947770619291
RPS4X,ACTG1,182.3706975,GeneralTF,-0.16223478815964976,NeuroDisease,0.021051729788510283
RPL35,RPS21,182.3369952,GeneralTF,-0.29201896090568313,None,-0.19822971045499643
RPL6,RPS19,181.8461989,GeneralTF,-0.27235618326369987,None,-0.2413799252776314
RPS10,RPL11,181.7458094,GeneralTF,-0.09294964162965774,None,-0.267887783342614
SOX4,BASP1,181.6834249,NeuroDisease,0.2328105103407569,NeuroDev,0.11989451254152135
RPL6,RPL4,181.6717577,GeneralTF,-0.27235618326369987,None,-0.02777839327024876
HES4,TTYH1,181.5271872,NeuroDev,-0.621264222573984,None,-0.2723228547073532
RPL6,RPL7,181.4241046,GeneralTF,-0.27235618326369987,None,-0.2686306196897593
RPL6,EIF3E,180.8513733,GeneralTF,-0.27235618326369987,None,-0.25330673972280776
RPS10,RPS12,180.4530049,GeneralTF,-0.09294964162965774,None,-0.2589811731535826
MYC,AGPAT4,180.3436031,GeneralTF,0.05565615892726512,None,-0.16131189587383862
RPL6,RPS23,180.0241322,GeneralTF,-0.27235618326369987,None,-0.2707171124084005
TRIM33,POR,179.9998868,GeneralTF,-0.08794937020779585,NeuroDisease,-0.044850763822754165
MEIS1,PBX3,179.6731516,NeuroDev,0.4943005807927469,NeuroDev,0.49665804512848
RPL6,RPS12,179.5855572,GeneralTF,-0.27235618326369987,None,-0.2589811731535826
RPS10,RPS27A,179.478288,GeneralTF,-0.09294964162965774,None,-0.17712312579012945
EBF1,CLRN1-AS1,179.3942666,GeneralTF,0.7943503439548684,None,1.627325073960558
RPL6,HNRNPA1,179.2200806,GeneralTF,-0.27235618326369987,GeneralTF,-0.11763624837659663
RPS10,RPL34,179.1025822,GeneralTF,-0.09294964162965774,None,-0.26891900003033214
GTPBP1,RND2,179.0232065,GeneralTF,-0.04873946916572629,NeuroDev,0.0707779486953155
ZNF93,PRKN,178.9532654,GeneralTF,-0.3280131891622833,NeuroDev,-0.5159825874326687
RPL35,RPL34,178.9337247,GeneralTF,-0.29201896090568313,None,-0.26891900003033214
HES6,DLL1,178.5063913,NeuroDev,-0.10458054807938463,NeuroDisease,-0.04374529032689929
MEIS2,PBX3,177.851621,NeuroDisease,0.438001312066903,NeuroDev,0.49665804512848
EZR,LINC00174,177.5672534,GeneralTF,-0.837765467055438,None,-0.21573951736706873
LHX5,LHX5-AS1,177.3684392,NeuroDev,-2.0544851039536605,None,-3.109899661191446
DMRT1,PTPRS,177.3164166,GeneralTF,Not Known,NeuroDev,0.11060751834571911
RPL6,RPL12,177.075052,GeneralTF,-0.27235618326369987,None,-0.4007171677746609
SOX4,STMN1,177.0256077,NeuroDisease,0.2328105103407569,NeuroDev,0.2909686247829276
RPL35,RPL39,176.9457713,GeneralTF,-0.29201896090568313,None,-0.22325699715126562
ZNF93,HMMR,176.8037841,GeneralTF,-0.3280131891622833,None,-0.9628283613281804
RFX2,TLK2,176.7427428,GeneralTF,-0.35635186083832865,NeuroDisease,-0.037641785265798686
ZNF248,XIST,176.0459374,GeneralTF,1.394791778855606,None,-2.4714093658784386
RPS10,RPS16,175.9409321,GeneralTF,-0.09294964162965774,None,-0.22510292863811382
RPL6,EEF1G,175.7467453,GeneralTF,-0.27235618326369987,None,-0.3128646648789849
RPS10,RPL36A,175.6556431,GeneralTF,-0.09294964162965774,None,-0.31867528167073866
RPL6,RPL41,174.8566063,GeneralTF,-0.27235618326369987,None,-0.24618652892981369
RXRG,PNKD,174.658426,NeuroDev,0.773162851499914,None,0.008542758817924476
TBR1,PTPRD,174.4101593,NeuroDisease,-1.752807583113459,NeuroDev,-0.3577803053927319
RPS10,RPS21,174.3949292,GeneralTF,-0.09294964162965774,None,-0.19822971045499643
EBF1,P2RY14,174.0215619,GeneralTF,0.7943503439548684,None,-0.14308812054958475
RPS4X,EEF1A1,173.9210553,GeneralTF,-0.16223478815964976,None,-0.13976960991825282
RPS4X,BEX3,173.308784,GeneralTF,-0.16223478815964976,None,0.06733909276386851
HMGB2,CCNB2,173.2452202,GeneralTF,-0.08553722379262044,None,-0.4022374047248018
RPL6,GAPDH,172.4802806,GeneralTF,-0.27235618326369987,None,-0.3061289218529374
RPL6,RPL37,172.3999643,GeneralTF,-0.27235618326369987,None,-0.23746060650264486
RPL6,RPL27,172.2118676,GeneralTF,-0.27235618326369987,None,-0.2112407935093885
HMGB2,MAD2L1,172.0606235,GeneralTF,-0.08553722379262044,None,-0.133692267940914
HMGB2,TUBB4B,171.8910128,GeneralTF,-0.08553722379262044,None,-0.2217588764668676
RPL6,RPL21,171.3757052,GeneralTF,-0.27235618326369987,None,-0.19405317997988827
SOX4,TUBB,171.1227227,NeuroDisease,0.2328105103407569,NeuroDisease,0.13221771130825083
RPS4X,RPS3A,170.6103096,GeneralTF,-0.16223478815964976,None,-0.3151553146720041
MSI2,SIPA1L3,170.4694332,NeuroDev,-0.016709199564621708,None,-0.5646584057338795
RPL6,GABARAP,170.3606873,GeneralTF,-0.27235618326369987,None,-0.07162788427145089
EGR1,FOS,170.0967653,GeneralTF,-0.4616449709295538,NeuroDev,-0.6847882896602215
RPS4X,RPS23,169.6672257,GeneralTF,-0.16223478815964976,None,-0.2707171124084005
RBPJL,PHF21A,169.6606639,GeneralTF,Not Known,NeuroDisease,0.09187482002158921
RPS4X,RPL24,169.5905597,GeneralTF,-0.16223478815964976,None,-0.2464688942809413
RPS4X,RPL28,169.1163215,GeneralTF,-0.16223478815964976,None,-0.10290458450959486
P4HB,ARF4,168.7621378,GeneralTF,-0.08708482994751732,NeuroDev,-0.025230489204089445
RPS10,RPL10,168.5032006,GeneralTF,-0.09294964162965774,NeuroDisease,-0.26554263475449563
ZFHX3,UNC5D,168.5008421,NeuroDev,0.488771779598354,NeuroDev,0.9138516910183053
RPL6,RPS8,168.3596372,GeneralTF,-0.27235618326369987,None,-0.25894188218466996
PBX3,OPCML,168.343058,NeuroDev,0.49665804512848,NeuroDev,0.20482358717834473
NFIB,ZFPM2,168.3057003,NeuroDisease,-0.43574053190771334,None,-0.8670848477931183
EBF1,MED12L,167.8800503,GeneralTF,0.7943503439548684,NeuroDisease,-0.0683173269198232
HMGB2,TOP2A,167.5762012,GeneralTF,-0.08553722379262044,None,-0.20566585771964654
JUN,JUND,167.4331463,NeuroDev,-0.306372487639605,GeneralTF,-0.27579041778218316
HNRNPA1,SLC25A6,167.2037965,GeneralTF,-0.11763624837659663,None,-0.2081268628456696
CELF4,SNHG14,167.0527143,NeuroDisease,0.16357286576412958,None,-0.034806869429768864
RPS10,RPS28,166.9911511,GeneralTF,-0.09294964162965774,None,-0.2022844787417552
RPS10,RPS26,166.4033706,GeneralTF,-0.09294964162965774,NeuroDisease,0.1303932284167312
GABPB1,PDIK1L,166.3782338,GeneralTF,-0.07004488033030223,None,0.1466199520593079
HMGB1,TUBA1B,166.292626,NeuroDev,-0.12316592388940288,None,-0.034699975928181574
SOX11,TUBA1A,166.0752889,NeuroDisease,0.24233543301072427,NeuroDisease,0.18135552787308623
RPS10,RPL35A,165.7036224,GeneralTF,-0.09294964162965774,None,-0.2200478664481938
HMGB2,BIRC5,165.310168,GeneralTF,-0.08553722379262044,None,0.07763505326146794
RPS4X,RPL13A,165.3043573,GeneralTF,-0.16223478815964976,None,-0.2855027919158815
PBX3,NTM,165.0001551,NeuroDev,0.49665804512848,NeuroDev,0.23106992316216485
RPS4X,TPT1,164.9578527,GeneralTF,-0.16223478815964976,None,-0.14424705526576842
RPL6,RPL39,164.6023346,GeneralTF,-0.27235618326369987,None,-0.22325699715126562
H2AFZ,HMGB1,164.4833337,GeneralTF,-0.1951773842925043,NeuroDev,-0.12316592388940288
RPL6,RPS26,164.3232751,GeneralTF,-0.27235618326369987,NeuroDisease,0.1303932284167312
RPS10,GAS5,164.3190669,GeneralTF,-0.09294964162965774,None,0.5657347510665689
SIX3,LINC01833,164.2973474,NeuroDisease,0.5650609563731847,None,-0.24606684387710237
HMGB2,TPX2,164.1799766,GeneralTF,-0.08553722379262044,None,-0.6732181074788556
DLX5,DLX6-AS1,164.1475928,NeuroDev,1.268927897257204,None,1.1714556338009445
RPS10,RPL26,163.9480925,GeneralTF,-0.09294964162965774,None,-0.2727745867997926
SOX4,CASC15,163.7398258,NeuroDisease,0.2328105103407569,None,-0.3423673577118338
HNRNPA1,ACTB,163.2214391,GeneralTF,-0.11763624837659663,NeuroDisease,-0.03649947770619291
CERS4,SEMA3C,162.7791629,GeneralTF,0.08122208083131403,NeuroDev,-0.7734550222538396
TPI1,GAPDH,162.686222,NeuroDisease,-0.2792816025922574,None,-0.3061289218529374
ZNF362,DLG5,162.3034259,GeneralTF,-0.13782942557329042,NeuroDev,-0.2617394279881769
CREB5,GLI3,162.2666719,GeneralTF,-0.18447596982593512,NeuroDisease,-0.7014497245602642
RPS4X,RPL11,162.1799528,GeneralTF,-0.16223478815964976,None,-0.267887783342614
NFIB,PDE1A,162.0497763,NeuroDisease,-0.43574053190771334,None,-0.7010158622175904
RPL6,RPS11,162.0182961,GeneralTF,-0.27235618326369987,None,-0.27563943515236755
RPS4X,RPL13,161.9834562,GeneralTF,-0.16223478815964976,None,-0.34699110248607656
RPS10,ZFAS1,161.6833027,GeneralTF,-0.09294964162965774,None,-0.12099948976063346
HMGB2,NUSAP1,161.3240094,GeneralTF,-0.08553722379262044,None,0.16457460826913428
RPL6,FAU,161.0618319,GeneralTF,-0.27235618326369987,None,-0.08320835288958361
CELF4,MAPT,160.9335209,NeuroDisease,0.16357286576412958,NeuroDev,0.4608878669866546
CELF4,GRIA2,160.9008722,NeuroDisease,0.16357286576412958,NeuroDisease,0.27907598474817114
SOX4,MAP1B,160.5444832,NeuroDisease,0.2328105103407569,NeuroDisease,0.0617894863252211
RPS4X,H3F3A,160.3343525,GeneralTF,-0.16223478815964976,None,0.011727744938287363
FEZ1,TUBA1A,160.118104,NeuroDev,0.09949655990957182,NeuroDisease,0.18135552787308623
HMGB2,CKS2,159.9715149,GeneralTF,-0.08553722379262044,None,-0.24425822269673017
ZFHX3,SIX3,159.9583606,NeuroDev,0.488771779598354,NeuroDisease,0.5650609563731847
HMGB2,DLGAP5,159.8761753,GeneralTF,-0.08553722379262044,None,0.20015571805857385
