name,shared name,type,avgExpression
CCDC25,CCDC25,GeneralTF,-0.264145390758686
PRDX5,PRDX5,GeneralTF,-0.0233259637836549
NHLH1,NHLH1,NeuroDev,-1.98077368104369
BCL11A,BCL11A,NeuroDisease,0.154021580634573
STAT5B,STAT5B,GeneralTF,0.203078710673061
SREBF2,SREBF2,GeneralTF,0.175836005044048
PICK1,PICK1,NeuroDev,0.0467313859208979
ZFP57,ZFP57,GeneralTF,0.0
TCF4,TCF4,NeuroDisease,-0.121605040496533
MNX1,MNX1,NeuroDev,0.0
ONECUT3,ONECUT3,GeneralTF,0.323353944108182
ANXA1,ANXA1,NeuroDev,0.0
RARB,RARB,NeuroDisease,0.814789244708559
EMX2,EMX2,NeuroDisease,-2.12188265128313
GTF2I,GTF2I,GeneralTF,0.0337269679271483
ZIC4,ZIC4,NeuroDev,0.0
SOX2,SOX2,NeuroDisease,0.157542703517071
ZNF799,ZNF799,GeneralTF,0.0
ZNF37A,ZNF37A,GeneralTF,0.420896755481885
SRP9,SRP9,GeneralTF,0.0061522074121807
KDM5B,KDM5B,NeuroDisease,0.334173530234293
UBE2K,UBE2K,GeneralTF,0.0826170602499193
LMX1A,LMX1A,NeuroDev,-1.31389942278989
ZNF821,ZNF821,GeneralTF,0.132665945305068
OTP,OTP,NeuroDev,-1.27847095382798
MESP2,MESP2,GeneralTF,0.0
FHL2,FHL2,GeneralTF,-0.347039015643616
EOMES,EOMES,NeuroDev,-1.88170592124081
UBB,UBB,NeuroDev,-0.092916327120486
HP1BP3,HP1BP3,GeneralTF,0.0105654184270158
ZNF711,ZNF711,NeuroDisease,0.205576667375573
BHLHE22,BHLHE22,GeneralTF,-1.46956032910659
HMG20A,HMG20A,GeneralTF,0.0698177341263283
SIM1,SIM1,NeuroDisease,0.0
PLAG1,PLAG1,GeneralTF,-0.229311830875258
ZNF404,ZNF404,GeneralTF,-0.643043096541473
YWHAE,YWHAE,NeuroDev,0.0492014805886382
MYBL2,MYBL2,GeneralTF,-0.0120437809574367
FOXG1,FOXG1,NeuroDisease,0.206222827485797
ZBTB18,ZBTB18,NeuroDisease,-0.295850225751429
TRIM66,TRIM66,GeneralTF,-0.305257751787969
HIST2H2BE,HIST2H2BE,GeneralTF,0.58201140357507
RARA,RARA,NeuroDev,0.355714009864935
PDLIM5,PDLIM5,GeneralTF,-0.394236381493343
DDIT3,DDIT3,GeneralTF,-0.211384288455149
OVOL2,OVOL2,NeuroDev,0.201568279583508
NF1,NF1,NeuroDisease,0.0537740330949095
ZNF536,ZNF536,GeneralTF,-0.490962204932551
KIF22,KIF22,GeneralTF,-0.0175019169913384
HNF1B,HNF1B,NeuroDev,0.0
LHX8,LHX8,NeuroDev,0.0
ARG2,ARG2,GeneralTF,0.055905968766755
KLF12,KLF12,GeneralTF,0.219709181475969
FOXO1,FOXO1,GeneralTF,-0.0083718555889813
ZNF230,ZNF230,GeneralTF,0.156149247065979
NKX2-1,NKX2-1,NeuroDisease,0.0
BRF1,BRF1,NeuroDisease,0.123399855391401
CERS6,CERS6,GeneralTF,0.321180004311771
MYOD1,MYOD1,GeneralTF,0.0
ZNF75D,ZNF75D,GeneralTF,-0.174720652015732
ISL1,ISL1,NeuroDev,-1.28626230890616
CIC,CIC,NeuroDisease,0.126663000170462
ETV6,ETV6,NeuroDev,-0.201215687816878
GLIS3,GLIS3,NeuroDisease,-1.10222406127876
ZFP64,ZFP64,GeneralTF,-0.105989463990647
POLR3G,POLR3G,GeneralTF,0.0
ZNF529,ZNF529,GeneralTF,-0.114813820093807
HOXD1,HOXD1,NeuroDev,0.0
UQCRB,UQCRB,GeneralTF,-0.247702525155502
EEF1D,EEF1D,GeneralTF,-0.337480994511505
ZKSCAN4,ZKSCAN4,GeneralTF,0.0081380526113693
LIN28A,LIN28A,GeneralTF,0.0
KCNIP1,KCNIP1,GeneralTF,0.255523520367825
H1FX,H1FX,GeneralTF,0.140486276924725
LHX9,LHX9,NeuroDev,-0.935217277312028
ATOH1,ATOH1,NeuroDev,0.0
BHLHE40,BHLHE40,GeneralTF,0.279875732532321
ETFB,ETFB,NeuroDisease,-0.329411366146832
ZNF705A,ZNF705A,GeneralTF,0.0
RXRA,RXRA,GeneralTF,-0.397031578943309
ZNF367,ZNF367,GeneralTF,0.337164044585838
CUX2,CUX2,NeuroDisease,0.0390634907840263
TP73,TP73,GeneralTF,-0.548869641338147
EBF3,EBF3,NeuroDisease,-0.849234383439898
ZNF717,ZNF717,GeneralTF,1.39207793980857
ZEB2,ZEB2,NeuroDisease,0.0496053213322871
MXD3,MXD3,GeneralTF,-0.188279010807731
HIST1H2BN,HIST1H2BN,GeneralTF,-0.166404426886101
ETS1,ETS1,GeneralTF,-0.316553434874167
SPI1,SPI1,GeneralTF,0.0
HEY2,HEY2,GeneralTF,-2.27877192338348
MYOG,MYOG,GeneralTF,0.0
SOX5,SOX5,NeuroDisease,-0.439349918556866
BARHL2,BARHL2,NeuroDev,-1.08517225495347
DTL,DTL,GeneralTF,0.230265498467231
ZNF503,ZNF503,GeneralTF,0.157380952498303
PAX3,PAX3,NeuroDev,-1.18663402580678
ESRP1,ESRP1,GeneralTF,0.0
POU2F2,POU2F2,GeneralTF,0.137864004285052
ZMAT4,ZMAT4,GeneralTF,-1.0030342854437
ZNF398,ZNF398,GeneralTF,0.138718832060699
PAX6,PAX6,NeuroDisease,-0.460448956574269
PLAGL1,PLAGL1,GeneralTF,-0.490819001201942
METTL14,METTL14,NeuroDev,-0.154081548125823
FOXJ1,FOXJ1,NeuroDev,-1.84926470529794
PKNOX2,PKNOX2,GeneralTF,-0.142596386328593
EBF2,EBF2,GeneralTF,-2.57030558109689
TFAP2C,TFAP2C,GeneralTF,-1.47974648001346
YWHAZ,YWHAZ,NeuroDev,-0.0559597919160628
ZNF385D,ZNF385D,GeneralTF,-0.0420412260121466
PDCD11,PDCD11,GeneralTF,0.0397215363282499
ZNF845,ZNF845,GeneralTF,0.342654554030575
ETV4,ETV4,GeneralTF,-0.854580881257376
CTBP2,CTBP2,GeneralTF,-0.205260156737087
PAX7,PAX7,GeneralTF,0.0
TCF12,TCF12,NeuroDisease,0.0198461693368645
ONECUT2,ONECUT2,NeuroDev,-0.149430259537077
MAFB,MAFB,NeuroDev,0.650976751735781
GRHL2,GRHL2,NeuroDev,0.0
ESR2,ESR2,GeneralTF,-0.446358830347783
BAX,BAX,NeuroDev,-0.201593328204455
HEY1,HEY1,GeneralTF,0.235205518013278
FOXP2,FOXP2,NeuroDisease,1.17132210665554
LUZP2,LUZP2,GeneralTF,0.883315344336165
HHAT,HHAT,GeneralTF,-0.152010622364829
SOX6,SOX6,NeuroDisease,-0.33556854941811
FOXK2,FOXK2,GeneralTF,0.121910973769648
CEBPB,CEBPB,NeuroDev,-0.369942582599327
ZNF516,ZNF516,GeneralTF,-0.122765749737912
SMARCC1,SMARCC1,NeuroDev,-0.0246402393105517
SP9,SP9,GeneralTF,0.95501392684755
ZNF429,ZNF429,GeneralTF,-0.0146503299490161
NR1H2,NR1H2,GeneralTF,-0.155020167758352
HSF1,HSF1,GeneralTF,-0.289159743278412
ZDHHC5,ZDHHC5,GeneralTF,-0.225220464121499
SRRM3,SRRM3,GeneralTF,0.339465561745152
HLCS,HLCS,HSA21TF,0.808380595797371
FOXN3,FOXN3,GeneralTF,0.264895872968513
MDM2,MDM2,GeneralTF,-0.0969684137070954
KDM5D,KDM5D,GeneralTF,0.568927700603633
UNCX,UNCX,NeuroDev,-1.34503293279945
SOX9,SOX9,NeuroDev,0.288902926030699
RFX3,RFX3,NeuroDisease,-0.136696608545734
CUX1,CUX1,NeuroDisease,0.0088686319149795
HIF3A,HIF3A,GeneralTF,-0.0056376093384207
ZNF710,ZNF710,GeneralTF,0.13308074653745
APEX1,APEX1,GeneralTF,-0.107353653313058
HES1,HES1,NeuroDev,-1.15141974049029
CTNNB1,CTNNB1,NeuroDisease,0.0014546946789975
ZNF197,ZNF197,GeneralTF,0.0351169062409988
ZNF600,ZNF600,GeneralTF,0.0
HIF1A,HIF1A,NeuroDev,0.272440223650352
MEF2C,MEF2C,NeuroDisease,0.201019041698185
ASCL1,ASCL1,NeuroDev,0.586933273420678
NPAS2,NPAS2,NeuroDev,0.835376854663448
BACH2,BACH2,GeneralTF,0.248256353695744
MAX,MAX,GeneralTF,0.102506461236357
BPTF,BPTF,NeuroDisease,0.109611626949081
CELF5,CELF5,GeneralTF,0.311778742585929
ZNF846,ZNF846,GeneralTF,-0.233533570994796
KLF7,KLF7,NeuroDisease,0.195297780085446
HNRNPLL,HNRNPLL,GeneralTF,0.0287825811264773
SETBP1,SETBP1,NeuroDisease,0.0552895938513786
IRX2,IRX2,NeuroDev,-0.820906406363354
ID4,ID4,NeuroDev,-0.403826429607414
ARX,ARX,NeuroDisease,0.209515194423448
NEUROG1,NEUROG1,NeuroDev,-1.54948793428076
HSF2,HSF2,GeneralTF,0.0485330096835818
ZNF324B,ZNF324B,GeneralTF,0.0
INSM1,INSM1,NeuroDev,0.12935280021791
CBFA2T2,CBFA2T2,GeneralTF,-0.101945391241838
ZIC2,ZIC2,NeuroDisease,-2.35268372533395
RAN,RAN,NeuroDev,-0.150935094472292
LMX1B,LMX1B,NeuroDev,0.0
ZNF146,ZNF146,GeneralTF,-0.0123839328145972
GRHL3,GRHL3,NeuroDev,0.0
ATF5,ATF5,NeuroDev,-0.395918242274779
SUZ12,SUZ12,NeuroDisease,0.069605014587864
MSX1,MSX1,NeuroDev,-0.792794728693981
SP100,SP100,GeneralTF,0.0
GSX2,GSX2,NeuroDisease,1.27319310966564
IRF9,IRF9,GeneralTF,-0.217663536749044
POU2AF1,POU2AF1,GeneralTF,0.0
MEF2B,MEF2B,GeneralTF,-0.678008795341561
HMGB3,HMGB3,GeneralTF,-0.376633645374474
CREB3L1,CREB3L1,GeneralTF,0.0
ZNF44,ZNF44,GeneralTF,0.0778935746991784
ZNF587,ZNF587,GeneralTF,0.0772656113610576
ZEB1,ZEB1,NeuroDev,-0.243824733753892
POU3F4,POU3F4,NeuroDev,0.762724995512369
BATF,BATF,GeneralTF,0.0
POU3F3,POU3F3,NeuroDisease,-0.0828361028336168
SND1,SND1,GeneralTF,-0.040783396594411
TRIM24,TRIM24,GeneralTF,0.0265685325191026
OTX2,OTX2,NeuroDisease,-0.963265962408202
SOD1,SOD1,HSA21TF,0.416754789446342
JUNB,JUNB,GeneralTF,-0.532966332466368
MTA3,MTA3,GeneralTF,0.0898445996945299
KLF6,KLF6,GeneralTF,0.0516929155056826
TFDP2,TFDP2,GeneralTF,-0.0787035784383486
HNRNPC,HNRNPC,GeneralTF,-0.111772607910778
CYB5R1,CYB5R1,GeneralTF,0.111939596548996
INSM2,INSM2,NeuroDev,0.0
FOXP1,FOXP1,NeuroDisease,0.0879010102888182
ID2,ID2,NeuroDev,-0.387088454160459
POU6F2,POU6F2,NeuroDev,-0.497452573250359
BRCA1,BRCA1,NeuroDisease,-0.0372214574573613
ZNF20,ZNF20,GeneralTF,-0.398070566943672
ZNF304,ZNF304,GeneralTF,-0.282355443887156
ARID5B,ARID5B,GeneralTF,-0.566025127467162
NR0B1,NR0B1,NeuroDev,0.0
TEF,TEF,GeneralTF,0.0
RBMS1,RBMS1,GeneralTF,-1.14963384671978
FEZF2,FEZF2,NeuroDev,-2.68578579343858
ZBTB46,ZBTB46,GeneralTF,0.0659340362660068
PPP1R10,PPP1R10,GeneralTF,-0.0909899925057384
TGIF2,TGIF2,NeuroDev,-0.270414303156053
SP8,SP8,GeneralTF,0.358383383159319
E2F1,E2F1,NeuroDev,0.275697511278852
RORB,RORB,NeuroDisease,0.250423834851836
NKX3-1,NKX3-1,GeneralTF,0.0
SFPQ,SFPQ,GeneralTF,-0.100303314023013
ZNF721,ZNF721,GeneralTF,0.123730164478407
KDM4C,KDM4C,GeneralTF,-0.0293792617104173
TAL2,TAL2,NeuroDev,0.0
ZFP42,ZFP42,GeneralTF,0.0
HMGN3,HMGN3,GeneralTF,-0.264967749187156
KLF10,KLF10,GeneralTF,-0.371013909749384
CCNT2,CCNT2,GeneralTF,-0.0637123822024782
ZNF235,ZNF235,GeneralTF,-0.0197914954092015
ZNF789,ZNF789,GeneralTF,0.129066037339373
IRF3,IRF3,GeneralTF,-0.356743548251614
ESRRA,ESRRA,GeneralTF,-0.0537822097326448
TAGLN2,TAGLN2,GeneralTF,-0.760303207396116
E4F1,E4F1,GeneralTF,-0.125630673589464
NFATC3,NFATC3,GeneralTF,0.128446852985372
E2F7,E2F7,GeneralTF,-0.205068053880084
ZNF233,ZNF233,GeneralTF,0.0
ZNF565,ZNF565,GeneralTF,-0.0039931405287107
NHLH2,NHLH2,NeuroDev,-2.39923610257432
AR,AR,GeneralTF,-0.339977118911973
LHX3,LHX3,NeuroDev,0.0
ATF1,ATF1,GeneralTF,0.0116536462066962
CELF6,CELF6,GeneralTF,0.0031659519008849
ZIC5,ZIC5,NeuroDev,-2.23823261134996
ADARB1,ADARB1,HSA21TF,0.686518406640663
MYLK,MYLK,GeneralTF,-0.0705203552039554
ZDHHC24,ZDHHC24,GeneralTF,-0.125270967071418
SPIB,SPIB,GeneralTF,0.0
TP63,TP63,NeuroDev,0.0
NAP1L1,NAP1L1,NeuroDev,-0.267904181331102
SALL3,SALL3,GeneralTF,0.925392221151739
PHOX2B,PHOX2B,NeuroDisease,0.0
DMRT3,DMRT3,NeuroDev,-2.25175485826876
ZNF384,ZNF384,GeneralTF,0.212837040012273
TAF1,TAF1,NeuroDisease,-0.0755494777573568
ZNF91,ZNF91,GeneralTF,-0.08013941472988
ZNF394,ZNF394,GeneralTF,-0.206744121315891
TAF7,TAF7,GeneralTF,0.307122961788908
ATF4,ATF4,NeuroDev,-0.135431860678763
CNOT6,CNOT6,GeneralTF,0.108313086034945
GADD45A,GADD45A,GeneralTF,-0.5376337538159
FOXQ1,FOXQ1,GeneralTF,0.0
FOSB,FOSB,GeneralTF,-1.13142628877433
ZFY,ZFY,GeneralTF,-0.196259789792756
POU3F1,POU3F1,NeuroDev,0.358379807021367
PRDM6,PRDM6,NeuroDev,0.0
MAF,MAF,NeuroDisease,0.333054448407046
LHX2,LHX2,NeuroDev,-0.876500588066355
PBX4,PBX4,NeuroDev,-0.244205412410172
SNAI1,SNAI1,GeneralTF,0.0
TGIF1,TGIF1,NeuroDisease,-0.518270228298047
STAT6,STAT6,GeneralTF,0.0
PRDM12,PRDM12,NeuroDev,0.0
ZNF451,ZNF451,GeneralTF,0.0804563455869275
NFIX,NFIX,NeuroDisease,0.0
TRPS1,TRPS1,GeneralTF,-0.150199133327313
FOXP3,FOXP3,NeuroDisease,0.0
RFC3,RFC3,GeneralTF,0.220748257397105
KDM4A,KDM4A,GeneralTF,-0.0757683794859969
MTHFD1,MTHFD1,NeuroDev,-0.174129555577306
PRRX1,PRRX1,NeuroDev,0.0
NEUROG2,NEUROG2,GeneralTF,-1.68836546464389
ZNF701,ZNF701,GeneralTF,-0.126430440254048
MYCL,MYCL,GeneralTF,0.0172545146065541
POLR2A,POLR2A,NeuroDisease,-0.117174246857554
PSMC2,PSMC2,GeneralTF,0.107071052239847
AEBP2,AEBP2,GeneralTF,0.0150377333163372
XBP1,XBP1,NeuroDev,-0.49791762682897
ZNF83,ZNF83,GeneralTF,0.00859877841146
NR3C2,NR3C2,NeuroDisease,-1.28168628272986
PRDM5,PRDM5,GeneralTF,-0.34564269395766
JAZF1,JAZF1,GeneralTF,-0.004551689800001
TCEAL2,TCEAL2,GeneralTF,0.457201020475838
NUCB1,NUCB1,GeneralTF,-0.177696606398652
ZKSCAN5,ZKSCAN5,GeneralTF,0.003396484516245
ZNF207,ZNF207,GeneralTF,0.057807469572688
SCMH1,SCMH1,GeneralTF,0.076758028326778
SNAI3,SNAI3,GeneralTF,0.322945800476675
DRGX,DRGX,NeuroDev,0.0
SMPX,SMPX,GeneralTF,0.0
ELF2,ELF2,GeneralTF,0.118603606542462
TCF7L2,TCF7L2,NeuroDisease,-0.409573676144461
CYCS,CYCS,GeneralTF,-0.111269204661935
EXOSC3,EXOSC3,NeuroDisease,0.0299386985057934
ZNF484,ZNF484,GeneralTF,0.0231426546260003
RUFY3,RUFY3,NeuroDev,0.0980489963512004
IRX5,IRX5,NeuroDisease,-0.9954048088377
NEUROD1,NEUROD1,NeuroDev,-2.20739323726664
EVX2,EVX2,GeneralTF,0.0
PAX8,PAX8,NeuroDisease,0.0
RFX7,RFX7,GeneralTF,0.185301475345806
LHX6,LHX6,NeuroDev,0.0
MAZ,MAZ,GeneralTF,0.16883611651669
TET1,TET1,GeneralTF,0.11585509257682
KDM2A,KDM2A,GeneralTF,0.0067379836468645
ALX4,ALX4,GeneralTF,0.0
ZNF385A,ZNF385A,GeneralTF,0.146381906202321
NFAT5,NFAT5,GeneralTF,0.0524450207157187
EMX1,EMX1,NeuroDev,-1.96611904153286
CREB1,CREB1,NeuroDev,0.117400871499038
RBPJ,RBPJ,NeuroDisease,0.129971109916747
EVX1,EVX1,NeuroDev,0.0
FOXA1,FOXA1,NeuroDev,0.0
MIOS,MIOS,GeneralTF,-0.0985254605583398
HDAC2,HDAC2,NeuroDev,0.124586058909493
SOX17,SOX17,NeuroDev,0.0
THAP12,THAP12,GeneralTF,-0.145957622824743
ZIC3,ZIC3,NeuroDev,0.0
ZNF654,ZNF654,GeneralTF,0.14769833459369
PRNP,PRNP,GeneralTF,0.0625894233657123
TRMO,TRMO,GeneralTF,-0.417396182802918
FANK1,FANK1,GeneralTF,-0.310995839339408
NCOR1,NCOR1,NeuroDisease,0.0588590594244188
EGR2,EGR2,NeuroDev,-0.968779890747286
THRA,THRA,NeuroDisease,0.458773308524898
ZNF253,ZNF253,GeneralTF,-0.258133405982918
NFATC1,NFATC1,GeneralTF,0.0
TEAD1,TEAD1,GeneralTF,0.0541970392868682
ZNF366,ZNF366,GeneralTF,0.0
ZNF830,ZNF830,GeneralTF,-0.0636486475572235
ZNF785,ZNF785,GeneralTF,-0.0067607775770026
ZNF606,ZNF606,GeneralTF,0.213132966925542
FOXD4L6,FOXD4L6,GeneralTF,0.0
TCF7L1,TCF7L1,GeneralTF,-0.71197904234967
CHD2,CHD2,NeuroDisease,-0.0234952092648808
FOXM1,FOXM1,GeneralTF,-0.256889218531567
TFAP2B,TFAP2B,NeuroDev,0.0
SMARCA4,SMARCA4,NeuroDisease,0.0454660621107833
FOXN4,FOXN4,NeuroDev,-0.521876922872999
TCF23,TCF23,GeneralTF,0.0
ADNP,ADNP,NeuroDisease,0.0329350740766922
ZNF433,ZNF433,GeneralTF,0.0188395572377184
FOXP4,FOXP4,NeuroDisease,0.142792824886049
ZBTB7C,ZBTB7C,GeneralTF,-0.356503596798365
SMARCA1,SMARCA1,NeuroDev,0.413571444814975
MORN1,MORN1,GeneralTF,-0.244462064738065
ONECUT1,ONECUT1,GeneralTF,-0.0759051239165296
RBBP5,RBBP5,GeneralTF,0.316309965920743
NR5A2,NR5A2,GeneralTF,0.0
PHLDA2,PHLDA2,GeneralTF,0.0
ZNF836,ZNF836,GeneralTF,-0.257203987541688
KLF13,KLF13,GeneralTF,-0.212801015996009
DHX36,DHX36,GeneralTF,-0.0154074184314095
ESR1,ESR1,GeneralTF,0.0
DLX6,DLX6,NeuroDev,1.2193667761389
ZNF878,ZNF878,GeneralTF,0.0
MRPL1,MRPL1,GeneralTF,-0.0251606926305516
ZNF526,ZNF526,NeuroDisease,0.0
SIM2,SIM2,HSA21TF,0.0
ZNF497,ZNF497,GeneralTF,-0.104092896184129
DPF1,DPF1,NeuroDev,0.14492202811775
IRF8,IRF8,GeneralTF,0.0
NR1D2,NR1D2,GeneralTF,-0.243061942442608
GATA2,GATA2,NeuroDev,0.0
APEX2,APEX2,GeneralTF,0.0
ETV1,ETV1,NeuroDev,-0.35939089650068
KMT2A,KMT2A,NeuroDisease,0.162090665921928
PGAM2,PGAM2,GeneralTF,0.0
CD59,CD59,GeneralTF,-0.0609543029196191
MYNN,MYNN,GeneralTF,-0.0030217303967977
PSMD12,PSMD12,NeuroDisease,-0.086696342398358
BOLL,BOLL,GeneralTF,0.0
PRDM1,PRDM1,NeuroDev,0.0
IRX3,IRX3,NeuroDev,0.0
ZNF423,ZNF423,NeuroDev,-0.793185017563106
HSPA1L,HSPA1L,GeneralTF,0.0
PHF8,PHF8,NeuroDisease,-0.169700904701749
SIN3A,SIN3A,NeuroDisease,0.0047343423584246
TLX1,TLX1,GeneralTF,0.0
NKX6-2,NKX6-2,NeuroDisease,0.0
VSX1,VSX1,NeuroDev,-1.15486149000025
ZNF622,ZNF622,GeneralTF,0.0200465890390214
ZNF148,ZNF148,NeuroDisease,0.0690195151668952
MBNL2,MBNL2,GeneralTF,-0.105885170937791
HDAC3,HDAC3,GeneralTF,0.0549927864411831
LARP4,LARP4,GeneralTF,0.0133394736523576
ZSCAN5A,ZSCAN5A,GeneralTF,-0.555566685390373
ZNF586,ZNF586,GeneralTF,-0.0707841791416243
SOX1,SOX1,NeuroDev,0.364273698856917
PTF1A,PTF1A,NeuroDisease,0.0
NFIC,NFIC,GeneralTF,0.0600410030172301
FOXC1,FOXC1,NeuroDev,0.0
MAGOH,MAGOH,GeneralTF,-0.0958873280298713
ZNF345,ZNF345,GeneralTF,0.0840639865676965
MAPK1,MAPK1,NeuroDisease,-0.0641135346371894
TFDP1,TFDP1,GeneralTF,-0.0217980503255315
PQBP1,PQBP1,NeuroDisease,-0.127360054610166
EZH2,EZH2,NeuroDisease,0.0648433631340972
ETV5,ETV5,GeneralTF,-0.592566475652744
NKX2-5,NKX2-5,GeneralTF,0.0
ZNF260,ZNF260,GeneralTF,-0.166551154255385
KLF4,KLF4,GeneralTF,0.0
NR3C1,NR3C1,NeuroDev,0.29718070769013
HAND1,HAND1,GeneralTF,0.0
POU3F2,POU3F2,NeuroDev,-0.153368466477797
ZNF410,ZNF410,GeneralTF,-0.120530702641833
DMRTA2,DMRTA2,NeuroDev,-2.3884505058005
CLK1,CLK1,GeneralTF,0.212904071081297
REL,REL,GeneralTF,-0.129330870834799
ZNF439,ZNF439,GeneralTF,-0.921958403994267
PITX2,PITX2,NeuroDev,0.0
ZNF57,ZNF57,GeneralTF,0.0
MXD1,MXD1,GeneralTF,-0.0637498679595756
NR4A2,NR4A2,NeuroDisease,-0.886182021464571
