source,target,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,curation_effort,references,sources,type,references_stripped,n_references,n_sources,n_primary_sources
ETS1,ETS2,True,False,False,False,False,False,0,,ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,,,4,0
ETS1,ID3,True,False,False,False,False,False,0,,PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,2,0
ETS1,MYC,True,False,False,False,False,False,0,,ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,,,3,0
ETS1,RUNX1,True,True,False,True,True,False,0,,PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRD_DoRothEA,transcriptional,,,6,0
SPI1,ETS1,True,False,False,False,False,False,0,,PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,2,0
MYC,ETS2,True,False,False,False,False,False,2,DoRothEA:12695333;HTRIdb:12695333,ARACNe-GTEx_DoRothEA;DoRothEA;HTRIdb;HTRIdb_DoRothEA;JASPAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,12695333,1,7,2
ETS2,MYC,True,False,False,False,False,False,1,,ARACNe-GTEx_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,,,4,0
MYC,CBS,True,False,False,False,False,False,2,DoRothEA:12695333;HTRIdb:12695333,DoRothEA;HOCOMOCO_DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,12695333,1,6,2
MYC,ID3,True,False,False,False,False,False,2,DoRothEA:12695333;HTRIdb:12695333,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,12695333,1,5,2
RUNX1,ITGB2,True,False,False,False,False,False,1,,PAZAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,transcriptional,,,3,0
RUNX1,PTK2B,True,False,False,False,False,False,0,,PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,2,0
SPI1,RUNX1,True,False,False,False,False,False,0,,ARACNe-GTEx_DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,,,6,1
RUNX1,SPI1,True,True,False,False,False,False,0,,ARACNe-GTEx_DoRothEA;TRRUST_DoRothEA,transcriptional,,,2,0
SPI1,ID3,True,False,False,False,False,False,0,,ENCODE-proximal;PAZAR_DoRothEA,transcriptional,,,2,1
SPI1,ITGB2,True,True,False,True,True,False,2,DoRothEA:9295016;PAZAR:7846055,ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR;PAZAR_DoRothEA;RegNetwork_DoRothEA;TFe_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,7846055;9295016,2,8,2
SPI1,PTK2B,True,False,False,False,False,False,0,,ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,3,0
