source,target,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,curation_effort,references,sources,type,references_stripped,n_references,n_sources,n_primary_sources
GSK3B,APP,True,False,False,False,False,False,19,HPRD-phos:10936190;HPRD-phos:15178331;HPRD-phos:8764598;HPRD:10936190;HPRD:15178331;HPRD:8764598;KEA:10936190;KEA:15178331;KEA:8764598;ProtMapper:22184106;ProtMapper:22898493;ProtMapper:23402899;ProtMapper:26837733;ProtMapper:8764598;SIGNOR:8764598;iPTMnet:10936190;iPTMnet:15178331;iPTMnet:8764598;phosphoELM:8764598,HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,10936190;15178331;22184106;22898493;23402899;26837733;8764598,7,19,9
TCF3,ID2,True,True,False,True,True,False,20,ACSN:11708773;ACSN:11955436;ACSN:11967263;ACSN:12051714;ACSN:15181457;ACSN:15252039;ACSN:16940750;ACSN:17615296;ACSN:19751508;ACSN:22270359;ACSN:7542250;ACSN:8666229;HPRD:11591653;HPRD:9242638;Lit-BM-17:10915743;Lit-BM-17:19321746;Lit-BM-17:22354994;Lit-BM-17:26735018;Lit-BM-17:9242638;NetPath:1922066,ACSN;HPRD;Lit-BM-17;NetPath;Wang,post_translational,10915743;11591653;11708773;11955436;11967263;12051714;15181457;15252039;16940750;17615296;1922066;19321746;19751508;22270359;22354994;26735018;7542250;8666229;9242638,19,5,5
ID2,TCF3,True,False,True,False,False,False,9,HPRD:11591653;HPRD:9242638;Lit-BM-17:10915743;Lit-BM-17:19321746;Lit-BM-17:22354994;Lit-BM-17:26735018;Lit-BM-17:9242638;NetPath:1922066;SIGNOR:9242638,HPRD;Lit-BM-17;NetPath;SIGNOR;Wang,post_translational,10915743;11591653;1922066;19321746;22354994;26735018;9242638,7,5,5
MAPK8,CTNNB1,True,False,False,False,False,False,13,InnateDB:19667122;PhosphoSite:12027456;PhosphoSite:12077367;PhosphoSite:17260019;PhosphoSite:17306568;PhosphoSite:18573912;PhosphoSite:19061640;PhosphoSite:21383695;PhosphoSite:25297629;PhosphoSite:27835580;PhosphoSite:30413483;PhosphoSite:9065402;iPTMnet:19667122,HPRD_MIMP;InnateDB;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,12027456;12077367;17260019;17306568;18573912;19061640;19667122;21383695;25297629;27835580;30413483;9065402,12,9,5
CDK2,TCF3,True,False,False,False,False,False,2,KEA:17570479;PhosphoSite:11114297,HPRD_MIMP;KEA;MIMP;NetworKIN_KEA;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,post_translational,11114297;17570479,2,9,4
CDK6,CTNNB1,True,True,False,True,True,False,7,HPRD-phos:17208333;HPRD:17208333;InnateDB:17208333;KEA:17208333;NetPath:17208333;ProtMapper:17208333;iPTMnet:17208333,HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;InnateDB;KEA;MIMP;NetPath;PhosphoSite_MIMP;ProtMapper;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP,post_translational,17208333,1,15,9
CDK2,ETS2,True,False,False,False,False,False,1,KEA:17570479,KEA;NetworKIN_KEA,post_translational,17570479,1,2,1
GSK3B,ID2,True,False,False,False,False,False,1,KEA:17570479,KEA;NetworKIN_KEA,post_translational,17570479,1,2,1
GSK3B,MAPK8,True,False,False,False,False,False,1,KEA:17570479,KEA;NetworKIN_KEA,post_translational,17570479,1,2,1
GSK3B,RUNX1,True,False,False,False,False,False,1,KEA:17570479,KEA;NetworKIN_KEA,post_translational,17570479,1,2,1
GSK3B,TCF3,True,False,False,False,False,False,1,KEA:17570479,KEA;NetworKIN_KEA,post_translational,17570479,1,2,1
CTNNB1,TCF3,True,True,False,True,True,False,2,BioGRID:11136974;HPRD:11266540,BioGRID;HPRD;KEGG-MEDICUS;Wang,post_translational,11136974;11266540,2,4,4
CDK2,CTNNB1,True,False,False,False,False,False,2,InnateDB:14985333;ProtMapper:14985333,BEL-Large-Corpus_ProtMapper;InnateDB;ProtMapper,post_translational,14985333,1,3,2
CDK6,TCF3,True,True,False,True,True,False,0,,PhosphoNetworks;Wang,post_translational,,,2,2
MAPK8,TCF3,True,False,False,False,False,False,0,,HPRD_MIMP;MIMP;PhosphoSite_MIMP;phosphoELM_MIMP,post_translational,,,4,1
DYRK1A,GSK3B,True,False,False,False,False,False,1,ProtMapper:29215943,ProtMapper;REACH_ProtMapper;Sparser_ProtMapper,post_translational,29215943,1,3,1
CBS,CDK2,True,False,False,False,False,False,1,ProtMapper:21372285,ProtMapper;REACH_ProtMapper,post_translational,21372285,1,2,1
DYRK1A,ID2,True,False,False,False,False,False,1,ProtMapper:26735018,ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper,post_translational,26735018,1,4,1
APP,CTNNB1,True,False,False,False,False,False,1,ProtMapper:18070361,ProtMapper;REACH_ProtMapper,post_translational,18070361,1,2,1
DYRK1A,APP,True,False,False,False,False,False,5,ProtMapper:18005339;ProtMapper:18696092;ProtMapper:21156028;ProtMapper:21157379;ProtMapper:28775333,ProtMapper;Sparser_ProtMapper,post_translational,18005339;18696092;21156028;21157379;28775333,5,2,1
CTNNB1,ID2,True,True,False,True,True,False,12,ACSN:11708773;ACSN:11955436;ACSN:11967263;ACSN:12051714;ACSN:15181457;ACSN:15252039;ACSN:16940750;ACSN:17615296;ACSN:19751508;ACSN:22270359;ACSN:7542250;ACSN:8666229,ACSN;Wang,post_translational,11708773;11955436;11967263;12051714;15181457;15252039;16940750;17615296;19751508;22270359;7542250;8666229,12,2,2
GSK3B,CDK6,True,False,True,True,False,True,13,ACSN:10385618;ACSN:10486203;ACSN:11124803;ACSN:11152665;ACSN:12459251;ACSN:12615961;ACSN:12969793;ACSN:14536078;ACSN:16039586;ACSN:16732330;ACSN:18167338;ACSN:19757160;ACSN:20537194,ACSN;Wang,post_translational,10385618;10486203;11124803;11152665;12459251;12615961;12969793;14536078;16039586;16732330;18167338;19757160;20537194,13,2,2
BACH1,CDK6,True,False,False,False,False,False,1,PAZAR:21555518,DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,21555518,1,4,2
ZNF225,CTNNB1,True,False,False,False,False,False,0,,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,,,3,0
ETS2,ZNF225,True,False,False,False,False,False,1,,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,,,3,0
ZNF225,ID2,True,False,False,False,False,False,0,,PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,2,0
ZNF225,RUNX1,True,False,False,False,False,False,0,,PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,2,0
ZNF225,TCF3,True,False,False,False,False,False,0,,PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,2,0
RUNX1,CDK6,True,False,False,False,False,False,1,PAZAR:20019798,DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,20019798,1,4,2
RUNX1,TCF7,True,False,False,False,False,False,1,PAZAR:20019798,DoRothEA;HOCOMOCO_DoRothEA;PAZAR;PAZAR_DoRothEA,transcriptional,20019798,1,4,2
TCF3,CDK6,True,False,True,True,False,True,1,,ReMap_DoRothEA;TRRUST_DoRothEA,transcriptional,,,2,0
TCF7,TCF3,True,False,False,False,False,False,0,,ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA,transcriptional,,,3,0
