source,target,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,curation_effort,references,sources,type,references_stripped,n_references,n_sources,n_primary_sources
CDK2,ETS2,True,False,False,False,False,False,1,KEA:17570479,KEA;NetworKIN_KEA,post_translational,17570479,1,2,1
GSK3B,ID2,True,False,False,False,False,False,1,KEA:17570479,KEA;NetworKIN_KEA,post_translational,17570479,1,2,1
DYRK1A,MYC,True,False,False,False,False,False,2,ProtMapper:24901999;iPTMnet:24901999,ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper;iPTMnet,post_translational,24901999,1,5,2
CTNNB1,MYC,True,True,False,True,True,False,23,ACSN:11955436;ACSN:11967263;ACSN:12051714;ACSN:15576399;ACSN:15810077;ACSN:16039586;ACSN:16940750;ACSN:17143292;ACSN:17306568;ACSN:17666529;ACSN:19619488;ACSN:19623618;ACSN:19751508;ACSN:21151179;ACSN:21285352;ACSN:22270359;ACSN:22290435;ACSN:22761862;ACSN:22943793;ACSN:23343194;ACSN:7542250;ACSN:8666229;InnateDB:16574648,ACSN;InnateDB;Wang,post_translational,11955436;11967263;12051714;15576399;15810077;16039586;16574648;16940750;17143292;17306568;17666529;19619488;19623618;19751508;21151179;21285352;22270359;22290435;22761862;22943793;23343194;7542250;8666229,23,3,3
CDK2,CTNNB1,True,False,False,False,False,False,2,InnateDB:14985333;ProtMapper:14985333,BEL-Large-Corpus_ProtMapper;InnateDB;ProtMapper,post_translational,14985333,1,3,2
CDK1,APP,True,False,False,False,False,False,1,ProtMapper:22112898,HPRD_MIMP;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;Sparser_ProtMapper;phosphoELM_MIMP,post_translational,22112898,1,7,2
DYRK1A,GSK3B,True,False,False,False,False,False,1,ProtMapper:29215943,ProtMapper;REACH_ProtMapper;Sparser_ProtMapper,post_translational,29215943,1,3,1
CBS,CDK2,True,False,False,False,False,False,1,ProtMapper:21372285,ProtMapper;REACH_ProtMapper,post_translational,21372285,1,2,1
DYRK1A,ID2,True,False,False,False,False,False,1,ProtMapper:26735018,ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper,post_translational,26735018,1,4,1
APP,CTNNB1,True,False,False,False,False,False,1,ProtMapper:18070361,ProtMapper;REACH_ProtMapper,post_translational,18070361,1,2,1
DYRK1A,APP,True,False,False,False,False,False,5,ProtMapper:18005339;ProtMapper:18696092;ProtMapper:21156028;ProtMapper:21157379;ProtMapper:28775333,ProtMapper;Sparser_ProtMapper,post_translational,18005339;18696092;21156028;21157379;28775333,5,2,1
CTNNB1,ID2,True,True,False,True,True,False,12,ACSN:11708773;ACSN:11955436;ACSN:11967263;ACSN:12051714;ACSN:15181457;ACSN:15252039;ACSN:16940750;ACSN:17615296;ACSN:19751508;ACSN:22270359;ACSN:7542250;ACSN:8666229,ACSN;Wang,post_translational,11708773;11955436;11967263;12051714;15181457;15252039;16940750;17615296;19751508;22270359;7542250;8666229,12,2,2
ARNT,ID2,True,True,False,True,True,False,17,ACSN:10403805;ACSN:11566883;ACSN:11708773;ACSN:12080085;ACSN:12829734;ACSN:13130303;ACSN:15181457;ACSN:15252039;ACSN:15451019;ACSN:16887934;ACSN:17615296;ACSN:1823643;ACSN:7539918;ACSN:8943284;ACSN:9159130;ACSN:9278421;ACSN:9746763,ACSN;Wang,post_translational,10403805;11566883;11708773;12080085;12829734;13130303;15181457;15252039;15451019;16887934;17615296;1823643;7539918;8943284;9159130;9278421;9746763,17,2,2
ZNF225,CTNNB1,True,False,False,False,False,False,0,,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,,,3,0
ETS2,ZNF225,True,False,False,False,False,False,1,,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,,,3,0
ZNF225,ID2,True,False,False,False,False,False,0,,PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,2,0
ZNF225,MYC,True,False,False,False,False,False,1,,FANTOM4_DoRothEA;PAZAR_DoRothEA,transcriptional,,,2,0
ETS2,CDK1,True,False,False,False,False,False,2,DoRothEA:7867724;PAZAR:12760745,DoRothEA;PAZAR;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,12760745;7867724,2,6,2
ETS2,FLI1,True,True,False,True,True,False,1,,HOCOMOCO_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,,,4,0
MYC,ETS2,True,False,False,False,False,False,2,DoRothEA:12695333;HTRIdb:12695333,ARACNe-GTEx_DoRothEA;DoRothEA;HTRIdb;HTRIdb_DoRothEA;JASPAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,12695333,1,7,2
ETS2,MYC,True,False,False,False,False,False,1,,ARACNe-GTEx_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,,,4,0
FLI1,ID2,True,True,False,True,True,False,0,,FANTOM4_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,,,4,0
MYC,APP,True,False,False,False,False,False,2,DoRothEA:12695333;HTRIdb:12695333,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,12695333,1,5,2
MYC,CBS,True,False,False,False,False,False,2,DoRothEA:12695333;HTRIdb:12695333,DoRothEA;HOCOMOCO_DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,12695333,1,6,2
MYC,GSK3B,True,False,False,False,False,False,2,DoRothEA:12695333;HTRIdb:12695333,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,12695333,1,5,2
MYC,ID2,True,False,False,False,False,False,1,HTRIdb:12695333,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,12695333,1,6,2
MYC,SIM2,True,False,False,False,False,False,2,DoRothEA:12695333;HTRIdb:12695333,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,12695333,1,5,2
