"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009060","aerobic respiration","42/1208","194/18903",1.9160791584658e-12,9.01776527579768e-10,7.95402046834893e-10,"COX7A2L/ATP5MG/UQCRFS1/ATP5PB/UQCRC2/NDUFS4/COX7C/COX4I1/PARK7/NDUFB10/NDUFA7/MDH1/NDUFA2/NDUFA6/ATP5F1C/MDH2/NDUFA5/GHITM/COX5B/UQCR11/COX7A2/NDUFC1/NDUFA4/NDUFB8/NDUFA3/ATP5ME/SDHA/ATP5F1D/NDUFS5/UQCRB/STOML2/NDUFS6/RHOA/UQCRC1/ACO2/NDUFB5/UQCR10/NDUFB4/COX7B/IDH3G/ANTKMT/CHCHD2",42
"GO:0019646","aerobic electron transport chain","28/1208","93/18903",2.15733391052623e-12,9.30709804566192e-10,8.20922324900245e-10,"COX7A2L/UQCRFS1/UQCRC2/NDUFS4/COX7C/COX4I1/PARK7/NDUFB10/NDUFA7/NDUFA2/NDUFA6/NDUFA5/COX5B/UQCR11/COX7A2/NDUFC1/NDUFA4/NDUFB8/NDUFA3/SDHA/NDUFS5/UQCRB/NDUFS6/UQCRC1/NDUFB5/UQCR10/NDUFB4/COX7B",28
"GO:0071826","ribonucleoprotein complex subunit organization","47/1208","242/18903",5.81493849665096e-12,2.31568743055092e-09,2.04252657477505e-09,"RPLP0/RPL5/SRSF9/KLC1/DDX46/DHX9/SF3B6/EIF3A/CELF3/RPSA/PTGES3/EIF3L/XRCC5/RPL6/EIF5/RPL13A/TXNL4A/SNRPE/PSIP1/SNRPC/SRPK1/EIF3E/RPS19/RPL38/PRKDC/RPL24/SNRPA1/YTHDC1/SF3B5/RPL10/DHX30/RPS28/RPL11/DHX29/RPS15/RPS14/SNRPB2/EIF3J/DICER1/MRPS7/SNRPF/TAF9/KIF5B/COIL/EIF3G/TGS1/DHX8",47
"GO:0045333","cellular respiration","46/1208","240/18903",1.5744581231664e-11,5.82212121688031e-09,5.13533784834273e-09,"COX7A2L/PUM2/ATP5MG/PRELID1/UQCRFS1/ATP5PB/UQCRC2/NDUFS4/COX7C/COX4I1/PARK7/NDUFB10/NDUFA7/MDH1/NDUFA2/NDUFA6/ATP5F1C/MDH2/NDUFA5/GHITM/COX5B/UQCR11/COX7A2/NDUFC1/NDUFA4/NDUFB8/NDUFA3/ATP5ME/SDHA/ATP5F1D/NDUFS5/SOD2/UQCRB/STOML2/NDUFS6/RHOA/UQCRC1/ACO2/NDUFB5/UQCR10/NDUFB4/COX7B/IDH3G/ANTKMT/ETFB/CHCHD2",46
"GO:0022618","ribonucleoprotein complex assembly","44/1208","234/18903",8.37689144097448e-11,2.89114446599499e-08,2.55010211024191e-08,"RPLP0/RPL5/SRSF9/DDX46/DHX9/SF3B6/EIF3A/CELF3/RPSA/PTGES3/EIF3L/XRCC5/RPL6/EIF5/RPL13A/TXNL4A/SNRPE/PSIP1/SNRPC/SRPK1/EIF3E/RPS19/RPL38/PRKDC/RPL24/SNRPA1/YTHDC1/SF3B5/RPL10/DHX30/RPS28/RPL11/DHX29/RPS15/RPS14/SNRPB2/EIF3J/DICER1/MRPS7/SNRPF/TAF9/COIL/EIF3G/TGS1",44
"GO:0015986","proton motive force-driven ATP synthesis","23/1208","76/18903",1.77194721427999e-10,5.7333567052047e-08,5.0570440891754e-08,"ATP5MG/ATP5PB/NDUFS4/NDUFB10/NDUFA7/NDUFA2/NDUFA6/ATP5F1C/NDUFA5/NDUFC1/ATP5MC3/NDUFB8/NDUFA3/ATP5ME/SDHA/ATP5F1D/NDUFS5/STOML2/NDUFS6/NDUFB5/NDUFB4/ATP5MC2/ANTKMT",23
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","65/1208","450/18903",5.11164607834469e-10,1.52546266644511e-07,1.34551753139674e-07,"FAF1/SKP1/GABARAP/RAD23B/CSNK1E/ANAPC16/SEC61B/TRPC4AP/CUL5/FBXW11/CSNK1A1/ARIH1/PSMA5/SMARCC1/PSMD7/PARK7/CDC27/UBXN4/ANAPC13/BAG6/CUL1/KLHL42/UBQLN1/SIAH1/ELOB/AGAP3/ANAPC5/UBE2W/RPL11/UBE2G1/PSMA4/PPP2CB/UBE2D3/UBE2S/TRIP12/PSMD11/PSMD12/SUMO2/RBX1/RACK1/RNF19A/PCNP/PSMD13/ANAPC11/TBL1XR1/SUMO1/BBS7/ECPAS/UBXN1/TBL1X/STUB1/PSMA7/APC/UBE2H/PSMD8/PSMB6/TAF9/SH3RF1/MAEA/DMAC2/RNF5/CTNNB1/PELI1/BIRC2/TRIM13",65
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis","21/1208","67/18903",5.30390728143943e-10,1.52546266644511e-07,1.34551753139674e-07,"ATP5MG/ATP5PB/NDUFS4/NDUFB10/NDUFA7/NDUFA2/NDUFA6/ATP5F1C/NDUFA5/NDUFC1/NDUFB8/NDUFA3/ATP5ME/SDHA/ATP5F1D/NDUFS5/STOML2/NDUFS6/NDUFB5/NDUFB4/ANTKMT",21
"GO:0007409","axonogenesis","63/1208","438/18903",1.12520905770329e-09,2.96493918503037e-07,2.61519192880692e-07,"PTK2/PAFAH1B1/PICALM/PTEN/DCLK1/FYN/ZDHHC17/RUFY3/C12orf57/TRIO/SPG11/RPL24/RAC1/CDH2/EXT1/EPHB2/ADNP/SIAH1/FLOT1/RTN4/ATL1/KIF5C/CDKL5/TTL/PTPN11/FZD3/SEMA6A/DBN1/RAB3A/NEO1/PAK2/PALLD/GDI1/IGF1R/SEMA3A/TOP2B/FEZ1/EPHA7/PAK1/KLF7/TIAM2/BRSK2/PLXNA2/EFNB3/RAB8A/OLFM1/KIF5B/SSNA1/EPHA5/BCL2/CDH4/EPHA3/CDK5R1/DRAXIN/RELN/PTPRZ1/ROBO2/LHX1/BCL11B/GLI3/SIPA1L1/FEZF1/SEMA3D",63
"GO:0061564","axon development","68/1208","490/18903",1.14542753912705e-09,2.96493918503037e-07,2.61519192880692e-07,"PTK2/PAFAH1B1/PICALM/PTEN/DCLK1/FYN/ZDHHC17/RUFY3/C12orf57/TRIO/SPG11/RPL24/RAC1/CDH2/EXT1/EPHB2/ADNP/SIAH1/FLOT1/RTN4/ATL1/KIF5C/CDKL5/TTL/PTPN11/FZD3/SEMA6A/DBN1/RAB3A/NEO1/PAK2/PALLD/GDI1/IGF1R/SEMA3A/TOP2B/FEZ1/EPHA7/PAK1/KLF7/TIAM2/BRSK2/DDR1/PLXNA2/EFNB3/RAB8A/OLFM1/JUN/KIF5B/SVBP/SSNA1/CASP3/EPHA5/BCL2/CDH4/EPHA3/CDK5R1/DRAXIN/RELN/PTPRZ1/ROBO2/LHX1/BCL11B/PTN/GLI3/SIPA1L1/FEZF1/SEMA3D",68
"GO:0042254","ribosome biogenesis","50/1208","310/18903",1.24677962175141e-09,3.07360861990813e-07,2.71104260609405e-07,"RPLP0/RPL5/RPS25/RPL26/PTEN/RPSA/NPM1/XRCC5/RPS21/RPL6/PA2G4/RPS8/RSL24D1/RPS19/RPS24/RPL38/RPL14/PRKDC/RPL24/RAN/YTHDF2/RPL35A/ERI3/RPL10/DHX30/RPL27/RPS28/RPL11/DHX29/RPS15/RPS17/NOP10/RPS14/RPL7/RPL35/RPL7A/MRPS7/FRG1/EIF2A/RPL26L1/LSM6/XRN2/CHD7/RPS7/RPL7L1/NGDN/TSR3/RPS6/MRPL36/GTF3A",50
"GO:0022900","electron transport chain","35/1208","176/18903",1.51275379086475e-09,3.55978471604856e-07,3.13986887309631e-07,"COX7A2L/PUM2/UQCRFS1/UQCRC2/NDUFS4/COX7C/COX4I1/PARK7/NDUFB10/NDUFA7/NDUFA2/DEGS1/NDUFA6/NDUFA5/GHITM/COX5B/UQCR11/COX7A2/NDUFC1/NDUFA4/NDUFB8/NDUFA3/SDHA/NDUFS5/SOD2/UQCRB/NDUFS6/UQCRC1/NDUFB5/UQCR10/NDUFB4/COX7B/SRD5A1/ETFB/CHCHD2",35
"GO:0015980","energy derivation by oxidation of organic compounds","52/1208","333/18903",1.87028530411637e-09,4.20976826930889e-07,3.71317970217703e-07,"RB1CC1/COX7A2L/PUM2/PTGES3/ATP5MG/PRELID1/UQCRFS1/ATP5PB/UQCRC2/NDUFS4/COX7C/COX4I1/PARK7/NDUFB10/NDUFA7/MDH1/NDUFA2/NDUFA6/ATP5F1C/MDH2/NDUFA5/GHITM/PHKB/COX5B/UQCR11/COX7A2/NDUFC1/NDUFA4/NDUFB8/NDUFA3/ATP5ME/SDHA/UGP2/ATP5F1D/NDUFS5/SOD2/UQCRB/STOML2/NDUFS6/RHOA/PFKM/UQCRC1/ACO2/NDUFB5/UQCR10/NDUFB4/COX7B/PID1/IDH3G/ANTKMT/ETFB/CHCHD2",52
"GO:0030900","forebrain development","57/1208","383/18903",1.9713396109088e-09,4.25234381903119e-07,3.7507329965449e-07,"SLC4A10/PAFAH1B1/PTEN/HOOK3/NF1/DCLK1/FYN/SETD2/TENT2/PCM1/ZEB1/C12orf57/TRA2B/CDH2/PGAP1/SLC8A1/EXT1/EPHB2/RTN4/EZH2/UBA6/UBB/SYNE2/RAPGEF2/RHOA/IGF1R/SEMA3A/ATP2B4/XRN2/CHD7/TOP2B/FEZ1/TMEM108/SECISBP2/CTNNB1/CASP3/EPHA5/ERBB4/ARL13B/CDK5R1/DRAXIN/SRD5A1/NR2F2/RELN/SIX3/TOX/LHX5/PLCB1/KCNC2/FAT4/ROBO2/LHX1/BCL11B/NHLH2/GLI3/EMX2/FEZF1",57
"GO:0042255","ribosome assembly","19/1208","61/18903",3.9620647179943e-09,8.2046436180226e-07,7.23681547227759e-07,"RPLP0/RPL5/RPSA/NPM1/XRCC5/RPL6/RPS19/RPL38/PRKDC/RPL24/RPL10/DHX30/RPS28/RPL11/DHX29/RPS15/RPS14/MRPS7/EIF2A",19
"GO:0006754","ATP biosynthetic process","25/1208","106/18903",9.14349889677117e-09,1.82061129956094e-06,1.60585013012929e-06,"ATP5MG/ENO1/ATP5PB/NDUFS4/NDUFB10/NDUFA7/NDUFA2/NDUFA6/ATP5F1C/NDUFA5/NDUFC1/ATP5MC3/NDUFB8/NDUFA3/ATP5ME/SDHA/ATP5F1D/NDUFS5/STOML2/NDUFS6/NDUFB5/NDUFB4/ATP5MC2/PID1/ANTKMT",25
"GO:2001020","regulation of response to DNA damage stimulus","48/1208","312/18903",1.27768977584275e-08,2.4498518405696e-06,2.16086481388142e-06,"TERF2IP/DHX9/MORF4L1/RPL26/RPS3/SETD2/ARID1A/PBRM1/NPM1/CDKN2D/TP53BP1/DDX5/ZNHIT1/UBE2V1/TRRAP/SMARCC1/BCLAF1/FXR1/RNF169/ENY2/PRKDC/TPT1/ARID2/BRD7/SF3B5/SMARCE1/MIF/UIMC1/USP47/SMG1/KMT5B/TRIP12/FMN2/PPP4R2/SMARCA4/SPIDR/PARG/PPP4C/SPIRE1/SOX4/VPS72/SLF2/SMARCA5/TAF9/SMARCB1/TAF10/BCL2/EEF1E1",48
"GO:0021537","telencephalon development","42/1208","255/18903",1.40210920486848e-08,2.59239976914432e-06,2.28659764312761e-06,"PAFAH1B1/PTEN/NF1/TENT2/C12orf57/TRA2B/CDH2/SLC8A1/EXT1/EPHB2/RTN4/EZH2/UBA6/SYNE2/RHOA/IGF1R/SEMA3A/ATP2B4/XRN2/CHD7/FEZ1/TMEM108/SECISBP2/CTNNB1/CASP3/EPHA5/ERBB4/ARL13B/CDK5R1/DRAXIN/SRD5A1/RELN/SIX3/LHX5/PLCB1/FAT4/ROBO2/LHX1/BCL11B/GLI3/EMX2/FEZF1",42
"GO:1903320","regulation of protein modification by small protein conjugation or removal","41/1208","252/18903",2.9716519157371e-08,5.30491102336929e-06,4.67913829781035e-06,"SKP1/RPL5/GABARAP/HDAC8/PTEN/RPS3/UBE2I/FYN/CBLB/NPM1/UBE2V1/TRIM44/RPS2/PARK7/UBE2D1/UBQLN1/RPL37/DNAJA1/RPL11/RPL23/UBE2S/RPS15/RPS20/PDCD6/UBB/TRIP12/FKBP1A/RBX1/UBA2/UBXN1/STUB1/SOX4/COPS8/GPS2/SAE1/RPS7/SVBP/CTNNB1/PELI1/BIRC2/GPS1",41
"GO:0050684","regulation of mRNA processing","28/1208","139/18903",4.8388100752983e-08,8.35017325327309e-06,7.36517828303299e-06,"RBM39/SRSF9/THRAP3/DHX9/CELF3/PCBP4/PAPOLA/RBM8A/SLTM/NPM1/DHX36/DDX5/HNRNPU/SRPK1/WTAP/SRSF4/FXR1/SRSF7/TRA2B/NCBP2/RBM23/YTHDC1/NCL/HNRNPA1/SRSF3/AHCYL1/RBM15B/KHDRBS3",28
"GO:0042274","ribosomal small subunit biogenesis","20/1208","78/18903",6.19188426426046e-08,1.0340446721315e-05,9.12067705886651e-06,"RPS25/RPSA/NPM1/XRCC5/RPS21/RPS8/RPS19/RPS24/RPL38/PRKDC/RPS28/RPS15/RPS17/RPS14/MRPS7/LSM6/RPS7/NGDN/TSR3/RPS6",20
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process","25/1208","117/18903",7.48031950727472e-08,1.20236030201788e-05,1.06052865206501e-05,"ATP5MG/ENO1/ATP5PB/NDUFS4/NDUFB10/NDUFA7/NDUFA2/NDUFA6/ATP5F1C/NDUFA5/NDUFC1/ATP5MC3/NDUFB8/NDUFA3/ATP5ME/SDHA/ATP5F1D/NDUFS5/STOML2/NDUFS6/NDUFB5/NDUFB4/ATP5MC2/PID1/ANTKMT",25
"GO:0051648","vesicle localization","36/1208","213/18903",7.66426308027621e-08,1.20236030201788e-05,1.06052865206501e-05,"CLASP2/PAFAH1B1/PICALM/PTEN/TSG101/FBXW11/TRAK1/PPFIA2/TMED2/KIF1A/TRAPPC4/TFG/CLASP1/SPG11/CHMP2A/CDH2/RAB7A/EXOC4/BLOC1S6/EXOC2/KIF5C/PDCD6/AP3D1/TRIP11/DCTN2/RAB3A/FNBP1L/EXOC5/BBS7/STARD3NL/DCTN1/BRSK2/KIF5B/AP1AR/CTNNB1/AP3B1",36
"GO:0009145","purine nucleoside triphosphate biosynthetic process","25/1208","118/18903",8.922878897011e-08,1.35863953087723e-05,1.19837302338185e-05,"ATP5MG/ENO1/ATP5PB/NDUFS4/NDUFB10/NDUFA7/NDUFA2/NDUFA6/ATP5F1C/NDUFA5/NDUFC1/ATP5MC3/NDUFB8/NDUFA3/ATP5ME/SDHA/ATP5F1D/NDUFS5/STOML2/NDUFS6/NDUFB5/NDUFB4/ATP5MC2/PID1/ANTKMT",25
"GO:1901798","positive regulation of signal transduction by p53 class mediator","12/1208","30/18903",1.29353082574046e-07,1.9133168813881e-05,1.6876200667856e-05,"RPL26/DDX5/ZNHIT1/RPL37/RPL11/RPL23/RPS15/RPS20/UBB/RPS7/EIF5A/EEF1E1",12
"GO:0031396","regulation of protein ubiquitination","35/1208","210/18903",1.64871989545789e-07,2.3709508052182e-05,2.09127102529133e-05,"SKP1/RPL5/GABARAP/HDAC8/PTEN/RPS3/FYN/CBLB/NPM1/UBE2V1/TRIM44/RPS2/PARK7/UBE2D1/UBQLN1/RPL37/DNAJA1/RPL11/RPL23/UBE2S/RPS15/RPS20/PDCD6/UBB/TRIP12/FKBP1A/RBX1/UBXN1/STUB1/SOX4/GPS2/RPS7/SVBP/PELI1/BIRC2",35
"GO:1903311","regulation of mRNA metabolic process","45/1208","309/18903",1.87333995930878e-07,2.62115701874096e-05,2.31196265817397e-05,"RBM39/PUM2/SRSF9/THRAP3/DHX9/SERBP1/CELF3/TUT4/PCBP4/PAPOLA/RBM8A/SLTM/NPM1/DHX36/DDX5/HNRNPU/SRPK1/WTAP/SRSF4/FXR1/CSDE1/SRSF7/YTHDF2/TRA2B/NBAS/NCBP2/RBM23/YTHDC1/HNRNPC/IGF2BP2/HNRNPA0/MYEF2/CNOT2/NCL/HNRNPA1/SAMD4B/HNRNPM/VIM/SRSF3/AHCYL1/YBX1/RBM15B/IGF2BP3/SECISBP2/KHDRBS3",45
"GO:0006403","RNA localization","34/1208","202/18903",1.93740544744842e-07,2.63946000037907e-05,2.32810660139369e-05,"KPNB1/UPF3A/TNKS/DHX9/STAU1/RBM8A/SETD2/NPM1/DHX36/HNRNPU/THOC7/CCT7/ENY2/SRSF7/RAN/SARNP/NCBP2/YTHDC1/FLOT1/CKAP5/G3BP2/RTRAF/IGF2BP2/SMG1/KIF5C/PHAX/NOP10/NUP42/HNRNPA1/SRSF3/YBX1/RBM15B/CCT5/IGF2BP3",34
"GO:0042273","ribosomal large subunit biogenesis","19/1208","76/18903",2.03563818649961e-07,2.69868456605987e-05,2.38034497678349e-05,"RPLP0/RPL5/RPL26/NPM1/RPL6/RSL24D1/RPL38/RPL14/RPL24/RPL35A/RPL10/DHX30/RPL11/RPL7/RPL35/RPL7A/RPL26L1/RPL7L1/GTF3A",19
"GO:0009201","ribonucleoside triphosphate biosynthetic process","25/1208","123/18903",2.08513391235068e-07,2.69868456605987e-05,2.38034497678349e-05,"ATP5MG/ENO1/ATP5PB/NDUFS4/NDUFB10/NDUFA7/NDUFA2/NDUFA6/ATP5F1C/NDUFA5/NDUFC1/ATP5MC3/NDUFB8/NDUFA3/ATP5ME/SDHA/ATP5F1D/NDUFS5/STOML2/NDUFS6/NDUFB5/NDUFB4/ATP5MC2/PID1/ANTKMT",25
"GO:0051650","establishment of vesicle localization","33/1208","197/18903",3.27180860200982e-07,4.13125686161094e-05,3.64392958036421e-05,"CLASP2/PAFAH1B1/PICALM/TSG101/FBXW11/TRAK1/PPFIA2/TMED2/KIF1A/TRAPPC4/TFG/CLASP1/SPG11/CHMP2A/RAB7A/EXOC4/BLOC1S6/EXOC2/KIF5C/PDCD6/AP3D1/TRIP11/DCTN2/RAB3A/FNBP1L/EXOC5/BBS7/STARD3NL/DCTN1/KIF5B/AP1AR/CTNNB1/AP3B1",33
"GO:0006120","mitochondrial electron transport, NADH to ubiquinone","15/1208","51/18903",3.98638198640736e-07,4.91369036753116e-05,4.33406643033462e-05,"NDUFS4/PARK7/NDUFB10/NDUFA7/NDUFA2/NDUFA6/NDUFA5/NDUFC1/NDUFA4/NDUFB8/NDUFA3/NDUFS5/NDUFS6/NDUFB5/NDUFB4",15
"GO:0099175","regulation of postsynapse organization","20/1208","87/18903",4.27805364063237e-07,5.15057760408227e-05,4.54301020638022e-05,"PAFAH1B1/PTEN/FYN/DHX36/PPFIA2/KIF1A/HOMER1/CDH2/CAPRIN1/EPHB2/IL1RAPL1/CDKL5/DBN1/PTPRD/ABHD17A/LRRC4B/EPHA7/CDK5R1/RELN/SIPA1L1",20
"GO:0051656","establishment of organelle localization","56/1208","437/18903",5.03855326614543e-07,5.92831596791703e-05,5.22900575802366e-05,"CLASP2/RABGEF1/KPNB1/MARK1/PAFAH1B1/PICALM/HOOK3/NPM1/TSG101/FBXW11/PCM1/TRAK1/PPFIA2/TMED2/HNRNPU/KIF1A/TRAPPC4/TFG/CLASP1/SPG11/RAN/CHMP2A/RAB7A/EXOC4/BLOC1S6/EXOC2/DYNLT1/ARHGAP21/BOD1/RPS15/KIF5C/PDCD6/UBB/TTL/AP3D1/CHMP5/FMN2/TRIP11/DCTN2/RAB3A/PDPK1/SYNE2/FNBP1L/EXOC5/BBS7/STARD3NL/SPIRE1/YWHAZ/FEZ1/DCTN1/LAMP1/KIF5B/AP1AR/CTNNB1/UXT/AP3B1",56
