ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0007405,neuroblast proliferation,8/270,67/18903,4.915171667342705e-6,8.814541190101252e-4,7.818284757410619e-4,DMRTA2/PROX1/VEGFA/GLI3/PTN/PAX6/SOX5/NEUROD4,8
GO:0021953,central nervous system neuron differentiation,12/270,174/18903,7.934125837745156e-6,0.0013327126580918508,0.0011820838811745366,BTG2/PROX1/EMX1/TBR1/EOMES/FEZF2/GLI3/SEMA3E/NTRK2/PAX6/LHX5/LHX1,12
GO:0043010,camera-type eye development,17/270,340/18903,8.555816821748523e-6,0.0013327126580918508,0.0011820838811745366,BCAR3/PROX1/SP3/NEUROD1/CRYBG3/RPL24/VEGFA/USP45/GLI3/NTRK2/LHX2/SLC17A6/PAX6/NEUROD4/MAB21L1/LHX1/WNT7B,17
GO:0021872,forebrain generation of neurons,7/270,52/18903,8.67006376082059e-6,0.0013327126580918508,0.0011820838811745366,PROX1/TBR1/FEZF2/GLI3/SEMA3E/PAX6/LHX5,7
GO:1902692,regulation of neuroblast proliferation,6/270,40/18903,2.050885095269426e-5,0.0030092077670589574,0.00266909447805399,DMRTA2/PROX1/VEGFA/GLI3/PTN/PAX6,6
GO:0048588,developmental cell growth,13/270,229/18903,2.6956054384177582e-5,0.0037832236327010973,0.0033556278226527705,CRABP2/EMX1/CXCR4/PDLIM5/EFNA5/SEMA6A/NRN1/VEGFA/SEMA3E/SEMA3D/LHX2/SLIT1/SYT17,13
GO:0016049,cell growth,20/270,493/18903,2.973072175594667e-5,0.0037883550019502965,0.0033601792230172852,ENO1/CRABP2/EMX1/CXCR4/DCBLD2/PDLIM5/SFRP2/EFNA5/SEMA6A/NRN1/VEGFA/SEMA3E/SEMA3D/LHX2/PRKCQ/SLIT1/NANOS1/BTG1/CGRRF1/SYT17,20
GO:0021761,limbic system development,9/270,111/18903,3.07367774402442e-5,0.0037883550019502965,0.0033601792230172852,BTG2/PROX1/TBR1/NEUROD1/FEZF2/GLI3/SEMA3E/LHX5/SOX3,9
GO:0021879,forebrain neuron differentiation,6/270,43/18903,3.142641879173915e-5,0.0037883550019502965,0.0033601792230172852,PROX1/TBR1/FEZF2/SEMA3E/PAX6/LHX5,6
GO:0050767,regulation of neurogenesis,17/270,377/18903,3.221075389817299e-5,0.0037883550019502965,0.0033601792230172852,DMRTA2/CRABP2/PROX1/CXCR4/FEZF2/EFNA5/SEMA6A/VEGFA/GLI3/SEMA3E/SEMA3D/PTN/NTRK2/LHX2/SLIT1/PAX6/MBP,17
GO:0051960,regulation of nervous system development,19/270,456/18903,3.2860576225095505e-5,0.0037883550019502965,0.0033601792230172852,DMRTA2/CRABP2/PROX1/CXCR4/LRRN1/FEZF2/EFNA5/SEMA6A/VEGFA/GLI3/SEMA3E/SEMA3D/PTN/NTRK2/LHX2/SLIT1/PAX6/CTSC/MBP,19
GO:0001654,eye development,17/270,388/18903,4.614600532591904e-5,0.005136527765243678,0.00455597584343012,BCAR3/PROX1/SP3/NEUROD1/CRYBG3/RPL24/VEGFA/USP45/GLI3/NTRK2/LHX2/SLC17A6/PAX6/NEUROD4/MAB21L1/LHX1/WNT7B,17
GO:0150063,visual system development,17/270,392/18903,5.240334036625328e-5,0.005494710343209726,0.0048736751234365275,BCAR3/PROX1/SP3/NEUROD1/CRYBG3/RPL24/VEGFA/USP45/GLI3/NTRK2/LHX2/SLC17A6/PAX6/NEUROD4/MAB21L1/LHX1/WNT7B,17
GO:0050919,negative chemotaxis,6/270,47/18903,5.2768283965149165e-5,0.005494710343209726,0.0048736751234365275,UNC5C/EFNA5/SEMA6A/SEMA3E/SEMA3D/SLIT1,6
GO:0048880,sensory system development,17/270,398/18903,6.319777601981385e-5,0.006329886363982758,0.005614456045794399,BCAR3/PROX1/SP3/NEUROD1/CRYBG3/RPL24/VEGFA/USP45/GLI3/NTRK2/LHX2/SLC17A6/PAX6/NEUROD4/MAB21L1/LHX1/WNT7B,17
GO:0021542,dentate gyrus development,4/270,16/18903,6.47107342042847e-5,0.006329886363982758,0.005614456045794399,BTG2/PROX1/NEUROD1/FEZF2,4
GO:0007548,sex differentiation,14/270,288/18903,7.265943629203696e-5,0.006812181286511473,0.006042239972383489,DMRTA2/LHX9/PTX3/SFRP2/FER/NEUROG1/VEGFA/DMRTA1/CNTFR/CCND1/CYP19A1/NR2F2/LHX1/TFAP2C,14
GO:0009952,anterior/posterior pattern specification,12/270,218/18903,7.386194083887904e-5,0.006812181286511473,0.006042239972383489,WLS/BTG2/NEUROD1/FEZF2/SFRP2/NEUROG1/GLI3/PCSK5/PAX6/ZBTB16/NR2F2/LHX1,12
GO:0010721,negative regulation of cell development,11/270,188/18903,8.552978740624227e-5,0.007669170937426391,0.006802369056870732,PROX1/EFNA5/SEMA6A/VEGFA/SEMA3E/SEMA3D/PTN/LHX2/SLIT1/PAX6/MBP,11
GO:0048709,oligodendrocyte differentiation,8/270,100/18903,9.34866231283692e-5,0.008156076201577723,0.007234242244926436,CXCR4/PRDM8/GLI3/PTN/NTRK2/SOX6/PAX6/NEUROD4,8
GO:0048841,regulation of axon extension involved in axon guidance,5/270,33/18903,9.800097346064587e-5,0.008324924798183286,0.007384006864624842,SEMA6A/VEGFA/SEMA3E/SEMA3D/SLIT1,5
GO:0097094,craniofacial suture morphogenesis,4/270,18/18903,0.00010637628846945041,0.008675355303606377,0.007694830243856175,NEUROG1/GLI3/MMP16/TMEM107,4
GO:0016575,histone deacetylation,8/270,102/18903,1.0750130487740244e-4,0.008675355303606377,0.007694830243856175,MIER1/DR1/TBR1/EOMES/SMARCA5/VEGFA/TBL1X/HDAC8,8
GO:0050920,regulation of chemotaxis,12/270,230/18903,1.228219482176283e-4,0.009669981679183029,0.008577039772835662,CXCR4/TBR1/FEZF2/SEMA6A/DUSP1/NEDD9/VEGFA/SEMA3E/SEMA3D/PTN/SLIT1/CYP19A1,12
GO:0021915,neural tube development,10/270,164/18903,1.2755661275134868e-4,0.009803636808603656,0.008695588638688433,RNF220/PROX1/RPS7/SFRP2/GLI3/FZD1/LHX2/PAX6/TMEM107/CECR2,10
GO:0032332,positive regulation of chondrocyte differentiation,4/270,20/18903,1.6468138063133766e-4,0.01232358966163471,0.010930725846098745,GLI3/SOX6/ZBTB16/SOX5,4
GO:0048846,axon extension involved in axon guidance,5/270,37/18903,1.7179725364732402e-4,0.01232358966163471,0.010930725846098745,SEMA6A/VEGFA/SEMA3E/SEMA3D/SLIT1,5
GO:1902284,neuron projection extension involved in neuron projection guidance,5/270,37/18903,1.7179725364732402e-4,0.01232358966163471,0.010930725846098745,SEMA6A/VEGFA/SEMA3E/SEMA3D/SLIT1,5
GO:1990138,neuron projection extension,10/270,172/18903,1.8840547660621578e-4,0.013221149532279665,0.011726839733842266,EMX1/CXCR4/SEMA6A/NRN1/VEGFA/SEMA3E/SEMA3D/LHX2/SLIT1/SYT17,10
GO:0031290,retinal ganglion cell axon guidance,4/270,22/18903,2.4310912120148253e-4,0.016288663710760893,0.01444765058803549,RPL24/EFNA5/VEGFA/SLIT1,4
GO:0010975,regulation of neuron projection development,17/270,446/18903,2.4705702320372195e-4,0.016288663710760893,0.01444765058803549,NTNG1/CRABP2/TBR1/FEZF2/PDLIM5/SFRP2/NR2F1/EFNA5/SEMA6A/VEGFA/SEMA3E/SEMA3D/FZD1/PTN/NTRK2/SLIT1/MBP,17
GO:0048863,stem cell differentiation,12/270,248/18903,2.472566672327397e-4,0.016288663710760893,0.01444765058803549,DMRTA2/RPS7/ERBB4/EOMES/SFRP2/SEMA6A/SEMA3E/SEMA3D/FZD1/PTN/SOX6/SOX5,12
GO:0050768,negative regulation of neurogenesis,9/270,146/18903,2.5487473863523537e-4,0.016454713126290797,0.014594932401849269,PROX1/SEMA6A/SEMA3E/SEMA3D/PTN/LHX2/SLIT1/PAX6/MBP,9
GO:0048568,embryonic organ development,17/270,449/18903,2.670841996860325e-4,0.016904858756598296,0.014994200684128142,PROX1/SP3/PRKRA/NEUROD1/EOMES/LRIG1/NEUROG1/VEGFA/RSPO3/GLI3/MMP16/PCSK5/PAX6/NR2F2/LHX1/SLC9A3R1/WNT7B,17
GO:0021987,cerebral cortex development,8/270,117/18903,2.7821175095261465e-4,0.017270529462981542,0.015318541752856518,DMRTA2/EMX1/TBR1/EOMES/GLI3/NTRK2/LHX2/PAX6,8
GO:2000178,negative regulation of neural precursor cell proliferation,4/270,23/18903,2.91002648875932e-4,0.017723708501349217,0.015720500594687888,BTG2/PROX1/PTN/PAX6,4
GO:0001890,placenta development,9/270,150/18903,3.115379537113689e-4,0.01862304656630183,0.01651819169775679,SP3/EOMES/RSPO3/PTN/STC1/BIRC2/NR2F2/TPPP3/WNT7B,9
GO:0051961,negative regulation of nervous system development,9/270,151/18903,3.272226830329135e-4,0.019204996742368086,0.017034367422957414,PROX1/SEMA6A/SEMA3E/SEMA3D/PTN/LHX2/SLIT1/PAX6/MBP,9
GO:0045446,endothelial cell differentiation,8/270,121/18903,3.495615527346461e-4,0.02014972664691853,0.017872319989440555,PROX1/CXCR4/VEGFA/FZD1/STC1/BTG1/NR2F2/MSN,8
GO:0006476,protein deacetylation,8/270,122/18903,3.695488762422459e-4,0.020928136359824028,0.018562750570247626,MIER1/DR1/TBR1/EOMES/SMARCA5/VEGFA/TBL1X/HDAC8,8
GO:0001558,regulation of cell growth,16/270,422/18903,3.97166882577325e-4,0.021814590550148876,0.019349013988262227,ENO1/CRABP2/CXCR4/DCBLD2/SFRP2/EFNA5/SEMA6A/VEGFA/SEMA3E/SEMA3D/PRKCQ/SLIT1/NANOS1/BTG1/CGRRF1/SYT17,16
GO:0009953,dorsal/ventral pattern formation,7/270,94/18903,3.9871773310371243e-4,0.021814590550148876,0.019349013988262227,RNF220/AIDA/SP8/GLI3/LHX2/PAX6/LHX1,7
GO:0050770,regulation of axonogenesis,9/270,156/18903,4.1576513228366906e-4,0.022165861991584504,0.01966058325738924,CRABP2/EFNA5/SEMA6A/VEGFA/SEMA3E/SEMA3D/NTRK2/SLIT1/MBP,9
GO:0048663,neuron fate commitment,6/270,68/18903,4.1887161756092153e-4,0.022165861991584504,0.01966058325738924,DMRTA2/PROX1/TBR1/FEZF2/GLI3/PAX6,6
GO:0050922,negative regulation of chemotaxis,6/270,69/18903,4.533476482951642e-4,0.023603325946722417,0.020935579004462593,SEMA6A/DUSP1/SEMA3E/SEMA3D/SLIT1/CYP19A1,6
GO:0060041,retina development in camera-type eye,9/270,159/18903,4.777585929626731e-4,0.023994236031885916,0.02128230679147254,PROX1/NEUROD1/RPL24/USP45/NTRK2/LHX2/PAX6/NEUROD4/LHX1,9
GO:0060993,kidney morphogenesis,7/270,97/18903,4.826060937544948e-4,0.023994236031885916,0.02128230679147254,KIF26B/STAT1/ERBB4/VEGFA/GLI3/LHX1/WNT7B,7
GO:0048608,reproductive structure development,13/270,306/18903,4.831553104314078e-4,0.023994236031885916,0.02128230679147254,LHX9/PTX3/SFRP2/FER/NEUROG1/VEGFA/GLI3/DMRTA1/CCND1/CYP19A1/NR2F2/LHX1/TFAP2C,13
GO:0021510,spinal cord development,7/270,98/18903,5.134973195367396e-4,0.0251146870827969,0.022276119762997322,PROX1/GLI3/SLIT1/SOX6/PAX6/LHX5/LHX1,7
GO:0001822,kidney development,13/270,309/18903,5.295258181170373e-4,0.025429000404347073,0.02255490807403119,PROX1/KIF26B/STAT1/ERBB4/ENPEP/ADAMTS6/VEGFA/GLI3/PCSK5/ZBTB16/LHX1/IFT27/WNT7B,13
GO:0048593,camera-type eye morphogenesis,8/270,129/18903,5.370583488790418e-4,0.025429000404347073,0.02255490807403119,BCAR3/PROX1/SP3/VEGFA/GLI3/NTRK2/PAX6/LHX1,8
GO:0061458,reproductive system development,13/270,310/18903,5.457968493893531e-4,0.025429000404347073,0.02255490807403119,LHX9/PTX3/SFRP2/FER/NEUROG1/VEGFA/GLI3/DMRTA1/CCND1/CYP19A1/NR2F2/LHX1/TFAP2C,13
GO:0048843,negative regulation of axon extension involved in axon guidance,4/270,27/18903,5.514343334276007e-4,0.025429000404347073,0.02255490807403119,SEMA6A/SEMA3E/SEMA3D/SLIT1,4
GO:0090596,sensory organ morphogenesis,12/270,272/18903,5.680357985460544e-4,0.025482384085177716,0.022602258107246913,BCAR3/PROX1/SP3/PRKRA/LRIG1/NEUROG1/VEGFA/GLI3/NTRK2/PAX6/LHX1/SLC9A3R1,12
GO:0072497,mesenchymal stem cell differentiation,3/270,12/18903,5.762744851976373e-4,0.025482384085177716,0.022602258107246913,FZD1/SOX6/SOX5,3
GO:1902667,regulation of axon guidance,3/270,12/18903,5.762744851976373e-4,0.025482384085177716,0.022602258107246913,TBR1/FEZF2/VEGFA,3
GO:0002052,positive regulation of neuroblast proliferation,4/270,28/18903,6.361702022602931e-4,0.027750775849949,0.02461426671618773,DMRTA2/VEGFA/GLI3/PAX6,4
GO:0035601,protein deacylation,8/270,133/18903,6.57460983777257e-4,0.02829712074177314,0.025098861415777395,MIER1/DR1/TBR1/EOMES/SMARCA5/VEGFA/TBL1X/HDAC8,8
GO:0072001,renal system development,13/270,318/18903,6.918746351499819e-4,0.02938646476663344,0.026065083207866355,PROX1/KIF26B/STAT1/ERBB4/ENPEP/ADAMTS6/VEGFA/GLI3/PCSK5/ZBTB16/LHX1/IFT27/WNT7B,13
GO:0001655,urogenital system development,14/270,360/18903,7.10173979334441e-4,0.029771968899890595,0.02640701604633875,PROX1/KIF26B/STAT1/ERBB4/ENPEP/ADAMTS6/VEGFA/GLI3/PCSK5/ZBTB16/CYP19A1/LHX1/IFT27/WNT7B,14
GO:0010458,exit from mitosis,4/270,29/18903,7.297369178672052e-4,0.030199881677888958,0.02678656432656948,CDC14A/RPL24/NEUROG1/CDC14B,4
GO:0097475,motor neuron migration,3/270,13/18903,7.412678480340004e-4,0.030288767258908268,0.026865403686242257,VEGFA/NEUROD4/LHX1,3
GO:0098732,macromolecule deacylation,8/270,137/18903,7.987534200684306e-4,0.03222970049976118,0.028586964507712257,MIER1/DR1/TBR1/EOMES/SMARCA5/VEGFA/TBL1X/HDAC8,8
GO:0003158,endothelium development,8/270,139/18903,8.780242032440904e-4,0.03499089047002375,0.03103607320109066,PROX1/CXCR4/VEGFA/FZD1/STC1/BTG1/NR2F2/MSN,8
GO:0061387,regulation of extent of cell growth,7/270,108/18903,9.174557400653823e-4,0.03611642840159822,0.03203439811268087,CRABP2/EFNA5/SEMA6A/VEGFA/SEMA3E/SEMA3D/SLIT1,7
GO:2000677,regulation of transcription regulatory region DNA binding,5/270,53/18903,9.392803195499147e-4,0.03632814777586412,0.032222188074855024,RNF220/NEUROD1/SRI/LHX2/PAX6,5
GO:0001945,lymph vessel development,4/270,31/18903,9.453421354314083e-4,0.03632814777586412,0.032222188074855024,PROX1/LGALS8/VEGFA/NR2F2,4
GO:0001708,cell fate specification,7/270,109/18903,9.686876806494423e-4,0.03678733921336941,0.03262947976924437,DMRTA2/TBR1/EOMES/SFRP2/GLI3/PAX6/EYA2,7
GO:0072028,nephron morphogenesis,6/270,80/18903,9.974388596108558e-4,0.03743875161423073,0.033207266807117844,KIF26B/STAT1/ERBB4/VEGFA/GLI3/LHX1,6
GO:0003338,metanephros morphogenesis,4/270,32/18903,0.0010683728201912374,0.03891762059306109,0.034518987808363065,KIF26B/STAT1/LHX1/WNT7B,4
GO:0061036,positive regulation of cartilage development,4/270,32/18903,0.0010683728201912374,0.03891762059306109,0.034518987808363065,GLI3/SOX6/ZBTB16/SOX5,4
GO:0040013,negative regulation of locomotion,15/270,419/18903,0.0010730075070577564,0.03891762059306109,0.034518987808363065,ADAMTS9/LIMCH1/SFRP2/SEMA6A/DUSP1/NEDD9/PTPRK/SEMA3E/SEMA3D/STC1/SLIT1/SINHCAF/CYP19A1/NR2F2/SLC9A3R1,15
GO:0021766,hippocampus development,6/270,82/18903,0.001135082002757242,0.040076109499676466,0.0355465394375269,BTG2/PROX1/NEUROD1/FEZF2/GLI3/LHX5,6
GO:0060537,muscle tissue development,15/270,422/18903,0.0011519100679561695,0.040076109499676466,0.0355465394375269,DMRTA2/BTG2/ATF3/PROX1/ERBB4/EOMES/ADAMTS9/PDLIM5/MEGF10/VEGFA/SOX6/NOX4/CSRP2/NR2F2/EYA2,15
GO:0072148,epithelial cell fate commitment,3/270,15/18903,0.0011546091026858462,0.040076109499676466,0.0355465394375269,PROX1/NEUROD1/NR2F2,3
GO:0072283,metanephric renal vesicle morphogenesis,3/270,15/18903,0.0011546091026858462,0.040076109499676466,0.0355465394375269,KIF26B/STAT1/LHX1,3
GO:0032418,lysosome localization,6/270,84/18903,0.001286831378805932,0.043701260486953414,0.038761960648442347,S100A13/FER/KIF5B/GAB2/BORCS6/RAB34,6
GO:1990849,vacuolar localization,6/270,84/18903,0.001286831378805932,0.043701260486953414,0.038761960648442347,S100A13/FER/KIF5B/GAB2/BORCS6/RAB34,6
GO:0008361,regulation of cell size,9/270,183/18903,0.0012996657393889491,0.043701260486953414,0.038761960648442347,CRABP2/EFNA5/SEMA6A/VEGFA/SEMA3E/SEMA3D/SLIT1/SLC9A3R1/MSN,9
GO:0043583,ear development,10/270,221/18903,0.0013361789144896506,0.04446583026775869,0.03944011554434997,PROX1/PRKRA/NEUROD1/SLC4A7/LRIG1/NEUROG1/GLI3/SLC9A3R1/CECR2/IFT27,10
GO:0034329,cell junction assembly,15/270,430/18903,0.0013866102011600894,0.045673242136171105,0.040511060656879094,ERBB4/LRRN1/LIMCH1/PDLIM5/CDH12/CDH6/EFNA5/FER/VEGFA/PTPRK/FZD1/MPDZ/NTRK2/SLIT1/CNTN5,15
GO:0071456,cellular response to hypoxia,8/270,151/18903,0.0014961218399374531,0.04855967213401884,0.043071254224395505,ENO1/AK4/VEGFA/CHCHD2/STC1/ACAA2/JUND/PGK1,8
GO:0001893,maternal placenta development,4/270,35/18903,0.0015043268938667548,0.04855967213401884,0.043071254224395505,PTN/STC1/NR2F2/TPPP3,4
GO:0072006,nephron development,8/270,152/18903,0.0015601533666817517,0.049569384146987555,0.04396684434872698,KIF26B/STAT1/ERBB4/ENPEP/VEGFA/GLI3/LHX1/WNT7B,8
GO:0030308,negative regulation of cell growth,9/270,188/18903,0.0015663188299233986,0.049569384146987555,0.04396684434872698,ENO1/DCBLD2/SFRP2/SEMA6A/SEMA3E/SEMA3D/SLIT1/BTG1/CGRRF1,9
