id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
BUB1	BUB1	2.65174E+00	0	Serine/threonine kinase	BrainSpLMD|699;Eurexp|euxassay_018012|3rd ventricle, 4th ventricle, adrenal gland, cochlea, cochlear duct, cortex, foregut-midgut junction, incisor, liver, liver and biliary system, loop, lung, metanephros, midgut, molar, naris, pancreas, penis, retina, rib, submandibular gland primordium, testis, thymus primordium, tongue, turbinate bones, ventricular layer, vibrissa	OMIM|602452;HPO|699|Abnormality of vision, Ascites, Cataract, Corneal opacity, Dandy-Walker malformation, Epicanthus, Glaucoma, Global developmental delay, Increased nuchal translucency, Intellectual disability, Microcephaly, Micrognathia, Microphthalmia, Muscular dystrophy, Polyhydramnios, Short stature, Triangular face
SGOL2	SGOL2	2.63409E+00	0			
BUB1B	BUB1B	2.62742E+00	0	Serine/threonine kinase	BrainSpLMD|701;Eurexp|euxassay_018755|cortex, ear, hindgut, incisor, lobe, lung, mandible, marginal layer, maxilla, midgut, molar, neural retina, oesophagus, olfactory, orbito-sphenoid, pancreas, rectum, stomach, submandibular gland primordium, testis, thymus primordium, thyroid, trachea, ventricular layer, vertebral axis muscle system, vibrissa, vomeronasal organ, wall	OMIM|602860;COSMIC||rhabdomyosarcoma;HPO|701|Abnormality of vision, Agenesis of corpus callosum, Ambiguous genitalia, Anteverted nares, Ascites, Autosomal recessive inheritance, Bifid scrotum, Brachycephaly, Cataract, Cerebellar hypoplasia, Cerebral hypoplasia, Cleft palate, Combined immunodeficiency, Corneal opacity, Cryptorchidism, Dandy-Walker malformation, Depressed nasal bridge, Epicanthus, Feeding difficulties in infancy, Generalized hypotonia, Generalized myoclonic seizures, Generalized tonic-clonic seizures, Glaucoma, Global developmental delay, Hereditary nonpolyposis colorectal carcinoma, High forehead, Hydrocephalus, Hypertelorism, Hypodysplasia of the corpus callosum, Hypospadias, Increased nuchal translucency, Intellectual disability, Intellectual disability, profound, Intrauterine growth retardation, Leukemia, Long philtrum, Low-set ears, Malar flattening, Microcephaly, Micrognathia, Micropenis, Microphthalmia, Midface retrusion, Muscular dystrophy, Neoplasm of the stomach, Nephroblastoma, Nystagmus, Oligohydramnios, Phenotypic variability, Polyhydramnios, Posteriorly rotated ears, Postnatal growth retardation, Premature chromatid separation, Renal cell carcinoma, Renal cyst, Rhabdomyosarcoma, Severe global developmental delay, Short neck, Short nose, Short stature, Short sternum, Small for gestational age, Transitional cell carcinoma of the bladder, Triangular face, Triangular mouth, Upslanted palpebral fissure, Uterine leiomyosarcoma, Ventriculomegaly, Wide nose
SPAG5	SPAG5	2.61324E+00	0	Cytoskeletal associated protein	BrainSpLMD|10615	OMIM|615562
NEUROD4	NEUROD4	2.60588E+00	1.11E-15	Transcription factor	BrainSpLMD|58158;Eurexp|euxassay_019457|intermediate grey horn, lung, neural retina, pineal primordium, pituitary, ventricular layer;BrainSpMouseDev|11709	OMIM|611635
PARPBP	PARPBP	2.60301E+00	4.77E-13	Unclassified	BrainSpLMD|55010	OMIM|613687
TOP2A	TOP2A	2.59568E+00	0	Enzyme: Topoisomerase	BrainSpLMD|7153	OMIM|126430;HPO|7153|Elevated urinary catecholamines, Neoplasm of the nervous system
MKI67	MKI67	2.58338E+00	0	Cell cycle control protein	BrainSpLMD|4288	OMIM|176741
CENPE	CENPE	2.56764E+00	0	DNA binding protein	BrainSpLMD|1062	OMIM|117143;HPO|1062|Abnormality of dental enamel, Absent earlobe, Autosomal recessive inheritance, Cachexia, Cerebellar hypoplasia, Clinodactyly of the 5th finger, Cognitive impairment, Cone-shaped epiphysis, Convex nasal ridge, Cortical gyral simplification, Craniosynostosis, Delayed skeletal maturation, Downslanted palpebral fissures, Glaucoma, Hip dysplasia, Intellectual disability, Intrauterine growth retardation, Joint hyperflexibility, Metaphyseal sclerosis, Microcephaly, Micrognathia, Mild global developmental delay, Narrow face, Partial agenesis of the corpus callosum, Prematurely aged appearance, Prominent nose, Reduced number of teeth, Round face, Sandal gap, Seizures, Short foot, Short stature, Sloping forehead, Small hand, Sparse scalp hair
FOXN4	FOXN4	2.55387E+00	1.91E-09	Transcription factor	BrainSpLMD|121643;Eurexp|euxassay_019663|neural retina, ventricular layer;BrainSpMouseDev|78123	OMIM|609429
CHEK2	CHEK2	2.55162E+00	1.06E-07	Serine/threonine kinase	BrainSpLMD|11200;Eurexp|euxassay_012795|liver, ventricular layer	OMIM|604373;COSMIC||breast;HPO|11200|Abnormal lactate dehydrogenase activity, Abnormality of metabolism/homeostasis, Abnormality of the fallopian tube, Abnormality of the femoral metaphysis, Abnormality of the tibial metaphysis, Autosomal dominant inheritance, Breast carcinoma, Elevated alkaline phosphatase, Glioma, Joint swelling, Lymphoma, Meningioma, Neoplasm of the adrenal cortex, Neoplasm of the colon, Neoplasm of the nervous system, Neoplasm of the pancreas, Neoplasm of the skin, Osteolysis, Osteosarcoma, Ovarian neoplasm, Pain, Primary peritoneal carcinoma, Progressive encephalopathy, Retinoblastoma, Sarcoma, Stomach cancer
CCNF	CCNF	2.54064E+00	1.77E-14	Cell cycle control protein	BrainSpLMD|899;Eurexp|euxassay_002325|lobe, ventricular layer	OMIM|600227;HPO|899|Amyotrophic lateral sclerosis, Anxiety, Depressivity, Dyspnea, Emotional lability, Fatigable weakness of respiratory muscles, Fatigable weakness of swallowing muscles, Fatigue, Generalized muscle weakness, Muscle cramps, Neurodegeneration, Pain, Paralysis, Respiratory failure, Skeletal muscle atrophy, Spasticity, Xerostomia
CDCA2	CDCA2	2.53755E+00	0	Unclassified	BrainSpLMD|157313;Eurexp|euxassay_000111|cortex, marginal layer, metanephros, midbrain, thalamus, ventricular layer	
CDKN3	CDKN3	2.53554E+00	0	Dual specificity phosphatase	BrainSpLMD|1033;Eurexp|euxassay_014422|axial skeleton, basioccipital bone, basisphenoid bone, exoccipital bone, femur, fibula, orbito-sphenoid, pelvic girdle, temporal bone, tibia, turbinate, vault of skull	OMIM|123832
RTKN2	RTKN2	2.51969E+00	0	Unclassified	BrainSpLMD|219790	
SGOL1	SGOL1	2.50431E+00	0			
ARHGAP11B	ARHGAP11B	2.48846E+00	0	Unclassified		SFARI||Autism, No category;OMIM|616310
ARHGAP11A	ARHGAP11A	2.48707E+00	0	GTPase activating protein	BrainSpLMD|9824;Eurexp|euxassay_018145|excretory component, hindgut, incisor, mantle layer, marginal layer, meninges, midgut, molar, neural retina, olfactory, stomach, submandibular gland primordium, thymus primordium, ventricular layer, vibrissa	OMIM|610589
KIF11	KIF11	2.48468E+00	0	Motor protein	BrainSpLMD|3832	OMIM|148760;HPO|3832|Abnormal toenail morphology, Abnormality of retinal pigmentation, Anteverted nares, Attention deficit hyperactivity disorder, Autosomal dominant inheritance, Broad nasal tip, Chorioretinal dysplasia, Cortical gyral simplification, Deep philtrum, Depressed nasal bridge, Downslanted palpebral fissures, Epicanthus, Flat occiput, Global developmental delay, Intellectual disability, Intellectual disability, mild, Leukonychia, Long philtrum, Lymphedema, Mandibular prognathia, Melanonychia, Microcephaly, Muscular hypotonia, Myopia, Protruding ear, Sloping forehead, Specific learning disability, Thick lower lip vermilion, Thin upper lip vermilion
PENK	PENK	2.48292E+00	0	Peptide hormone	BrainSpLMD|5179;BrainSpMouseDev|18385	OMIM|131330
PTTG1	PTTG1	2.46568E+00	0	Transcription regulatory protein	BrainSpLMD|9232	OMIM|604147
FOXM1	FOXM1	2.45778E+00	3.77E-13	Transcription factor	BrainSpLMD|2305;BrainSpMouseDev|14012	OMIM|602341
CDC25C	CDC25C	2.43574E+00	0	Dual specificity phosphatase	BrainSpLMD|995	OMIM|157680
ARHGEF39	ARHGEF39	2.40569E+00	1.78E-10	Guanine nucleotide exchange factor;Unclassified		
NUSAP1	NUSAP1	2.39486E+00	0	Cell cycle control protein	BrainSpLMD|51203	OMIM|612818
PRR11	PRR11	2.38161E+00	0	Unclassified	BrainSpLMD|55771	OMIM|615920
TRAIP	TRAIP	2.37844E+00	5.05E-06	Unclassified	BrainSpLMD|10293	OMIM|605958;HPO|10293|Abnormality of dental enamel, Absent earlobe, Ambiguous genitalia, Atrial septal defect, Autosomal recessive inheritance, Cachexia, Clinodactyly of the 5th finger, Clitoral hypertrophy, Cognitive impairment, Cone-shaped epiphysis, Congenital diaphragmatic hernia, Convex nasal ridge, Craniosynostosis, Decreased fetal movement, Delayed skeletal maturation, Downslanted palpebral fissures, Glaucoma, Hip dysplasia, Hypertrichosis, Intellectual disability, Intrauterine growth retardation, Joint hyperflexibility, Microcephaly, Micrognathia, Mild global developmental delay, Narrow face, Polyhydramnios, Prematurely aged appearance, Recurrent urinary tract infections, Reduced number of teeth, Sandal gap, Short stature, Small for gestational age, Sparse scalp hair, Talipes equinovarus, Ventricular septal defect
PRC1	PRC1	2.36303E+00	0	Cell cycle control protein	BrainSpLMD|9055	OMIM|603484
CDK1	CDK1	2.36065E+00	0	Serine/threonine kinase	BrainSpLMD|983	OMIM|116940
FAM83D	FAM83D	2.35715E+00	2.63E-13	Unclassified	BrainSpLMD|81610;Eurexp|euxassay_006378|olfactory, ventricular layer	
AURKB	AURKB	2.35651E+00	0	Serine/threonine kinase	BrainSpLMD|9212	OMIM|604970
CASC5	CASC5	2.35086E+00	0			
KIF23	KIF23	2.35015E+00	0	Motor protein	BrainSpLMD|9493;Eurexp|euxassay_006188|incisor, lung, mantle layer, marginal layer, olfactory, submandibular gland primordium, thymus primordium, thyroid, ventricular layer	OMIM|605064;HPO|9493|Abnormal cellular phenotype, Abnormal proerythroblast morphology, Anemia, Anisocytosis, Fatigue, Hyperbilirubinemia, Increased mean corpuscular volume, Increased serum iron, Increased total iron binding capacity, Poikilocytosis
KIF14	KIF14	2.31497E+00	0	Motor protein	BrainSpLMD|9928	OMIM|611279;HPO|9928|Agenesis of corpus callosum, Arthrogryposis multiplex congenita, Autosomal recessive inheritance, Cerebellar hypoplasia, Cerebral hypoplasia, Intrauterine growth retardation, Microcephaly, Oligohydramnios, Renal agenesis, Renal hypoplasia, Rocker bottom foot, Sloping forehead
PPP1R17	PPP1R17	2.29260E+00	0	Unclassified	BrainSpLMD|10842;Eurexp|euxassay_003055|cervical, cervico-thoracic, dorsal root ganglion, glossopharyngeal IX, neural retina, stroma, thoracic, trigeminal V, vestibulocochlear VIII	OMIM|604088
EOMES	EOMES	2.28067E+00	0	Transcription factor	BrainSpLMD|8320;BrainSpMouseDev|13591	OMIM|604615
DEPDC1	DEPDC1	2.27400E+00	3.33E-15	Unclassified	BrainSpLMD|55635	OMIM|612002
KNSTRN	KNSTRN	2.27159E+00	0	Unclassified		OMIM|614718;COSMIC||SCC
SKA1	SKA1	2.26128E+00	7.91E-08	Unclassified	BrainSpLMD|220134	OMIM|616673
ZNF826P	ZNF826P	2.25128E+00	4.91E-07	Unclassified		
NCAPG	NCAPG	2.24528E+00	0	DNA binding protein	BrainSpLMD|64151;Eurexp|euxassay_013748|epithelium, incisor, left lung, liver, metanephros, molar, olfactory, right lung, submandibular gland primordium, thymus primordium, ventricular layer, vibrissa, vomeronasal organ	OMIM|606280
TMEM74	TMEM74	2.24098E+00	2.76E-05	Unclassified	BrainSpLMD|157753	OMIM|613935
NDE1	NDE1	2.23696E+00	3.89E-15	Cytoskeletal associated protein	BrainSpLMD|54820;Eurexp|euxassay_010375|cardiovascular system, cavities and their linings, gland, integumental system, limb, mesenchyme, sensory organ, skeleton, tail, ventricular layer, vertebral axis muscle system, visceral organ;BrainSpMouseDev|43046	OMIM|609449;HPO|54820|Agenesis of corpus callosum, Athetosis, Autosomal recessive inheritance, Cerebellar hypoplasia, Congenital onset, Cortical gyral simplification, Generalized myoclonic seizures, Global developmental delay, Hydranencephaly, Hyperreflexia, Hypoplasia of the brainstem, Intellectual disability, profound, Intellectual disability, progressive, Intellectual disability, severe, Lissencephaly, Macrotia, Microcephaly, Multiple joint contractures, Pachygyria, Profound global developmental delay, Prominent nasal bridge, Proptosis, Seizures, Self-mutilation, Short stature, Skeletal muscle atrophy, Sloping forehead, Spastic tetraplegia, Talipes equinovarus, Ventriculomegaly
RFWD3	RFWD3	2.23197E+00	4.40E-07	Unclassified	BrainSpLMD|55159	OMIM|614151
ESPL1	ESPL1	2.21709E+00	4.48E-08	Cysteine protease	BrainSpLMD|9700	OMIM|604143
SHCBP1	SHCBP1	2.21492E+00	2.11E-09	Unclassified	BrainSpLMD|79801;Eurexp|euxassay_006012|submandibular gland primordium, ventricular layer	OMIM|611027
CDCA5	CDCA5	2.21238E+00	1.38E-08	Unclassified	BrainSpLMD|113130	OMIM|609374
IQGAP3	IQGAP3	2.21184E+00	0	GTPase activating protein	BrainSpLMD|128239	SFARI||Autism, 4 - Minimal evidence
KPNA2	KPNA2	2.20955E+00	0	Transport/cargo protein	BrainSpLMD|3838	OMIM|600685
CCNA2	CCNA2	2.20781E+00	4.77E-13	Cell cycle control protein	BrainSpLMD|890	OMIM|123835
KIF18A	KIF18A	2.19881E+00	0	Motor protein	BrainSpLMD|81930	OMIM|611271
PSRC1	PSRC1	2.18543E+00	1.31E-14	Unclassified	BrainSpLMD|84722;Eurexp|euxassay_003651|left lung, marginal layer, right lung, submandibular gland primordium, thymus primordium, ventricular layer	OMIM|613126
SPC24	SPC24	2.17657E+00	0	Cell cycle control protein	BrainSpLMD|147841;Eurexp|euxassay_006353|ventricular layer	OMIM|609394
DLGAP5	DLGAP5	2.16873E+00	0	Cell cycle control protein	BrainSpLMD|9787	
HMGB2	HMGB2	2.16053E+00	0	Transcription regulatory protein	BrainSpLMD|3148;Eurexp|euxassay_019251|incisor, lobe, lung, marginal layer, metanephros, molar, neural retina, oesophagus, pancreas, pituitary, submandibular gland primordium, thymus primordium, thyroid, trachea, turbinate bones, valve, ventricle, ventricular layer, vertebral axis muscle system	OMIM|163906
MYBL1	MYBL1	2.14587E+00	2.51E-07	Transcription regulatory protein	Eurexp|euxassay_019606|adrenal gland, neural retina, olfactory, testis, ventricular layer, vomeronasal organ;BrainSpMouseDev|17631	OMIM|159405
NDC80	NDC80	2.14332E+00	0	Cell cycle control protein	BrainSpLMD|10403;Eurexp|euxassay_006923|embryo	OMIM|607272
CENPI	CENPI	2.14043E+00	1.46E-06	Unclassified	BrainSpLMD|2491	OMIM|300065
STIL	STIL	2.12473E+00	1.43E-08	Unclassified	BrainSpLMD|6491	OMIM|181590;COSMIC||T-ALL;HPO|6491|Abnormal cortical bone morphology, Agenesis of corpus callosum, Autosomal recessive inheritance, Congenital onset, Global developmental delay, Heterotopia, Hyperreflexia, Hypoplasia of the frontal lobes, Intellectual disability, Intellectual disability, severe, Microcephaly, Pachygyria, Short stature, Sloping forehead, Thin upper lip vermilion, Unilateral renal agenesis, Upslanted palpebral fissure, Ventriculomegaly, Vesicoureteral reflux
MAD2L1	MAD2L1	2.11165E+00	0	Cell cycle control protein	BrainSpLMD|4085	OMIM|601467
CKAP2	CKAP2	2.11096E+00	0	Cytoskeletal associated protein	BrainSpLMD|26586;Eurexp|euxassay_001740|thymus primordium, ventricular layer	OMIM|611569
APOLD1	APOLD1	2.08214E+00	9.49E-11	Unclassified	BrainSpLMD|81575;Eurexp|euxassay_014175|ventricle	OMIM|612456
CIT	CIT	2.08147E+00	3.33E-16	Serine/threonine kinase	BrainSpLMD|11113;Eurexp|euxassay_014352|Meckel's cartilage, axial skeleton, basioccipital bone, basisphenoid bone, cervical region, clavicle, femur, fibula, humerus, hyoid bone, orbito-sphenoid, otic capsule, pelvic girdle, petrous part, phalanx, radius, rib, scapula, thyroid, tibia, turbinate bones, vault of skull;BrainSpMouseDev|12488	OMIM|605629;HPO|11113|Abnormal cortical bone morphology, Agenesis of corpus callosum, Autosomal recessive inheritance, Bulbous nose, Cerebellar hypoplasia, Congenital onset, Cortical gyral simplification, Failure to thrive, Global developmental delay, Heterotopia, Hyperreflexia, Hypertelorism, Hypoplasia of the brainstem, Hypoplasia of the frontal lobes, Intellectual disability, Intellectual disability, severe, Macrotia, Microcephaly, Pachygyria, Renal agenesis, Short stature, Sloping forehead, Spasticity, Thick vermilion border, Thin upper lip vermilion, Unilateral renal agenesis, Upslanted palpebral fissure, Variable expressivity, Ventriculomegaly, Vesicoureteral reflux
MIS18BP1	MIS18BP1	2.06903E+00	0	Transcription regulatory protein	BrainSpLMD|55320;Eurexp|euxassay_004198|ventricular layer	
MELK	MELK	2.06584E+00	2.55E-15	Serine/threonine kinase	BrainSpLMD|9833;Eurexp|euxassay_018584|4th ventricle, choroid plexus, clavicle, cortex, dorsal root ganglion, facial VII, fundus region, glossopharyngeal IX, hindgut, incisor, left, loop, lumen, mandible, mantle layer, maxilla, metanephros, midgut, molar, naris, olfactory, orbito-sphenoid, pancreas, rectum, renal/urinary system, respiratory, right, stomach, submandibular gland primordium, testis, thymus primordium, trigeminal V, urethra, vagus X, ventral grey horn, ventricular layer, vertebral axis muscle system, vibrissa, vomeronasal organ	OMIM|607025
CENPL	CENPL	2.05738E+00	2.88E-11	Unclassified	BrainSpLMD|91687	OMIM|611503
SMC4	SMC4	2.04618E+00	0	Structural protein	BrainSpLMD|10051;Eurexp|euxassay_017379|incisor, liver, lung, metanephros, molar, neural retina, olfactory, submandibular gland primordium, thymus primordium, ventricular layer, vibrissa, vomeronasal organ	OMIM|605575
PHF19	PHF19	2.04270E+00	7.63E-06	Transcription regulatory protein	BrainSpLMD|26147;Eurexp|euxassay_004365|cortex, ventricular layer;BrainSpMouseDev|49857	OMIM|609740
KIF22	KIF22	2.01989E+00	0	DNA binding protein	BrainSpLMD|3835	OMIM|603213;HPO|3835|Abnormal calcification of the carpal bones, Abnormality of the patella, Abnormality of the sacrum, Anteverted nares, Autosomal dominant inheritance, Broad distal phalanx of finger, Carpal bone hypoplasia, Caudal interpedicular narrowing, Congenital hip dislocation, Delayed patellar ossification, Delayed phalangeal epiphyseal ossification, Depressed nasal bridge, Dislocated radial head, Enlarged thorax, Flared metaphysis, Flat capital femoral epiphysis, Frontal bossing, Generalized hypotonia, Genu valgum, Global developmental delay, Hip dislocation, Hypoplasia of the capital femoral epiphysis, Irregular epiphyses, Irregular vertebral endplates, Joint hyperflexibility, Joint laxity, Kyphosis, Large joint dislocations, Laryngeal stenosis, Laryngotracheomalacia, Long distal phalanx of finger, Long proximal phalanx of finger, Macrocephaly, Malar flattening, Metaphyseal irregularity, Micromelia, Midface retrusion, Nail dysplasia, Narrow femoral neck, Osteoarthritis, Platyspondyly, Posterior scalloping of vertebral bodies, Scoliosis, Short nose, Short stature, Skeletal dysplasia, Slender distal phalanx of finger, Slender metacarpals, Slender proximal phalanx of finger, Small epiphyses, Soft skin, Spinal dysraphism, Spondyloepimetaphyseal dysplasia, Streaky metaphyseal sclerosis, Wide nose
UBE2T	UBE2T	2.01843E+00	0	Ubiquitin proteasome system protein	BrainSpLMD|29089;Eurexp|euxassay_004872|olfactory, respiratory, submandibular gland primordium, testis, thymus primordium, ventricular layer, vibrissa	OMIM|610538;HPO|29089|Abnormality of chromosome stability, Almond-shaped palpebral fissure, Anemia, Aplasia/Hypoplasia of the radius, Autosomal recessive inheritance, Bone marrow hypocellularity, Duplication of thumb phalanx, Global developmental delay, Hypopigmented skin patches, Intellectual disability, Irregular hyperpigmentation, Leukopenia, Microcephaly, Pancytopenia, Pyridoxine-responsive sideroblastic anemia, Scoliosis, Short palpebral fissure, Short stature, Short thumb, Thrombocytopenia
CDC25B	CDC25B	2.01465E+00	1.40E-08	Dual specificity phosphatase	BrainSpLMD|994	OMIM|116949
PBK	PBK	2.00122E+00	0	Serine/threonine kinase	BrainSpLMD|55872;Eurexp|euxassay_018747|adrenal gland, cervical, cervico-thoracic, incisor, liver, mandible, marginal layer, maxilla, metanephros, molar, naris, neural retina, olfactory, pancreas, sublingual gland primordium, thoracic, thymus primordium, thyroid, ventral grey horn, ventricular layer, vertebral axis muscle system, vibrissa, vomeronasal organ	OMIM|611210
RACGAP1	RACGAP1	1.98665E+00	0	GTPase activating protein	BrainSpLMD|29127;Eurexp|euxassay_005572|dorsal grey horn, ventricular layer	OMIM|604980
CDCA3	CDCA3	1.97503E+00	2.84E-09	Unclassified	BrainSpLMD|83461;Eurexp|euxassay_004852|cortex, left, marginal layer, mesenchyme, olfactory, orbito-sphenoid, right, submandibular gland primordium, thymus primordium, ventral grey horn, ventricular layer	OMIM|607749
PLK4	PLK4	1.96898E+00	2.07E-11	Serine/threonine kinase	BrainSpLMD|10733;Eurexp|euxassay_003979|Meckel's cartilage, clavicle, cranium, rib, turbinate	OMIM|605031;HPO|10733|Abnormality of dental enamel, Abnormality of neuronal migration, Abnormality of retinal pigmentation, Abnormality of the eyelashes, Absent earlobe, Anteverted nares, Aplasia/Hypoplasia of the cerebellum, Autosomal recessive inheritance, Biparietal narrowing, Cachexia, Cataract, Cerebellar atrophy, Cerebral atrophy, Cerebral cortical atrophy, Clinodactyly of the 5th finger, Cognitive impairment, Cone-shaped epiphysis, Congenital onset, Convex nasal ridge, Cortical gyral simplification, Craniosynostosis, Delayed skeletal maturation, Downslanted palpebral fissures, Glaucoma, Global developmental delay, Hip dysplasia, Hypertonia, Intellectual disability, Intrauterine growth retardation, Joint hyperflexibility, Microcephaly, Microcornea, Micrognathia, Microphthalmia, Mild global developmental delay, Narrow face, Nystagmus, Optic atrophy, Pointed chin, Prematurely aged appearance, Protruding ear, Reduced number of teeth, Sandal gap, Scoliosis, Seizures, Short stature, Sloping forehead, Sparse scalp hair, Strabismus, Visual impairment, Wide nasal bridge
CKS2	CKS2	1.96654E+00	0	Cell cycle control protein	BrainSpLMD|1164	OMIM|116901
