ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0000028,ribosomal small subunit assembly,9/264,19/18903,1.442545439140133e-12,4.146662435055546e-10,3.8417262747626705e-10,RPSA/RPS14/RPS27L/MRPS7/RPS15/RPS28/RPS19/RPS5/RRP7A,9
GO:0140694,non-membrane-bounded organelle assembly,26/264,386/18903,3.7787917630444136e-11,9.95711629562203e-9,9.224892523291757e-9,RPL11/RPL5/RPSA/RPL24/G3BP2/RPS23/RPS14/NPM1/CENPW/BOP1/RPS3/RPL6/RPLP0/RPS27L/NIP7/C1QBP/MRPS7/CENPX/RPS15/RPS28/LSM4/RPS19/NOP53/RPS5/RRP7A/RPL10,26
GO:0034470,ncRNA processing,27/264,439/18903,1.2238459765905753e-10,2.976769983061076e-8,2.7578650630377096e-8,RPL11/RPS8/RPL5/RPS7/SSB/RPL14/RPS14/RPL10A/RPL7L1/RPL7/BOP1/RPS6/RPL35/RPL7A/RPS24/RPS25/PA2G4/RPL26/RPL27/RPS15/RPS28/RPS16/FBL/RPS19/NOP53/RPS21/RRP7A,27
GO:0000027,ribosomal large subunit assembly,8/264,26/18903,1.6362596649735076e-9,3.695609329033022e-7,3.423842592196445e-7,RPL11/RPL5/RPL24/BOP1/RPL6/RPLP0/NOP53/RPL10,8
GO:0021871,forebrain regionalization,6/264,24/18903,7.640213440612389e-7,1.6105569932810918e-4,1.4921202810683706e-4,DMRTA2/EOMES/FEZF2/EMX2/LHX1/WNT7B,6
GO:0000470,maturation of LSU-rRNA,6/264,28/18903,2.040555708539695e-6,3.986376390103324e-4,3.6932273023927394e-4,RPL10A/RPL7L1/RPL7/BOP1/RPL35/RPL7A,6
GO:1901796,regulation of signal transduction by p53 class mediator,10/264,105/18903,2.1432131129587763e-6,3.986376390103324e-4,3.6932273023927394e-4,RPL11/RPL5/RPS7/NPM1/BOP1/EIF5A/RPL26/RPS15/NOP53/MIF,10
GO:0032543,mitochondrial translation,10/264,131/18903,1.5599250216642566e-5,0.002740268288056877,0.0025387551668372087,MRPL36/MRPL11/MRPS34/C1QBP/MRPS23/MRPS7/NDUFA7/GADD45GIP1/MRPL34/MRPS26,10
GO:1904667,negative regulation of ubiquitin protein ligase activity,4/264,12/18903,1.685498673456164e-5,0.0027754309049599257,0.0025713320045618942,RPL11/RPL5/RPS7/RPS15,4
GO:0006417,regulation of translation,20/264,486/18903,1.7554907684756013e-5,0.0027754309049599257,0.0025713320045618942,RPL22/RPL5/NCL/RPS14/NPM1/RACK1/EIF4EBP1/PABPC1/EIF3E/RPS3/GAPDH/PA2G4/RPS27L/PKM/C1QBP/EIF5A/RPL26/MKNK2/RPS9/RPL10,20
GO:0009141,nucleoside triphosphate metabolic process,14/264,267/18903,2.4989021096902448e-5,0.0037626326051621688,0.0034859371284551134,ATP5IF1/NDUFS5/ATP5MC3/STOML2/ARL2/GAPDH/ATP5MC2/RAN/PKM/NME4/NME3/DCTPP1/NDUFA7/TSPO,14
GO:0072331,signal transduction by p53 class mediator,11/264,173/18903,3.281537475421874e-5,0.004559017472033249,0.004223757656602594,RPL11/RPL5/RPS7/NPM1/BOP1/RPS27L/EIF5A/RPL26/RPS15/NOP53/MIF,11
GO:0045727,positive regulation of translation,10/264,143/18903,3.336974461729454e-5,0.004559017472033249,0.004223757656602594,RPL5/NPM1/PABPC1/EIF3E/RPS27L/PKM/C1QBP/EIF5A/RPL26/RPS9,10
GO:0021543,pallium development,11/264,174/18903,3.460354817482542e-5,0.004559017472033249,0.004223757656602594,DMRTA2/TBR1/EOMES/FEZF2/SLIT2/LEF1/LAMB1/EMX2/LHX5/SYNE2/CCDC85C,11
GO:0009205,purine ribonucleoside triphosphate metabolic process,13/264,242/18903,3.79189410255824e-5,0.004795987660915662,0.004443301594702982,ATP5IF1/NDUFS5/ATP5MC3/STOML2/ARL2/GAPDH/ATP5MC2/RAN/PKM/NME4/NME3/NDUFA7/TSPO,13
GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",4/264,15/18903,4.496684400498067e-5,0.005468660028605726,0.005066507160561182,RPL7L1/RPL7/BOP1/RPL35,4
GO:0009144,purine nucleoside triphosphate metabolic process,13/264,247/18903,4.6824560347698584e-5,0.0054836762896082565,0.005080419159752248,ATP5IF1/NDUFS5/ATP5MC3/STOML2/ARL2/GAPDH/ATP5MC2/RAN/PKM/NME4/NME3/NDUFA7/TSPO,13
GO:0009199,ribonucleoside triphosphate metabolic process,13/264,249/18903,5.086695759091606e-5,0.005744332853659878,0.005321907630658624,ATP5IF1/NDUFS5/ATP5MC3/STOML2/ARL2/GAPDH/ATP5MC2/RAN/PKM/NME4/NME3/NDUFA7/TSPO,13
GO:1901798,positive regulation of signal transduction by p53 class mediator,5/264,30/18903,5.477816412692634e-5,0.005972708792046244,0.005533489319972269,RPL11/RPS7/EIF5A/RPL26/RPS15,5
GO:0043280,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,9/264,125/18903,6.583208833986032e-5,0.006938702111021278,0.006428445678941449,XDH/HSPD1/HSPE1/RACK1/MTCH1/CCN2/RPS3/RPS27L/PDCD5,9
GO:1902253,regulation of intrinsic apoptotic signaling pathway by p53 class mediator,5/264,33/18903,8.81632839326018e-5,0.008992654961125383,0.008331355490133474,RPL11/RPS7/EIF5A/RPL26/MIF,5
GO:1902570,protein localization to nucleolus,4/264,18/18903,9.752961396310221e-5,0.009637144979729038,0.008928451173003733,NPM1/RAN/NOP53/RRP7A,4
GO:0140053,mitochondrial gene expression,10/264,163/18903,1.0084050452006657e-4,0.009662353796740923,0.008951806190728719,MRPL36/MRPL11/MRPS34/C1QBP/MRPS23/MRPS7/NDUFA7/GADD45GIP1/MRPL34/MRPS26,10
GO:0030490,maturation of SSU-rRNA,6/264,55/18903,1.1453676563184109e-4,0.01065191920376122,0.009868601199796094,RPS8/RPS14/RPS28/RPS16/RPS19/RPS21,6
GO:0034250,positive regulation of cellular amide metabolic process,10/264,170/18903,1.4269872815979317e-4,0.0128918108126076,0.011943776254697879,RPL5/NPM1/PABPC1/EIF3E/RPS27L/PKM/C1QBP/EIF5A/RPL26/RPS9,10
GO:0051385,response to mineralocorticoid,5/264,37/18903,1.5471393440111844e-4,0.013589040571564903,0.012589733316909726,CCN2/CCND1/ATP2B1/CYBA/RPL27,5
GO:2001056,positive regulation of cysteine-type endopeptidase activity,9/264,143/18903,1.8462952455063902e-4,0.01577833936835461,0.01461803604052428,XDH/HSPD1/HSPE1/RACK1/MTCH1/CCN2/RPS3/RPS27L/PDCD5,9
GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",5/264,39/18903,1.9975830430151443e-4,0.01662199363687865,0.015399649885626447,RPS8/RPS14/RPS16/RPS19/RPS21,5
GO:0051444,negative regulation of ubiquitin-protein transferase activity,4/264,22/18903,2.2311700162868525e-4,0.017637398978747568,0.016340384619279766,RPL11/RPL5/RPS7/RPS15,4
GO:0060713,labyrinthine layer morphogenesis,4/264,22/18903,2.2311700162868525e-4,0.017637398978747568,0.016340384619279766,LEF1/RSPO3/SPINT2/WNT7B,4
GO:0021987,cerebral cortex development,8/264,117/18903,2.3908872024617104e-4,0.018267080458667245,0.016923760749848842,DMRTA2/TBR1/EOMES/SLIT2/LAMB1/EMX2/SYNE2/CCDC85C,8
GO:2001244,positive regulation of intrinsic apoptotic signaling pathway,6/264,63/18903,2.445858832026642e-4,0.018267080458667245,0.016923760749848842,RPL11/RPS7/RACK1/RPS3/EIF5A/RPL26,6
GO:0045862,positive regulation of proteolysis,15/264,372/18903,2.4841380762893466e-4,0.018267080458667245,0.016923760749848842,ATP5IF1/TRIM67/XDH/HSPD1/HSPE1/SUMO1/RACK1/MTCH1/CCN2/RPS3/CTSC/RPS27L/SUMO2/PDCD5/NOP53,15
GO:0021537,telencephalon development,12/264,255/18903,2.5974110997775636e-4,0.018665940676128763,0.017293289690624304,DMRTA2/TBR1/EOMES/FEZF2/SLIT2/LEF1/LAMB1/EMX2/LHX5/SYNE2/CCDC85C/LHX1,12
GO:1904666,regulation of ubiquitin protein ligase activity,4/264,24/18903,3.1706807842746384e-4,0.022279316977503127,0.020640946485698995,RPL11/RPL5/RPS7/RPS15,4
GO:0006413,translational initiation,8/264,123/18903,3.3610454945139865e-4,0.023103534464463532,0.021404552886115393,EIF3I/RPS3A/NPM1/EIF4EBP1/EIF3E/RPS3/RPS5/EIF3L,8
GO:1903050,regulation of proteolysis involved in protein catabolic process,11/264,227/18903,3.6416018176309837e-4,0.02449945733478547,0.022697822751325935,RPL11/ATP5IF1/RPL5/TRIM67/RPS7/SUMO1/RACK1/SVIP/CTSC/SUMO2/NOP53,11
GO:0033860,regulation of NAD(P)H oxidase activity,3/264,11/18903,4.090095617169275e-4,0.026943504878102598,0.024962140575837923,GNAI2/RFK/CYBA,3
GO:0060669,embryonic placenta morphogenesis,4/264,26/18903,4.364121544339797e-4,0.028161943516739667,0.026090977997631916,LEF1/RSPO3/SPINT2/WNT7B,4
GO:0007369,gastrulation,10/264,196/18903,4.4794727237945853e-4,0.028328185505276958,0.026244994926990173,WLS/EOMES/LEF1/RACK1/LAMB1/RPS6/TAF10/TENM4/COL4A2/LHX1,10
GO:1902667,regulation of axon guidance,3/264,12/18903,5.397277533777155e-4,0.03346312070941836,0.03100231863055072,TBR1/FEZF2/SLIT2,3
GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process,10/264,205/18903,6.358625178660425e-4,0.03860679416367339,0.03576773799310996,XDH/HSPD1/HSPE1/RACK1/MTCH1/CCN2/MGMT/RPS3/RPS27L/PDCD5,10
GO:2000059,negative regulation of ubiquitin-dependent protein catabolic process,5/264,50/18903,6.48815329486497e-4,0.03860679416367339,0.03576773799310996,RPL11/RPL5/RPS7/SVIP/NOP53,5
GO:2000058,regulation of ubiquitin-dependent protein catabolic process,9/264,170/18903,6.593190654137769e-4,0.03860679416367339,0.03576773799310996,RPL11/RPL5/TRIM67/RPS7/SUMO1/RACK1/SVIP/SUMO2/NOP53,9
GO:0034101,erythrocyte homeostasis,8/264,137/18903,6.902098360527343e-4,0.039210062777756134,0.03632664360015158,ATP5IF1/RPS14/TMEM14C/ZNF16/RPS6/RPS24/RPS19/PRMT1,8
GO:0021978,telencephalon regionalization,3/264,13/18903,6.944223641854344e-4,0.039210062777756134,0.03632664360015158,DMRTA2/EOMES/EMX2,3
GO:0006919,activation of cysteine-type endopeptidase activity involved in apoptotic process,6/264,77/18903,7.254783472387672e-4,0.04024495673629793,0.037285433801763426,XDH/HSPD1/HSPE1/RACK1/MTCH1/RPS27L,6
GO:0021872,forebrain generation of neurons,5/264,52/18903,7.780374720693666e-4,0.04172632284330578,0.038657863601624556,NHLH2/TBR1/FEZF2/LEF1/LHX5,5
GO:0010950,positive regulation of endopeptidase activity,9/264,174/18903,7.785746514089314e-4,0.04172632284330578,0.038657863601624556,XDH/HSPD1/HSPE1/RACK1/MTCH1/CCN2/RPS3/RPS27L/PDCD5,9
GO:0050821,protein stabilization,10/264,214/18903,8.846665047260089e-4,0.04603165877808796,0.042646594886453885,RPL11/RPL5/RPS7/HSPD1/SUMO1/CCT5/NPM1/GAPDH/PHB2/NOP53,10
GO:0097305,response to alcohol,11/264,253/18903,8.97254548364135e-4,0.04603165877808796,0.042646594886453885,RPL15/SLIT2/SLIT3/RPL10A/MGMT/CCND1/ATP2B1/RPLP0/CYBA/RPL27/TSPO,11
GO:0009259,ribonucleotide metabolic process,16/264,466/18903,9.025815446683914e-4,0.04603165877808796,0.042646594886453885,ATP5IF1/NDUFS5/XDH/ATP5MC3/STOML2/RFK/ARL2/GAPDH/ATP5MC2/RAN/PKM/NME4/NME3/NDUFA7/TSPO/ACOT9,16
GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,6/264,81/18903,9.481042112260555e-4,0.04758580183963155,0.044086449788506475,RPL11/RPS7/RPS27L/EIF5A/RPL26/MIF,6
GO:0046034,ATP metabolic process,10/264,217/18903,9.835076757298664e-4,0.048227867268229176,0.04468129918022631,ATP5IF1/NDUFS5/ATP5MC3/STOML2/ARL2/GAPDH/ATP5MC2/PKM/NDUFA7/TSPO,10
GO:0006414,translational elongation,5/264,55/18903,0.0010066537759971935,0.048227867268229176,0.04468129918022631,EEF1B2/RACK1/EEF1G/RPLP1/EIF5A,5
GO:2000179,positive regulation of neural precursor cell proliferation,5/264,55/18903,0.0010066537759971935,0.048227867268229176,0.04468129918022631,DMRTA2/GNAI2/NAP1L1/LHX5/LHX1,5
GO:0030900,forebrain development,14/264,383/18903,0.0010373305510631907,0.048955808991967296,0.04535570971891374,DMRTA2/NHLH2/TBR1/EOMES/FEZF2/SLIT2/LEF1/LAMB1/EMX2/LHX5/SYNE2/CCDC85C/LHX1/WNT7B,14
GO:0000054,ribosomal subunit export from nucleus,3/264,15/18903,0.0010821548661660403,0.049085436801748844,0.045475804993264445,NPM1/RAN/RPS15,3
GO:0033750,ribosome localization,3/264,15/18903,0.0010821548661660403,0.049085436801748844,0.045475804993264445,NPM1/RAN/RPS15,3
GO:0051438,regulation of ubiquitin-protein transferase activity,5/264,56/18903,0.001092914361744478,0.049085436801748844,0.045475804993264445,RPL11/RPL5/RPS7/RPS2/RPS15,5
GO:0019693,ribose phosphate metabolic process,16/264,475/18903,0.0011021714145870234,0.049085436801748844,0.045475804993264445,ATP5IF1/NDUFS5/XDH/ATP5MC3/STOML2/RFK/ARL2/GAPDH/ATP5MC2/RAN/PKM/NME4/NME3/NDUFA7/TSPO/ACOT9,16
