id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
CENPE	CENPE	3.16644E+00	0	DNA binding protein	BrainSpLMD|1062	OMIM|117143;HPO|1062|Abnormality of dental enamel, Absent earlobe, Autosomal recessive inheritance, Cachexia, Cerebellar hypoplasia, Clinodactyly of the 5th finger, Cognitive impairment, Cone-shaped epiphysis, Convex nasal ridge, Cortical gyral simplification, Craniosynostosis, Delayed skeletal maturation, Downslanted palpebral fissures, Glaucoma, Hip dysplasia, Intellectual disability, Intrauterine growth retardation, Joint hyperflexibility, Metaphyseal sclerosis, Microcephaly, Micrognathia, Mild global developmental delay, Narrow face, Partial agenesis of the corpus callosum, Prematurely aged appearance, Prominent nose, Reduced number of teeth, Round face, Sandal gap, Seizures, Short foot, Short stature, Sloping forehead, Small hand, Sparse scalp hair
ARHGAP11A	ARHGAP11A	3.15741E+00	0	GTPase activating protein	BrainSpLMD|9824;Eurexp|euxassay_018145|excretory component, hindgut, incisor, mantle layer, marginal layer, meninges, midgut, molar, neural retina, olfactory, stomach, submandibular gland primordium, thymus primordium, ventricular layer, vibrissa	OMIM|610589
TTK	TTK	3.13103E+00	0	Dual specificity kinase	BrainSpLMD|7272	OMIM|604092
KIF2C	KIF2C	3.08265E+00	0	Motor protein	BrainSpLMD|11004;Eurexp|euxassay_003601|4th ventricle, bladder, forebrain, hindbrain, hindlimb, incisor, limb, liver, lung, metanephros, midbrain, midgut, molar, oesophagus, olfactory, orbito-sphenoid, pancreas, penis, pharyngo-tympanic tube, respiratory, retina, spinal cord, submandibular gland primordium, testis, thymus primordium, thyroid, tongue, ventricular layer, vertebral axis muscle system, vibrissa	OMIM|604538
CKAP2L	CKAP2L	3.07207E+00	0	Unclassified	BrainSpLMD|150468;Eurexp|euxassay_002011|thymus primordium, ventricular layer	OMIM|616174;HPO|150468|2-4 toe syndactyly, Aphasia, Autosomal recessive inheritance, Bilateral single transverse palmar creases, Broad forehead, Cerebellar atrophy, Clinodactyly of the 5th finger, Cryptorchidism, Decreased body weight, Delayed skeletal maturation, Dysphasia, Dystonia, Echolalia, Finger syndactyly, Frontal bossing, Frontal hirsutism, Global developmental delay, Intellectual disability, Intrauterine growth retardation, Low hanging columella, Microcephaly, Microdontia, Mutism, Optic atrophy, Postnatal growth retardation, Prominent forehead, Prominent nasal bridge, Proptosis, Seizures, Severe short stature, Short philtrum, Single transverse palmar crease, Specific learning disability, Thin vermilion border, Underdeveloped nasal alae, Ventricular septal defect, Visual impairment, Wide nasal bridge, Wide nose
KIF11	KIF11	3.06393E+00	0	Motor protein	BrainSpLMD|3832	OMIM|148760;HPO|3832|Abnormal toenail morphology, Abnormality of retinal pigmentation, Anteverted nares, Attention deficit hyperactivity disorder, Autosomal dominant inheritance, Broad nasal tip, Chorioretinal dysplasia, Cortical gyral simplification, Deep philtrum, Depressed nasal bridge, Downslanted palpebral fissures, Epicanthus, Flat occiput, Global developmental delay, Intellectual disability, Intellectual disability, mild, Leukonychia, Long philtrum, Lymphedema, Mandibular prognathia, Melanonychia, Microcephaly, Muscular hypotonia, Myopia, Protruding ear, Sloping forehead, Specific learning disability, Thick lower lip vermilion, Thin upper lip vermilion
SGOL2	SGOL2	3.05544E+00	0			
AURKA	AURKA	3.04816E+00	0	Serine/threonine kinase	BrainSpLMD|6790;Eurexp|euxassay_018753|orbito-sphenoid, submandibular gland primordium, thymus primordium, ventricular layer	OMIM|603072
CDC25B	CDC25B	3.04796E+00	0	Dual specificity phosphatase	BrainSpLMD|994	OMIM|116949
DEPDC1	DEPDC1	3.04317E+00	0	Unclassified	BrainSpLMD|55635	OMIM|612002
CCNA2	CCNA2	3.04210E+00	0	Cell cycle control protein	BrainSpLMD|890	OMIM|123835
MKI67	MKI67	3.01606E+00	0	Cell cycle control protein	BrainSpLMD|4288	OMIM|176741
CDCA2	CDCA2	2.96993E+00	0	Unclassified	BrainSpLMD|157313;Eurexp|euxassay_000111|cortex, marginal layer, metanephros, midbrain, thalamus, ventricular layer	
GTSE1	GTSE1	2.96279E+00	0	Unclassified	BrainSpLMD|51512	OMIM|607477
DEPDC1B	DEPDC1B	2.95994E+00	0	Unclassified	BrainSpLMD|55789	OMIM|616073
CCNF	CCNF	2.93939E+00	0	Cell cycle control protein	BrainSpLMD|899;Eurexp|euxassay_002325|lobe, ventricular layer	OMIM|600227;HPO|899|Amyotrophic lateral sclerosis, Anxiety, Depressivity, Dyspnea, Emotional lability, Fatigable weakness of respiratory muscles, Fatigable weakness of swallowing muscles, Fatigue, Generalized muscle weakness, Muscle cramps, Neurodegeneration, Pain, Paralysis, Respiratory failure, Skeletal muscle atrophy, Spasticity, Xerostomia
NUF2	NUF2	2.93199E+00	0	Cytoskeletal associated protein;Cell cycle control protein	BrainSpLMD|83540	OMIM|611772
BIRC5	BIRC5	2.93168E+00	0	Adapter molecule	BrainSpLMD|332	OMIM|603352
PRC1	PRC1	2.91155E+00	0	Cell cycle control protein	BrainSpLMD|9055	OMIM|603484
AURKB	AURKB	2.90904E+00	0	Serine/threonine kinase	BrainSpLMD|9212	OMIM|604970
C5orf34	C5orf34	2.90801E+00	5.01E-10	Unclassified	BrainSpLMD|375444	
NUSAP1	NUSAP1	2.90206E+00	0	Cell cycle control protein	BrainSpLMD|51203	OMIM|612818
KIF18A	KIF18A	2.89683E+00	0	Motor protein	BrainSpLMD|81930	OMIM|611271
CDCA3	CDCA3	2.88921E+00	0	Unclassified	BrainSpLMD|83461;Eurexp|euxassay_004852|cortex, left, marginal layer, mesenchyme, olfactory, orbito-sphenoid, right, submandibular gland primordium, thymus primordium, ventral grey horn, ventricular layer	OMIM|607749
HMMR	HMMR	2.88874E+00	4.44E-15	Cell surface receptor	BrainSpLMD|3161	OMIM|600936
ECT2	ECT2	2.88058E+00	0	Guanine nucleotide exchange factor	BrainSpLMD|1894;Eurexp|euxassay_018792|marginal layer, ventricular layer	OMIM|600586
MAD2L1	MAD2L1	2.86395E+00	0	Cell cycle control protein	BrainSpLMD|4085	OMIM|601467
KIF18B	KIF18B	2.84284E+00	0	Unclassified		OMIM|614570
BORA	BORA	2.84131E+00	7.13E-12	Unclassified	BrainSpLMD|79866;Eurexp|euxassay_012253|cortex, incisor, orbito-sphenoid, submandibular gland primordium, temporal bone, thymus primordium, ventricular layer, vibrissa	OMIM|610510
AF001548.5	AF001548.5	2.83904E+00	0			
KIF4A	KIF4A	2.82943E+00	0	DNA binding protein	BrainSpLMD|24137;Eurexp|euxassay_017959|Meckel's cartilage, chondrocranium, incisor, nasal capsule	OMIM|300521;HPO|24137|Abnormal facial shape, Intellectual disability, Poor speech, Seizures, X-linked recessive inheritance
DLGAP5	DLGAP5	2.82700E+00	0	Cell cycle control protein	BrainSpLMD|9787	
SPAG5	SPAG5	2.82567E+00	0	Cytoskeletal associated protein	BrainSpLMD|10615	OMIM|615562
PARPBP	PARPBP	2.82019E+00	0	Unclassified	BrainSpLMD|55010	OMIM|613687
PBK	PBK	2.81919E+00	0	Serine/threonine kinase	BrainSpLMD|55872;Eurexp|euxassay_018747|adrenal gland, cervical, cervico-thoracic, incisor, liver, mandible, marginal layer, maxilla, metanephros, molar, naris, neural retina, olfactory, pancreas, sublingual gland primordium, thoracic, thymus primordium, thyroid, ventral grey horn, ventricular layer, vertebral axis muscle system, vibrissa, vomeronasal organ	OMIM|611210
KNSTRN	KNSTRN	2.80082E+00	0	Unclassified		OMIM|614718;COSMIC||SCC
CASC5	CASC5	2.78409E+00	0			
CDC25C	CDC25C	2.76657E+00	0	Dual specificity phosphatase	BrainSpLMD|995	OMIM|157680
CDK1	CDK1	2.76227E+00	0	Serine/threonine kinase	BrainSpLMD|983	OMIM|116940
FAM64A	FAM64A	2.74598E+00	0			
NEIL3	NEIL3	2.70491E+00	0	Enzyme: Glycosylase	BrainSpLMD|55247	OMIM|608934
SGOL1	SGOL1	2.70353E+00	0			
SAPCD2	SAPCD2	2.69974E+00	0	Unclassified	BrainSpLMD|89958	OMIM|612057
HMGB2	HMGB2	2.69366E+00	0	Transcription regulatory protein	BrainSpLMD|3148;Eurexp|euxassay_019251|incisor, lobe, lung, marginal layer, metanephros, molar, neural retina, oesophagus, pancreas, pituitary, submandibular gland primordium, thymus primordium, thyroid, trachea, turbinate bones, valve, ventricle, ventricular layer, vertebral axis muscle system	OMIM|163906
FBXO5	FBXO5	2.68172E+00	0	Cell cycle control protein	BrainSpLMD|26271;Eurexp|euxassay_012335|marginal layer, ventricular layer	OMIM|606013
CKS2	CKS2	2.67777E+00	0	Cell cycle control protein	BrainSpLMD|1164	OMIM|116901
RACGAP1	RACGAP1	2.65176E+00	0	GTPase activating protein	BrainSpLMD|29127;Eurexp|euxassay_005572|dorsal grey horn, ventricular layer	OMIM|604980
CEP55	CEP55	2.64930E+00	2.73E-10	Unclassified	BrainSpLMD|55165	OMIM|610000;HPO|55165|2-3 toe syndactyly, Autosomal recessive inheritance, Hydranencephaly, Renal agenesis, Renal dysplasia, Renal hypoplasia
EEF1A1P19	EEF1A1P19	2.60542E+00	0			
CKAP2	CKAP2	2.59510E+00	0	Cytoskeletal associated protein	BrainSpLMD|26586;Eurexp|euxassay_001740|thymus primordium, ventricular layer	OMIM|611569
NDC80	NDC80	2.58795E+00	0	Cell cycle control protein	BrainSpLMD|10403;Eurexp|euxassay_006923|embryo	OMIM|607272
BUB1B	BUB1B	2.57792E+00	0	Serine/threonine kinase	BrainSpLMD|701;Eurexp|euxassay_018755|cortex, ear, hindgut, incisor, lobe, lung, mandible, marginal layer, maxilla, midgut, molar, neural retina, oesophagus, olfactory, orbito-sphenoid, pancreas, rectum, stomach, submandibular gland primordium, testis, thymus primordium, thyroid, trachea, ventricular layer, vertebral axis muscle system, vibrissa, vomeronasal organ, wall	OMIM|602860;COSMIC||rhabdomyosarcoma;HPO|701|Abnormality of vision, Agenesis of corpus callosum, Ambiguous genitalia, Anteverted nares, Ascites, Autosomal recessive inheritance, Bifid scrotum, Brachycephaly, Cataract, Cerebellar hypoplasia, Cerebral hypoplasia, Cleft palate, Combined immunodeficiency, Corneal opacity, Cryptorchidism, Dandy-Walker malformation, Depressed nasal bridge, Epicanthus, Feeding difficulties in infancy, Generalized hypotonia, Generalized myoclonic seizures, Generalized tonic-clonic seizures, Glaucoma, Global developmental delay, Hereditary nonpolyposis colorectal carcinoma, High forehead, Hydrocephalus, Hypertelorism, Hypodysplasia of the corpus callosum, Hypospadias, Increased nuchal translucency, Intellectual disability, Intellectual disability, profound, Intrauterine growth retardation, Leukemia, Long philtrum, Low-set ears, Malar flattening, Microcephaly, Micrognathia, Micropenis, Microphthalmia, Midface retrusion, Muscular dystrophy, Neoplasm of the stomach, Nephroblastoma, Nystagmus, Oligohydramnios, Phenotypic variability, Polyhydramnios, Posteriorly rotated ears, Postnatal growth retardation, Premature chromatid separation, Renal cell carcinoma, Renal cyst, Rhabdomyosarcoma, Severe global developmental delay, Short neck, Short nose, Short stature, Short sternum, Small for gestational age, Transitional cell carcinoma of the bladder, Triangular face, Triangular mouth, Upslanted palpebral fissure, Uterine leiomyosarcoma, Ventriculomegaly, Wide nose
TRIM59	TRIM59	2.57504E+00	0	Ubiquitin proteasome system protein		OMIM|616148
RTKN2	RTKN2	2.55336E+00	0	Unclassified	BrainSpLMD|219790	
TACC3	TACC3	2.53113E+00	0	Cell cycle control protein	BrainSpLMD|10460;Eurexp|euxassay_003324|marginal layer, nucleus pulposus, optic chiasma, optic stalk, submandibular gland primordium, ventral grey horn, ventricular layer	OMIM|605303
ANLN	ANLN	2.51779E+00	0	Structural protein	BrainSpLMD|54443;Eurexp|euxassay_004352|ventricular layer	OMIM|616027;HPO|54443|Autosomal dominant inheritance, Focal segmental glomerulosclerosis, Nephrotic syndrome, Proteinuria, Stage 5 chronic kidney disease
SMC4	SMC4	2.49928E+00	0	Structural protein	BrainSpLMD|10051;Eurexp|euxassay_017379|incisor, liver, lung, metanephros, molar, neural retina, olfactory, submandibular gland primordium, thymus primordium, ventricular layer, vibrissa, vomeronasal organ	OMIM|605575
DCXR	DCXR	2.47963E+00	1.37E-13	Enzyme: Oxidoreductase	BrainSpLMD|51181	OMIM|608347
TUBB4B	TUBB4B	2.47013E+00	0	Structural protein	BrainSpLMD|10383	OMIM|602660
IFT122	IFT122	2.43459E+00	2.04E-12	Unclassified	BrainSpLMD|55764;Eurexp|euxassay_011142|choroid plexus, dorsal root ganglion, metanephros, olfactory, pituitary, testis	OMIM|606045;HPO|55764|Abnormal diaphysis morphology, Abnormal toenail morphology, Abnormality of the abdominal wall, Abnormality of the fingernails, Abnormality of the metaphysis, Anodontia, Anteverted nares, Autosomal recessive inheritance, Bicuspid aortic valve, Brachydactyly, Broad distal phalanges of all fingers, Broad toe, Chronic kidney disease, Clinodactyly, Craniosynostosis, Dolichocephaly, Ectodermal dysplasia, Epicanthus, Everted lower lip vermilion, Fibular hypoplasia, Fine hair, Finger syndactyly, Flattened epiphysis, Frontal bossing, Full cheeks, Hepatic cysts, Hepatic failure, Hepatic fibrosis, Hepatomegaly, High, narrow palate, Hypocalcemia, Hypodontia, Hypoplasia of dental enamel, Hypotelorism, Joint hyperflexibility, Joint laxity, Malformation of the hepatic ductal plate, Microdontia, Myopia, Narrow chest, Nystagmus, Osteoporosis, Pectus excavatum, Prominent occiput, Protuberant abdomen, Radial deviation of finger, Renal magnesium wasting, Retinal dystrophy, Rhizomelia, Sagittal craniosynostosis, Scaphocephaly, Short distal phalanx of finger, Short humerus, Short nail, Short ribs, Short toe, Single transverse palmar crease, Slow-growing hair, Sparse hair, Telecanthus, Thin nail, Tubulointerstitial nephritis, Wide nasal bridge, Widely spaced teeth
NCAPG	NCAPG	2.41276E+00	0	DNA binding protein	BrainSpLMD|64151;Eurexp|euxassay_013748|epithelium, incisor, left lung, liver, metanephros, molar, olfactory, right lung, submandibular gland primordium, thymus primordium, ventricular layer, vibrissa, vomeronasal organ	OMIM|606280
HYLS1	HYLS1	2.40466E+00	2.40E-12	Unclassified	BrainSpLMD|219844	OMIM|610693;HPO|219844|Abnormal cortical gyration, Abnormality of cardiovascular system morphology, Abnormality of the sense of smell, Abnormality of the vagina, Absent septum pellucidum, Accessory spleen, Adrenal gland dysgenesis, Agenesis of corpus callosum, Agenesis of the diaphragm, Apnea, Arrhinencephaly, Ataxia, Autosomal recessive inheritance, Bifid nose, Bifid uvula, Biparietal narrowing, Broad neck, Cerebellar vermis hypoplasia, Dandy-Walker malformation, Deeply set eye, Episodic tachypnea, Feeding difficulties in infancy, Gait disturbance, Gingival cleft, Global developmental delay, Heterotopia, Hydrocephalus, Intellectual disability, Intrauterine growth retardation, Laryngomalacia, Long face, Low-set, posteriorly rotated ears, Median cleft lip, Micrognathia, Muscular hypotonia, Nystagmus, Oculomotor apraxia, Omphalocele, Polyhydramnios, Postaxial hand polydactyly, Preaxial hand polydactyly, Premature birth, Proximal tibial hypoplasia, Retrognathia, Submucous cleft hard palate, Tracheal atresia, Unilateral cleft lip, Ventricular septal defect
ILVBL	ILVBL	2.40267E+00	7.93E-06	Enzyme: Synthase	BrainSpLMD|10994	OMIM|605770
CKS1B	CKS1B	2.39590E+00	0	Cell cycle control protein		OMIM|116900
KIF22	KIF22	2.39011E+00	0	DNA binding protein	BrainSpLMD|3835	OMIM|603213;HPO|3835|Abnormal calcification of the carpal bones, Abnormality of the patella, Abnormality of the sacrum, Anteverted nares, Autosomal dominant inheritance, Broad distal phalanx of finger, Carpal bone hypoplasia, Caudal interpedicular narrowing, Congenital hip dislocation, Delayed patellar ossification, Delayed phalangeal epiphyseal ossification, Depressed nasal bridge, Dislocated radial head, Enlarged thorax, Flared metaphysis, Flat capital femoral epiphysis, Frontal bossing, Generalized hypotonia, Genu valgum, Global developmental delay, Hip dislocation, Hypoplasia of the capital femoral epiphysis, Irregular epiphyses, Irregular vertebral endplates, Joint hyperflexibility, Joint laxity, Kyphosis, Large joint dislocations, Laryngeal stenosis, Laryngotracheomalacia, Long distal phalanx of finger, Long proximal phalanx of finger, Macrocephaly, Malar flattening, Metaphyseal irregularity, Micromelia, Midface retrusion, Nail dysplasia, Narrow femoral neck, Osteoarthritis, Platyspondyly, Posterior scalloping of vertebral bodies, Scoliosis, Short nose, Short stature, Skeletal dysplasia, Slender distal phalanx of finger, Slender metacarpals, Slender proximal phalanx of finger, Small epiphyses, Soft skin, Spinal dysraphism, Spondyloepimetaphyseal dysplasia, Streaky metaphyseal sclerosis, Wide nose
RP11.134K13.2	RP11.134K13.2	2.37150E+00	0.002711298			
PSRC1	PSRC1	2.36925E+00	0	Unclassified	BrainSpLMD|84722;Eurexp|euxassay_003651|left lung, marginal layer, right lung, submandibular gland primordium, thymus primordium, ventricular layer	OMIM|613126
MZT1	MZT1	2.36793E+00	2.57E-13	Unclassified		OMIM|613448
HP08942	HP08942	2.36649E+00	6.69E-13			
KIFC1	KIFC1	2.36541E+00	0	Motor protein	Eurexp|euxassay_010691|marginal layer, ventricular layer	OMIM|603763
STIL	STIL	2.36305E+00	0	Unclassified	BrainSpLMD|6491	OMIM|181590;COSMIC||T-ALL;HPO|6491|Abnormal cortical bone morphology, Agenesis of corpus callosum, Autosomal recessive inheritance, Congenital onset, Global developmental delay, Heterotopia, Hyperreflexia, Hypoplasia of the frontal lobes, Intellectual disability, Intellectual disability, severe, Microcephaly, Pachygyria, Short stature, Sloping forehead, Thin upper lip vermilion, Unilateral renal agenesis, Upslanted palpebral fissure, Ventriculomegaly, Vesicoureteral reflux
ARHGAP11B	ARHGAP11B	2.36187E+00	0	Unclassified		SFARI||Autism, No category;OMIM|616310
NDE1	NDE1	2.36063E+00	0	Cytoskeletal associated protein	BrainSpLMD|54820;Eurexp|euxassay_010375|cardiovascular system, cavities and their linings, gland, integumental system, limb, mesenchyme, sensory organ, skeleton, tail, ventricular layer, vertebral axis muscle system, visceral organ;BrainSpMouseDev|43046	OMIM|609449;HPO|54820|Agenesis of corpus callosum, Athetosis, Autosomal recessive inheritance, Cerebellar hypoplasia, Congenital onset, Cortical gyral simplification, Generalized myoclonic seizures, Global developmental delay, Hydranencephaly, Hyperreflexia, Hypoplasia of the brainstem, Intellectual disability, profound, Intellectual disability, progressive, Intellectual disability, severe, Lissencephaly, Macrotia, Microcephaly, Multiple joint contractures, Pachygyria, Profound global developmental delay, Prominent nasal bridge, Proptosis, Seizures, Self-mutilation, Short stature, Skeletal muscle atrophy, Sloping forehead, Spastic tetraplegia, Talipes equinovarus, Ventriculomegaly
FAM122B	FAM122B	2.34751E+00	8.89E-12	Unclassified	BrainSpLMD|159090;Eurexp|euxassay_002251|axial skeleton, cranium, mesenchyme, pectoral girdle and thoracic body wall, trachea	
SKA1	SKA1	2.34349E+00	7.53E-11	Unclassified	BrainSpLMD|220134	OMIM|616673
IQGAP3	IQGAP3	2.31017E+00	0	GTPase activating protein	BrainSpLMD|128239	SFARI||Autism, 4 - Minimal evidence
GPSM2	GPSM2	2.30796E+00	0	Cell cycle control protein		OMIM|609245;HPO|29899|Arachnoid cyst, Autosomal recessive inheritance, Cerebellar dysplasia, Cerebellar hypoplasia, Dysplastic corpus callosum, Gray matter heterotopias, Hydrocephalus, Hypoplasia of the corpus callosum, Large foramen magnum, Partial agenesis of the corpus callosum, Polymicrogyria, Severe sensorineural hearing impairment, Ventriculomegaly
KIAA1524	KIAA1524	2.29490E+00	0			
UBE2S	UBE2S	2.29324E+00	1.56E-08	Ubiquitin proteasome system protein		OMIM|610309
DBF4	DBF4	2.28491E+00	0	Cell cycle control protein	BrainSpLMD|10926;Eurexp|euxassay_012740|ventricular layer	OMIM|604281
CENPN	CENPN	2.26946E+00	1.69E-14	Unclassified	BrainSpLMD|55839	OMIM|611509
NCAPD2	NCAPD2	2.25441E+00	0	DNA binding protein	BrainSpLMD|9918;Eurexp|euxassay_005651|embryo	OMIM|615638
CHEK2	CHEK2	2.25354E+00	2.50E-11	Serine/threonine kinase	BrainSpLMD|11200;Eurexp|euxassay_012795|liver, ventricular layer	OMIM|604373;COSMIC||breast;HPO|11200|Abnormal lactate dehydrogenase activity, Abnormality of metabolism/homeostasis, Abnormality of the fallopian tube, Abnormality of the femoral metaphysis, Abnormality of the tibial metaphysis, Autosomal dominant inheritance, Breast carcinoma, Elevated alkaline phosphatase, Glioma, Joint swelling, Lymphoma, Meningioma, Neoplasm of the adrenal cortex, Neoplasm of the colon, Neoplasm of the nervous system, Neoplasm of the pancreas, Neoplasm of the skin, Osteolysis, Osteosarcoma, Ovarian neoplasm, Pain, Primary peritoneal carcinoma, Progressive encephalopathy, Retinoblastoma, Sarcoma, Stomach cancer
KIF15	KIF15	2.24119E+00	0	Cell cycle control protein	BrainSpLMD|56992	OMIM|617569
ARL6IP1	ARL6IP1	2.24068E+00	0	Membrane transport protein	BrainSpLMD|23204	OMIM|607669;HPO|23204|Absent Achilles reflex, Autosomal recessive inheritance, Difficulty walking, Hyperactive patellar reflex, Inability to walk, Scissor gait, Sensory neuropathy, Spastic paraplegia
FOXM1	FOXM1	2.24030E+00	0	Transcription factor	BrainSpLMD|2305;BrainSpMouseDev|14012	OMIM|602341
CENPL	CENPL	2.22492E+00	2.01E-11	Unclassified	BrainSpLMD|91687	OMIM|611503
LMO1	LMO1	2.16808E+00	1.56E-08	Transcription factor	BrainSpLMD|4004;BrainSpMouseDev|73752	OMIM|186921;COSMIC||T-ALL, neuroblastoma, neuroblastoma;HPO|4004|Elevated urinary catecholamines, Neoplasm of the nervous system
NCAPH	NCAPH	2.16752E+00	0	Cell cycle control protein	BrainSpLMD|23397;Eurexp|euxassay_002558|ventricular layer	OMIM|602332
FOXN4	FOXN4	2.16020E+00	1.72E-11	Transcription factor	BrainSpLMD|121643;Eurexp|euxassay_019663|neural retina, ventricular layer;BrainSpMouseDev|78123	OMIM|609429
ZWINT	ZWINT	2.15969E+00	0	Cell cycle control protein	BrainSpLMD|11130;Eurexp|euxassay_009942|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, neural retina, spinal cord, thoracic, trigeminal V, vagus X, valve, vestibulocochlear VIII	OMIM|609177
