id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
RPS3AP47	RPS3AP47	2.03195E+00	4.66E-15			
CDK6	CDK6	2.01579E+00	0	Cell cycle control protein	BrainSpLMD|1021	OMIM|603368;COSMIC||ALL;HPO|1021|Abnormal cortical bone morphology, Agenesis of corpus callosum, Autosomal recessive inheritance, Cortical gyral simplification, Global developmental delay, Heterotopia, Hyperreflexia, Hypoplasia of the frontal lobes, Intellectual disability, Intellectual disability, mild, Intellectual disability, severe, Microcephaly, Pachygyria, Short stature, Sloping forehead, Thin upper lip vermilion, Unilateral renal agenesis, Upslanted palpebral fissure, Ventriculomegaly, Vesicoureteral reflux
AC006115.3	AC006115.3	2.01491E+00	2.24E-06			
MGST1	MGST1	2.00014E+00	7.45E-14	Enzyme: Glutathione transferase	BrainSpLMD|4257;Eurexp|euxassay_002928|adrenal gland, anal canal, axial muscle, bladder, calyces, ductus deferens, epidermis, foregut-midgut junction, head mesenchyme, hindgut, left lung, limb, lobe, marginal layer, midgut, naris, nasal capsule, nucleus pulposus, oesophagus, olfactory, pancreas, pelvis, pituitary, rectum, right lung, stomach, submandibular gland primordium, trachea, urethra, ventricular layer, vibrissa	OMIM|138330
MCM5	MCM5	1.99919E+00	3.39E-11	DNA binding protein	BrainSpLMD|4174	OMIM|602696
FAM111B	FAM111B	1.99458E+00	7.55E-06	Unclassified	BrainSpLMD|374393	OMIM|615584;HPO|374393|Alopecia, Autosomal dominant inheritance, Elevated serum creatine phosphokinase, Hepatomegaly, Hypohidrosis, Poikiloderma, Skeletal muscle atrophy
WWTR1	WWTR1	1.97998E+00	0	Transcription regulatory protein	BrainSpLMD|25937;Eurexp|euxassay_000592|limb, tail, ventricular layer, vertebral axis muscle system;BrainSpMouseDev|61234	OMIM|607392;COSMIC||epithelioid haemangioendothelioma
PROM1	PROM1	1.97278E+00	9.61E-12	Integral membrane protein	BrainSpLMD|8842;BrainSpMouseDev|18889	OMIM|604365;HPO|8842|Abnormal electroretinogram, Abnormality of color vision, Abnormality of macular pigmentation, Abnormality of retinal pigmentation, Abnormality of the choroid, Abnormality of the fovea, Abnormality of the retinal vasculature, Abnormality of the testis, Abnormality of visual evoked potentials, Anteverted nares, Aplasia/Hypoplasia of the macula, Atypical scarring of skin, Autosomal dominant inheritance, Autosomal recessive inheritance, Blindness, Cataract, Central scotoma, Conductive hearing impairment, Cone/cone-rod dystrophy, Dyschromatopsia, Glaucoma, Granular macular appearance, Hyperinsulinemia, Hypogonadism, Hypoplasia of penis, Intellectual disability, Keratoconus, Macular degeneration, Macular dystrophy, Nyctalopia, Nystagmus, Obesity, Ophthalmoplegia, Optic atrophy, Paroxysmal involuntary eye movements, Perifoveal ring of hyperautofluorescence, Peripheral visual field loss, Photophobia, Progressive night blindness, Reduced visual acuity, Retinal flecks, Retinal pigment epithelial atrophy, Retinal pigment epithelial mottling, Retinal thinning, Rod-cone dystrophy, Sensorineural hearing impairment, Undetectable electroretinogram, Wide nasal bridge, Yellow/white lesions of the macula
UHRF1	UHRF1	1.94239E+00	0	DNA binding protein	BrainSpLMD|29128	OMIM|607990
PRKCE	PRKCE	1.93510E+00	0.000106286	Serine/threonine kinase	BrainSpLMD|5581;Eurexp|euxassay_009722|diencephalon, dorsal root ganglion, facial VII, glossopharyngeal IX, hindbrain, mantle layer, marginal layer, midbrain, neural retina, spinal cord, trigeminal V, vagus X	OMIM|176975
NTN4	NTN4	1.91126E+00	1.56E-11	Extracellular matrix protein	BrainSpLMD|59277;Eurexp|euxassay_007631|valve, ventricular layer;BrainSpMouseDev|37036	OMIM|610401
TYMS	TYMS	1.86418E+00	9.21E-05	Enzyme: Ligase	BrainSpLMD|7298;Eurexp|euxassay_008886|cardiovascular system, cavities and their linings, gland, integumental system, limb, marginal layer, mesenchyme, sensory organ, tail, ventricular layer, vertebral axis muscle system, visceral organ	OMIM|188350
PDPN	PDPN	1.86072E+00	4.53E-05	Water channel	BrainSpLMD|10630;Eurexp|euxassay_002001|axial skeleton, submandibular gland primordium, ventricular layer;BrainSpMouseDev|14502	OMIM|608863
IL33	IL33	1.85859E+00	1.47E-10	Unclassified	Eurexp|euxassay_011591|capsule, cortex, endolymphatic duct, lip, mesentery, midgut, olfactory, skeletal muscle, utricle	OMIM|608678
MNS1	MNS1	1.85593E+00	9.90E-06	Structural protein	BrainSpLMD|55329	OMIM|610766
DTL	DTL	1.84992E+00	1.24E-12	Unclassified	BrainSpLMD|51514;Eurexp|euxassay_012578|choroid plexus, ventricular layer	OMIM|610617
BRCA2	BRCA2	1.84806E+00	1.82E-07	Transcription regulatory protein	BrainSpLMD|675;Eurexp|euxassay_019615|ventricular layer	SFARI||Autism, 4 - Minimal evidence;OMIM|600185;COSMIC||breast, ovarian, pancreatic, breast, ovarian, pancreatic, leukaemia  (FANCB, FANCD1);HPO|675|Abdominal pain, Abnormality of chromosome stability, Abnormality of the fallopian tube, Almond-shaped palpebral fissure, Aplasia/Hypoplasia of the radius, Autosomal dominant inheritance, Autosomal recessive inheritance, Bone marrow hypocellularity, Breast carcinoma, Chromosomal breakage induced by crosslinking agents, Esophageal atresia, Global developmental delay, Heterogeneous, Hypopigmented skin patches, Intellectual disability, Irregular hyperpigmentation, Leukopenia, Microcephaly, Nephroblastoma, Ovarian neoplasm, Primary peritoneal carcinoma, Pyridoxine-responsive sideroblastic anemia, Scoliosis, Short palpebral fissure, Short stature, Somatic mutation, Thrombocytopenia, Tracheoesophageal fistula
FRMD5	FRMD5	1.79897E+00	6.31E-06	Integral membrane protein	BrainSpLMD|84978;Eurexp|euxassay_010946|atrium, bladder, brain, calyces, cervical, cervico-thoracic, collecting ducts, dorsal root ganglion, facial VII, glossopharyngeal IX, incisor, left lung, medulla, mesenchyme, mesentery, midgut, molar, oesophagus, olfactory, pancreas, paraxial mesenchyme, pelvis, peritoneal cavity, rectum, retina, right lung, spinal cord, stomach, thoracic, trachea, trigeminal V, urethra, vagus X, ventricle, vestibulocochlear VIII, vibrissa, vomeronasal organ	OMIM|616309
PRMT5	PRMT5	1.77842E+00	0.000333116	Enzyme: Methyltransferase	BrainSpLMD|10419	OMIM|604045
DHRS3	DHRS3	1.77626E+00	0	Enzyme: Dehydrogenase	BrainSpLMD|9249;Eurexp|euxassay_011877|epithelium, fundus region, sublingual gland primordium, urethra, ventricular layer	OMIM|612830
AK4	AK4	1.77229E+00	3.30E-11	Enzyme: Phosphotransferase	BrainSpLMD|205;Eurexp|euxassay_010883|clavicle, hindgut, incisor, midgut, molar, olfactory, rectum, stomach	OMIM|103030
AFF2	AFF2	1.76419E+00	0.001073632	Transcription regulatory protein	BrainSpLMD|2334	SFARI||Autism, 4 - Minimal evidence;OMIM|300806;HPO|2334|Abnormality of metabolism/homeostasis, Aggressive behavior, Agitation, Delayed speech and language development, Epicanthus, Hyperactivity, Impulsivity, Intellectual disability, Obsessive-compulsive behavior, Prominent nasal bridge, X-linked recessive inheritance
BRIP1	BRIP1	1.75812E+00	7.27E-07	DNA helicase	BrainSpLMD|83990;Eurexp|euxassay_013686|cochlea, marginal layer, ventricular layer	OMIM|605882;COSMIC||AML, leukaemia, breast;HPO|83990|Abnormality of chromosome stability, Abnormality of the fallopian tube, Almond-shaped palpebral fissure, Aplasia/Hypoplasia of the radius, Autosomal dominant inheritance, Autosomal recessive inheritance, Bone marrow hypocellularity, Breast carcinoma, Chromosomal breakage induced by crosslinking agents, Esophageal atresia, Global developmental delay, Heterogeneous, Hypopigmented skin patches, Intellectual disability, Irregular hyperpigmentation, Leukopenia, Microcephaly, Ovarian neoplasm, Postnatal growth retardation, Primary peritoneal carcinoma, Pyridoxine-responsive sideroblastic anemia, Scoliosis, Short palpebral fissure, Short stature, Thrombocytopenia, Tracheoesophageal fistula
GINS2	GINS2	1.74872E+00	8.15E-14	Unclassified	BrainSpLMD|51659	OMIM|610609
ZNF718	ZNF718	1.74208E+00	6.94E-05	Unclassified	BrainSpLMD|255403	
TFDP2	TFDP2	1.72774E+00	0	Transcription factor	BrainSpLMD|7029;Eurexp|euxassay_009223|liver, marginal layer, nasal capsule, neural retina, olfactory, ventricular layer;BrainSpMouseDev|84320	OMIM|602160
AIF1L	AIF1L	1.71895E+00	3.64E-05	Calcium binding protein	BrainSpLMD|83543;Eurexp|euxassay_002250|basisphenoid bone, orbito-sphenoid, turbinate, ventricular layer	
PDLIM5	PDLIM5	1.71847E+00	9.31E-07	Adapter molecule	BrainSpLMD|10611;Eurexp|euxassay_011640|alar columns, axial skeleton, bladder, choroid plexus, clavicle, dorsal grey horn, floor plate, floorplate, mesenchyme, metanephros, midgut, oesophagus, stomach, submandibular gland primordium, trachea, urethra, ventral grey horn, ventricular layer	OMIM|605904
LRP2BP	LRP2BP	1.71584E+00	6.13E-12	Adapter molecule	BrainSpLMD|55805	SFARI||Autism, No category
VWA9	VWA9	1.71388E+00	0.001558061			
EMP2	EMP2	1.70806E+00	3.12E-09	Cell cycle control protein	BrainSpLMD|2013;Eurexp|euxassay_013721|bladder, epithelium, incisor, larynx, left lung, mantle layer, marginal layer, midgut, molar, pharyngo-tympanic tube, rectum, right lung, skeletal muscle, stomach, thymus primordium, trachea, urethra, ventricular layer, vibrissa	OMIM|602334;HPO|2013|Autosomal recessive inheritance, Minimal change glomerulonephritis, Steroid-resistant nephrotic syndrome
CDC7	CDC7	1.70106E+00	0.000519893	Cell cycle control protein	BrainSpLMD|8317;Eurexp|euxassay_012050|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, midgut, neural retina, olfactory, spinal cord, stomach, thoracic, trigeminal V, vagus X, vestibulocochlear VIII, vomeronasal organ	OMIM|603311
LIPG	LIPG	1.67087E+00	1.22E-15	Enzyme: Lipase	BrainSpLMD|9388;Eurexp|euxassay_018714|4th ventricle, incisor, larynx, lung, metanephros, midgut, molar, naris, nasal septum, olfactory, rectum, respiratory, submandibular gland primordium, thymus primordium, thyroid, ventricular layer, vibrissa	OMIM|603684
MRPL24	MRPL24	1.67005E+00	0.003224449	Ribosomal subunit	BrainSpLMD|79590;Eurexp|euxassay_003446|adenohypophysis, incisor, oesophagus, olfactory, pancreas, respiratory, submandibular gland primordium, testis, thymus primordium, thyroid, vibrissa	OMIM|611836
FAT1	FAT1	1.66210E+00	0.000993902	Adhesion molecule	BrainSpLMD|2195;Eurexp|euxassay_013462|axial skeleton, lung, mandible, maxilla, mesenchyme, rest of mesenchyme, sternum, submandibular gland primordium, vibrissa;BrainSpMouseDev|13884	SFARI||Autism, No category;OMIM|600976;COSMIC||oral squamous cell, chemorefractory CLL, head and neck, pancreatic acinar cell carcinoma, pancreatic
NES	NES	1.65861E+00	5.55E-16	Cytoskeletal protein	BrainSpLMD|10763;Eurexp|euxassay_017860|calyces, diaphragm, head mesenchyme, meninges, mesenchyme, skeletal muscle, tongue, ventricular layer, vertebral axis muscle system;BrainSpMouseDev|17775	OMIM|600915
RORB	RORB	1.65806E+00	2.13E-13	Transcription factor	BrainSpLMD|6096;Eurexp|euxassay_002725|diencephalon, dorsal grey horn, hindbrain, marginal layer, midbrain, neural retina, ventricular layer;BrainSpMouseDev|86335	OMIM|601972
STK39	STK39	1.65644E+00	4.78E-13	Serine/threonine kinase	BrainSpLMD|27347	SFARI||Autism, 4 - Minimal evidence;OMIM|607648
MRE11A	MRE11A	1.65478E+00	6.52E-05			
TCF7L1	TCF7L1	1.65390E+00	8.20E-09	Transcription regulatory protein	BrainSpLMD|83439;BrainSpMouseDev|21176	OMIM|604652
NKX2.1	NKX2.1	1.65365E+00	0			
DHFR	DHFR	1.65198E+00	6.13E-08	Enzyme: Oxidoreductase		OMIM|126060;HPO|1719|Absence seizures, Ataxia, Autosomal recessive inheritance, Cerebral atrophy, Delayed myelination, Eyelid myoclonus, Feeding difficulties, Generalized hypotonia, Global developmental delay, Hepatomegaly, Jaundice, Megaloblastic anemia, Pallor, Pancytopenia, Poor head control, Postnatal microcephaly, Thrombocytopenia, Variable expressivity
GAB1	GAB1	1.64823E+00	4.96E-06	Adapter molecule	BrainSpLMD|2549	OMIM|604439
RIC3	RIC3	1.62585E+00	1.84E-05	Integral membrane protein	BrainSpLMD|79608	OMIM|610509
CDK2	CDK2	1.61341E+00	1.09E-05	Cell cycle control protein	BrainSpLMD|1017	OMIM|116953
KNTC1	KNTC1	1.60691E+00	2.42E-11	Cell cycle control protein	BrainSpLMD|9735;Eurexp|euxassay_011295|ventricular layer	OMIM|607363
BRCA1	BRCA1	1.60547E+00	5.24E-09	Transcription regulatory protein	BrainSpLMD|672;Eurexp|euxassay_019531|incisor, liver, lung, marginal layer, metanephros, molar, olfactory, pancreas, submandibular gland primordium, testis, thymus primordium, thyroid, ventricular layer, vibrissa, vomeronasal organ;BrainSpMouseDev|11975	OMIM|113705;COSMIC||ovarian, breast, ovarian;HPO|672|Abdominal distention, Abdominal pain, Abnormality of the fallopian tube, Autosomal dominant inheritance, Breast carcinoma, Constipation, Heterogeneous, Nausea and vomiting, Neoplasm, Ovarian neoplasm, Peritonitis, Primary peritoneal carcinoma
EGFR	EGFR	1.59584E+00	1.21E-08	Receptor tyrosine kinase	BrainSpLMD|1956;Eurexp|euxassay_002564|axial skeleton, cervical region, diaphragm, epidermis, intermediate grey horn, lumbar region, mandible, mantle layer, maxilla, mesenchyme, nasal septum, phalanx, pharyngo-tympanic tube, primary palate, rib, sacral region, thoracic region, trachea, turbinate bones, upper arm, ventricular layer, vibrissa;BrainSpMouseDev|13427	OMIM|131550;COSMIC||glioma, NSCLC, NSCLC;HPO|1956|Alveolar cell carcinoma, Autosomal recessive inheritance, Epidermal acanthosis, Failure to thrive, Hypertension, Long eyelashes, Papule, Pustule, Recurrent bronchiolitis, Recurrent pneumonia, Vomiting
NOTCH1	NOTCH1	1.59279E+00	1.48E-07	Cell surface receptor	BrainSpLMD|4851;Eurexp|euxassay_018738|cochlea, cornea, cortex, epidermis, epithelium, incisor, left lung, molar, olfactory, rest of skin, retina, right lung, submandibular gland primordium, thymus primordium, utricle, ventricular layer, vibrissa, vomeronasal organ;BrainSpMouseDev|17895	OMIM|190198;COSMIC||T-ALL, breast, bladder, skin SCC, lung SCC, head and neck SCC;HPO|4851|Abnormal pulmonary valve morphology, Abnormality of the metacarpal bones, Absent hand, Absent toe, Aortic regurgitation, Aortic valve calcification, Aortic valve stenosis, Aplasia cutis congenita, Autosomal dominant inheritance, Bicuspid aortic valve, Brachydactyly, Calvarial skull defect, Cataract, Cavernous hemangioma, Coarctation of aorta, Cutis marmorata, Cutis marmorata telangiectatica congenita, Dilatation of the aortic arch, Dystrophic toenail, Failure to thrive, Finger syndactyly, Heart murmur, Hydrocephalus, Hypertension, Microphthalmia, Phenotypic variability, Pulmonary arterial hypertension, Pulmonary artery atresia, Pulmonic stenosis, Right ventricular hypertrophy, Short distal phalanx of finger, Sparse hair, Split hand, Strabismus, Syndactyly, Talipes, Tetralogy of Fallot, Thoracic aorta calcification
RFC3	RFC3	1.59248E+00	5.93E-08	DNA binding protein	BrainSpLMD|5983;Eurexp|euxassay_010694|submandibular gland primordium, ventricular layer	OMIM|600405
WDHD1	WDHD1	1.59145E+00	1.60E-08	DNA binding protein	BrainSpLMD|11169;Eurexp|euxassay_012406|submandibular gland primordium, thymus primordium, ventricular layer;BrainSpMouseDev|85441	OMIM|608126
RAD51AP1	RAD51AP1	1.59144E+00	0.000168971	DNA binding protein	BrainSpLMD|10635;Eurexp|euxassay_010685|ventricular layer	OMIM|603070
CCND2	CCND2	1.58545E+00	1.11E-16	Cell cycle control protein	BrainSpLMD|894	OMIM|123833;COSMIC||NHL, CLL;HPO|894|Abnormal localization of kidney, Abnormal nasal morphology, Autosomal dominant inheritance, Congenital onset, Depressed nasal bridge, Global developmental delay, High forehead, Hydrocephalus, Hypertelorism, Macrocephaly, Megalencephaly, Mitral regurgitation, Narrow mouth, Polymicrogyria, Postaxial hand polydactyly, Prominent forehead, Seizures, Telecanthus, Ventricular septal defect, Ventriculomegaly
ZHX2	ZHX2	1.55660E+00	1.19E-05	Transcription factor	BrainSpLMD|22882;BrainSpMouseDev|122629	OMIM|609185
TOX3	TOX3	1.55109E+00	4.44E-16	Unclassified	Eurexp|euxassay_006138|cortex, dorsal root ganglion, epithelium, facial VII, glossopharyngeal IX, mantle layer, mesenchyme, midgut, olfactory, pancreas, paraxial mesenchyme, penis, retina, stomach, stroma, tongue, trigeminal V, ventricular layer, vestibulocochlear VIII;BrainSpMouseDev|89252	OMIM|611416
MCM10	MCM10	1.54788E+00	2.52E-06	DNA binding protein	BrainSpLMD|55388	OMIM|609357
MCM9	MCM9	1.54383E+00	0.00103686	DNA binding protein	BrainSpLMD|254394	OMIM|610098;HPO|254394|Autosomal recessive inheritance, Decreased body weight, Delayed skeletal maturation, Primary amenorrhea, Short stature
CENPU	CENPU	1.52713E+00	4.11E-15	Unclassified	BrainSpLMD|79682	OMIM|611511
PRPS2	PRPS2	1.52430E+00	3.50E-09	Enzyme: Ligase	BrainSpLMD|5634	OMIM|311860
C5orf30	C5orf30	1.52046E+00	1.63E-05	Unclassified	BrainSpLMD|90355	OMIM|616608
CLGN	CLGN	1.51824E+00	0.002668298	Chaperone	BrainSpLMD|1047	OMIM|601858
WRN	WRN	1.51621E+00	9.71E-05	Deoxyribonuclease	BrainSpLMD|7486	OMIM|604611;COSMIC||osteosarcoma, meningioma, other tumour types;HPO|7486|Abnormal hair whorl, Abnormality of retinal pigmentation, Abnormality of the hair, Abnormality of the thorax, Abnormality of the voice, Aplasia/Hypoplasia of the skin, Aplasia/Hypoplasia of the testes, Autosomal recessive inheritance, Cataract, Chondrocalcinosis, Congestive heart failure, Convex nasal ridge, Decreased fertility, Diabetes mellitus, Hyperkeratosis, Hypogonadism, Increased bone mineral density, Insulin resistance, Lack of skin elasticity, Lipoatrophy, Meningioma, Myocardial infarction, Narrow face, Osteoporosis, Osteosarcoma, Pili torti, Premature arteriosclerosis, Premature graying of hair, Progeroid facial appearance, Pulmonary artery stenosis, Retinal degeneration, Rocker bottom foot, Short stature, Skeletal muscle atrophy, Skin ulcer, Slender build, Small hand, Sparse scalp hair, Subcutaneous calcification, Telangiectasia of the skin, Type II diabetes mellitus, White forelock
LIN54	LIN54	1.51614E+00	0.006122299	Unclassified	BrainSpLMD|132660	OMIM|613367
E2F7	E2F7	1.51612E+00	4.34E-05	Transcription factor	BrainSpLMD|144455;Eurexp|euxassay_011832|cortex, ventricular layer;BrainSpMouseDev|32159	OMIM|612046
FEN1	FEN1	1.51316E+00	8.71E-05	Deoxyribonuclease	BrainSpLMD|2237	OMIM|600393;COSMIC||breast cancer
RAD18	RAD18	1.50898E+00	0.001500333	DNA binding protein	BrainSpLMD|56852	OMIM|605256
TRIM9	TRIM9	1.50530E+00	2.93E-05	Unclassified	BrainSpLMD|114088;Eurexp|euxassay_010509|mantle layer, molar, ventricular layer	OMIM|606555
DAXX	DAXX	1.50395E+00	0.000297869	Adapter molecule	BrainSpLMD|1616	OMIM|603186;COSMIC||pancreatic neuroendocrine tumour, paediatric glioblastoma
PDLIM3	PDLIM3	1.49679E+00	3.40E-07	Unclassified	BrainSpLMD|27295	OMIM|605889
HELLS	HELLS	1.48811E+00	3.66E-15	DNA binding protein	BrainSpLMD|3070	OMIM|603946;HPO|3070|Abnormality of chromosome stability, Abnormality of neutrophils, Anemia, Autosomal recessive inheritance, Cellular immunodeficiency, Communicating hydrocephalus, Congenital onset, Decreased antibody level in blood, Depressed nasal bridge, Epicanthus, Global developmental delay, Hypertelorism, Intellectual disability, Lymphopenia, Macrocephaly, Malabsorption, Micrognathia, Recurrent infections, Recurrent respiratory infections, Short stature
CHEK1	CHEK1	1.47767E+00	4.87E-12	Serine/threonine kinase	BrainSpLMD|1111	OMIM|603078
SOAT1	SOAT1	1.47112E+00	7.96E-08	Enzyme: Acyltransferase	BrainSpLMD|6646;Eurexp|euxassay_004596|adrenal gland, calyces, loop, midgut, stomach, turbinate bones	OMIM|102642
PCNA	PCNA	1.46815E+00	2.78E-10	Cell cycle control protein	BrainSpLMD|5111;Eurexp|euxassay_005732|diencephalon, hindbrain, mantle layer, marginal layer, midbrain, spinal cord, ventricular layer	OMIM|176740;HPO|5111|Ataxia, Autosomal recessive inheritance, Cerebellar atrophy, Conjunctival telangiectasia, Cutaneous photosensitivity, Dysarthria, Dysphagia, Global developmental delay, Muscle weakness, Neurodegeneration, Pes cavus, Photophobia, Progressive, Progressive muscle weakness, Short stature, Unsteady gait
TPM2	TPM2	1.46218E+00	0.00041138	Cytoskeletal protein	BrainSpLMD|7169	OMIM|190990;HPO|7169|Abnormality of the ear, Abnormality of the hip bone, Absent phalangeal crease, Adducted thumb, Aplasia/Hypoplasia of the radius, Arthrogryposis multiplex congenita, Autosomal dominant inheritance, Autosomal recessive inheritance, Bilateral single transverse palmar creases, Bulbar palsy, Calcaneovalgus deformity, Camptodactyly, Camptodactyly of finger, Centrally nucleated skeletal muscle fibers, Childhood onset, Congenital onset, Decreased fetal movement, Difficulty walking, Dilated cardiomyopathy, Distal arthrogryposis, Downslanted palpebral fissures, Dysphagia, Elbow flexion contracture, Facial diplegia, Facial palsy, Failure to thrive, Feeding difficulties, Feeding difficulties in infancy, Flexion contracture, Generalized hypotonia, Generalized muscle weakness, Gowers sign, Heterogeneous, High palate, Hyporeflexia, Joint stiffness, Kyphoscoliosis, Limb muscle weakness, Long face, Long philtrum, Lumbar hyperlordosis, Mandibular prognathia, Metatarsus adductus, Micrognathia, Motor delay, Muscular hypotonia, Myopathic facies, Myopathy, Narrow face, Narrow mouth, Neck muscle weakness, Nemaline bodies, Neonatal hypotonia, Overlapping fingers, Pectus excavatum, Prominent nasolabial fold, Protruding ear, Proximal muscle weakness, Ptosis, Recurrent respiratory infections, Reduced tendon reflexes, Reduced vital capacity, Respiratory insufficiency, Respiratory insufficiency due to muscle weakness, Rocker bottom foot, Round ear, Scapular winging, Scoliosis, Short neck, Short stature, Skeletal muscle atrophy, Talipes, Talipes equinovarus, Tarsal synostosis, Triangular face, Type 1 fibers relatively smaller than type 2 fibers, Type 1 muscle fiber predominance, Ulnar deviation of finger, Ulnar deviation of the hand or of fingers of the hand, Ulnar deviation of the wrist, Variable expressivity, Vertebral segmentation defect, Waddling gait, Weak cry, Webbed neck, Wide nasal bridge
WDR76	WDR76	1.45023E+00	1.12E-07	Unclassified	BrainSpLMD|79968	
PHGDH	PHGDH	1.44950E+00	0.000468615	Enzyme: Dehydrogenase	BrainSpLMD|26227	OMIM|606879;HPO|26227|Ablepharon, Abnormality of the philtrum, Absent eyelashes, Absent septum pellucidum, Adducted thumb, Agenesis of corpus callosum, Ambiguous genitalia, Aplasia/Hypoplasia involving the skeletal musculature, Autosomal recessive inheritance, Bifid uterus, Broad foot, Calcaneovalgus deformity, Camptodactyly, Cataract, Cerebellar hypoplasia, Cerebral dysmyelination, Choroid plexus cyst, Cleft palate, Cleft upper lip, Clinodactyly, Congenital cataract, Congenital microcephaly, Cryptorchidism, Dandy-Walker malformation, Decreased fetal movement, Decreased testicular size, Depressed nasal ridge, Everted lower lip vermilion, External genital hypoplasia, Finger syndactyly, Generalized edema, Growth delay, Hydranencephaly, Hypertelorism, Hypogonadism, Hypsarrhythmia, Ichthyosis, Intellectual disability, Intrauterine growth retardation, Joint contracture of the hand, Lack of skin elasticity, Large hands, Lissencephaly, Macrogyria, Macrotia, Megaloblastic anemia, Microcephaly, Micrognathia, Micromelia, Microphthalmia, Muscle cramps, Muscular dystrophy, Nystagmus, Opisthotonus, Pachygyria, Patent ductus arteriosus, Patent foramen ovale, Polyhydramnios, Polymicrogyria, Proptosis, Pterygium, Pulmonary hypoplasia, Radial deviation of finger, Renal agenesis, Rocker bottom foot, Seizures, Short neck, Short umbilical cord, Skeletal muscle atrophy, Sloping forehead, Small placenta, Spastic tetraplegia, Spina bifida, Stillbirth, Thick lower lip vermilion, Thick vermilion border, Thrombocytopenia, Toe syndactyly, Transposition of the great arteries, Trismus, Ventricular septal defect, Yellow subcutaneous tissue covered by thin, scaly skin
TIMELESS	TIMELESS	1.43692E+00	1.12E-07	Transcription regulatory protein	BrainSpLMD|8914	OMIM|603887
RBL1	RBL1	1.43484E+00	4.07E-11	Cell cycle control protein	BrainSpLMD|5933	OMIM|116957
