id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
ESCO2	ESCO2	1.87031E+00	0	Unclassified		OMIM|609353;HPO|157570|Abnormality of cardiovascular system morphology, Abnormality of the metacarpal bones, Absent earlobe, Absent radius, Accessory spleen, Ankle contracture, Aortic valve stenosis, Aplasia of the ulna, Aplasia/Hypoplasia of the thumb, Atrial septal defect, Autosomal recessive inheritance, Bicornuate uterus, Biliary tract abnormality, Blue sclerae, Bowing of the long bones, Brachycephaly, Brachydactyly, Cafe-au-lait spot, Cataract, Cleft eyelid, Cleft palate, Cleft upper lip, Clinodactyly, Clinodactyly of the 5th finger, Clitoral hypertrophy, Complete duplication of thumb phalanx, Cranial nerve paralysis, Craniosynostosis, Cryptorchidism, Cystic hygroma, Downslanted palpebral fissures, Elbow flexion contracture, Enlarged labia minora, External ear malformation, Fair hair, Frontal encephalocele, Global developmental delay, Hand oligodactyly, High palate, Hip contracture, Horseshoe kidney, Hydrocephalus, Hypertelorism, Hypoplasia of the radius, Hypospadias, Intellectual disability, Intrauterine growth retardation, Knee flexion contracture, Long penis, Low-set ears, Malar flattening, Mesomelic arm shortening, Microcephaly, Micrognathia, Microphthalmia, Midface capillary hemangioma, Narrow naris, Opacification of the corneal stroma, Patent ductus arteriosus, Phocomelia, Polycystic kidney dysplasia, Polyhydramnios, Posteriorly rotated ears, Postnatal growth retardation, Premature birth, Premature separation of centromeric heterochromatin, Proptosis, Proximal placement of thumb, Radial deviation of finger, Radioulnar synostosis, Seizures, Severe intrauterine growth retardation, Shallow orbits, Short neck, Short stature, Short thumb, Sparse hair, Syndactyly, Talipes equinovalgus, Tetraphocomelia, Underdeveloped nasal alae, Underdeveloped supraorbital ridges, Ventricular septal defect, Wide nasal bridge, Wormian bones, Wrist flexion contracture
MND1	MND1	1.86943E+00	2.58E-11	Unclassified	BrainSpLMD|84057	OMIM|611422
CCNF	CCNF	1.86611E+00	1.40E-05	Cell cycle control protein	BrainSpLMD|899;Eurexp|euxassay_002325|lobe, ventricular layer	OMIM|600227;HPO|899|Amyotrophic lateral sclerosis, Anxiety, Depressivity, Dyspnea, Emotional lability, Fatigable weakness of respiratory muscles, Fatigable weakness of swallowing muscles, Fatigue, Generalized muscle weakness, Muscle cramps, Neurodegeneration, Pain, Paralysis, Respiratory failure, Skeletal muscle atrophy, Spasticity, Xerostomia
ACRV1	ACRV1	1.85113E+00	1.41E-06	Ligand	BrainSpLMD|56	OMIM|102525
DDX11	DDX11	1.84982E+00	4.11E-09	RNA binding protein		SFARI||Autism, 5 - Hypothesized but untested;OMIM|601150;HPO|1663|2-3 toe syndactyly, Autosomal recessive inheritance, Cupped ear, Cutis marmorata, Epicanthus, Generalized hypotonia, Global developmental delay, Hearing impairment, High palate, Hypoplasia of the cochlea, Intellectual disability, Intrauterine growth retardation, Microcephaly, Optic nerve coloboma, Single transverse palmar crease, Sloping forehead, Small face, Ventricular septal defect, Wide mouth
DSN1	DSN1	1.84071E+00	1.36E-11	Unclassified	BrainSpLMD|79980;Eurexp|euxassay_001983|ventricular layer	OMIM|609175
POLQ	POLQ	1.83918E+00	5.88E-15	DNA polymerase	BrainSpLMD|10721	OMIM|604419;COSMIC||oral SCC, breast cancer
TIMELESS	TIMELESS	1.83907E+00	3.81E-14	Transcription regulatory protein	BrainSpLMD|8914	OMIM|603887
NDC80	NDC80	1.83696E+00	0	Cell cycle control protein	BrainSpLMD|10403;Eurexp|euxassay_006923|embryo	OMIM|607272
HIST1H2BL	HIST1H2BL	1.83391E+00	1.93E-12	DNA binding protein		OMIM|602800
RPL21P28	RPL21P28	1.82440E+00	0			
MCM3	MCM3	1.82364E+00	0	DNA binding protein	BrainSpLMD|4172;Eurexp|euxassay_001694|marginal layer, ventricular layer	OMIM|602693
DAPK2	DAPK2	1.81603E+00	8.46E-08	Serine/threonine kinase	BrainSpLMD|23604;Eurexp|euxassay_010569|clavicle, mandible, maxilla, orbito-sphenoid, ventricular layer	OMIM|616567
CDCA4	CDCA4	1.81133E+00	5.30E-06	Unclassified	BrainSpLMD|55038	OMIM|612270
WDR34	WDR34	1.80004E+00	3.49E-08	Unclassified	BrainSpLMD|89891	OMIM|613363;HPO|89891|Abdominal distention, Abnormal pelvis bone ossification, Abnormality of cardiovascular system morphology, Abnormality of pelvic girdle bone morphology, Abnormality of the clavicle, Abnormality of the metaphysis, Abnormality of the ribs, Abnormality of the sternum, Absent or minimally ossified vertebral bodies, Ambiguous genitalia, Autosomal recessive inheritance, Bell-shaped thorax, Brachydactyly, Cleft upper lip, Cone-shaped epiphysis, Congenital hepatic fibrosis, Cryptorchidism, Depressed nasal bridge, Disproportionate short-limb short stature, Epicanthus, Frontal bossing, Horizontal ribs, Hydronephrosis, Hydrops fetalis, Hypoplasia of penis, Lethal skeletal dysplasia, Long philtrum, Macrocephaly, Micrognathia, Micromelia, Narrow chest, Postaxial hand polydactyly, Recurrent respiratory infections, Renal hypoplasia, Respiratory insufficiency, Short foot, Short long bone, Short palm, Short ribs, Short thorax, Skeletal dysplasia, Thoracic dysplasia, Urethrovaginal fistula, Uterus didelphys, Wide nose
TOR1A	TOR1A	1.79571E+00	5.96E-05	Chaperone	BrainSpLMD|1861	OMIM|605204;HPO|1861|Abnormal posturing, Abnormality of the voice, Autosomal dominant inheritance, Blepharospasm, Depressivity, Dysarthria, Gait disturbance, Generalized hypotonia, Hyperlordosis, Hypertonia, Kyphosis, Scoliosis, Torsion dystonia, Torticollis, Tremor, Writer's cramp
MKI67	MKI67	1.78828E+00	0	Cell cycle control protein	BrainSpLMD|4288	OMIM|176741
HIST1H1E	HIST1H1E	1.76268E+00	2.45E-14	DNA binding protein	BrainSpLMD|3008;Eurexp|euxassay_005923|embryo	OMIM|142220;HPO|3008|Accelerated skeletal maturation, Amblyopia, Astigmatism, Autosomal dominant inheritance, Camptodactyly, Full cheeks, Global developmental delay, Hypertonia, Intellectual disability, Kyphoscoliosis, Macrocephaly, Neonatal hypotonia, Nevus, Strabismus, Talipes equinovarus, Telecanthus
UHRF1	UHRF1	1.76116E+00	0	DNA binding protein	BrainSpLMD|29128	OMIM|607990
ZNF367	ZNF367	1.75710E+00	2.21E-10	DNA binding protein	BrainSpLMD|195828	OMIM|610160
SKA1	SKA1	1.75400E+00	7.11E-10	Unclassified	BrainSpLMD|220134	OMIM|616673
TICRR	TICRR	1.75372E+00	2.52E-06	Unclassified	BrainSpLMD|90381	OMIM|613298
ATAD2	ATAD2	1.75345E+00	0	ATPase	BrainSpLMD|29028;Eurexp|euxassay_012771|ventricular layer	OMIM|611941
FANCD2	FANCD2	1.74600E+00	0	Cell cycle control protein	BrainSpLMD|2177	OMIM|613984;COSMIC||AML, leukaemia;HPO|2177|Abnormal heart morphology, Abnormality of chromosome stability, Abnormality of skin pigmentation, Absent radius, Absent thumb, Almond-shaped palpebral fissure, Anemia, Anemic pallor, Aplasia/Hypoplasia of the radius, Autosomal recessive inheritance, Bruising susceptibility, Cafe-au-lait spot, Chromosomal breakage induced by crosslinking agents, Complete duplication of thumb phalanx, Cryptorchidism, Deficient excision of UV-induced pyrimidine dimers in DNA, Duplicated collecting system, Ectopic kidney, Esophageal atresia, Global developmental delay, Hearing impairment, Horseshoe kidney, Hypergonadotropic hypogonadism, Hypopigmented skin patches, Intellectual disability, Irregular hyperpigmentation, Leukemia, Leukopenia, Microcephaly, Microphthalmia, Neutropenia, Pancytopenia, Prolonged G2 phase of cell cycle, Pyridoxine-responsive sideroblastic anemia, Renal agenesis, Reticulocytopenia, Scoliosis, Short palpebral fissure, Short stature, Short thumb, Small for gestational age, Strabismus, Thrombocytopenia, Tracheoesophageal fistula
E2F8	E2F8	1.74554E+00	1.32E-05	Transcription factor	BrainSpLMD|79733;BrainSpMouseDev|73120	OMIM|612047
PENK	PENK	1.74461E+00	1.17E-08	Peptide hormone	BrainSpLMD|5179;BrainSpMouseDev|18385	OMIM|131330
E2F7	E2F7	1.74157E+00	4.11E-15	Transcription factor	BrainSpLMD|144455;Eurexp|euxassay_011832|cortex, ventricular layer;BrainSpMouseDev|32159	OMIM|612046
TACC3	TACC3	1.73447E+00	3.96E-11	Cell cycle control protein	BrainSpLMD|10460;Eurexp|euxassay_003324|marginal layer, nucleus pulposus, optic chiasma, optic stalk, submandibular gland primordium, ventral grey horn, ventricular layer	OMIM|605303
CENPI	CENPI	1.72721E+00	1.04E-09	Unclassified	BrainSpLMD|2491	OMIM|300065
BIRC5	BIRC5	1.72659E+00	0	Adapter molecule	BrainSpLMD|332	OMIM|603352
KIF2C	KIF2C	1.72563E+00	1.11E-15	Motor protein	BrainSpLMD|11004;Eurexp|euxassay_003601|4th ventricle, bladder, forebrain, hindbrain, hindlimb, incisor, limb, liver, lung, metanephros, midbrain, midgut, molar, oesophagus, olfactory, orbito-sphenoid, pancreas, penis, pharyngo-tympanic tube, respiratory, retina, spinal cord, submandibular gland primordium, testis, thymus primordium, thyroid, tongue, ventricular layer, vertebral axis muscle system, vibrissa	OMIM|604538
HMGN2P5	HMGN2P5	1.72453E+00	0			
HMGN5	HMGN5	1.72196E+00	1.13E-08	Transcription regulatory protein	BrainSpLMD|79366;BrainSpMouseDev|30371	OMIM|300385
SKA3	SKA3	1.71420E+00	0	Unclassified	BrainSpLMD|221150;Eurexp|euxassay_011780|brain, choroid invagination, left lung, mantle layer, right lung, ventricle, vertebral axis muscle system	
TK1	TK1	1.71303E+00	1.55E-15	Enzyme: Phosphotransferase	BrainSpLMD|7083;Eurexp|euxassay_001974|thymus primordium	OMIM|188300
ESPL1	ESPL1	1.71247E+00	1.25E-06	Cysteine protease	BrainSpLMD|9700	OMIM|604143
FOXM1	FOXM1	1.71014E+00	1.93E-09	Transcription factor	BrainSpLMD|2305;BrainSpMouseDev|14012	OMIM|602341
STRA13	STRA13	1.70469E+00	0.006028033			
NEUROG2	NEUROG2	1.69559E+00	1.02E-05	Transcription factor	BrainSpLMD|63973;Eurexp|euxassay_017863|lateral wall, mantle layer, neural retina, roof plate, ventricular layer;BrainSpMouseDev|11710	OMIM|606624
IGFBPL1	IGFBPL1	1.69545E+00	3.16E-11	Unclassified		OMIM|610413
LIG1	LIG1	1.69117E+00	3.53E-10	DNA ligase	BrainSpLMD|3978;Eurexp|euxassay_018504|marginal layer, thymus primordium, ventricular layer	OMIM|126391
RTKN2	RTKN2	1.68711E+00	1.41E-12	Unclassified	BrainSpLMD|219790	
