id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
PPP2R2B	PPP2R2B	1.11886E+00	0	Regulatory/other subunit;Serine/threonine phosphatase	BrainSpLMD|5521;Eurexp|euxassay_007301|Meckel's cartilage, brain, eyelid, facial VII, glossopharyngeal IX, inner ear, left lung, neural retina, orbito-sphenoid, right lung, skeletal muscle, spinal cord, tongue, trigeminal V, turbinate, vagus X, vestibulocochlear VIII	OMIM|604325;HPO|5521|Abnormality of eye movement, Action tremor, Anxiety, Autosomal dominant inheritance, Axial dystonia, Cerebellar atrophy, Cerebral cortical atrophy, Delusions, Dementia, Depressivity, Dysarthria, Dysdiadochokinesis, Dysmetria, Facial myokymia, Head tremor, Hyperreflexia, Parkinsonism, Progressive cerebellar ataxia, Sensorimotor neuropathy
AP000962.2	AP000962.2	1.09454E+00	4.75E-07			
CNR1	CNR1	1.08268E+00	0	G protein coupled receptor	BrainSpLMD|1268;BrainSpMouseDev|12584	SFARI||Autism, 3 - Suggestive evidence;OMIM|114610
RASGEF1B	RASGEF1B	1.07768E+00	0	Guanine nucleotide exchange factor	BrainSpLMD|153020;Eurexp|euxassay_003547|basal plate, mantle layer, marginal layer, ventricular layer, vestibulocochlear VIII, vibrissa	OMIM|614532
RAB12	RAB12	1.05940E+00	0	G protein		OMIM|616448
ST8SIA1	ST8SIA1	1.05929E+00	1.22E-15	Enzyme: Sialyltransferase	BrainSpLMD|6489;Eurexp|euxassay_000637|dorsal root ganglion, inferior, superior, trigeminal V, vagus X	OMIM|601123
MLLT3	MLLT3	1.05382E+00	0	Unclassified	BrainSpLMD|4300;Eurexp|euxassay_008130|adrenal gland, brain, ear, epithelium, hindgut, incisor, inner ear, lobe, metatarsus, molar, penis, rectum, rib, spinal cord, submandibular gland primordium, vibrissa	OMIM|159558;COSMIC||ALL
PSMG4	PSMG4	1.04787E+00	0.002165256	Unclassified		OMIM|617550
ENC1	ENC1	1.03358E+00	0	Structural protein	BrainSpLMD|8507;BrainSpMouseDev|13581	OMIM|605173
SSTR2	SSTR2	1.03322E+00	1.51E-14	G protein coupled receptor	BrainSpLMD|6752;BrainSpMouseDev|20368	OMIM|182452
GRIA2	GRIA2	1.03279E+00	0	Extracellular ligand gated channel	BrainSpLMD|2891;Eurexp|euxassay_010006|brain, dorsal root ganglion, molar, penis, skeletal muscle, spinal cord, trigeminal V, vagus X;BrainSpMouseDev|14576	OMIM|138247
BHLHE22	BHLHE22	1.01659E+00	5.92E-14	Unclassified	BrainSpLMD|27319;BrainSpMouseDev|37621	OMIM|613483
DOK6	DOK6	1.00626E+00	8.17E-11	Adapter molecule	BrainSpLMD|220164;Eurexp|euxassay_013254|dorsal root ganglion, facial VII, forebrain, glossopharyngeal IX, hindbrain, midbrain, spinal cord, trigeminal V	OMIM|611402
KCNQ3	KCNQ3	1.00322E+00	0	Voltage gated channel	BrainSpLMD|3786;Eurexp|euxassay_008387|mantle layer, marginal layer, midgut, rib, ventral grey horn;BrainSpMouseDev|75016	SFARI||Autism, 3 - Suggestive evidence;OMIM|602232;HPO|3786|Abnormality of vision, Autosomal dominant inheritance, Choreoathetosis, Deeply set eye, Dysesthesia, Dyskinesia, Focal clonic seizures, Generalized tonic-clonic seizures, Hypertonia, Muscular hypotonia, Myoclonus, Reduced consciousness/confusion, Seizures
POU3F2	POU3F2	1.00123E+00	0	Transcription factor	BrainSpLMD|5454;BrainSpMouseDev|18755	SFARI||Autism, 5 - Hypothesized but untested;OMIM|600494
EPHA3	EPHA3	9.89833E-01	0	Receptor tyrosine kinase	BrainSpLMD|2042;Eurexp|euxassay_018957|axial muscle, clavicle, cranial muscle, extrinsic ocular muscle, floorplate, head mesenchyme, incisor, lip, lung, mantle layer, marginal layer, mesenchyme, molar, naris, palatal shelf, pectoral girdle and thoracic body wall, skeletal muscle, tarsus, thymus primordium, tongue, ventricular layer, vibrissa, vomeronasal organ;BrainSpMouseDev|13615	OMIM|179611;COSMIC||lung cancer, CRC, melanoma
RP11.166D19.1	RP11.166D19.1	9.89466E-01	0			
SORL1	SORL1	9.77098E-01	4.97E-08	Integral membrane protein	BrainSpLMD|6653;Eurexp|euxassay_012191|bladder, calyces, epithelium, left lung, mantle layer, midgut, olfactory, pelvis, rectum, right lung, stomach, submandibular gland primordium, thymus primordium, thyroid, trachea, ureter, ventricular layer;BrainSpMouseDev|20422	OMIM|602005
EPB41L3	EPB41L3	9.61597E-01	1.31E-06	Structural protein	BrainSpLMD|23136	OMIM|605331
SLA	SLA	9.55347E-01	0	Adapter molecule	BrainSpLMD|6503	OMIM|601099
GNAI1	GNAI1	9.49169E-01	0.003408314	G protein	BrainSpLMD|2770;Eurexp|euxassay_009056|dorsal root ganglion	OMIM|139310
KIAA1324	KIAA1324	9.43875E-01	7.77E-16	Unclassified	BrainSpLMD|57535	OMIM|611298
FUT9	FUT9	9.39857E-01	3.09E-07	Enzyme: Fucosyltransferase	BrainSpLMD|10690	OMIM|606865
CLMP	CLMP	9.22692E-01	3.58E-12		BrainSpLMD|79827;Eurexp|euxassay_001798|mantle layer, marginal layer	OMIM|611693;HPO|79827|Abnormal peristalsis, Autosomal recessive inheritance, Chronic diarrhea, Cognitive impairment, Congenital shortened small intestine, Decreased intestinal transit time, Failure to thrive, Hypotrichosis, Intestinal hypoplasia, Intestinal malrotation, Lipoatrophy, Short stature, Steatorrhea
RP11.408P14.1	RP11.408P14.1	9.19410E-01	1.02E-08			
FTX	FTX	9.18672E-01	0.000823348			OMIM|300936
LPPR4	LPPR4	9.14358E-01	0.002343824			
KCNN3	KCNN3	9.12406E-01	0.004947562	Intracellular ligand gated channel	BrainSpLMD|3782	OMIM|602983
NTM	NTM	8.97945E-01	0	Adhesion molecule	BrainSpLMD|50863;Eurexp|euxassay_012548|axial skeleton, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, meninges, mesenchyme, neural retina, trigeminal V, vestibulocochlear VIII;BrainSpMouseDev|87964	OMIM|607938
GNG3	GNG3	8.87599E-01	8.62E-08	G protein	BrainSpLMD|2785;Eurexp|euxassay_010359|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, midgut, neural retina, olfactory, spinal cord, stomach, thoracic, tongue, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|608941
GOLGA8A	GOLGA8A	8.80876E-01	6.70E-09	Unclassified	BrainSpLMD|23015	OMIM|616180
OCIAD2	OCIAD2	8.78466E-01	3.65E-08	Unclassified	BrainSpLMD|132299	
GRIA3	GRIA3	8.78344E-01	2.28E-06	Extracellular ligand gated channel	BrainSpLMD|2892;BrainSpMouseDev|32941	OMIM|305915;HPO|2892|Aggressive behavior, Brachycephaly, Deeply set eye, Intellectual disability, Intellectual disability, severe, Prominent supraorbital ridges, Short stature, X-linked recessive inheritance
MEIS2	MEIS2	8.71872E-01	0	Transcription factor	BrainSpLMD|4212;BrainSpMouseDev|17303	OMIM|601740;HPO|4212|2-3 toe syndactyly, Atrial septal defect, Autistic behavior, Autosomal dominant inheritance, Biparietal narrowing, Broad hallux, Broad thumb, Cleft palate, Cleft upper lip, Coarctation of aorta, Deeply set eye, Delayed speech and language development, Gastroesophageal reflux, Global developmental delay, High anterior hairline, Highly arched eyebrow, Intellectual disability, Large forehead, Microcephaly, Narrow forehead, Pointed chin, Sandal gap, Short 2nd finger, Short 5th finger, Short philtrum, Short stature, Smooth philtrum, Sparse eyebrow, Tented upper lip vermilion, Upslanted palpebral fissure, Ventricular septal defect
SORBS2	SORBS2	8.70489E-01	0	Adapter molecule	BrainSpLMD|8470;Eurexp|euxassay_012430|axial skeleton, cochlea, excretory component, exoccipital bone, mantle layer, metatarsus, nasal septum, otic capsule, petrous part, phalanx, skeletal muscle, submandibular gland primordium, tarsus, thyroid, turbinate, ventricle, ventricular layer	OMIM|616349
CNKSR2	CNKSR2	8.66885E-01	0.00193946	Unclassified	BrainSpLMD|22866	SFARI||Autism, 3 - Suggestive evidence;OMIM|300724;HPO|22866|Intellectual disability
PRKACB	PRKACB	8.48557E-01	1.40E-07	Serine/threonine kinase	BrainSpLMD|5567	OMIM|176892
NFASC	NFASC	8.48077E-01	6.52E-05	Adhesion molecule	BrainSpLMD|23114;Eurexp|euxassay_009740|brain, facial VII, glossopharyngeal IX, neural retina, spinal cord, trigeminal V, vagus X, vestibulocochlear VIII;BrainSpMouseDev|92672	OMIM|609145
PLCB1	PLCB1	8.46794E-01	2.84E-05	Enzyme: Phospholipase	BrainSpLMD|23236	SFARI||Autism, 3 - Suggestive evidence;OMIM|607120;HPO|23236|Abnormality of skin morphology, Autosomal recessive inheritance, Developmental regression, Epileptic encephalopathy, Focal seizures, Generalized seizures, Hyperreflexia, Hypsarrhythmia, Infantile spasms, Muscular hypotonia of the trunk, Myoclonus, Spasticity
FMNL2	FMNL2	8.46720E-01	0	Unclassified	BrainSpLMD|114793	OMIM|616285
NEUROD2	NEUROD2	8.44457E-01	0	Transcription factor	BrainSpLMD|4761;Eurexp|euxassay_013855|mantle layer, marginal layer, ventricular layer;BrainSpMouseDev|17780	OMIM|601725
SEMA4D	SEMA4D	8.35700E-01	3.52E-07	Integral membrane protein	BrainSpLMD|10507;BrainSpMouseDev|20117	OMIM|601866
SEZ6	SEZ6	8.29140E-01	2.04E-09	Integral membrane protein	BrainSpLMD|124925	OMIM|616666
RP11.524C21.2	RP11.524C21.2	8.26815E-01	2.01E-11			
TTC28	TTC28	8.21537E-01	1.58E-14	Unclassified	BrainSpLMD|23331	OMIM|615098
ST6GAL2	ST6GAL2	8.09721E-01	1.19E-08	Enzyme: Sialyltransferase	BrainSpLMD|84620	OMIM|608472
LINC01122	LINC01122	8.09128E-01	0.003961866			
CELSR2	CELSR2	8.06966E-01	0.000742325	G protein coupled receptor	BrainSpLMD|1952;Eurexp|euxassay_008296|brain, spinal cord, vibrissa;BrainSpMouseDev|33178	OMIM|604265
PDE7A	PDE7A	8.05728E-01	0.001706085	Enzyme: Phosphodiesterase	BrainSpLMD|5150	OMIM|171885
B3GALT1	B3GALT1	8.05457E-01	0.002995268	Enzyme: Galactosyltransferase	BrainSpLMD|8708	OMIM|603093
ZNF302	ZNF302	7.95914E-01	0.001099836	DNA binding protein	BrainSpLMD|55900	
PAG1	PAG1	7.92830E-01	7.07E-11	Adapter molecule	BrainSpLMD|55824	OMIM|605767
NDUFB7	NDUFB7	7.87398E-01	0.000218054	Adhesion molecule	BrainSpLMD|4713	OMIM|603842
PDE9A	PDE9A	7.76910E-01	3.08E-05	Enzyme: Phosphodiesterase	BrainSpLMD|5152;Eurexp|euxassay_005191|bladder, brain, cervical, cervico-thoracic, dorsal root ganglion, epithelium, glossopharyngeal IX, incisor, limb, lung, mesenchyme, metanephros, midgut, molar, naris, olfactory, oral epithelium, rectum, retina, spinal cord, stomach, submandibular gland primordium, tail, trigeminal V, vestibulocochlear VIII	OMIM|602973
HES6	HES6	7.65364E-01	1.98E-06	Transcription regulatory protein	BrainSpLMD|55502;Eurexp|euxassay_018314|head mesenchyme, marginal layer, mesenchyme, molar, neural retina, olfactory, respiratory, retina, skeletal muscle, thymus primordium, trachea, ventricular layer, vertebral axis muscle system;BrainSpMouseDev|35214	OMIM|610331
ING4	ING4	7.56622E-01	0.005352513	Transcription regulatory protein	BrainSpLMD|51147;Eurexp|euxassay_011920|Meckel's cartilage, axial skeleton, basioccipital bone, basisphenoid bone, femur, fibula, humerus, mesenchyme, naris, orbito-sphenoid, otic capsule, pelvic girdle, petrous part, radius, rib, scapula, sternum, tibia, turbinate bones, ulna, vault of skull	OMIM|608524
PUS7L	PUS7L	7.40621E-01	4.34E-05	Unclassified	BrainSpLMD|83448;Eurexp|euxassay_001354|incisor, lung, ventricle	
NFIX	NFIX	7.39753E-01	1.01E-06	Transcription factor	BrainSpLMD|4784;BrainSpMouseDev|17799	SFARI||Autism, No category;OMIM|164005;HPO|4784|Accelerated skeletal maturation, Advanced eruption of teeth, Agenesis of corpus callosum, Anteverted nares, Anxiety, Astigmatism, Atlantoaxial dislocation, Atrial septal defect, Autosomal dominant inheritance, Blue sclerae, Bullet-shaped middle phalanges of the hand, Cerebral atrophy, Choanal atresia, Choanal stenosis, Coxa valga, Cutis marmorata, Death in childhood, Decreased body weight, Delayed speech and language development, Depressed nasal bridge, Distal widening of metacarpals, Downslanted palpebral fissures, Eclabion, Everted lower lip vermilion, Failure to thrive, Frontal bossing, Generalized hypotonia, Gingival overgrowth, Glossoptosis, Hearing impairment, High forehead, Hypermetropia, Hypoplasia of the odontoid process, Intellectual disability, Irregular dentition, Large sternal ossification centers, Laryngomalacia, Long face, Long fingers, Low-set ears, Macrocephaly, Macrogyria, Malar flattening, Mandibular prognathia, Midface retrusion, Motor delay, Narrow face, Narrow mouth, Nystagmus, Obstructive sleep apnea, Omphalocele, Overfolded helix, Overgrowth, Patent ductus arteriosus, Pectus excavatum, Prominence of the premaxilla, Prominent forehead, Pulmonary arterial hypertension, Recurrent aspiration pneumonia, Retrognathia, Scoliosis, Shallow orbits, Short distal phalanx of finger, Short mandibular rami, Short nose, Short philtrum, Short sternum, Slender long bone, Sporadic, Strabismus, Synophrys, Tall stature, Thick eyebrow, Umbilical hernia, Ventriculomegaly
CPE	CPE	7.33320E-01	1.55E-15	Carboxypeptidase	BrainSpLMD|1363	OMIM|114855
PHLDA1	PHLDA1	7.33165E-01	3.15E-05	Transcription factor	BrainSpLMD|22822;Eurexp|euxassay_008411|anterior, axial skeleton, bladder, cartilaginous ring, cornea, diaphragm, dorsal root ganglion, footplate, glossopharyngeal IX, handplate, hepatic duct, hindgut, incisor, inner ear, left lung, liver, mantle layer, medulla, meninges, metanephros, midgut, molar, naso-lacrimal duct, oesophagus, olfactory, pancreas, paraxial mesenchyme, pelvis, rest of mesenchyme, retina, right lung, skeletal muscle, stomach, sublingual gland primordium, submandibular gland primordium, thymus primordium, thyroid, tongue, trigeminal V, ureter, vertebral axis muscle system, vestibulocochlear VIII, vibrissa, vomeronasal organ	OMIM|605335
KRR1	KRR1	7.29186E-01	0.000226738	DNA binding protein	BrainSpLMD|11103;Eurexp|euxassay_000275|axial skeleton, head mesenchyme, lung, oesophagus	SFARI||Autism, 4 - Minimal evidence;OMIM|612817
ISLR2	ISLR2	7.27392E-01	9.54E-06	Unclassified	BrainSpLMD|57611	OMIM|614179
BMS1P1	BMS1P1	7.27381E-01	0.001605716		BrainSpLMD|399761	
RP11.806K15.1	RP11.806K15.1	7.27279E-01	2.79E-08			
NFX1	NFX1	7.18437E-01	0.000567543	Transcription regulatory protein	BrainSpLMD|4799	OMIM|603255
PTPN4	PTPN4	7.17456E-01	3.79E-07	Tyrosine phosphatase	BrainSpLMD|5775;Eurexp|euxassay_009725|mantle layer, marginal layer, ventricular layer	OMIM|176878
HUNK	HUNK	7.05381E-01	7.79E-08	Serine/threonine kinase	BrainSpLMD|30811	OMIM|606532
CBLB	CBLB	7.01619E-01	0.001785265	Adapter molecule	BrainSpLMD|868;Eurexp|euxassay_012817|extrinsic ocular muscle, incisor, mantle layer, marginal layer, ventricular layer	OMIM|604491;COSMIC||AML
TMSB4XP4	TMSB4XP4	6.93856E-01	2.25E-08	-		
DDX27	DDX27	6.87417E-01	1.93E-05	RNA helicase	BrainSpLMD|55661	OMIM|616621
XIST	XIST	6.74718E-01	7.84E-06			OMIM|314670;HPO|7503|Spontaneous abortion
STXBP1	STXBP1	6.73494E-01	0.001642557	Transport/cargo protein	BrainSpLMD|6812	SFARI||Autism, 3 - Suggestive evidence;OMIM|602926;HPO|6812|Absent speech, Ataxia, Autosomal dominant inheritance, Cerebral atrophy, Cerebral hypomyelination, Cutaneous photosensitivity, Developmental regression, EEG abnormality, EEG with burst suppression, Epileptic encephalopathy, Epileptic spasms, Febrile seizures, Focal clonic seizures, Generalized hypotonia, Generalized myoclonic seizures, Generalized tonic seizures, Generalized tonic-clonic seizures, Hypoplasia of the corpus callosum, Hypsarrhythmia, Impaired horizontal smooth pursuit, Infantile encephalopathy, Intellectual disability, severe, Muscular hypotonia, Neonatal onset, Neurodevelopmental delay, Obtundation status, Pschomotor retardation, Severe global developmental delay, Spastic paraplegia, Spastic tetraplegia, Status epilepticus, Tremor, Variable expressivity
CASC15	CASC15	6.68967E-01	6.42E-09			OMIM|616610
PRPF6	PRPF6	6.68442E-01	0.003966338	Adapter molecule	BrainSpLMD|24148	OMIM|613979;HPO|24148|Abnormal electroretinogram, Abnormality of retinal pigmentation, Abnormality of the retinal vasculature, Abnormality of the testis, Anteverted nares, Atypical scarring of skin, Autosomal dominant inheritance, Blindness, Cataract, Conductive hearing impairment, Glaucoma, Hyperinsulinemia, Hypogonadism, Hypoplasia of penis, Intellectual disability, Keratoconus, Nystagmus, Obesity, Ophthalmoplegia, Optic atrophy, Photophobia, Progressive night blindness, Reduced visual acuity, Rod-cone dystrophy, Sensorineural hearing impairment, Visual impairment, Wide nasal bridge
C14orf132	C14orf132	6.65539E-01	0.00099546	Unclassified	BrainSpLMD|56967	
SDCBP	SDCBP	6.62096E-01	9.59E-06	Adapter molecule	BrainSpLMD|6386;Eurexp|euxassay_008333|naris, olfactory, respiratory	OMIM|602217
ZC2HC1A	ZC2HC1A	6.55974E-01	3.45E-09	Unclassified	BrainSpLMD|51101;Eurexp|euxassay_014698|cochlear component, diencephalon, dorsal root ganglion, facial VII, hindbrain, inferior, medulla oblongata, metencephalon, midbrain, olfactory, spinal cord, superior, telencephalon, trigeminal V, turbinate bones, vagus X, vestibular component	
RBM12	RBM12	6.54477E-01	4.47E-05	RNA binding protein		OMIM|607179
SORBS1	SORBS1	6.52788E-01	2.05E-09	Cell junction protein	BrainSpLMD|10580;Eurexp|euxassay_003610|axial skeleton, basisphenoid bone, bladder, brain, dorsal root ganglion, facial VII, forelimb, glossopharyngeal IX, heart, hindlimb, incisor, lens, liver, lung, metanephros, midgut, nasal septum, oesophagus, olfactory, orbito-sphenoid, otic capsule, respiratory, retina, rib, spinal cord, sternum, stomach, tongue, trachea, trigeminal V, vagus X, vertebra, vertebral cartilage condensation, vestibulocochlear VIII;BrainSpMouseDev|20174	OMIM|605264
NDUFB1	NDUFB1	6.48067E-01	0.00048704	Enzyme: Oxidoreductase	BrainSpLMD|4707	OMIM|603837
DOCK4	DOCK4	6.45924E-01	0.000765118	GTPase activating protein	BrainSpLMD|9732	SFARI||Autism, No category;OMIM|607679
FAM134A	FAM134A	6.42591E-01	3.65E-05			
EXOC1	EXOC1	6.41047E-01	0.005798052	Transport/cargo protein	BrainSpLMD|55763	OMIM|607879
RAB5B	RAB5B	6.35598E-01	0.00010966	GTPase	BrainSpLMD|5869	OMIM|179514
PRDM8	PRDM8	6.33747E-01	6.12E-07	Unclassified	BrainSpLMD|56978;Eurexp|euxassay_003278|diencephalon, dorsal root ganglion, hindbrain, midbrain, spinal cord, telencephalon, trigeminal V	OMIM|616639;HPO|56978|Autosomal recessive inheritance, Dementia, Dysarthria, Generalized myoclonic seizures, Hallucinations, Hyperreflexia, Lafora bodies, Mutism, Myoclonus, Paranoia, Progressive, Progressive cerebellar ataxia, Psychosis, Spastic ataxia, Spastic tetraplegia, Urinary incontinence, Variable expressivity
SMS	SMS	6.32358E-01	0.003860503	Enzyme: Synthase	Eurexp|euxassay_011541|cervical, cervico-thoracic, dorsal root ganglion, facial VII, footplate, glossopharyngeal IX, incisor, left lung, mantle layer, metanephros, molar, neural retina, right lung, thoracic, trigeminal V, vagus X, ventral grey horn, vestibulocochlear VIII	OMIM|300105;HPO|6611|Abnormality of the pinna, Bifid uvula, Broad-based gait, Cleft palate, Cryptorchidism, Decreased muscle mass, Dental crowding, Dysarthria, Facial asymmetry, Generalized hypotonia, High, narrow palate, Hyperextensibility of the finger joints, Hypertelorism, Intellectual disability, Kyphoscoliosis, Long fingers, Long hallux, Long palm, Mandibular prognathia, Narrow palm, Nasal speech, Osteoporosis, Pectus carinatum, Pectus excavatum, Phenotypic variability, Recurrent fractures, Seizures, Severe Myopia, Short philtrum, Short stature, Talipes equinovarus, Tall stature, Thick lower lip vermilion, Webbed neck, Wide intermamillary distance, X-linked recessive inheritance
EPHA5	EPHA5	6.30695E-01	0.000989972	Receptor tyrosine kinase	BrainSpLMD|2044;Eurexp|euxassay_018953|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, trigeminal V, vagus X, vestibulocochlear VIII;BrainSpMouseDev|13617	OMIM|600004
SUN1	SUN1	6.27814E-01	0.005218796	Integral membrane protein	BrainSpLMD|23353	OMIM|607723
PPFIA2	PPFIA2	6.25597E-01	3.31E-07	Anchor protein	BrainSpLMD|8499	OMIM|603143
RP3.368A4.5	RP3.368A4.5	6.24013E-01	5.04E-08			
TENM4	TENM4	6.19591E-01	5.59E-06	Cell surface receptor		OMIM|610084;HPO|26011|Age-dependent penetrance, Autosomal dominant inheritance, Intention tremor, Postural tremor, Slow progression, Variable expressivity
DDAH2	DDAH2	6.19369E-01	0.000334357	Enzyme: Hydrolase	BrainSpLMD|23564	OMIM|604744
ELAVL2	ELAVL2	6.14798E-01	0.000835767	RNA binding protein	BrainSpLMD|1993;Eurexp|euxassay_005246|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, midgut, neural retina, oesophagus, olfactory, pharynx, respiratory, retina, spinal cord, stomach, testis, thoracic, tongue, trigeminal V, vagus X, vestibulocochlear VIII	SFARI||Autism, 4 - Minimal evidence;OMIM|601673
TRAPPC1	TRAPPC1	6.14761E-01	1.30E-07	Transport/cargo protein	BrainSpLMD|58485	OMIM|610969
INPP5F	INPP5F	6.14259E-01	0.004291015	Lipid phosphatase	BrainSpLMD|22876;Eurexp|euxassay_008227|ventricle	OMIM|609389
NPIPA5	NPIPA5	6.12215E-01	6.82E-06			
ROBO2	ROBO2	6.10856E-01	2.55E-10	Cell surface receptor	BrainSpMouseDev|92611	SFARI||Autism, 3 - Suggestive evidence;OMIM|602431;COSMIC||colorectal adenocarcinoma, melanoma;HPO|6092|Autosomal dominant inheritance, Renal hypoplasia, Vesicoureteral reflux
PTPRD	PTPRD	6.09619E-01	0	Receptor tyrosine phosphatase	BrainSpLMD|5789	OMIM|601598
FOXN2	FOXN2	6.07486E-01	0.00879029	DNA binding protein	BrainSpLMD|3344;Eurexp|euxassay_019499|incisor, liver, lung, mandible, mantle layer, marginal layer, maxilla, molar, submandibular gland primordium, testis, urethra, ventricular layer, vibrissa;BrainSpMouseDev|14013	OMIM|143089
FRMD4A	FRMD4A	6.07221E-01	0.000970195	Cytoskeletal associated protein	BrainSpLMD|55691;Eurexp|euxassay_001880|dorsal root ganglion, glossopharyngeal IX, thymus primordium, trigeminal V, vestibulocochlear VIII	OMIM|616305;HPO|55691|Anteverted nares, Aplasia/Hypoplasia of the corpus callosum, Ataxia, Autosomal recessive inheritance, Cerebellar hypoplasia, Cerebellar vermis hypoplasia, Congenital microcephaly, Everted lower lip vermilion, Global developmental delay, Hirsutism, Intellectual disability, Long eyelashes, Low anterior hairline, Low-set ears, Narrow forehead, Posteriorly rotated ears, Protruding ear, Sparse hair, Strabismus, Thick eyebrow, Upper eyelid edema
LHX2	LHX2	6.06695E-01	0.001258711	Transcription regulatory protein	BrainSpLMD|9355;BrainSpMouseDev|16641	OMIM|603759
ECD	ECD	6.05741E-01	4.79E-07	Transcription regulatory protein	BrainSpLMD|11319	OMIM|616464
AC004453.8	AC004453.8	6.03168E-01	9.99E-09			
