id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
PBX3	PBX3	1.82608E+00	2.45E-06	Transcription factor	BrainSpLMD|5090;Eurexp|euxassay_002571|diencephalon, hindbrain, mantle layer, marginal layer, midbrain, pharyngo-tympanic tube, spinal cord;BrainSpMouseDev|18282	OMIM|176312
DLX5	DLX5	1.81955E+00	1.90E-08	Transcription regulatory protein	BrainSpLMD|1749;BrainSpMouseDev|13174	OMIM|600028;HPO|1749|Autosomal recessive inheritance, Finger syndactyly, Oligodactyly, Sensorineural hearing impairment, Split foot, Split hand
RAB3IP	RAB3IP	1.81226E+00	0.000532109	Guanine nucleotide exchange factor;Unclassified	BrainSpLMD|117177;Eurexp|euxassay_007883|calyces, hindgut, loop, stomach	OMIM|608686
GLCCI1	GLCCI1	1.79747E+00	1.19E-09	Unclassified	BrainSpLMD|113263;Eurexp|euxassay_014439|axial skeleton, nasal septum, olfactory, ventricular layer, vestibulocochlear VIII, vomeronasal organ;BrainSpMouseDev|82074	OMIM|614283
CEP83	CEP83	1.78538E+00	0.009682744	Unclassified	BrainSpLMD|51134;Eurexp|euxassay_005968|brain, cervical, cervico-thoracic, cochlea, dorsal root ganglion, epithelium, facial VII, glossopharyngeal IX, lip, olfactory, oral epithelium, oral region, palatal shelf, spinal cord, submandibular gland primordium, thoracic, thymus primordium, tongue, trigeminal V, utricle, vagus X, vestibulocochlear VIII	OMIM|615847;HPO|51134|Autosomal recessive inheritance, Nephronophthisis, Stage 5 chronic kidney disease, Thickening of the glomerular basement membrane, Tubular atrophy, Tubulointerstitial nephritis
ZSWIM5	ZSWIM5	1.76515E+00	0.00090499	Unclassified		SFARI||Autism, 6 - Evidence does not support role
CLSPN	CLSPN	1.72908E+00	0.009279103	Cell cycle control protein	BrainSpLMD|63967;Eurexp|euxassay_004199|ventricular layer	OMIM|605434
DLEU2	DLEU2	1.72165E+00	2.28E-09	Unclassified	BrainSpLMD|8847	OMIM|605766
SACS	SACS	1.69484E+00	9.54E-09	Unclassified	BrainSpLMD|26278;Eurexp|euxassay_014163|dorsal root ganglion, facial VII, glossopharyngeal IX, trigeminal V, vagus X	OMIM|604490;HPO|26278|Absent Achilles reflex, Autosomal recessive inheritance, Babinski sign, Cerebellar vermis atrophy, Decreased motor nerve conduction velocity, Decreased nerve conduction velocity, Decreased number of large peripheral myelinated nerve fibers, Decreased sensory nerve conduction velocity, Distal amyotrophy, Distal muscle weakness, Distal sensory impairment, Dysarthria, Dysmetria, Falls, Hammertoe, Hypermyelinated retinal nerve fibers, Hyperreflexia, Impaired smooth pursuit, Impaired vibration sensation in the lower limbs, Infantile onset, Intellectual disability, Loss of Purkinje cells in the cerebellar vermis, Nystagmus, Pes cavus, Progressive gait ataxia, Progressive truncal ataxia, Scanning speech, Spastic ataxia, Spasticity, Swan neck-like deformities of the fingers, Urinary urgency
HAT1	HAT1	1.68793E+00	6.42E-05	Enzyme: Acyltransferase	BrainSpLMD|8520;Eurexp|euxassay_015562|brain, cerebral cortex, diencephalon, forebrain, hindbrain, liver, lung, medullary region, midbrain, optic II, optic stalk, telencephalon, testis, thymus primordium	OMIM|603053
RNASEH2B	RNASEH2B	1.64751E+00	0.006184683	Unclassified	BrainSpLMD|79621;Eurexp|euxassay_004223|4th ventricle, liver, lung, thymus primordium, ventricular layer	OMIM|610326;HPO|79621|Arrhinencephaly, Autosomal recessive inheritance, Basal ganglia calcification, Cerebral atrophy, Chronic CSF lymphocytosis, Cleft eyelid, Encephalopathy, Hemiplegia/hemiparesis, Intellectual disability, profound, Porencephalic cyst, Spasticity, Variable expressivity
INSM1	INSM1	1.64193E+00	4.52E-10	Transcription factor	BrainSpLMD|3642;Eurexp|euxassay_019598|adrenal gland, mantle layer, marginal layer, neural retina, olfactory, pancreas, ventricular layer, vomeronasal organ;BrainSpMouseDev|32944	OMIM|600010
MAP1A	MAP1A	1.64145E+00	0.004334408	Cytoskeletal associated protein	BrainSpLMD|4130	OMIM|600178
RGS16	RGS16	1.63433E+00	0.000978392	GTPase activating protein	BrainSpLMD|6004;Eurexp|euxassay_006229|diaphragm, dorsal grey horn, lip, mantle layer, marginal layer, mesenchyme, neural retina, skeletal muscle, ventricular layer, vertebral axis muscle system	OMIM|602514
PFN2	PFN2	1.53465E+00	1.93E-09	Structural protein	BrainSpLMD|5217;Eurexp|euxassay_002518|brain, cervical, cervico-thoracic, dorsal root ganglion, glossopharyngeal IX, spinal cord, stroma, thoracic, trigeminal V, vagus X, vestibulocochlear VIII, vibrissa	OMIM|176590
BAZ1A	BAZ1A	1.52269E+00	0.001165491	DNA binding protein	BrainSpLMD|11177	OMIM|605680
HMGN2P5	HMGN2P5	1.50521E+00	7.55E-15			
CDCA7	CDCA7	1.48918E+00	9.06E-06	Cell cycle control protein	BrainSpLMD|83879	OMIM|609937;HPO|83879|Abnormality of chromosome stability, Abnormality of neutrophils, Anemia, Autosomal recessive inheritance, Cellular immunodeficiency, Communicating hydrocephalus, Conductive hearing impairment, Cryptorchidism, Decreased antibody level in blood, Depressed nasal bridge, Flat face, Global developmental delay, Hypertelorism, Hypoplastic ischia, Hypospadias, Intellectual disability, Intrauterine growth retardation, Low-set ears, Lymphopenia, Macrocephaly, Malabsorption, Microcephaly, Micrognathia, Polydactyly, Recurrent respiratory infections, Short nose, Short stature, Strabismus
TEAD1	TEAD1	1.47645E+00	0.002393388	Transcription factor	BrainSpLMD|7003;BrainSpMouseDev|21437	OMIM|189967;HPO|7003|Astigmatism, Autosomal dominant inheritance, Myopia, Peripapillary chorioretinal atrophy, Slow progression
DAPK1	DAPK1	1.46559E+00	1.44E-05	Serine/threonine kinase	BrainSpLMD|1612	SFARI||Autism, 5 - Hypothesized but untested;OMIM|600831
RND3	RND3	1.43544E+00	2.98E-08	G protein	BrainSpLMD|390	OMIM|602924
HMGN2	HMGN2	1.43518E+00	0	Transcription regulatory protein	BrainSpLMD|3151;Eurexp|euxassay_007442|embryo;BrainSpMouseDev|15106	OMIM|163910
GINS2	GINS2	1.42321E+00	7.51E-05	Unclassified	BrainSpLMD|51659	OMIM|610609
CCND2	CCND2	1.41578E+00	3.48E-11	Cell cycle control protein	BrainSpLMD|894	OMIM|123833;COSMIC||NHL, CLL;HPO|894|Abnormal localization of kidney, Abnormal nasal morphology, Autosomal dominant inheritance, Congenital onset, Depressed nasal bridge, Global developmental delay, High forehead, Hydrocephalus, Hypertelorism, Macrocephaly, Megalencephaly, Mitral regurgitation, Narrow mouth, Polymicrogyria, Postaxial hand polydactyly, Prominent forehead, Seizures, Telecanthus, Ventricular septal defect, Ventriculomegaly
SLMO2	SLMO2	1.38115E+00	0.002483287			
OLA1	OLA1	1.34952E+00	2.45E-05	Unclassified	BrainSpLMD|29789	OMIM|611175
TCF3	TCF3	1.33242E+00	0.00455191	Transcription factor	BrainSpLMD|6929;BrainSpMouseDev|21184	OMIM|147141;COSMIC||pre B-ALL;HPO|6929|Agammaglobulinemia, Arthritis, Autosomal dominant inheritance, B lymphocytopenia, Chronic otitis media, Conjunctivitis, Cough, Diarrhea, Failure to thrive, Fatigue, Fever, Immunodeficiency, Infantile onset, Osteomyelitis, Recurrent respiratory infections, Recurrent skin infections, Sinusitis, Skin rash
MCM2	MCM2	1.32575E+00	0.001317583	DNA binding protein	BrainSpLMD|4171;Eurexp|euxassay_009158|brain, cardiovascular system, cavities and their linings, gland, integumental system, limb, mesenchyme, nerve, sensory organ, spinal cord, tail, ventricular layer, vertebral axis muscle system, visceral organ	OMIM|116945;HPO|4171|Autosomal dominant inheritance, Progressive sensorineural hearing impairment, Slow progression, Variable expressivity
CITED2	CITED2	1.32231E+00	0.003530139	Transcription regulatory protein	BrainSpLMD|10370;BrainSpMouseDev|17451	OMIM|602937;HPO|10370|Abnormal nasal morphology, Atrial septal defect, Autosomal dominant inheritance, Brachydactyly, Broad forehead, Clinodactyly of the 5th finger, Cryptorchidism, Dolichocephaly, Intrauterine growth retardation, Perimembranous ventricular septal defect, Preauricular pit, Proptosis, Tetralogy of Fallot, Thin vermilion border, Underdeveloped supraorbital ridges
HES6	HES6	1.31162E+00	0.000425211	Transcription regulatory protein	BrainSpLMD|55502;Eurexp|euxassay_018314|head mesenchyme, marginal layer, mesenchyme, molar, neural retina, olfactory, respiratory, retina, skeletal muscle, thymus primordium, trachea, ventricular layer, vertebral axis muscle system;BrainSpMouseDev|35214	OMIM|610331
H1FX	H1FX	1.30534E+00	0.004924201	DNA binding protein	BrainSpLMD|8971;Eurexp|euxassay_003540|medulla	OMIM|602785
PSMB2	PSMB2	1.28757E+00	0.008802945	Ubiquitin proteasome system protein	BrainSpLMD|5690;Eurexp|euxassay_004563|nucleus pulposus	OMIM|602175
RBL1	RBL1	1.28325E+00	0.007724528	Cell cycle control protein	BrainSpLMD|5933	OMIM|116957
NUDT1	NUDT1	1.27379E+00	0.001485024	Enzyme: Hydrolase	BrainSpLMD|4521	OMIM|600312
EPHA4	EPHA4	1.26319E+00	0.001514122	Receptor tyrosine kinase	BrainSpLMD|2043;BrainSpMouseDev|13616	OMIM|602188;HPO|2043|Amyotrophic lateral sclerosis, Anxiety, Depressivity, Dyspnea, Emotional lability, Fatigable weakness of respiratory muscles, Fatigable weakness of swallowing muscles, Fatigue, Generalized muscle weakness, Muscle cramps, Neurodegeneration, Pain, Paralysis, Respiratory failure, Skeletal muscle atrophy, Spasticity, Xerostomia
SP9	SP9	1.26108E+00	0.00239043		BrainSpLMD|100131390;BrainSpMouseDev|120188	
HMGN2P3	HMGN2P3	1.25798E+00	1.02E-12			
CCNE2	CCNE2	1.24962E+00	0.000964727	Cell cycle control protein	BrainSpLMD|9134	OMIM|603775
MOB3B	MOB3B	1.24605E+00	1.27E-07	Unclassified	BrainSpLMD|79817;Eurexp|euxassay_011555|incisor, molar	OMIM|617652
SH3BGRL	SH3BGRL	1.23006E+00	0.009319487	Unclassified	BrainSpLMD|6451	OMIM|300190
TUBA1B	TUBA1B	1.22044E+00	5.30E-10	Structural protein	BrainSpLMD|10376	OMIM|602530
FAM60A	FAM60A	1.21942E+00	0.002135586			
H1F0	H1F0	1.18150E+00	2.78E-05	DNA binding protein	BrainSpLMD|3005;Eurexp|euxassay_006503|embryo	OMIM|142708
SOX6	SOX6	1.16694E+00	0.000962789	Transcription factor	BrainSpLMD|55553;BrainSpMouseDev|20441	OMIM|607257
USP1	USP1	1.15876E+00	0.008780019	Ubiquitin proteasome system protein	BrainSpLMD|7398	OMIM|603478
HNRNPA1P10	HNRNPA1P10	1.14797E+00	3.79E-05			
ILDR2	ILDR2	1.13648E+00	0.001315944	Immunoglobulin	BrainSpLMD|387597	
NRF1	NRF1	1.13516E+00	0.009098796	DNA binding protein	BrainSpLMD|4899;Eurexp|euxassay_011903|Meckel's cartilage, axial skeleton, basioccipital bone, basisphenoid bone, femur, fibula, humerus, orbito-sphenoid, otic capsule, pelvic girdle, petrous part, scapula, tibia, turbinate bones	OMIM|600879
SREBF2	SREBF2	1.12242E+00	0.006922676	Transcription factor	BrainSpLMD|6721;BrainSpMouseDev|20550	OMIM|600481
DLX6	DLX6	1.12116E+00	3.61E-10	Transcription factor	BrainSpLMD|1750;BrainSpMouseDev|13175	SFARI||Autism, 4 - Minimal evidence;OMIM|600030;HPO|1750|Finger syndactyly, Oligodactyly
CRB1	CRB1	1.11885E+00	9.29E-07	Unclassified	BrainSpLMD|23418	OMIM|604210;HPO|23418|Abnormal electroretinogram, Abnormality of neuronal migration, Abnormality of retinal pigmentation, Abnormality of the optic disc, Abnormality of the retinal vasculature, Abnormality of the testis, Anteverted nares, Aplasia/Hypoplasia of the cerebellar vermis, Atypical scarring of skin, Autosomal recessive inheritance, Blindness, Bone spicule pigmentation of the retina, Cataract, Conductive hearing impairment, Encephalocele, Esotropia, Glaucoma, Hemiplegia/hemiparesis, High-grade hypermetropia, Hyperinsulinemia, Hypermetropia, Hypogonadism, Hypoplasia of penis, Intellectual disability, Keratoconus, Muscular hypotonia, Nystagmus, Obesity, Ophthalmoplegia, Optic atrophy, Paravenous chorioretinal atrophy, Pendular nystagmus, Photophobia, Progressive night blindness, Rod-cone dystrophy, Seizures, Sensorineural hearing impairment, Severe visual impairment, Undetectable electroretinogram, Visual impairment, Vitreoretinal degeneration, Wide nasal bridge
MTMR4	MTMR4	1.10460E+00	0.008544335	Dual specificity phosphatase	BrainSpLMD|9110	OMIM|603559
XPO6	XPO6	1.08398E+00	0.00815317	Transport/cargo protein	BrainSpLMD|23214	OMIM|608411
ASCL1	ASCL1	1.08241E+00	6.32E-05	Transcription factor	BrainSpLMD|429;BrainSpMouseDev|16941	OMIM|100790;HPO|429|Abnormality of temperature regulation, Abnormality of the cardiovascular system, Abnormality of the mouth, Aganglionic megacolon, Autonomic dysregulation, Autosomal dominant inheritance, Breathing dysregulation, Central hypoventilation, Central sleep apnea, Constipation, Death in infancy, Downslanted palpebral fissures, Dysautonomia, Failure to thrive, Feeding difficulties, Ganglioneuroblastoma, Ganglioneuroma, Gastroesophageal reflux, Hyperhidrosis, Intellectual disability, Low-set ears, Muscular hypotonia, Posteriorly rotated ears, Seizures, Small for gestational age, Strabismus
NOP56	NOP56	1.08158E+00	0.008614038	Unclassified	BrainSpLMD|10528	OMIM|614154;HPO|10528|Autosomal dominant inheritance, Babinski sign, Cerebellar atrophy, Dysarthria, Gait ataxia, Hyperreflexia, Impaired smooth pursuit, Incoordination, Limb ataxia, Progressive, Slow saccadic eye movements, Tongue atrophy, Tongue fasciculations
CENPF	CENPF	1.08135E+00	6.30E-07	Cell cycle control protein	BrainSpLMD|1063	OMIM|600236
TRIM36.IT1	TRIM36.IT1	1.08023E+00	0.008297647			
MSI2	MSI2	1.07229E+00	0.001810453	RNA binding protein	BrainSpLMD|124540	OMIM|607897;COSMIC||CML
UPF3B	UPF3B	1.07179E+00	0.003889255	RNA binding protein	BrainSpLMD|65109	SFARI||Autism, 2 - Strong candidate;OMIM|300298;HPO|65109|Abnormality of the musculature, Aplasia/Hypoplasia of the corpus callosum, Arachnodactyly, Atrial septal defect, Attention deficit hyperactivity disorder, Disproportionate tall stature, Frontal bossing, Growth abnormality, High forehead, High palate, Hypoplasia of the maxilla, Intellectual disability, Joint hyperflexibility, Kyphosis, Long face, Long foot, Macrocephaly, Macroorchidism, Mandibular prognathia, Micrognathia, Muscular hypotonia, Narrow chest, Narrow face, Nasal speech, Neurological speech impairment, Pectus carinatum, Pectus excavatum, Prominent forehead, Prominent nasal bridge, Scoliosis, Short philtrum, X-linked recessive inheritance
HSPA5	HSPA5	1.04186E+00	0.006755256	Chaperone	BrainSpLMD|3309	OMIM|138120
CORO1C	CORO1C	1.03839E+00	0.000130224	Cytoskeletal associated protein	BrainSpLMD|23603	OMIM|605269
CHD3	CHD3	1.03155E+00	0.001001176	DNA binding protein	BrainSpLMD|1107	OMIM|602120
TCEB2	TCEB2	1.03064E+00	0.008121844			
BAZ2B	BAZ2B	1.01469E+00	0.001723873	Transcription regulatory protein	BrainSpLMD|29994;Eurexp|euxassay_011654|olfactory, vomeronasal organ	OMIM|605683
GNG5	GNG5	1.00068E+00	0.00059884	G protein	BrainSpLMD|2787;Eurexp|euxassay_007798|embryo	OMIM|600874
RFTN2	RFTN2	9.86426E-01	0.001939117	Unclassified	BrainSpLMD|130132	
NES	NES	9.82973E-01	0.000754243	Cytoskeletal protein	BrainSpLMD|10763;Eurexp|euxassay_017860|calyces, diaphragm, head mesenchyme, meninges, mesenchyme, skeletal muscle, tongue, ventricular layer, vertebral axis muscle system;BrainSpMouseDev|17775	OMIM|600915
VEZF1	VEZF1	9.70192E-01	0.006123328	Transcription factor	BrainSpLMD|7716	OMIM|606747
C14orf166	C14orf166	9.61711E-01	0.005651755			
TMSB4X	TMSB4X	9.57462E-01	8.02E-10	Cytoskeletal associated protein		OMIM|300159
ABAT	ABAT	9.53511E-01	0.006470241	Enzyme: Aminotransferase	BrainSpLMD|18;Eurexp|euxassay_001907|cervical, cervico-thoracic, dorsal root ganglion, glossopharyngeal IX, mantle layer, thoracic, thymus primordium, trigeminal V, ventricular layer;BrainSpMouseDev|92603	SFARI||Autism, 4 - Minimal evidence;OMIM|137150;HPO|18|Agenesis of corpus callosum, Autosomal recessive inheritance, Cerebellar hypoplasia, Death in childhood, Downslanted palpebral fissures, Global developmental delay, High-pitched cry, Hyperreflexia, Lethargy, Leukodystrophy, Posterior fossa cyst, Retrognathia, Seizures, Severe muscular hypotonia, Tall stature
HNRNPC	HNRNPC	9.53158E-01	0.001791101	RNA binding protein		OMIM|164020
FBXW7	FBXW7	9.46431E-01	0.003862775	Ubiquitin proteasome system protein	BrainSpLMD|55294;BrainSpMouseDev|30242	OMIM|606278;COSMIC||colorectal, endometrial, T-ALL
TMEM123	TMEM123	9.44086E-01	1.42E-07	Cell surface receptor	BrainSpLMD|114908	OMIM|606356
CHD7	CHD7	9.42493E-01	2.32E-09	DNA binding protein	Eurexp|euxassay_010758|marginal layer, olfactory, ventricular layer, vestibulocochlear VIII, vomeronasal organ	SFARI||Autism, No category;OMIM|608892;HPO|55636|Abnormality of body height, Abnormality of female internal genitalia, Abnormality of lymphocytes, Abnormality of the aortic valve, Abnormality of the cardiac septa, Abnormality of the inner ear, Abnormality of the soft palate, Abnormality of the voice, Absence of pubertal development, Absence of secondary sex characteristics, Alopecia, Anophthalmia, Anosmia, Anterior hypopituitarism, Anxiety, Aplasia/Hypoplasia of the earlobes, Aplasia/Hypoplasia of the eyebrow, Aplasia/Hypoplasia of the thymus, Atrial septal defect, Attention deficit hyperactivity disorder, Autism, Autosomal dominant inheritance, Bifid scrotum, Breast hypoplasia, Choanal atresia, Chorioretinal coloboma, Chronic diarrhea, Cleft lip, Cleft palate, Cleft upper lip, Coloboma, Cryptorchidism, Decreased fertility, Decreased testicular size, Decreased testosterone in males, Delayed eruption of teeth, Delayed puberty, Delayed skeletal maturation, Depressed nasal bridge, Depressivity, Desquamation of skin soon after birth, Dilatation of the aortic arch, Dimple chin, Double outlet right ventricle, Downslanted palpebral fissures, Dry skin, Duodenal atresia, Dysphagia, Edema, Eosinophilia, Erectile abnormalities, Erythroderma, Esophageal atresia, Eunuchoid habitus, External ear malformation, Facial asymmetry, Facial palsy, Failure to thrive, Feeding difficulties, Female hypogonadism, Fever, Gastroesophageal reflux, Gonadotropin deficiency, Gynecomastia, Hearing impairment, Hepatomegaly, Horseshoe kidney, Hydronephrosis, Hypocalcemia, Hypogonadotrophic hypogonadism, Hypoplasia of penis, Hypoplasia of the ovary, Hypoplasia of the uterus, Hyposmia, Hypothalamic gonadotropin-releasing hormone deficiency, Hypothyroidism, Impotence, Increased female libido, Intellectual disability, Interrupted aortic arch, Iris coloboma, Labial hypoplasia, Low-set, posteriorly rotated ears, Lymphadenopathy, Lymphopenia, Malar flattening, Male hypogonadism, Micropenis, Microphthalmia, Muscular hypotonia, Narrow face, Narrow mouth, Non-obstructive azoospermia, Nystagmus, Obsessive-compulsive behavior, Optic atrophy, Osteopenia, Osteoporosis, Overfolded helix, Parathyroid hypoplasia, Patent ductus arteriosus, Phenotypic variability, Pneumonia, Polyhydramnios, Posterior choanal atresia, Postnatal growth retardation, Primary amenorrhea, Pruritus, Ptosis, Pulmonic stenosis, Reduced bone mineral density, Secondary amenorrhea, Sensorineural hearing impairment, Severe combined immunodeficiency, Sparse body hair, Splenomegaly, Sporadic, Square face, Strabismus, Tetralogy of Fallot, Thickened skin, Tracheoesophageal fistula, Umbilical hernia, Ventricular septal defect, Wide intermamillary distance
SCARNA22	SCARNA22	9.35228E-01	3.49E-05			
SERINC5	SERINC5	9.17426E-01	8.59E-08	Unclassified	BrainSpLMD|256987;Eurexp|euxassay_011506|anterior, clavicle, floor plate, floorplate, incisor, mantle layer, marginal layer, molar, phalanx, thyroid, ventricular layer, vibrissa	OMIM|614551
TMSB4XP1	TMSB4XP1	9.10187E-01	8.30E-11	-	BrainSpLMD|7115	
SHFM1	SHFM1	9.06682E-01	0.002236992			
DYRK1A	DYRK1A	9.04469E-01	0.009666613	Serine/threonine kinase	BrainSpLMD|1859	SFARI||Autism, 1 - High confidence;OMIM|600855;HPO|1859|Ataxia, Autism, Autosomal dominant inheritance, Bulbous nose, Cerebral cortical atrophy, Deeply set eye, Delayed speech and language development, Failure to thrive in infancy, Febrile seizures, Gait disturbance, Generalized hypotonia, Hallux valgus, Hyperactivity, Hypotelorism, Intellectual disability, severe, Intrauterine growth retardation, Macrotia, Microcephaly, Micrognathia, Narrow forehead, Severe global developmental delay, Small for gestational age, Thickened helices
DCTN4	DCTN4	9.03025E-01	0.005318092	Unclassified	BrainSpLMD|51164	OMIM|614758;HPO|51164|Biliary cirrhosis, Decreased antibody level in blood, Exocrine pancreatic insufficiency, Immunodeficiency, Malabsorption, Pulmonary fibrosis, Recurrent respiratory infections
ANP32E	ANP32E	8.97255E-01	0.000192499	Unclassified	BrainSpLMD|81611	OMIM|609611
C14orf23	C14orf23	8.96270E-01	0.008442131			
