id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
LIMCH1	LIMCH1	1.62225E+00	0	Unclassified	BrainSpLMD|22998	OMIM|617750
ADRA2A	ADRA2A	1.56502E+00	4.19E-13	G protein coupled receptor	BrainSpLMD|150;Eurexp|euxassay_010849|basisphenoid bone, mantle layer, marginal layer, naris, nasal capsule, olfactory, ventral grey horn;BrainSpMouseDev|11338	OMIM|104210
SPOCK1	SPOCK1	1.52436E+00	1.81E-07	Extracellular matrix protein	BrainSpLMD|6695;Eurexp|euxassay_008541|cervical, cervico-thoracic, diencephalon, dorsal root ganglion, facial VII, glossopharyngeal IX, hindbrain, incisor, mantle layer, midbrain, molar, neural retina, olfactory, spinal cord, thoracic, thymus primordium, trigeminal V, vagus X, vestibulocochlear VIII, vibrissa, vomeronasal organ	OMIM|602264
DISP2	DISP2	1.50950E+00	0.000969967	Integral membrane protein	BrainSpLMD|85455;Eurexp|euxassay_009571|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, medulla, neural retina, spinal cord, thoracic, tongue, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|607503
RNU6.328P	RNU6.328P	1.49003E+00	2.28E-07			
KCNJ6	KCNJ6	1.48044E+00	1.13E-08	Inward rectifier channel	BrainSpLMD|3763;BrainSpMouseDev|16295	OMIM|600877;HPO|3763|Abnormality of eye movement, Abnormality of the forehead, Absence of subcutaneous fat, Autosomal dominant inheritance, Congenital generalized lipodystrophy, Decreased testicular size, Dimple chin, Dyspnea, Failure to thrive, Flexion contracture, Generalized lipodystrophy, Gingival overgrowth, High palate, High, narrow palate, Hyperreflexia, Hypertonia, Intellectual disability, profound, Intellectual disability, severe, Large eyes, Loss of facial adipose tissue, Mask-like facies, Microcephaly, Micrognathia, Narrow naris, Narrow nasal bridge, Open mouth, Opisthotonus, Polyhydramnios, Postnatal growth retardation, Premature skin wrinkling, Progeroid facial appearance, Prominent nasal tip, Proptosis, Recurrent pneumonia, Respiratory insufficiency, Scoliosis, Severe global developmental delay, Shallow orbits, Short philtrum, Spastic tetraparesis, Tented upper lip vermilion, Underdeveloped nasal alae, Upper airway obstruction
WNT3	WNT3	1.46299E+00	1.64E-05	Ligand	BrainSpLMD|7473;BrainSpMouseDev|22172	OMIM|165330;HPO|7473|Abnormal lung lobation, Abnormal vertebral ossification, Abnormality of the diaphragm, Abnormality of the larynx, Absent external genitalia, Adrenal gland agenesis, Agenesis of corpus callosum, Anal atresia, Aplasia/Hypoplasia involving the nose, Aplasia/Hypoplasia involving the pelvis, Aplasia/Hypoplasia of the lungs, Aplasia/Hypoplasia of the nipples, Asplenia, Autosomal recessive inheritance, Cataract, Choanal atresia, Cleft palate, Cleft upper lip, Cryptorchidism, Gastroschisis, Heterogeneous, Hydrocephalus, Hypoplasia of the fallopian tube, Hypoplastic pelvis, Iris coloboma, Low-set ears, Microcornea, Micrognathia, Microphthalmia, Microtia, Missing ribs, Multicystic kidney dysplasia, Narrow mouth, Optic atrophy, Oral cleft, Peripheral pulmonary vessel aplasia, Polyhydramnios, Pulmonary hypoplasia, Renal agenesis, Septo-optic dysplasia, Single naris, Single umbilical artery, Tetraamelia, Tracheal stenosis, Urethral atresia, Vaginal atresia
OSBPL10	OSBPL10	1.46033E+00	0.008379317	Transport/cargo protein	BrainSpLMD|114884;Eurexp|euxassay_008182|dorsal root ganglion, glossopharyngeal IX, mantle layer, testis, trigeminal V, ventral grey horn	OMIM|606738
PRKY	PRKY	1.45412E+00	2.02E-06	Serine/threonine kinase	BrainSpLMD|5616	OMIM|400008
RNU6.457P	RNU6.457P	1.44637E+00	9.97E-10			
FLRT2	FLRT2	1.44148E+00	7.32E-14	Adhesion molecule	BrainSpLMD|23768	OMIM|604807
LINC01102	LINC01102	1.43456E+00	0			
L1CAM	L1CAM	1.42107E+00	3.12E-08	Adhesion molecule	BrainSpLMD|3897;Eurexp|euxassay_016867|alar columns, cervical, cervico-thoracic, dorsal root ganglion, facial VII, forebrain, glossopharyngeal IX, hindbrain, midbrain, midgut, neural retina, olfactory, stomach, thoracic, trigeminal V, vagus X, ventral grey horn, ventricle, ventricular layer, vestibulocochlear VIII;BrainSpMouseDev|16500	OMIM|308840;HPO|3897|Abnormal facial shape, Absent septum pellucidum, Adducted thumb, Aganglionic megacolon, Agenesis of corpus callosum, Aphasia, Aqueductal stenosis, Camptodactyly of finger, Cerebellar hypoplasia, Clinodactyly of the 5th finger, Corticospinal tract hypoplasia, Delayed speech and language development, Flexion contracture of thumb, Gait disturbance, Hand clenching, Hemiplegia/hemiparesis, Hydrocephalus, Hyperlordosis, Hyperreflexia, Increased intracranial pressure, Inferior vermis hypoplasia, Intellectual disability, Intellectual disability, severe, Kyphosis, Macrocephaly, Microcephaly, Muscle weakness, Partial agenesis of the corpus callosum, Pes cavus, Seizures, Short stature, Shuffling gait, Spastic paraplegia, Spasticity, Strabismus, Talipes equinovarus, Ventriculomegaly, X-linked recessive inheritance
APBA1	APBA1	1.40675E+00	0.009861885	Adapter molecule	BrainSpLMD|320;Eurexp|euxassay_007658|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, trigeminal V, ventral grey horn;BrainSpMouseDev|106859	OMIM|602414
HS6ST3	HS6ST3	1.38303E+00	1.13E-14	Enzyme: Sulphotransferase	BrainSpLMD|266722;Eurexp|euxassay_009084|mantle layer	OMIM|609401
GPR12	GPR12	1.37838E+00	0.000122841	G protein coupled receptor	BrainSpLMD|2835;Eurexp|euxassay_005675|cerebral cortex	OMIM|600752
PRKG2	PRKG2	1.36863E+00	3.05E-09	Serine/threonine kinase	BrainSpLMD|5593	OMIM|601591
LNX1.AS1	LNX1.AS1	1.35942E+00	1.94E-10			
SATB2	SATB2	1.35581E+00	0	Transcription regulatory protein	BrainSpLMD|23314;Eurexp|euxassay_018949|axial skeleton, clavicle, femur, fibula, humerus, intermediate grey horn, laryngeal, larynx, mandible, mantle layer, maxilla, mesenchyme, orbito-sphenoid, palatal shelf, pelvic girdle, rib, scapula, shoulder, tibia;BrainSpMouseDev|84457	SFARI||Autism, 4 - Minimal evidence;OMIM|608148;HPO|23314|Aggressive behavior, Arachnodactyly, Autosomal dominant inheritance, Broad-based gait, Bulbous nose, Camptodactyly, Cleft palate, Conical tooth, Delayed speech and language development, Dental crowding, Downslanted palpebral fissures, Feeding difficulties, Fine hair, Frontal bossing, Global developmental delay, Happy demeanor, High forehead, High palate, Hyperactivity, Inguinal hernia, Intellectual disability, Intellectual disability, severe, Long face, Long nose, Low-set ears, Malar flattening, Microcephaly, Micrognathia, Midface retrusion, Muscular hypotonia, Nail dysplasia, Narrow mouth, Narrow nose, Oligodontia, Prominent nasal bridge, Seizures, Short stature, Smooth philtrum, Sparse hair, Talipes equinovarus, Thin skin, Thin vermilion border
RRAS2	RRAS2	1.33192E+00	0.0007609	GTPase	BrainSpLMD|22800;Eurexp|euxassay_010734|thymus primordium	OMIM|600098
CPNE8	CPNE8	1.32420E+00	0.000384382	Unclassified	BrainSpLMD|144402	
SLA	SLA	1.31349E+00	0	Adapter molecule	BrainSpLMD|6503	OMIM|601099
RBFOX1	RBFOX1	1.30365E+00	0		BrainSpLMD|54715;Eurexp|euxassay_013824|cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, neural retina, thoracic, trigeminal V	SFARI||Autism, 3 - Suggestive evidence;OMIM|605104
CLMP	CLMP	1.29461E+00	1.11E-16		BrainSpLMD|79827;Eurexp|euxassay_001798|mantle layer, marginal layer	OMIM|611693;HPO|79827|Abnormal peristalsis, Autosomal recessive inheritance, Chronic diarrhea, Cognitive impairment, Congenital shortened small intestine, Decreased intestinal transit time, Failure to thrive, Hypotrichosis, Intestinal hypoplasia, Intestinal malrotation, Lipoatrophy, Short stature, Steatorrhea
RNF150	RNF150	1.29161E+00	7.18E-07	Ubiquitin proteasome system protein	Eurexp|euxassay_014053|dorsal grey horn, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, trigeminal V, ventral grey horn, vestibulocochlear VIII	
MB21D2	MB21D2	1.28818E+00	2.00E-05	Unclassified	BrainSpLMD|151963	COSMIC||lung cancer
HOMER1	HOMER1	1.28620E+00	0.006122339	Adapter molecule	BrainSpLMD|9456;BrainSpMouseDev|26303	SFARI||Autism, 4 - Minimal evidence;OMIM|604798
GAP43	GAP43	1.28237E+00	2.00E-11	Growth factor	BrainSpLMD|2596;Eurexp|euxassay_002973|cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, hindgut, midgut, nasal capsule, olfactory, rectum, stomach, thoracic, trigeminal V, vagus X, vestibulocochlear VIII;BrainSpMouseDev|14208	SFARI||Autism, 5 - Hypothesized but untested;OMIM|162060
MEIS2	MEIS2	1.28190E+00	1.11E-16	Transcription factor	BrainSpLMD|4212;BrainSpMouseDev|17303	OMIM|601740;HPO|4212|2-3 toe syndactyly, Atrial septal defect, Autistic behavior, Autosomal dominant inheritance, Biparietal narrowing, Broad hallux, Broad thumb, Cleft palate, Cleft upper lip, Coarctation of aorta, Deeply set eye, Delayed speech and language development, Gastroesophageal reflux, Global developmental delay, High anterior hairline, Highly arched eyebrow, Intellectual disability, Large forehead, Microcephaly, Narrow forehead, Pointed chin, Sandal gap, Short 2nd finger, Short 5th finger, Short philtrum, Short stature, Smooth philtrum, Sparse eyebrow, Tented upper lip vermilion, Upslanted palpebral fissure, Ventricular septal defect
SLC35F2	SLC35F2	1.27901E+00	7.82E-10	Membrane transport protein	BrainSpLMD|54733;Eurexp|euxassay_003909|genital tubercle, incisor, lateral wall, lung, mantle layer, metanephros, midgut, molar, naris, olfactory lobe, palatal shelf, pancreas, rectum, respiratory, submandibular gland primordium, thymus primordium, turbinate bones	
LMO4	LMO4	1.27470E+00	5.74E-13	Transcription regulatory protein	BrainSpLMD|8543;Eurexp|euxassay_004815|mantle layer, marginal layer, naris, submandibular gland primordium, vibrissa;BrainSpMouseDev|16681	OMIM|603129
PID1	PID1	1.23545E+00	9.76E-08	Unclassified	BrainSpLMD|55022	OMIM|612930
TRAPPC6B	TRAPPC6B	1.23420E+00	0.001643899	Unclassified	BrainSpLMD|122553;Eurexp|euxassay_006829|cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, thoracic, trigeminal V, vagus X, ventral grey horn, vestibulocochlear VIII	SFARI||Autism, No category;OMIM|610397
PALMD	PALMD	1.21173E+00	2.81E-07	Unclassified	BrainSpLMD|54873	OMIM|610182
TTC3P1	TTC3P1	1.20560E+00	0.004439595			
PTPRO	PTPRO	1.20242E+00	1.11E-08	Receptor tyrosine phosphatase	BrainSpLMD|5800;Eurexp|euxassay_000528|cerebral cortex, corpus striatum, hypothalamus, lateral wall, marginal layer, olfactory cortex, testis	OMIM|600579;HPO|5800|Autosomal recessive inheritance, Edema, Focal segmental glomerulosclerosis, Hypoalbuminemia, Nephrotic syndrome, Proteinuria, Tubulointerstitial fibrosis, Variable expressivity
GPR85	GPR85	1.19720E+00	0.001311452	G protein coupled receptor	BrainSpLMD|54329;Eurexp|euxassay_005306|axial skeleton, brain, glossopharyngeal IX, neural retina, skeletal muscle, spinal cord, stroma, trachea, trigeminal V, vagus X, vestibulocochlear VIII	SFARI||Autism, 4 - Minimal evidence;OMIM|605188
RNF152	RNF152	1.18714E+00	0.000970449	Ubiquitin proteasome system protein	BrainSpLMD|220441	OMIM|616512
NPRL2	NPRL2	1.18495E+00	0.000438383	Unclassified	BrainSpLMD|10641	OMIM|607072;HPO|10641|Autosomal dominant inheritance, Incomplete penetrance
USP31	USP31	1.17578E+00	5.77E-09	Ubiquitin proteasome system protein	BrainSpLMD|57478	
POU3F2	POU3F2	1.15922E+00	4.53E-13	Transcription factor	BrainSpLMD|5454;BrainSpMouseDev|18755	SFARI||Autism, 5 - Hypothesized but untested;OMIM|600494
HECW2	HECW2	1.15083E+00	0.007982443	Ubiquitin proteasome system protein		SFARI||Autism, 3 - Suggestive evidence;OMIM|617245;HPO|57520|Abnormal facial shape, Autosomal dominant inheritance, Bulbous nose, Cerebral atrophy, Depressed nasal bridge, EEG abnormality, Epicanthus, Intellectual disability, Macrotia, Midface retrusion, Nasogastric tube feeding, Nystagmus, Recurrent hand flapping, Seizures, Self-injurious behavior, Sparse eyebrow, Telecanthus, Thick eyebrow, Thick lower lip vermilion, Wide mouth
IGSF3	IGSF3	1.14446E+00	0.000807014	Integral membrane protein	BrainSpLMD|3321	OMIM|603491;HPO|3321|Autosomal dominant inheritance, Autosomal recessive inheritance, Dacryocystocele, Increased lacrimation, Lacrimal duct atresia
LMO3	LMO3	1.13717E+00	6.66E-16	Transcription regulatory protein	BrainSpLMD|55885;Eurexp|euxassay_016491|intermediate grey horn, mantle layer, ventral grey horn;BrainSpMouseDev|73751	OMIM|180386
FRMD4B	FRMD4B	1.13421E+00	4.24E-08	Unclassified		OMIM|617467
ACTL6B	ACTL6B	1.12054E+00	0.000849533	Structural protein	BrainSpLMD|51412;Eurexp|euxassay_005177|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, olfactory, retina, spinal cord, thoracic, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|612458
CLVS1	CLVS1	1.11861E+00	0.007339596	Unclassified	BrainSpLMD|157807	OMIM|611292
DNAH10	DNAH10	1.11565E+00	1.42E-06	Cytoskeletal protein	BrainSpLMD|196385	SFARI||Autism, No category;OMIM|605884
SLC44A5	SLC44A5	1.10762E+00	1.53E-07	Transport/cargo protein	BrainSpLMD|204962;Eurexp|euxassay_019725|floor plate, floorplate, glossopharyngeal IX, lip, mantle layer, marginal layer, trachea, ventral grey horn, ventricular layer	
GAREM	GAREM	1.09200E+00	2.91E-07			
DUSP4	DUSP4	1.08537E+00	1.18E-06	Dual specificity phosphatase	BrainSpLMD|1846;Eurexp|euxassay_008070|brain, olfactory, spinal cord	OMIM|602747
KLHL29	KLHL29	1.07351E+00	3.14E-07	Unclassified	BrainSpLMD|114818;Eurexp|euxassay_011122|mantle layer, marginal layer, trigeminal V;BrainSpMouseDev|83975	
PRDM8	PRDM8	1.07194E+00	2.93E-08	Unclassified	BrainSpLMD|56978;Eurexp|euxassay_003278|diencephalon, dorsal root ganglion, hindbrain, midbrain, spinal cord, telencephalon, trigeminal V	OMIM|616639;HPO|56978|Autosomal recessive inheritance, Dementia, Dysarthria, Generalized myoclonic seizures, Hallucinations, Hyperreflexia, Lafora bodies, Mutism, Myoclonus, Paranoia, Progressive, Progressive cerebellar ataxia, Psychosis, Spastic ataxia, Spastic tetraplegia, Urinary incontinence, Variable expressivity
KIAA1644	KIAA1644	1.07148E+00	0.001078132			
LPHN3	LPHN3	1.06428E+00	8.48E-07			
EXOC4	EXOC4	1.06256E+00	4.85E-05	Transport/cargo protein	BrainSpLMD|60412;Eurexp|euxassay_014340|brain, cervical, cranial, dorsal root ganglion, facial VII, glossopharyngeal IX, spinal cord, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|608185
TNIK	TNIK	1.05224E+00	4.35E-12	Serine/threonine kinase	BrainSpLMD|23043	OMIM|610005;HPO|23043|Autosomal recessive inheritance, Delayed speech and language development, Hyperactivity, Intellectual disability
AKR1C2	AKR1C2	1.04910E+00	0.002344429	Enzyme: Dehydrogenase	BrainSpLMD|1646	OMIM|600450;HPO|1646|Ambiguous genitalia, Autosomal recessive inheritance, Cryptorchidism, Male pseudohermaphroditism, Sex reversal
GRIA3	GRIA3	1.04810E+00	0.000205738	Extracellular ligand gated channel	BrainSpLMD|2892;BrainSpMouseDev|32941	OMIM|305915;HPO|2892|Aggressive behavior, Brachycephaly, Deeply set eye, Intellectual disability, Intellectual disability, severe, Prominent supraorbital ridges, Short stature, X-linked recessive inheritance
GUSBP1	GUSBP1	1.04608E+00	1.11E-16			
GPM6A	GPM6A	1.04088E+00	0	Integral membrane protein	BrainSpLMD|2823;Eurexp|euxassay_005521|brain, diaphragm, epithelium, lip, mesenchyme, mesothelium, neural retina, olfactory, pericardial cavity, spinal cord, stroma	OMIM|601275
CACNA2D1	CACNA2D1	1.03320E+00	3.49E-09	Voltage gated channel	BrainSpLMD|781;Eurexp|euxassay_006438|dorsal grey horn, dorsal root ganglion, glossopharyngeal IX, mantle layer, marginal layer, pituitary, skeletal muscle, trigeminal V, ventral grey horn, vertebral axis muscle system;BrainSpMouseDev|12078	OMIM|114204;HPO|781|Atrial fibrillation, Bradycardia, Palpitations, Shortened QT interval
EPS8	EPS8	1.02887E+00	4.83E-07	Adapter molecule	BrainSpLMD|2059;Eurexp|euxassay_004434|adrenal gland, lung, mantle layer, marginal layer, mesenchyme, metanephros, midgut, nasal septum, pancreas, rectum, testis, thymus primordium, turbinate bones	SFARI||Autism, No category;OMIM|600206;HPO|2059|Autosomal recessive inheritance, Congenital onset, Profound hearing impairment
APLP1	APLP1	1.02266E+00	0.009349533	Transcription regulatory protein;Unclassified	BrainSpLMD|333;Eurexp|euxassay_005371|adenohypophysis, brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, male, nasal septum, neural retina, olfactory, respiratory, spinal cord, stroma, thoracic, trigeminal V, vagus X, vestibulocochlear VIII;BrainSpMouseDev|11590	OMIM|104775
ZNF827	ZNF827	1.01702E+00	0.000874766	DNA binding protein	BrainSpLMD|152485	SFARI||Autism, No category
NUAK1	NUAK1	1.01123E+00	6.74E-06	Enzyme: Phosphotransferase	BrainSpLMD|9891;Eurexp|euxassay_010978|aorta, axial skeleton, clavicle, dorsal root ganglion, incisor, mandible, mantle layer, maxilla, metanephros, molar, neural retina, olfactory, orbito-sphenoid, trigeminal V, vibrissa, vomeronasal organ	SFARI||Autism, 3 - Suggestive evidence;OMIM|608130
ADAM19	ADAM19	1.00912E+00	0.00546312	Metallo protease	BrainSpLMD|8728;Eurexp|euxassay_002478|bladder, mantle layer;BrainSpMouseDev|11280	OMIM|603640
SYT1	SYT1	9.94832E-01	3.54E-09	Calcium binding protein	BrainSpLMD|6857;Eurexp|euxassay_018026|adrenal gland, cervical, cervico-thoracic, diencephalon, dorsal root ganglion, epithelium, external, facial VII, foregut-midgut junction, glossopharyngeal IX, hindbrain, hindgut, incisor, limb, mantle layer, marginal layer, mesenchyme, midbrain, midgut, neural retina, oesophagus, olfactory, oral epithelium, pectoralis major, pectoralis minor, pituitary, retina, spinal cord, stomach, stroma, thoracic, tongue, trigeminal V, ureter, urethra, vagus X, vertebral axis muscle system, vestibulocochlear VIII;BrainSpMouseDev|20740	OMIM|185605
SLCO3A1	SLCO3A1	9.93156E-01	0.001890812	Membrane transport protein	BrainSpLMD|28232;Eurexp|euxassay_000780|cervical, cervico-thoracic, dorsal root ganglion, thoracic, vagus X	OMIM|612435
R3HDM1	R3HDM1	9.91180E-01	0.002937832	Unclassified	BrainSpLMD|23518	
PKIA	PKIA	9.88373E-01	0.004992897	Enzyme regulator	BrainSpLMD|5569;Eurexp|euxassay_018045|brain, dorsal root ganglion, facial VII, glossopharyngeal IX, head mesenchyme, mesenchyme, neural retina, olfactory, spinal cord, stroma, tongue, trigeminal V, vagus X, vertebral axis muscle system, vestibulocochlear VIII	OMIM|606059
BEX5	BEX5	9.84482E-01	0.001416256	Unclassified		OMIM|300693
ACTR3	ACTR3	9.83287E-01	0.002009185	Cytoskeletal protein	BrainSpLMD|10096	OMIM|604222
DAB1	DAB1	9.80577E-01	3.45E-14	Adapter molecule	BrainSpLMD|1600;Eurexp|euxassay_017879|basal columns, footplate, lip, mantle layer, maxilla, mesenchyme, naris, ventricular layer;BrainSpMouseDev|12911	SFARI||Autism, 5 - Hypothesized but untested;OMIM|603448;HPO|1600|Ataxia, Autosomal dominant inheritance, Dysarthria, Frequent falls, Slow progression, Unsteady gait
NCDN	NCDN	9.79488E-01	0.003429546	Unclassified	BrainSpLMD|23154;Eurexp|euxassay_001888|dorsal root ganglion, glossopharyngeal IX, marginal layer, trigeminal V, ventral grey horn	OMIM|608458
NEFM	NEFM	9.74904E-01	0.00042609	Structural protein	BrainSpLMD|4741;Eurexp|euxassay_009463|basal plate, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, hindgut, lip, mantle layer, marginal layer, midgut, neural retina, pons, thoracic, thymus primordium, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|162250
EFR3B	EFR3B	9.58494E-01	0.000325384	Unclassified	BrainSpLMD|22979	OMIM|616797
KIF3A	KIF3A	9.49295E-01	0.000140154	Motor protein	BrainSpLMD|11127	OMIM|604683
CSRP2	CSRP2	9.47803E-01	4.81E-14	Adapter molecule	BrainSpLMD|1466;Eurexp|euxassay_016538|aorta, bladder, dorsal grey horn, hindgut, intermediate grey horn, mantle layer, midgut, neural retina, orbito-sphenoid, pancreas, skeletal muscle, stomach, temporal bone, turbinate, vault of skull	OMIM|601871
NELL2	NELL2	9.44196E-01	1.65E-10	Calcium binding protein	BrainSpLMD|4753;Eurexp|euxassay_010538|axial skeleton, brachial plexus, dorsal root ganglion, footplate, handplate, head mesenchyme, incisor, mantle layer, marginal layer, mesenchyme, mesentery, molar, neural retina, olfactory, paraxial mesenchyme, perioptic mesenchyme, peritoneal cavity, rib, ventricular layer	OMIM|602320
TMX2	TMX2	9.41765E-01	0.003052007	Integral membrane protein	Eurexp|euxassay_005201|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, forebrain, glossopharyngeal IX, hindbrain, lung, mantle layer, midbrain, olfactory lobe, retina, spinal cord, submandibular gland primordium, thoracic, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|616715
AKAP13	AKAP13	9.33266E-01	0.002833299	Guanine nucleotide exchange factor	BrainSpLMD|11214	OMIM|604686
HILPDA	HILPDA	9.32646E-01	0.003665274	Integral membrane protein	BrainSpLMD|29923	
CADM2	CADM2	9.30769E-01	0.007498643	Adhesion molecule	BrainSpLMD|253559;Eurexp|euxassay_011528|basioccipital bone, femur, humerus, mantle layer, midbrain, orbito-sphenoid, pelvic girdle, petrous part, scapula, trigeminal V, turbinate	SFARI||Autism, No category;OMIM|609938
DOPEY2	DOPEY2	9.30740E-01	1.66E-08	Unclassified	BrainSpLMD|9980	OMIM|604803
CCDC28B	CCDC28B	9.22100E-01	0.00370641	Unclassified	BrainSpLMD|79140;Eurexp|euxassay_012331|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, olfactory, spinal cord, thymus primordium, thyroid, trigeminal V, vagus X	OMIM|610162
RP11.815J21.4	RP11.815J21.4	9.21337E-01	9.19E-05			
RP11.181B18.1	RP11.181B18.1	9.14595E-01	0.000592502			
BMI1	BMI1	9.10003E-01	0.008858265	DNA binding protein	BrainSpLMD|648;Eurexp|euxassay_008247|brain, cartilaginous ring, cortex, diaphragm, extraembryonic component, incisor, left lung, midgut, molar, oesophagus, olfactory, pancreas, right lung, spinal cord, stomach, submandibular gland primordium, vertebral axis muscle system, vibrissa, vomeronasal organ	OMIM|164831
ZNF300	ZNF300	9.06055E-01	0.003521888	DNA binding protein	BrainSpLMD|91975	OMIM|612429
GRIA1	GRIA1	8.92198E-01	2.58E-06	Extracellular ligand gated channel	BrainSpLMD|2890;Eurexp|euxassay_018233|mantle layer, neural retina, palatal shelf, saccule;BrainSpMouseDev|14575	SFARI||Autism, 2 - Strong candidate;OMIM|138248
B3GALT2	B3GALT2	8.90000E-01	0.001283275	Enzyme: Galactosyltransferase	BrainSpLMD|8707;Eurexp|euxassay_011551|axial skeleton, diaphragm, footplate, mantle layer, marginal layer, neural retina, paraxial mesenchyme, rest of mesenchyme, skeletal muscle, ventricular layer, vertebral axis muscle system;BrainSpMouseDev|26624	OMIM|603018
