ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0010948,negative regulation of cell cycle process,42/1292,318/18903,3.087011311255554e-5,0.015160031912184091,0.014421807867511592,CDCA8/ORC1/INTS3/NEK2/CENPF/SDE2/GEN1/SPC25/FANCD2/ATRIP/TPRA1/MAD2L1/NSUN2/TRIM39/FBXO5/CASP2/PINX1/PBK/STK33/E2F8/RBM14/ESPL1/CDK2/AVEN/BUB1B/BLM/CCNF/PLK1/TAOK2/AURKB/TOM1L2/CDC6/BRCA1/TEX14/BRIP1/BIRC5/SPC24/E2F1/TTI1/DONSON/CDC45/THOC5,42
GO:0051256,mitotic spindle midzone assembly,6/1292,11/18903,3.4526904589902334e-5,0.015542861549554369,0.014785995456833614,CDCA8/RACGAP1/KIF23/AURKB/BIRC5/KIF4A,6
GO:0046037,GMP metabolic process,9/1292,27/18903,4.808199383199296e-5,0.017343855553939535,0.016499289310846436,PPAT/IMPDH1/TJP2/GDA/PFAS/GART/CASK/HPRT1/MPP1,9
GO:1902749,regulation of cell cycle G2/M phase transition,20/1292,110/18903,5.040567229452861e-5,0.017343855553939535,0.016499289310846436,ORC1/INTS3/KIF14/CENPF/CDC25A/CDC25C/TRIM39/FBXO5/PINX1/CDK2/KCNH5/AVEN/BLM/PLK1/TAOK2/AURKB/CDC6/BRCA1/APP/DONSON,20
GO:0009123,nucleoside monophosphate metabolic process,16/1292,77/18903,5.3129530326533236e-5,0.017343855553939535,0.016499289310846436,AK4/UCK2/CMPK2/PPAT/UPP1/IMPDH1/TJP2/GDA/PNP/PFAS/NT5C/UCKL1/GART/CASK/HPRT1/MPP1,16
GO:0000070,mitotic sister chromatid segregation,30/1292,204/18903,5.7581777689925244e-5,0.017343855553939535,0.016499289310846436,PHF13/CDCA8/KIF2C/KIF14/NEK2/CENPF/GEN1/NCAPH/SPC25/CENPC/MAD2L1/RIOK2/FBXO5/PINX1/ESCO2/DSCC1/RACGAP1/ESPL1/BUB1B/NUSAP1/KIF23/PLK1/AURKB/CDC6/KIF18B/TEX14/BIRC5/SPC24/DSN1/KIF4A,30
GO:0000022,mitotic spindle elongation,6/1292,12/18903,6.505148941343489e-5,0.017343855553939535,0.016499289310846436,CDCA8/RACGAP1/KIF23/AURKB/BIRC5/KIF4A,6
GO:0086015,SA node cell action potential,6/1292,12/18903,6.505148941343489e-5,0.017343855553939535,0.016499289310846436,RYR2/SCN5A/CACNA1D/KCNA5/CACNA1G/HCN2,6
GO:0086018,SA node cell to atrial cardiac muscle cell signaling,6/1292,12/18903,6.505148941343489e-5,0.017343855553939535,0.016499289310846436,RYR2/SCN5A/CACNA1D/KCNA5/CACNA1G/HCN2,6
GO:0007059,chromosome segregation,47/1292,382/18903,6.539771890120603e-5,0.017343855553939535,0.016499289310846436,PHF13/CEP85/CDCA8/KIF2C/KIF14/NEK2/CENPF/GEN1/NCAPH/SPC25/FANCD2/SPICE1/CENPC/MAD2L1/RIOK2/NR3C1/NUP43/FBXO5/PINX1/ESCO2/CCNE2/DSCC1/SHOC1/MKI67/RACGAP1/ESPL1/REC8/FANCM/BUB1B/KNL1/NUSAP1/KIF23/RMI2/PLK1/CENPN/AURKB/CDC6/BRCA1/KIF18B/TEX14/BRIP1/BIRC5/SPC24/DSN1/MIS18A/TOP3B/KIF4A,47
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,12/1292,48/18903,6.861250973233346e-5,0.017343855553939535,0.016499289310846436,CDCA8/CENPF/GEN1/SPC25/MAD2L1/FBXO5/BUB1B/PLK1/AURKB/TEX14/BIRC5/SPC24,12
GO:0045786,negative regulation of cell cycle,49/1292,405/18903,7.0633991519191e-5,0.017343855553939535,0.016499289310846436,CDCA8/ORC1/INTS3/BRINP3/NEK2/CENPF/SDE2/GEN1/SPC25/NPPC/FANCD2/ATRIP/TPRA1/MAD2L1/HPGD/NSUN2/TRIM39/PTPRK/FBXO5/CASP2/PINX1/PBK/BRINP1/STK33/E2F8/RBM14/ESPL1/CDK2/AVEN/BUB1B/BLM/CCNF/PLK1/TAOK2/AURKB/TOM1L2/CDC6/BRCA1/HEXIM1/TEX14/BRIP1/BIRC5/SPC24/E2F1/TTI1/DONSON/CDC45/THOC5/SUV39H1,49
GO:0045839,negative regulation of mitotic nuclear division,13/1292,56/18903,7.936966081255762e-5,0.01864151772649723,0.017733761285441935,CDCA8/CENPF/GEN1/SPC25/MAD2L1/FBXO5/BUB1B/PLK1/AURKB/TOM1L2/TEX14/BIRC5/SPC24,13
GO:0000086,G2/M transition of mitotic cell cycle,23/1292,142/18903,9.354869545723564e-5,0.020528340565582028,0.019528704503433716,ORC1/INTS3/KIF14/CENPF/CDC25A/CDC25C/TRIM39/FBXO5/PINX1/MELK/CDK2/CIT/KCNH5/AVEN/BLM/PKMYT1/PLK1/TAOK2/AURKB/CDC6/BRCA1/APP/DONSON,23
GO:0050808,synapse organization,51/1292,432/18903,9.530162627424966e-5,0.020528340565582028,0.019528704503433716,DLGAP3/NEGR1/NTNG1/DNM3/TNR/PPFIA4/FZD5/LHFPL4/PDZRN3/EFNA5/SNCB/MDGA1/CAMK2B/ACHE/CTTNBP2/NEFL/ARHGAP39/ZDHHC12/SNCG/CNTN5/CLSTN3/PTPRO/CAPRIN2/PCDH17/SLITRK6/GPC6/NFATC4/LRFN5/SLC8A3/FLRT2/UNC13C/NTRK3/SHISA6/ASIC2/SRCIN1/CNTNAP1/SDK2/UNC13A/APOE/SHISA7/LZTS3/SNTA1/APP/DSCAM/DIP2A/CHCHD10/SEZ6L/CACNG2/HDAC6/IL1RAPL2/SLITRK4,51
GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,12/1292,50/18903,1.0528393063131938e-4,0.020528340565582028,0.019528704503433716,CDCA8/CENPF/GEN1/SPC25/MAD2L1/FBXO5/BUB1B/PLK1/AURKB/TEX14/BIRC5/SPC24,12
GO:1901988,negative regulation of cell cycle phase transition,36/1292,272/18903,1.0598279411936948e-4,0.020528340565582028,0.019528704503433716,CDCA8/ORC1/INTS3/CENPF/SDE2/GEN1/SPC25/FANCD2/ATRIP/TPRA1/MAD2L1/NSUN2/TRIM39/FBXO5/CASP2/PINX1/PBK/STK33/CDK2/AVEN/BUB1B/BLM/PLK1/TAOK2/AURKB/CDC6/BRCA1/TEX14/BRIP1/BIRC5/SPC24/E2F1/TTI1/DONSON/CDC45/THOC5,36
GO:0008608,attachment of spindle microtubules to kinetochore,11/1292,43/18903,1.0947802918920049e-4,0.020528340565582028,0.019528704503433716,CDCA8/KIF2C/NEK2/SPC25/CENPC/RACGAP1/KNL1/AURKB/TEX14/BIRC5/SPC24,11
GO:0099504,synaptic vesicle cycle,28/1292,192/18903,1.1611755502660886e-4,0.020528340565582028,0.019528704503433716,RAB3B/SV2A/VAMP4/DNM3/RAPGEF4/SYN2/DGKQ/SNCB/AMPH/ADRA1A/DNM1/SNCG/ADRA2A/SYT9/P2RX7/PCDH17/UNC13C/SH3GL3/TBC1D24/PRKCB/DOC2A/ADORA2B/UNC13A/PRKCG/SYNJ1/SNAP29/SYN3/CASK,28
GO:0006836,neurotransmitter transport,30/1292,212/18903,1.1757111444601163e-4,0.020528340565582028,0.019528704503433716,RAB3B/STXBP3/SLC6A17/SV2A/KMO/SLC6A11/SYN2/MCTP1/GRM4/SLC29A1/ICA1/ADRA1A/SNCG/ADRA2A/DRD4/SYT9/RPH3A/NOS1/P2RX7/UNC13C/PRKCB/DOC2A/ADORA2B/UNC13A/LIN7B/PRKCG/SYNJ1/SNAP29/SYN3/CASK,30
GO:0017156,calcium-ion regulated exocytosis,14/1292,66/18903,1.2155777379992632e-4,0.020528340565582028,0.019528704503433716,STXBP3/SYT6/RAPGEF4/SYN2/ZP3/ADRA2A/SYT9/SYT10/RPH3A/UNC13C/DOC2A/CACNA1G/UNC13A/KCNB1,14
GO:0033046,negative regulation of sister chromatid segregation,12/1292,51/18903,1.2920466109400019e-4,0.020528340565582028,0.019528704503433716,CDCA8/CENPF/GEN1/SPC25/MAD2L1/FBXO5/BUB1B/PLK1/AURKB/TEX14/BIRC5/SPC24,12
GO:0033048,negative regulation of mitotic sister chromatid segregation,12/1292,51/18903,1.2920466109400019e-4,0.020528340565582028,0.019528704503433716,CDCA8/CENPF/GEN1/SPC25/MAD2L1/FBXO5/BUB1B/PLK1/AURKB/TEX14/BIRC5/SPC24,12
GO:2000816,negative regulation of mitotic sister chromatid separation,12/1292,51/18903,1.2920466109400019e-4,0.020528340565582028,0.019528704503433716,CDCA8/CENPF/GEN1/SPC25/MAD2L1/FBXO5/BUB1B/PLK1/AURKB/TEX14/BIRC5/SPC24,12
GO:1901978,positive regulation of cell cycle checkpoint,7/1292,19/18903,1.663232500940957e-4,0.024238647672328105,0.023058336666011772,CDCA8/GEN1/MAD2L1/PBK/AURKB/BIRC5/TTI1,7
GO:0044839,cell cycle G2/M phase transition,24/1292,157/18903,1.678684853722522e-4,0.024238647672328105,0.023058336666011772,ORC1/INTS3/KIF14/CENPF/CDC25A/CDC25C/TRIM39/FBXO5/PINX1/MELK/CDK2/CIT/KCNH5/AVEN/CCNB2/BLM/PKMYT1/PLK1/TAOK2/AURKB/CDC6/BRCA1/APP/DONSON,24
GO:0006270,DNA replication initiation,10/1292,38/18903,1.7355669257424424e-4,0.024238647672328105,0.023058336666011772,ORC1/MCM6/MCM2/CCNE2/MCM10/POLA2/CDK2/PRIM1/CDC6/CDC45,10
GO:0051231,spindle elongation,6/1292,14/18903,1.8766651778110227e-4,0.024238647672328105,0.023058336666011772,CDCA8/RACGAP1/KIF23/AURKB/BIRC5/KIF4A,6
GO:0051255,spindle midzone assembly,6/1292,14/18903,1.8766651778110227e-4,0.024238647672328105,0.023058336666011772,CDCA8/RACGAP1/KIF23/AURKB/BIRC5/KIF4A,6
GO:0086070,SA node cell to atrial cardiac muscle cell communication,6/1292,14/18903,1.8766651778110227e-4,0.024238647672328105,0.023058336666011772,RYR2/SCN5A/CACNA1D/KCNA5/CACNA1G/HCN2,6
GO:0051985,negative regulation of chromosome segregation,12/1292,53/18903,1.9123981358689604e-4,0.024238647672328105,0.023058336666011772,CDCA8/CENPF/GEN1/SPC25/MAD2L1/FBXO5/BUB1B/PLK1/AURKB/TEX14/BIRC5/SPC24,12
GO:1905819,negative regulation of chromosome separation,12/1292,53/18903,1.9123981358689604e-4,0.024238647672328105,0.023058336666011772,CDCA8/CENPF/GEN1/SPC25/MAD2L1/FBXO5/BUB1B/PLK1/AURKB/TEX14/BIRC5/SPC24,12
GO:0000819,sister chromatid segregation,32/1292,239/18903,2.0214893701663364e-4,0.024238647672328105,0.023058336666011772,PHF13/CDCA8/KIF2C/KIF14/NEK2/CENPF/GEN1/NCAPH/SPC25/CENPC/MAD2L1/RIOK2/FBXO5/PINX1/ESCO2/DSCC1/RACGAP1/ESPL1/REC8/BUB1B/NUSAP1/KIF23/RMI2/PLK1/AURKB/CDC6/KIF18B/TEX14/BIRC5/SPC24/DSN1/KIF4A,32
GO:0007094,mitotic spindle assembly checkpoint signaling,11/1292,46/18903,2.1012179327901663e-4,0.024238647672328105,0.023058336666011772,CDCA8/CENPF/GEN1/SPC25/MAD2L1/BUB1B/PLK1/AURKB/TEX14/BIRC5/SPC24,11
GO:0071173,spindle assembly checkpoint signaling,11/1292,46/18903,2.1012179327901663e-4,0.024238647672328105,0.023058336666011772,CDCA8/CENPF/GEN1/SPC25/MAD2L1/BUB1B/PLK1/AURKB/TEX14/BIRC5/SPC24,11
GO:0071174,mitotic spindle checkpoint signaling,11/1292,46/18903,2.1012179327901663e-4,0.024238647672328105,0.023058336666011772,CDCA8/CENPF/GEN1/SPC25/MAD2L1/BUB1B/PLK1/AURKB/TEX14/BIRC5/SPC24,11
GO:0001505,regulation of neurotransmitter levels,30/1292,219/18903,2.1088790088845258e-4,0.024238647672328105,0.023058336666011772,RAB3B/STXBP3/SV2A/ALDH9A1/KMO/SLC6A11/SYN2/MCTP1/GRM4/SLC29A1/ACHE/ADRA1A/SNCG/ADRA2A/DRD4/SYT9/RPH3A/NOS1/P2RX7/UNC13C/PRKCB/DOC2A/ADORA2B/UNC13A/LIN7B/PRKCG/SYNJ1/SNAP29/SYN3/CASK,30
GO:0007269,neurotransmitter secretion,23/1292,151/18903,2.3997026362986956e-4,0.026455497227113375,0.025167235811837236,STXBP3/SV2A/KMO/SYN2/MCTP1/GRM4/ADRA1A/SNCG/ADRA2A/SYT9/RPH3A/P2RX7/UNC13C/PRKCB/DOC2A/ADORA2B/UNC13A/LIN7B/PRKCG/SYNJ1/SNAP29/SYN3/CASK,23
GO:0099643,signal release from synapse,23/1292,151/18903,2.3997026362986956e-4,0.026455497227113375,0.025167235811837236,STXBP3/SV2A/KMO/SYN2/MCTP1/GRM4/ADRA1A/SNCG/ADRA2A/SYT9/RPH3A/P2RX7/UNC13C/PRKCB/DOC2A/ADORA2B/UNC13A/LIN7B/PRKCG/SYNJ1/SNAP29/SYN3/CASK,23
GO:0031577,spindle checkpoint signaling,11/1292,47/18903,2.575690330639513e-4,0.027827758332229297,0.026472674093014955,CDCA8/CENPF/GEN1/SPC25/MAD2L1/BUB1B/PLK1/AURKB/TEX14/BIRC5/SPC24,11
GO:0099003,vesicle-mediated transport in synapse,29/1292,212/18903,2.7326156384355237e-4,0.02894429348789941,0.027534839105969513,RAB3B/SV2A/VAMP4/DNM3/RAPGEF4/SYN2/DGKQ/SNCB/AMPH/ADRA1A/DNM1/SNCG/ADRA2A/DRD4/SYT9/P2RX7/PCDH17/UNC13C/SH3GL3/TBC1D24/PRKCB/DOC2A/ADORA2B/UNC13A/PRKCG/SYNJ1/SNAP29/SYN3/CASK,29
GO:0051784,negative regulation of nuclear division,13/1292,63/18903,2.8127315512861597e-4,0.029219953538553528,0.02779707577607092,CDCA8/CENPF/GEN1/SPC25/MAD2L1/FBXO5/BUB1B/PLK1/AURKB/TOM1L2/TEX14/BIRC5/SPC24,13
GO:0033047,regulation of mitotic sister chromatid segregation,12/1292,56/18903,3.309489121697638e-4,0.03244129504371794,0.03086155271993433,CDCA8/CENPF/GEN1/SPC25/MAD2L1/FBXO5/BUB1B/PLK1/AURKB/TEX14/BIRC5/SPC24,12
GO:0017158,regulation of calcium ion-dependent exocytosis,10/1292,41/18903,3.4115228543180986e-4,0.03244129504371794,0.03086155271993433,STXBP3/SYT6/ZP3/ADRA2A/SYT9/SYT10/RPH3A/DOC2A/CACNA1G/KCNB1,10
GO:0098813,nuclear chromosome segregation,39/1292,321/18903,3.41735876397291e-4,0.03244129504371794,0.03086155271993433,PHF13/CDCA8/KIF2C/KIF14/NEK2/CENPF/GEN1/NCAPH/SPC25/FANCD2/SPICE1/CENPC/MAD2L1/RIOK2/FBXO5/PINX1/ESCO2/CCNE2/DSCC1/SHOC1/RACGAP1/ESPL1/REC8/FANCM/BUB1B/KNL1/NUSAP1/KIF23/RMI2/PLK1/AURKB/CDC6/KIF18B/TEX14/BRIP1/BIRC5/SPC24/DSN1/KIF4A,39
GO:0045930,negative regulation of mitotic cell cycle,32/1292,246/18903,3.419197613116289e-4,0.03244129504371794,0.03086155271993433,CDCA8/ORC1/INTS3/BRINP3/CENPF/SDE2/GEN1/SPC25/FANCD2/TPRA1/MAD2L1/TRIM39/FBXO5/CASP2/PINX1/PBK/BRINP1/STK33/CDK2/AVEN/BUB1B/BLM/PLK1/TAOK2/AURKB/TOM1L2/CDC6/BRCA1/TEX14/BIRC5/SPC24/DONSON,32
GO:0099174,regulation of presynapse organization,9/1292,34/18903,3.4831453397549805e-4,0.03244129504371794,0.03086155271993433,MDGA1/CLSTN3/SLITRK6/GPC6/LRFN5/NTRK3/APP/IL1RAPL2/SLITRK4,9
GO:1905606,regulation of presynapse assembly,9/1292,34/18903,3.4831453397549805e-4,0.03244129504371794,0.03086155271993433,MDGA1/CLSTN3/SLITRK6/GPC6/LRFN5/NTRK3/APP/IL1RAPL2/SLITRK4,9
GO:0010639,negative regulation of organelle organization,43/1292,366/18903,3.617943908026509e-4,0.03312564913755797,0.03151258190719968,CDCA8/F11R/CENPF/GEN1/PFN4/PLEKHH2/SPC25/MCM2/IQCJ-SCHIP1/MAP6D1/TFRC/MAD2L1/MAK/HSPA1A/GCLC/FBXO5/PINX1/KIF24/FXN/STN1/RBM14/EPS8/ESPL1/SSH1/BCL2L2/BUB1B/TSC2/CCNF/PLK1/CARMIL2/AURKB/FLCN/TOM1L2/BRCA1/TEX14/BIRC5/SPC24/ANKRD27/RHPN2/SPTBN4/MYADM/ARHGAP6/HDAC6,43
GO:0099054,presynapse assembly,11/1292,49/18903,3.798838326626086e-4,0.03420220773405686,0.03253671703612027,MDGA1/CNTN5/CLSTN3/PCDH17/SLITRK6/GPC6/LRFN5/NTRK3/APP/IL1RAPL2/SLITRK4,11
GO:0007088,regulation of mitotic nuclear division,19/1292,118/18903,3.977374132550397e-4,0.035222582072192206,0.033507403822452174,CDCA8/NEK2/CENPF/GEN1/SPC25/MAD2L1/CDC25C/FBXO5/MKI67/ESPL1/BUB1B/NUSAP1/PKMYT1/PLK1/AURKB/TOM1L2/TEX14/BIRC5/SPC24,19
GO:0006695,cholesterol biosynthetic process,12/1292,58/18903,4.6570244454204014e-4,0.038766156395562794,0.03687842232372758,DHCR24/FDPS/INSIG2/PRKAA1/INSIG1/LPCAT3/MVK/APOE/SOD1/ABCG1/LSS/NSDHL,12
GO:1902653,secondary alcohol biosynthetic process,12/1292,58/18903,4.6570244454204014e-4,0.038766156395562794,0.03687842232372758,DHCR24/FDPS/INSIG2/PRKAA1/INSIG1/LPCAT3/MVK/APOE/SOD1/ABCG1/LSS/NSDHL,12
GO:0006268,DNA unwinding involved in DNA replication,7/1292,22/18903,4.6949829828255387e-4,0.038766156395562794,0.03687842232372758,MCM6/MCM2/RECQL4/TWNK/RECQL/BLM/CDC45,7
GO:0031570,DNA integrity checkpoint signaling,20/1292,129/18903,4.708198702511946e-4,0.038766156395562794,0.03687842232372758,ORC1/SDE2/FANCD2/ATRIP/TRIM39/CASP2/PBK/STK33/CDK2/BLM/PLK1/TAOK2/CDC6/BRCA1/BRIP1/E2F1/TTI1/DONSON/CDC45/THOC5,20
GO:0044772,mitotic cell cycle phase transition,52/1292,473/18903,4.736331584796639e-4,0.038766156395562794,0.03687842232372758,CDCA8/ORC1/SASS6/INTS3/IQGAP3/DDR2/KIF14/CDK18/CENPF/SDE2/RRM2/GEN1/SPDYA/SPC25/CDC25A/TPRA1/MAD2L1/RIOK2/CDC25C/LSM11/TRIM39/FBXO5/CASP2/PINX1/CCNE2/MELK/CKS2/NPAT/KCNA5/EPS8/ESPL1/CDK2/CIT/PSME2/KCNH5/AVEN/BUB1B/CCNB2/BLM/CCNF/PKMYT1/PLK1/TAOK2/AURKB/CDC6/BRCA1/TEX14/BIRC5/SPC24/E2F1/APP/DONSON,52
