ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0097485,neuron projection guidance,34/669,237/18903,3.628626819548687e-12,1.443203848684137e-9,1.275748797609749e-9,EPHA10/NEXN/NOTCH2/SEMA4A/CNTN2/PLXNA2/NRXN1/CNTN4/ROBO1/EPHA3/GAP43/SEMA5B/EPHB1/SEMA5A/ISL1/SEMA3C/SEMA3A/DLX5/UNC5D/PTCH1/VAX1/DSCAML1/CNTN1/KIF5A/NRXN3/FLRT2/BCL11B/SEMA6D/NTN1/CDK5R1/APP/DSCAM/OPHN1/L1CAM,34
GO:0007611,learning or memory,36/669,273/18903,1.0364181753878302e-11,3.7786079311014635e-9,3.3401757687499025e-9,SYT11/CNTN2/NRXN1/SCN2A/SLC6A1/GRIA1/ATXN1/CNR1/SGK1/VIP/PTN/CSMD1/NTRK2/BRINP1/CPEB3/SORCS3/NPAS4/NRGN/GRIN2B/JPH4/SLC8A3/NRXN3/KCNK10/GABRA5/MEIS2/RASGRF1/GRIN2A/SPECC1/MAPT/ITGA3/SLC8A2/APP/SYNJ1/RCAN1/NLGN4X/AFF2,36
GO:0050890,cognition,38/669,314/18903,3.755947487557404e-11,1.2640207890818187e-8,1.1173563618854983e-8,SYT11/ADORA1/CNTN2/NRXN1/SCN2A/SLC6A1/GRIA1/ATXN1/CNR1/SGK1/VIP/PTN/CSMD1/NTRK2/BRINP1/CPEB3/SORCS3/NPAS4/NRGN/GRIN2B/JPH4/SLC8A3/NRXN3/KCNK10/GABRA5/MEIS2/RASGRF1/GRIN2A/SPECC1/MAPT/ITGA3/SLC8A2/APP/SYNJ1/RCAN1/DOP1B/NLGN4X/AFF2,38
GO:0048167,regulation of synaptic plasticity,30/669,207/18903,5.283325180429414e-11,1.5795083283679857e-8,1.3962378582674235e-8,ADORA1/CNTN2/CNTN4/IGSF11/GRID2/CAMK2A/GRIA1/SCGN/CAMK2B/PTN/NTRK2/CPEB3/NEURL1/SORCS3/NPAS4/NRGN/GRIN2B/JPH4/SLC8A3/UNC13C/RASGRF1/GRIN2A/SHISA6/MAPT/SLC8A2/GRIN2D/PPFIA3/KCNB1/APP/CHRDL1,30
GO:0008038,neuron recognition,15/669,48/18903,5.415457125833093e-11,1.5795083283679857e-8,1.3962378582674235e-8,NEXN/CNTN2/CXCR4/CNTN4/ROBO1/EPHA3/GAP43/SEMA5A/CNR1/DSCAML1/NTM/CDK5R1/NCAM2/APP/DSCAM,15
GO:0007416,synapse assembly,28/669,184/18903,7.240056926090821e-11,1.979703065727959e-8,1.7499979701616896e-8,SEMA4A/DNM3/NRXN1/DNER/LHFPL4/GAP43/EPHB1/CLSTN2/ADGRL3/GRID2/GABRB2/GABRG2/LRRN3/NTRK2/LRRTM3/NPAS4/KIRREL3/SLITRK1/LRFN5/FLRT2/GABRB3/NTRK3/NTN1/ASIC2/APP/DSCAM/NLGN4X/SLITRK4,28
GO:0030900,forebrain development,42/669,383/18903,8.356232437491818e-11,2.1505009949427474e-8,1.9009782028077365e-8,HES5/CHD5/POU3F1/NOTCH2NLC/ATP2B4/CNTN2/ALK/SLC8A1/SIX3/CXCR4/LRP2/DLX1/DLX2/ROBO1/GSX2/DCLK2/SEMA5A/ISL1/PHACTR1/POU3F2/NPY/SEMA3A/CDK6/DLX5/FOXP2/TOX/NTRK2/FGFR2/SLC1A2/DYNC2H1/NRGN/KIRREL3/KCNC2/ASCL1/DCLK1/BCL11B/RTN4RL1/CDK5R1/ATP1A3/SLC32A1/APP/OPHN1,42
GO:0021953,central nervous system neuron differentiation,27/669,174/18903,1.0037943864864789e-10,2.4397780227101915e-8,2.1566903952931716e-8,HES5/CHD5/AGBL4/SCYL3/CNTN2/DLX1/DLX2/EPHB1/GSX2/GRID2/DCLK2/ISL1/SPOCK1/NPY/TOX/NTRK2/PTCH1/FGFR2/CEND1/DYNC2H1/ASCL1/DCLK1/BCL11B/CDH11/MAPT/SPTBN4/OPHN1,27
GO:0050807,regulation of synapse organization,29/669,209/18903,3.203086375455349e-10,7.375527838219554e-8,6.519744788599974e-8,SEMA4A/DNM3/NRXN1/CTNNA2/LHFPL4/CAMKV/EPHB1/CLSTN2/GRID2/LRFN2/CAMK2B/LRRN3/NTRK2/LRRTM3/NEURL1/GRIN2B/SLITRK1/LRFN5/FLRT2/ABHD17C/NTRK3/NTN1/CDK5R1/ASIC2/TANC2/APP/FRMPD4/PAK3/SLITRK4,29
GO:0035249,"synaptic transmission, glutamatergic",20/669,102/18903,3.9256831401815105e-10,8.587431869147054e-8,7.591031503698354e-8,GRIK3/PLPPR4/ADORA1/NRXN1/GRM7/GRID2/GRIA2/HCN1/CNR1/GRM8/DGKI/GRIN2B/UNC13C/GRIN2A/UNC13A/GRIN2D/CACNG7/CACNG8/CACNG2/OPHN1,20
GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,34/669,282/18903,4.5141379538507134e-10,9.40445407052232e-8,8.313254557617805e-8,NEXN/NTNG1/CADM3/KIFAP3/CRB1/CNTN2/CNTN4/ROBO1/CADM2/IGSF11/PIK3CB/CLSTN2/ADGRL3/GRID2/PCDH10/CDH10/UNC5D/LRRC4C/DSCAML1/KIRREL3/SLITRK1/LRFN5/MAP2K5/CDH11/CDH3/CDH7/PTPRT/CDH22/DSCAM/PCDH11X/PCDH19/TENM1/L1CAM/PCDH11Y,34
GO:0050803,regulation of synapse structure or activity,29/669,215/18903,6.324432594840768e-10,1.212543545905508e-7,1.0718520271054045e-7,SEMA4A/DNM3/NRXN1/CTNNA2/LHFPL4/CAMKV/EPHB1/CLSTN2/GRID2/LRFN2/CAMK2B/LRRN3/NTRK2/LRRTM3/NEURL1/GRIN2B/SLITRK1/LRFN5/FLRT2/ABHD17C/NTRK3/NTN1/CDK5R1/ASIC2/TANC2/APP/FRMPD4/PAK3/SLITRK4,29
GO:0050767,regulation of neurogenesis,40/669,377/18903,6.374514641331814e-10,1.212543545905508e-7,1.0718520271054045e-7,HES5/PRUNE1/TRIM46/SEMA4A/KIFAP3/PLXNA2/CXCR4/LRP2/DLX1/DLX2/ROBO1/SEMA5B/GSX2/SEMA5A/KIAA0319/CAMK2B/SEMA3C/SEMA3A/PTN/NTRK2/BRINP1/NEURL1/SHTN1/VAX1/SORL1/ASCL1/SLITRK1/SEMA6D/ANXA2/ISLR2/NTRK3/SLC7A5/NTN1/MAPT/DLL3/CHODL/SYNJ1/DSCAM/PAK3/L1CAM,40
GO:0007613,memory,21/669,120/18903,1.290647184029319e-9,2.3527422625534459e-7,2.0797534009314556e-7,SYT11/SCN2A/SLC6A1/GRIA1/ATXN1/CNR1/SGK1/PTN/CSMD1/BRINP1/CPEB3/SORCS3/NPAS4/SLC8A3/KCNK10/RASGRF1/GRIN2A/MAPT/ITGA3/SLC8A2/RCAN1,21
GO:0051966,"regulation of synaptic transmission, glutamatergic",17/669,78/18903,1.4663953589682339e-9,2.5570503757569436e-7,2.2603556283984389e-7,GRIK3/PLPPR4/ADORA1/NRXN1/GRM7/HCN1/CNR1/GRM8/DGKI/GRIN2B/GRIN2A/UNC13A/GRIN2D/CACNG7/CACNG8/CACNG2/OPHN1,17
GO:0035637,multicellular organismal signaling,25/669,170/18903,1.574930374889853e-9,2.5570503757569436e-7,2.2603556283984389e-7,KCND3/HCN3/ATP2B4/RYR2/SLC8A1/SCN3A/SCN2A/ATP2B2/FGF12/ANK2/HCN1/ISL1/PDE4D/NTRK2/ANK3/SCN3B/P2RX4/SLC8A3/CACNA1G/SPTBN4/ATP1A3/SLC8A2/CACNG7/CACNG8/CACNG2,25
GO:0060078,regulation of postsynaptic membrane potential,23/669,145/18903,1.5780653747528565e-9,2.5570503757569436e-7,2.2603556283984389e-7,GRIK3/ADORA1/NRXN1/IGSF11/GRID2/GRIA1/GABRB2/GABRG2/NPAS4/GRIN2B/P2RX4/SLC8A3/GABRB3/GABRA5/ABAT/GRIN2A/SEZ6/CELF4/SLC8A2/GRIN2D/APP/NLGN4X/GABRA3,23
GO:0051962,positive regulation of nervous system development,32/669,279/18903,5.115476565702058e-9,7.992932133909465e-7,7.06551161743961e-7,SEMA4A/PLXNA2/NRXN1/CXCR4/LRP2/ROBO1/EPHB1/CLSTN2/GSX2/GRID2/SEMA5A/CAMK2B/LRRN3/PTN/NTRK2/LRRTM3/NEURL1/SHTN1/ASCL1/SLITRK1/FLRT2/ISLR2/SLC7A5/NTN1/ASIC2/MAPT/CHODL/SYNJ1/DSCAM/PAK3/SLITRK4/L1CAM,32
GO:0099565,"chemical synaptic transmission, postsynaptic",21/669,130/18903,5.786492158421792e-9,8.729621790722531e-7,7.716723117982456e-7,ADORA1/NRXN1/IGSF11/GRID2/GABRB2/GABRG2/NPAS4/GRIN2B/P2RX4/SLC8A3/GABRB3/GABRA5/ABAT/GRIN2A/SEZ6/CELF4/SLC8A2/GRIN2D/APP/NLGN4X/GABRA3,21
GO:0050770,regulation of axonogenesis,23/669,156/18903,6.7469988501919245e-9,9.839373323196557e-7,8.697710096703556e-7,TRIM46/SEMA4A/CNTN2/PLXNA2/ROBO1/SEMA5B/SEMA5A/KIAA0319/POU3F2/SEMA3C/SEMA3A/NTRK2/SHTN1/LRRC4C/SLITRK1/SEMA6D/ISLR2/NTN1/MAPT/CHODL/DSCAM/PAK3/L1CAM,23
GO:0021537,telencephalon development,30/669,255/18903,8.566198753854012e-9,1.2089393402616548e-6,1.0686660177134003e-6,HES5/NOTCH2NLC/ATP2B4/CNTN2/ALK/SLC8A1/SIX3/CXCR4/DLX1/DLX2/ROBO1/GSX2/DCLK2/PHACTR1/POU3F2/NPY/SEMA3A/CDK6/DLX5/FOXP2/NTRK2/SLC1A2/NRGN/KIRREL3/ASCL1/BCL11B/RTN4RL1/CDK5R1/ATP1A3/SLC32A1,30
GO:1990138,neuron projection extension,24/669,172/18903,9.679648483132437e-9,1.323389441053263e-6,1.1698364647048874e-6,TRIM46/SEMA4A/SYT2/CXCR4/SEMA5B/SEMA5A/KIAA0319/CPNE5/AUTS2/SEMA3C/SEMA3A/SHTN1/DCLK1/SEMA6D/ISLR2/SYT17/NTN1/MAPT/NEDD4L/UNC13A/CACNG7/DSCAM/SLC9A6/L1CAM,24
GO:0048588,developmental cell growth,28/669,229/18903,1.152055929354966e-8,1.5273468760387805e-6,1.3501287031738902e-6,TRIM46/SEMA4A/SYT2/CXCR4/SEMA5B/SEMA5A/KIAA0319/CPNE5/AUTS2/SEMA3C/SEMA3A/SHTN1/DCLK1/AKAP6/SEMA6D/ISLR2/SYT17/NTN1/MAPT/MEX3C/NEDD4L/UNC13A/CACNG7/APP/DSCAM/PRMT2/SLC9A6/L1CAM,28
GO:0060079,excitatory postsynaptic potential,20/669,124/18903,1.368553853256012e-8,1.7610067964691333e-6,1.5566770454682935e-6,ADORA1/NRXN1/IGSF11/GRID2/GABRB2/GABRG2/NPAS4/GRIN2B/P2RX4/SLC8A3/GABRB3/GABRA5/GRIN2A/SEZ6/CELF4/SLC8A2/GRIN2D/APP/NLGN4X/GABRA3,20
GO:0007612,learning,22/669,150/18903,1.582734332364505e-8,1.978417915455631e-6,1.7488619359720878e-6,SYT11/CNTN2/NRXN1/SLC6A1/ATXN1/PTN/CSMD1/NTRK2/SORCS3/NPAS4/NRGN/JPH4/SLC8A3/NRXN3/GABRA5/MEIS2/GRIN2A/SPECC1/SLC8A2/APP/SYNJ1/NLGN4X,22
GO:0034329,cell junction assembly,40/669,430/18903,2.7558970626703206e-8,3.349180458106292e-6,2.9605747977341404e-6,PIP5K1A/SEMA4A/DNM3/NRXN1/DNER/LHFPL4/EPHA3/GAP43/EPHB1/CLSTN2/ADGRL3/GRID2/ANK2/CDH10/GABRB2/GABRG2/DST/LRRN3/NTRK2/LRRTM3/CTNND1/NPAS4/KIRREL3/SLITRK1/LRFN5/FLRT2/GABRB3/CORO2B/NTRK3/CDH11/NTN1/ASIC2/CDH7/CDH22/APP/DSCAM/NLGN4X/GPM6B/OPHN1/SLITRK4,40
GO:0006814,sodium ion transport,29/669,255/18903,3.2424231082224146e-8,3.833946242830558e-6,3.389093172008294e-6,HCN3/ATP2B4/SLC8A1/SLC4A5/SCN3A/SCN2A/STK39/SLC6A1/FGF12/SLC4A4/HCN1/NKAIN2/SGK1/NKAIN3/ANK3/SCN3B/CNTN1/P2RX4/NALCN/SLC8A3/ASIC2/CACNA1G/NEDD4L/FXYD7/SPTBN4/ATP1A3/SLC8A2/SLC24A3/SLC9A6,29
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,23/669,170/18903,3.5436466585712526e-8,4.079856350328745e-6,3.606470311243984e-6,NEXN/CADM3/CNTN2/CNTN4/ROBO1/CADM2/IGSF11/PIK3CB/CLSTN2/PCDH10/CDH10/DSCAML1/KIRREL3/CDH11/CDH3/CDH7/PTPRT/CDH22/DSCAM/PCDH11X/PCDH19/L1CAM/PCDH11Y,23
GO:0001508,action potential,21/669,146/18903,4.7422202259466975e-8,5.319798330388924e-6,4.7025417301290606e-6,KCND3/HCN3/RYR2/SLC8A1/KCNH7/SCN3A/SCN2A/FGF12/ANK2/HCN1/CNR1/NTRK2/ANK3/SCN3B/KCNC2/P2RX4/AKAP6/CACNA1G/NEDD4L/SLC8A2/KCNB1,21
GO:2001222,regulation of neuron migration,12/669,47/18903,5.870007092433027e-8,6.420320257348623e-6,5.675370015157617e-6,NTNG1/ARHGEF2/CTNNA2/CAMK2A/PHACTR1/CAMK2B/SEMA3A/UNC5D/SCRT1/SHTN1/FLRT2/SCRT2,12
GO:0060560,developmental growth involved in morphogenesis,27/669,233/18903,6.53458376551195e-8,6.972879018076776e-6,6.16381534133271e-6,TRIM46/SEMA4A/SYT2/KIF26B/CXCR4/SEMA5B/SEMA5A/KIAA0319/CPNE5/AUTS2/SEMA3C/SEMA3A/SHTN1/FGFR2/DCLK1/SEMA6D/ISLR2/SYT17/NTN1/MAPT/NEDD4L/UNC13A/CACNG7/APP/DSCAM/SLC9A6/L1CAM,27
GO:0051932,"synaptic transmission, GABAergic",13/669,57/18903,7.092359137993661e-8,7.3878741020767305e-6,6.530658514533511e-6,ADORA1/PLCL1/SLC6A1/GABRB2/GABRG2/CNR1/GABBR2/NPAS4/NALCN/GABRB3/GABRA5/CNTNAP4/GABRA3,13
GO:0051963,regulation of synapse assembly,17/669,104/18903,1.3625301943240808e-7,1.3862952558529893e-5,1.2254433130836412e-5,SEMA4A/NRXN1/LHFPL4/EPHB1/CLSTN2/GRID2/LRRN3/NTRK2/LRRTM3/SLITRK1/LRFN5/FLRT2/NTRK3/NTN1/ASIC2/APP/SLITRK4,17
GO:0035235,ionotropic glutamate receptor signaling pathway,9/669,26/18903,1.5028591490334863e-7,1.461113061560334e-5,1.2915800031693634e-5,GRIK3/GRID2/GRIA2/GRIA1/GRIN2B/GRIN2A/CDK5R1/GRIN2D/APP,9
GO:1990806,ligand-gated ion channel signaling pathway,9/669,26/18903,1.5028591490334863e-7,1.461113061560334e-5,1.2915800031693634e-5,GRIK3/GRID2/GRIA2/GRIA1/GRIN2B/GRIN2A/CDK5R1/GRIN2D/APP,9
GO:0035725,sodium ion transmembrane transport,23/669,184/18903,1.5550645532517582e-7,1.4790016131470524e-5,1.3073929447704714e-5,HCN3/ATP2B4/SLC8A1/SLC4A5/SCN3A/SCN2A/STK39/SLC6A1/FGF12/SLC4A4/HCN1/ANK3/SCN3B/NALCN/SLC8A3/ASIC2/CACNA1G/NEDD4L/FXYD7/ATP1A3/SLC8A2/SLC24A3/SLC9A6,23
GO:0007215,glutamate receptor signaling pathway,12/669,52/18903,1.9714744339506774e-7,1.818801703443068e-5,1.6077660050405614e-5,GRIK3/GRM7/GRID2/GRIA2/GRIA1/GRM8/GRIN2B/GRIN2A/CDK5R1/GRIN2D/KCNB1/APP,12
GO:0031644,regulation of nervous system process,20/669,145/18903,1.9954852974918232e-7,1.818801703443068e-5,1.6077660050405614e-5,DLGAP3/ADORA1/LPIN1/NRXN1/SLC25A12/IGSF11/FGF12/VIP/DLGAP2/GRIN2B/SLC8A3/ABAT/GRIN2A/SHISA6/CELF4/SLC8A2/GRIN2D/APP/NPTXR/NLGN4X,20
GO:1904062,regulation of cation transmembrane transport,36/669,394/18903,2.1406900677889386e-7,1.9113304176686953e-5,1.6895586055975427e-5,PDE4B/PDZK1/HCN3/ATP2B4/RYR2/RGS7/KCNK3/SLC8A1/STK39/FGF12/KCNIP4/ANK2/HCN1/PDE4D/KCNIP1/JPH1/ANK3/UBASH3B/SCN3B/GRIN2B/KCNC2/P2RX4/JPH4/PRKD1/AKAP6/RASGRF1/GRIN2A/SHISA6/NEDD4L/FXYD7/GRIN2D/CACNG7/CACNG8/APP/IFNGR2/CACNG2,36
GO:0099504,synaptic vesicle cycle,23/669,192/18903,3.3772906705701204e-7,2.908487308758712e-5,2.5710153076401828e-5,DNAJC6/VAMP4/DNM3/SYT2/RAPGEF4/SYN2/CPLX1/CNR1/APBA1/UNC13C/AP3B2/CDK5R1/UNC13A/PPFIA3/SYT5/SLC32A1/RIMS4/SYNJ1/ITSN1/NLGN4X/CASK/SYN1/OPHN1,23
GO:0016358,dendrite development,26/669,237/18903,3.3904652056387273e-7,2.908487308758712e-5,2.5710153076401828e-5,DNM3/ALK/CTNNA2/EPHB1/TNIK/CAMK2A/PHACTR1/KIAA0319/CAMK2B/SEMA3A/ACTL6B/PTN/CPEB3/NEURL1/DCLK1/KLHL1/NTN1/SARM1/SEZ6/CDK5R1/TANC2/NEDD4L/APP/DSCAM/DIP2A/PAK3,26
GO:0099173,postsynapse organization,21/669,166/18903,4.3810526715771963e-7,3.685981815028891e-5,3.258297067889599e-5,DNM3/NRXN1/LHFPL4/GAP43/EPHB1/GRID2/LRFN2/CAMK2B/INA/GRIN2B/ABHD17C/NTRK3/SHISA6/CDK5R1/ITGA3/TANC2/DIP2A/NLGN4X/OPHN1/CHRDL1/PAK3,21
GO:0061337,cardiac conduction,16/669,101/18903,4.936531910550548e-7,4.0749673789921974e-5,3.6021486076192086e-5,KCND3/HCN3/ATP2B4/RYR2/SLC8A1/ATP2B2/ANK2/HCN1/ISL1/PDE4D/SCN3B/SLC8A3/CACNA1G/SPTBN4/ATP1A3/SLC8A2,16
GO:0099003,vesicle-mediated transport in synapse,24/669,212/18903,5.384862524134062e-7,4.362735841312319e-5,3.8565272736195994e-5,DNAJC6/VAMP4/DNM3/SYT2/RAPGEF4/SYN2/GRIP2/CPLX1/CNR1/APBA1/UNC13C/AP3B2/CDK5R1/UNC13A/PPFIA3/SYT5/SLC32A1/RIMS4/SYNJ1/ITSN1/NLGN4X/CASK/SYN1/OPHN1,24
GO:0048168,regulation of neuronal synaptic plasticity,12/669,57/18903,5.746061685946208e-7,4.5585266353405076e-5,4.029600447095586e-5,CNTN2/CAMK2A/CAMK2B/NEURL1/GRIN2B/RASGRF1/GRIN2A/SHISA6/SLC8A2/GRIN2D/PPFIA3/APP,12
GO:0007158,neuron cell-cell adhesion,7/669,16/18903,5.83491409323585e-7,4.5585266353405076e-5,4.029600447095586e-5,ASTN1/NRXN1/CNTN4/NRXN3/CDK5R1/NCAM2/NLGN4X,7
GO:0042063,gliogenesis,30/669,310/18903,6.64507323319597e-7,5.10038515705831e-5,4.5085870837972296e-5,HES5/POU3F1/TSPAN2/CRB1/CNTN2/CXCR4/LRP2/DLX1/DLX2/DNER/GAP43/GSX2/POU3F2/CDK6/PTN/NTRK2/VAX1/SOX6/CNTN1/ASCL1/P2RX4/TRPC4/SLC8A3/NTRK3/SLC7A5/NTN1/CDK5R1/MAPT/APP/SYNJ1,30
GO:0030534,adult behavior,19/669,143/18903,7.223191077464714e-7,5.448527752397952e-5,4.816334667623478e-5,CNTN2/ALK/NRXN1/FGF12/RNF180/GABRG2/NPY/PBX3/CEND1/SLC1A2/KLHL1/SLITRK1/NRXN3/ABAT/SEZ6/SPTBN4/GRIN2D/APP/NLGN4X,19
