TF,target,importance,TF_Type,TF_Expression,Target_Type,Target_Expression
DLX2,TOX3,70.20662838192482,NeuroDev,1.0961816152230068,None,-0.03786488196573745
DLX1,DLX6-AS1,69.56850307365697,NeuroDev,0.6612559595565047,None,1.1714556338009445
DLX2,AMBN,68.88225738817536,NeuroDev,1.0961816152230068,None,-0.370102293165464
DLX5,ELAVL4,68.42230066355474,NeuroDev,1.268927897257204,NeuroDev,0.6238216111373658
DLX2,GAD2,67.66848230000974,NeuroDev,1.0961816152230068,None,0.49949480216704256
DLX5,TMTC2,67.56363340363556,NeuroDev,1.268927897257204,None,0.40463038441496135
DLX5,CD24,67.22979539014257,NeuroDev,1.268927897257204,None,0.9432526519485321
DLX5,SERINC5,65.03308802610222,NeuroDev,1.268927897257204,NeuroDev,0.03557428919730251
DLX1,GAD2,64.24958234809421,NeuroDev,0.6612559595565047,None,0.49949480216704256
DLX5,SP8,64.10999187919967,NeuroDev,1.268927897257204,GeneralTF,0.5145877040094867
DLX2,TMEM131L,63.99958498004656,NeuroDev,1.0961816152230068,None,0.03445794779792584
DLX2,SLC25A12,62.629209747465104,NeuroDev,1.0961816152230068,NeuroDisease,0.5362568939760279
DLX2,RAB31,62.27429370955372,NeuroDev,1.0961816152230068,None,0.5596783792836739
DLX5,MEIS2,62.072909200888496,NeuroDev,1.268927897257204,NeuroDisease,0.438001312066903
DLX2,SOX4,61.86525078654469,NeuroDev,1.0961816152230068,NeuroDisease,0.2328105103407569
DLX2,DLL3,61.82837800481057,NeuroDev,1.0961816152230068,None,0.25516653881217105
DLX2,DYNC1I2,61.04277944463946,NeuroDev,1.0961816152230068,NeuroDisease,0.16885813255861568
DLX5,ARL4D,59.406170660438114,NeuroDev,1.268927897257204,None,0.23835387695188684
DLX5,GRIK3,58.78402605341696,NeuroDev,1.268927897257204,None,0.6691556481723839
DLX5,CERS6,58.228534021779545,NeuroDev,1.268927897257204,GeneralTF,0.2870572280365691
DLX1,HMGN2,57.99235126145015,NeuroDev,0.6612559595565047,None,0.08823071435750093
DLX2,CCDC88A,57.90135149708751,NeuroDev,1.0961816152230068,NeuroDisease,0.2993514055461051
DLX2,OLA1,57.21759558832269,NeuroDev,1.0961816152230068,None,0.15289201829032964
DLX2,CRB1,56.87889648010052,NeuroDev,1.0961816152230068,NeuroDev,0.36932786641103765
DLX2,SP8,56.71421822324893,NeuroDev,1.0961816152230068,GeneralTF,0.5145877040094867
DLX5,FGD3,56.654992150588775,NeuroDev,1.268927897257204,None,0.8852036018715206
DLX1,DLX5,56.25392393621567,NeuroDev,0.6612559595565047,NeuroDev,1.268927897257204
DLX6,DLX5,55.96433031066517,NeuroDev,1.1510644825177956,NeuroDev,1.268927897257204
DLX5,ENO4,55.89042529921135,NeuroDev,1.268927897257204,None,0.33171428351309196
DLX5,BCL11B,55.87419184024395,NeuroDev,1.268927897257204,NeuroDisease,0.5916065099379418
DLX5,MIR181A1HG,54.4612709220306,NeuroDev,1.268927897257204,None,0.6942155326139261
DLX2,DYNC1I1,54.11098500446728,NeuroDev,1.0961816152230068,None,0.9511785363598587
DLX1,SLC25A12,53.42115176658808,NeuroDev,0.6612559595565047,NeuroDisease,0.5362568939760279
DLX2,SHTN1,53.24036257441556,NeuroDev,1.0961816152230068,NeuroDev,0.9623015420822583
DLX2,CEMIP2,52.36081214976437,NeuroDev,1.0961816152230068,None,-0.34413103053128513
DLX1,ST8SIA5,51.43428195671355,NeuroDev,0.6612559595565047,None,1.2283203050517515
DLX5,SLC4A4,51.28624038293271,NeuroDev,1.268927897257204,NeuroDisease,0.37713645825498443
DLX5,MIR7-3HG,51.23301283476904,NeuroDev,1.268927897257204,None,-0.3022234841858843
DLX5,TOX3,50.13236600017824,NeuroDev,1.268927897257204,None,-0.03786488196573745
