source,target,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,curation_effort,references,sources,type,references_stripped,n_references,n_sources,n_primary_sources
CCND1,RB1,True,False,True,True,False,True,27,ACSN:10385618;ACSN:10498883;ACSN:10778858;ACSN:11520855;ACSN:15279786;ACSN:16236519;ACSN:17303408;ACSN:17660363;ACSN:18590585;ACSN:18786381;ACSN:19075565;ACSN:20068082;ACSN:7575488;ACSN:7736585;ACSN:9190208;ACSN:9315635;ACSN:9425340;ACSN:9736735;BioGRID:8490963;CancerCellMap:9380698;ELM:19237565;ELM:8490963;HPRD:8490963;ProtMapper:26121043;ProtMapper:26225123;ProtMapper:27430527;ProtMapper:27507850,ACSN;BioGRID;CancerCellMap;ELM;HPRD;ProtMapper;REACH_ProtMapper;Sparser_ProtMapper;Wang,post_translational,10385618;10498883;10778858;11520855;15279786;16236519;17303408;17660363;18590585;18786381;19075565;19237565;20068082;26121043;26225123;27430527;27507850;7575488;7736585;8490963;9190208;9315635;9380698;9425340;9736735,25,9,7
CDK1,MYC,True,False,False,False,False,False,2,HPRD:1748630;KEA:17570479,HPRD;KEA;NetworKIN_KEA;PhosphoPoint,post_translational,1748630;17570479,2,4,3
AURKA,GSK3B,True,False,False,False,False,False,5,HPRD:19060929;ProtMapper:19060929;ProtMapper:25115395;ProtMapper:28764929;iPTMnet:19060929,HPRD;HPRD_MIMP;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,19060929;25115395;28764929,3,10,4
GSK3B,AURKA,True,False,True,False,False,False,2,HPRD:19060929;KEA:17570479,HPRD;KEA;NetworKIN_KEA;Wang,post_translational,17570479;19060929,2,4,3
MAPK3,ETS2,True,False,False,False,False,False,3,KEA:11027273;KEA:9710599;iPTMnet:11027273,KEA;iPTMnet;phosphoELM_KEA,post_translational,11027273;9710599,2,3,2
CDK5,MYC,True,False,False,False,False,False,4,ProtMapper:18408012;ProtMapper:27463676;ProtMapper:30205044;iPTMnet:18408012,HPRD_MIMP;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,18408012;27463676;30205044,3,10,3
SIK1,TP53,True,True,False,True,True,False,2,ProtMapper:19622832;iPTMnet:19622832,NCI-PID_ProtMapper;ProtMapper;Wang;iPTMnet,post_translational,19622832,1,4,3
DYRK1A,MYC,True,False,False,False,False,False,2,ProtMapper:24901999;iPTMnet:24901999,ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper;iPTMnet,post_translational,24901999,1,5,2
GSK3B,SIK1,True,False,False,False,False,False,2,ProtMapper:18348280;iPTMnet:18348280,ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper;iPTMnet,post_translational,18348280,1,5,2
RB1,MYC,True,False,True,True,False,True,2,BioGRID:7838535;HPRD:7838535,BioGRID;HPRD;Wang,post_translational,7838535,1,3,3
NRIP1,NR3C1,True,True,False,True,True,False,9,BioGRID:10364267;DIP:9920921;HPRD:10364267;HPRD:12773562;Lit-BM-17:10364267;Lit-BM-17:10659697;Lit-BM-17:11266503;Lit-BM-17:12773562;Lit-BM-17:9920921,BioGRID;DIP;HPRD;Lit-BM-17;Wang,post_translational,10364267;10659697;11266503;12773562;9920921,5,5,5
NR3C1,TP53,True,False,True,True,False,True,2,BioGRID:11080152;HPRD:11080152,BioGRID;HPRD;Wang,post_translational,11080152,1,3,3
TP53,NR3C1,True,False,True,True,False,True,2,BioGRID:11080152;HPRD:11080152,BioGRID;HPRD;Wang,post_translational,11080152,1,3,3
TP53,FOXO3,True,False,False,False,False,False,2,BioGRID:18824006;ProtMapper:24864229,BioGRID;ProtMapper;RLIMS-P_ProtMapper,post_translational,18824006;24864229,2,3,2
SMAD4,E2F4,True,True,False,True,True,False,2,CancerCellMap:12150994;NetPath:12150994,CancerCellMap;NetPath;Wang,post_translational,12150994,1,3,3
SMAD4,RBL1,True,True,False,True,True,False,3,CancerCellMap:12150994;HPRD:12150994;NetPath:12150994,CancerCellMap;HPRD;NetPath;Wang,post_translational,12150994,1,4,4
SMAD4,AR,True,True,False,True,True,False,2,CancerCellMap:12226080;HPRD:12226080,CancerCellMap;HPRD;Wang,post_translational,12226080,1,3,3
CCND1,RBL1,True,False,True,True,False,True,16,ACSN:10385618;ACSN:10498883;ACSN:12006580;ACSN:15279786;ACSN:16236519;ACSN:17303408;ACSN:17660363;ACSN:18590585;ACSN:18786381;ACSN:19075565;ACSN:20068082;ACSN:7575488;ACSN:9736735;CancerCellMap:12006580;CancerCellMap:8643455;HPRD:8643455,ACSN;CancerCellMap;HPRD;Wang,post_translational,10385618;10498883;12006580;15279786;16236519;17303408;17660363;18590585;18786381;19075565;20068082;7575488;8643455;9736735,14,4,4
CCND1,RBL2,True,False,True,True,False,True,6,ACSN:10385618;ACSN:10498883;ACSN:12006580;ACSN:9736735;CancerCellMap:12006580;HPRD:16600870,ACSN;CancerCellMap;HPRD;Wang,post_translational,10385618;10498883;12006580;16600870;9736735,5,4,4
SMAD3,E2F4,True,True,False,True,True,False,2,HPRD:12150994;NetPath:12150994,HPRD;NetPath;Wang,post_translational,12150994,1,3,3
SMAD3,RBL1,True,True,False,True,True,False,2,HPRD:12150994;NetPath:12150994,HPRD;NetPath;Wang,post_translational,12150994,1,3,3
NRIP1,AR,True,True,False,True,True,False,2,HPRD:9368054;NetPath:9368054,HPRD;NetPath;Wang,post_translational,9368054,1,3,3
GSK3B,AR,True,False,True,True,False,True,3,HPRD:15178691;HPRD:15361837;NetPath:14985354,HPRD;NetPath;Wang,post_translational,14985354;15178691;15361837,3,3,3
S100B,IQGAP1,True,True,False,True,True,False,2,HPRD:12377780;InnateDB:12377780,HPRD;InnateDB;Wang,post_translational,12377780,1,3,3
TP53,S100B,True,False,True,True,False,True,4,HPRD:10876243;HPRD:11527429;IntAct:20591429;IntAct:31837246,HPRD;IntAct;Wang,post_translational,10876243;11527429;20591429;31837246,4,3,3
PRKACA,RARA,True,True,False,True,True,False,3,HPRD:12000751;ProtMapper:10608897;ProtMapper:8145770,HPRD;NCI-PID_ProtMapper;PhosphoPoint;ProtMapper;Wang,post_translational,10608897;12000751;8145770,3,5,4
CDK6,AR,True,False,False,False,False,False,1,HPRD:15790678,HPRD;PhosphoPoint;Wang,post_translational,15790678,1,3,3
MAPK3,RUNX1,True,False,False,False,False,False,0,,HPRD_MIMP;MIMP;PhosphoSite_MIMP;PhosphoSite_noref,post_translational,,,4,1
CDK1,APP,True,False,False,False,False,False,1,ProtMapper:22112898,HPRD_MIMP;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;Sparser_ProtMapper;phosphoELM_MIMP,post_translational,22112898,1,7,2
CDK6,TP53,True,False,False,False,False,False,0,,HPRD_MIMP;MIMP;PhosphoSite_MIMP;phosphoELM_MIMP,post_translational,,,4,1
CDK13,TP53,True,False,False,False,False,False,0,,HPRD_MIMP;MIMP;PhosphoSite_MIMP;phosphoELM_MIMP,post_translational,,,4,1
PRKACA,TP53,True,False,False,False,False,False,0,,HPRD_MIMP;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;phosphoELM_MIMP,post_translational,,,6,2
CDK13,RB1,True,False,False,False,False,False,0,,HPRD_MIMP;MIMP;PhosphoSite_MIMP;phosphoELM_MIMP,post_translational,,,4,1
PRKACA,RB1,True,False,False,False,False,False,0,,HPRD_MIMP;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper,post_translational,,,5,2
CDK1,RBL2,True,False,False,False,False,False,0,,HPRD_MIMP;MIMP;PhosphoSite_MIMP;phosphoELM_MIMP,post_translational,,,4,1
CDK5,RBL2,True,False,False,False,False,False,0,,HPRD_MIMP;MIMP;PhosphoSite_MIMP;phosphoELM_MIMP,post_translational,,,4,1
CDK13,RBL2,True,False,False,False,False,False,0,,HPRD_MIMP;MIMP;PhosphoSite_MIMP;phosphoELM_MIMP,post_translational,,,4,1
DYRK1A,GSK3B,True,False,False,False,False,False,1,ProtMapper:29215943,ProtMapper;REACH_ProtMapper;Sparser_ProtMapper,post_translational,29215943,1,3,1
RB1,RBL1,True,False,True,True,False,True,1,ProtMapper:27567532,ProtMapper;REACH_ProtMapper;Wang,post_translational,27567532,1,3,2
CDK5,FOXO3,True,False,False,False,False,False,1,ProtMapper:29433734,ProtMapper;REACH_ProtMapper;Sparser_ProtMapper,post_translational,29433734,1,3,1
F11R,MAPK3,True,True,False,True,True,False,2,ProtMapper:12750158;ProtMapper:9490736,NCI-PID_ProtMapper;ProtMapper;Wang,post_translational,12750158;9490736,2,3,2
IQGAP1,MAPK3,True,True,False,True,True,False,7,ProtMapper:11319218;ProtMapper:1330321;ProtMapper:16135787;ProtMapper:17563371;ProtMapper:7992057;ProtMapper:8226933;ProtMapper:8248196,NCI-PID_ProtMapper;ProtMapper;Wang,post_translational,11319218;1330321;16135787;17563371;7992057;8226933;8248196,7,3,2
MAPK3,NRIP1,True,True,False,True,True,False,6,ProtMapper:10938135;ProtMapper:11467847;ProtMapper:16093479;ProtMapper:16613989;ProtMapper:17088940;ProtMapper:7791761,NCI-PID_ProtMapper;ProtMapper;Wang,post_translational,10938135;11467847;16093479;16613989;17088940;7791761,6,3,2
AURKA,E2F4,True,False,False,False,False,False,1,ProtMapper:29995440,ProtMapper;REACH_ProtMapper;Sparser_ProtMapper,post_translational,29995440,1,3,1
CDK1,NUP153,True,False,False,False,False,False,1,ProtMapper:29249144,ProtMapper;REACH_ProtMapper;Sparser_ProtMapper,post_translational,29249144,1,3,1
AR,APP,True,False,False,False,False,False,1,HTRIdb:20610535,DoRothEA;HTRIdb;ReMap_DoRothEA,transcriptional,20610535,1,3,2
AR,CDK6,True,False,False,False,False,False,2,DoRothEA:15790678;HTRIdb:20610535,DoRothEA;HTRIdb;TRRUST_DoRothEA,transcriptional,15790678;20610535,2,3,2
FOXO3,AR,True,True,False,True,True,False,1,HTRIdb:17522055,DoRothEA;FANTOM4_DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA,transcriptional,17522055,1,5,2
AR,FOXO3,True,False,False,False,False,False,1,HTRIdb:20610535,DoRothEA;HTRIdb;ReMap_DoRothEA,transcriptional,20610535,1,3,2
AR,IQGAP1,True,False,False,False,False,False,1,HTRIdb:20610535,DoRothEA;HTRIdb;ReMap_DoRothEA,transcriptional,20610535,1,3,2
AR,MYC,True,False,False,False,False,False,1,HTRIdb:20610535,DoRothEA;FANTOM4_DoRothEA;HTRIdb;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,20610535,1,6,2
AR,PRKACA,True,False,False,False,False,False,1,HTRIdb:20610535,DoRothEA;HTRIdb;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,20610535,1,4,2
AR,RARA,True,False,False,False,False,False,1,HTRIdb:20610535,DoRothEA;HOCOMOCO_DoRothEA;HTRIdb;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,20610535,1,5,2
AR,RUNX1,True,False,False,False,False,False,1,HTRIdb:20610535,DoRothEA;HTRIdb;PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,20610535,1,4,2
AR,SMAD3,True,False,False,False,False,False,1,HTRIdb:20610535,DoRothEA;HTRIdb;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,20610535,1,4,2
AR,TIAM1,True,False,False,False,False,False,1,HTRIdb:20610535,DoRothEA;HTRIdb;ReMap_DoRothEA,transcriptional,20610535,1,3,2
BACH1,CDK6,True,False,False,False,False,False,1,PAZAR:21555518,DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,21555518,1,4,2
BACH1,DAPK1,True,False,False,False,False,False,1,PAZAR:21555518,DoRothEA;PAZAR;PAZAR_DoRothEA,transcriptional,21555518,1,3,2
BACH1,NUP153,True,False,False,False,False,False,1,PAZAR:21555518,ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR;PAZAR_DoRothEA,transcriptional,21555518,1,4,2
E2F4,AURKA,True,False,False,False,False,False,1,HTRIdb:17531812,DoRothEA;HTRIdb;PAZAR_DoRothEA,transcriptional,17531812,1,3,2
E2F4,BACH1,True,False,False,False,False,False,0,,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,,,3,0
E2F4,BACH1,True,False,False,False,False,False,1,HTRIdb:17531812,DoRothEA;HTRIdb;PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,17531812,1,4,2
E2F4,CCND1,True,True,False,True,True,False,0,,RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,,,4,0
E2F4,CDK1,True,True,False,True,True,False,2,HTRIdb:17531812;HTRIdb:17671431,DoRothEA;ENCODE-proximal;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA,transcriptional,17531812;17671431,2,9,3
E2F4,DLX4,True,False,False,False,False,False,1,HTRIdb:17531812,DoRothEA;HTRIdb;PAZAR_DoRothEA,transcriptional,17531812,1,3,2
E2F4,GABPA,True,False,False,False,False,False,0,,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,,,3,0
E2F4,MYC,True,False,False,False,False,False,0,,FANTOM4_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,,,6,0
E2F4,NR3C1,True,False,False,False,False,False,0,,HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,4,0
E2F4,RB1,True,False,False,False,False,False,1,HTRIdb:17531812,DoRothEA;HTRIdb;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,17531812,1,5,2
E2F4,RBL1,True,False,False,False,False,False,1,HTRIdb:17531812,DoRothEA;ENCODE-proximal;HTRIdb;PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,17531812,1,7,3
E2F4,RBL2,True,False,False,False,False,False,1,HTRIdb:17531812,DoRothEA;HTRIdb;PAZAR_DoRothEA,transcriptional,17531812,1,3,2
E2F4,RUNX1,True,False,False,False,False,False,1,HTRIdb:17531812,DoRothEA;HTRIdb;PAZAR_DoRothEA,transcriptional,17531812,1,3,2
ETS2,CDK1,True,False,False,False,False,False,2,DoRothEA:7867724;PAZAR:12760745,DoRothEA;PAZAR;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,12760745;7867724,2,6,2
MYC,ETS2,True,False,False,False,False,False,2,DoRothEA:12695333;HTRIdb:12695333,ARACNe-GTEx_DoRothEA;DoRothEA;HTRIdb;HTRIdb_DoRothEA;JASPAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,12695333,1,7,2
ETS2,MYC,True,False,False,False,False,False,1,,ARACNe-GTEx_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,,,4,0
ETS2,TP53,True,False,False,False,False,False,0,,FANTOM4_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,,,4,0
FOXO3,RBL2,True,True,False,True,True,False,1,SIGNOR:11884591,JASPAR_DoRothEA;SIGNOR;TFe_DoRothEA,transcriptional,11884591,1,3,1
GABPA,CDK13,True,False,False,False,False,False,0,,ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,4,0
GABPA,RB1,True,False,False,False,False,False,1,ORegAnno:15618023,ARACNe-GTEx_DoRothEA;DoRothEA;FANTOM4_DoRothEA;ORegAnno,transcriptional,15618023,1,4,2
MYC,APP,True,False,False,False,False,False,2,DoRothEA:12695333;HTRIdb:12695333,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,12695333,1,5,2
MYC,CCND1,True,True,True,True,True,False,2,HTRIdb:17881732;SIGNOR:12835716,DoRothEA;HTRIdb;HTRIdb_DoRothEA;ReMap_DoRothEA;SIGNOR;TRRUST_DoRothEA,transcriptional,12835716;17881732,2,6,3
MYC,CDK6,True,True,False,True,True,False,1,,ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,,,4,0
MYC,GSK3B,True,False,False,False,False,False,2,DoRothEA:12695333;HTRIdb:12695333,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,12695333,1,5,2
MYC,RARA,True,False,False,False,False,False,2,DoRothEA:12695333;HTRIdb:12695333,DoRothEA;HTRIdb;HTRIdb_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,12695333,1,6,2
MYC,SMAD3,True,False,False,False,False,False,0,,JASPAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,,,4,0
SMAD3,MYC,True,False,True,True,False,True,1,SIGNOR:11689553,FANTOM4_DoRothEA;RegNetwork_DoRothEA;SIGNOR;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,11689553,1,5,1
MYC,TP53,True,True,False,False,False,False,0,,RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,,,4,0
TP53,MYC,True,False,True,True,False,True,1,HTRIdb:16980608,DoRothEA;FANTOM4_DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,16980608,1,8,2
NR3C1,CDK6,True,False,True,True,False,True,1,,ARACNe-GTEx_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,transcriptional,,,3,0
NR3C1,FOXO3,True,True,False,True,True,False,1,SIGNOR:22848740,HOCOMOCO_DoRothEA;ReMap_DoRothEA;SIGNOR,transcriptional,22848740,1,3,1
RARA,NRIP1,True,False,False,False,False,False,2,DoRothEA:21310893;HTRIdb:21310893,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,21310893,1,5,2
RARA,PRKACA,True,True,False,True,True,False,1,,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,,,3,0
RARA,SMAD3,True,False,False,False,False,False,2,DoRothEA:21310893;HTRIdb:21310893,DoRothEA;HTRIdb;HTRIdb_DoRothEA;ReMap_DoRothEA,transcriptional,21310893,1,4,2
RUNX1,CDK6,True,False,False,False,False,False,1,PAZAR:20019798,DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,20019798,1,4,2
RUNX1,PRKACA,True,False,False,False,False,False,1,PAZAR:20019798,DoRothEA;PAZAR;PAZAR_DoRothEA,transcriptional,20019798,1,3,2
RUNX1,SMAD3,True,False,False,False,False,False,0,,ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA,transcriptional,,,4,0
SMAD4,MYC,True,False,True,True,False,True,2,SIGNOR:11689553,FANTOM4_DoRothEA;SIGNOR;TRRUST_DoRothEA,transcriptional,11689553,1,3,1
TP53,AR,True,False,False,False,False,False,2,DoRothEA:18084622;HTRIdb:18084622,DoRothEA;HTRIdb;HTRIdb_DoRothEA,transcriptional,18084622,1,3,2
TP53,CCND1,True,False,True,True,False,True,1,,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,,,4,0
TP53,CDK1,True,False,True,True,False,True,1,HTRIdb:19861536,DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA,transcriptional,19861536,1,5,2
TP53,JAK2,True,False,False,False,False,False,0,,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,transcriptional,,,3,0
TP53,RB1,True,False,True,True,False,True,2,HTRIdb:8119988;ORegAnno:15618023,DoRothEA;DoRothEA-reviews_DoRothEA;FANTOM4_DoRothEA;HTRIdb;HTRIdb_DoRothEA;ORegAnno;ORegAnno_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,15618023;8119988,2,11,3
TP53,S100B,True,False,True,True,False,True,2,DoRothEA:15178678;PAZAR:15178678,DoRothEA;PAZAR;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,transcriptional,15178678,1,6,2
TP53,SMAD3,True,False,False,False,False,False,1,,JASPAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,transcriptional,,,3,0
