source,target,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,curation_effort,references,sources,type,references_stripped,n_references,n_sources,n_primary_sources
DAPK1,MCM3,True,True,False,True,True,False,6,KEA:18283219;ProtMapper:18283219;SIGNOR:18283219;SPIKE:18283219;iPTMnet:18283219;phosphoELM:18283219,HPRD_MIMP;KEA;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,18283219,1,14,7
DAPK1,TP53,True,True,False,True,True,False,37,KEA:10801407;KEA:12111733;KEA:15254178;KEA:15489221;KEA:17339337;PhosphoSite:10606744;PhosphoSite:10673501;PhosphoSite:10733583;PhosphoSite:10734067;PhosphoSite:11244509;PhosphoSite:11258706;PhosphoSite:11707453;PhosphoSite:11883897;PhosphoSite:12091386;PhosphoSite:15355354;PhosphoSite:15542844;PhosphoSite:17339337;PhosphoSite:17977830;PhosphoSite:18246126;PhosphoSite:20851891;PhosphoSite:20959462;PhosphoSite:21386980;PhosphoSite:22112863;PhosphoSite:22815859;PhosphoSite:25584963;PhosphoSite:26742101;PhosphoSite:27753536;PhosphoSite:32266931;PhosphoSite:34168813;ProtMapper:17339337;ProtMapper:25229255;ProtMapper:26626260;ProtMapper:27681874;SIGNOR:17339337;iPTMnet:17297916;iPTMnet:17339337;phosphoELM:17339337,HPRD_MIMP;KEA;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,10606744;10673501;10733583;10734067;10801407;11244509;11258706;11707453;11883897;12091386;12111733;15254178;15355354;15489221;15542844;17297916;17339337;17977830;18246126;20851891;20959462;21386980;22112863;22815859;25229255;25584963;26626260;26742101;27681874;27753536;32266931;34168813,32,15,8
MAPK8,BCL2,True,True,True,True,False,True,41,ACSN:10677502;ACSN:11323415;ACSN:9115213;ACSN:9738012;HPRD-phos:10567572;HPRD-phos:12039864;HPRD-phos:15225643;HPRD:10567572;HPRD:12039864;HPRD:15225643;InnateDB:15733859;KEA:10567572;KEA:11323415;KEA:12039864;KEA:15225643;PhosphoSite:10567572;PhosphoSite:12421819;PhosphoSite:15703383;PhosphoSite:16738310;PhosphoSite:17097560;ProtMapper:10567572;ProtMapper:11323415;ProtMapper:18570871;ProtMapper:20919655;ProtMapper:21726807;ProtMapper:21993018;ProtMapper:22848813;ProtMapper:23329792;ProtMapper:26609913;ProtMapper:29950132;SIGNOR:10567572;SIGNOR:18570871;SPIKE:18471544;SPIKE:18570871;SPIKE:19029119;dbPTM:18570871;iPTMnet:10567572;iPTMnet:12039864;iPTMnet:15225643;iPTMnet:18570871;phosphoELM:10567572,ACSN;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;InnateDB;KEA;MIMP;PhosphoNetworks;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Sparser_ProtMapper;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,10567572;10677502;11323415;12039864;12421819;15225643;15703383;15733859;16738310;17097560;18471544;18570871;19029119;20919655;21726807;21993018;22848813;23329792;26609913;29950132;9115213;9738012,22,27,16
MAPK3,MAP2K1,True,True,False,False,False,False,23,CancerCellMap:12644307;CancerCellMap:8226933;ELM:11104681;ELM:11134045;ELM:9925641;HPRD:10748187;HPRD:8226933;HPRD:8626767;InnateDB:11134045;LMPID:11134045;Lit-BM-17:10748187;Lit-BM-17:19058874;Lit-BM-17:19197339;Lit-BM-17:8226933;Lit-BM-17:8626767;Lit-BM-17:9006895;Lit-BM-17:9733512;NetPath:8226933;ProtMapper:19219045;ProtMapper:19541618;ProtMapper:25971971;ProtMapper:8013650;iPTMnet:8013650,CancerCellMap;ELM;HPRD;HPRD_MIMP;InnateDB;LMPID;Lit-BM-17;MIMP;NCI-PID_ProtMapper;NetPath;PhosphoPoint;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper;Reactome_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP,post_translational,10748187;11104681;11134045;12644307;19058874;19197339;19219045;19541618;25971971;8013650;8226933;8626767;9006895;9733512;9925641,15,19,12
MAP2K1,MAPK3,True,True,False,True,True,False,103,ACSN:7565670;ACSN:7731720;ACSN:8226933;ACSN:8388392;CancerCellMap:12644307;CancerCellMap:8226933;ELM:11104681;ELM:11134045;ELM:9925641;HPRD:10748187;HPRD:8226933;HPRD:8626767;InnateDB:11134045;KEA:11971971;KEA:1518847;KEA:15466476;KEA:16186792;KEA:16464493;KEA:17081983;KEA:17192257;KEA:7687743;KEA:7867743;KEA:8626767;KEA:93330262;LMPID:11134045;Lit-BM-17:10748187;Lit-BM-17:19058874;Lit-BM-17:19197339;Lit-BM-17:8226933;Lit-BM-17:8626767;Lit-BM-17:9006895;Lit-BM-17:9733512;Macrophage:17906627;NetPath:8226933;ProtMapper:10567369;ProtMapper:10746662;ProtMapper:10995751;ProtMapper:11118451;ProtMapper:11136732;ProtMapper:11319218;ProtMapper:11704645;ProtMapper:11948414;ProtMapper:11986622;ProtMapper:12048245;ProtMapper:12750173;ProtMapper:12920017;ProtMapper:12925710;ProtMapper:12932319;ProtMapper:1330321;ProtMapper:1381507;ProtMapper:15212693;ProtMapper:15342917;ProtMapper:15466214;ProtMapper:15811950;ProtMapper:15851026;ProtMapper:16135787;ProtMapper:17272394;ProtMapper:17563371;ProtMapper:17569879;ProtMapper:18799465;ProtMapper:19541618;ProtMapper:19933846;ProtMapper:26987942;ProtMapper:7559390;ProtMapper:7898932;ProtMapper:7992057;ProtMapper:8223433;ProtMapper:8226933;ProtMapper:8248196;ProtMapper:8376945;ProtMapper:9447970;ProtMapper:9560161;ProtMapper:9677429;ProtMapper:9694850;ProtMapper:9731057;SIGNOR:11730323;SIGNOR:12270934;SIGNOR:9677429;SPIKE:10748187;SPIKE:8226933;SPIKE:8626767;SignaLink3:10748187;SignaLink3:11242034;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8226933;SignaLink3:9733512;dbPTM:15951569;dbPTM:17081983;dbPTM:17192257;dbPTM:17389395;dbPTM:18083107;dbPTM:18669648;dbPTM:18691976;dbPTM:18983981;dbPTM:19369195;dbPTM:19494114;dbPTM:19534553;dbPTM:19690332;iPTMnet:8226933;iPTMnet:8626767;iPTMnet:9677429;phosphoELM:8626767,ACSN;BEL-Large-Corpus_ProtMapper;CancerCellMap;ELM;HPRD;HPRD_MIMP;InnateDB;KEA;KEGG-MEDICUS;LMPID;Lit-BM-17;MIMP;Macrophage;NCI-PID_ProtMapper;NetPath;PhosphoNetworks;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;SignaLink3;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,10567369;10746662;10748187;10995751;11104681;11118451;11134045;11136732;11242034;11319218;11704645;11730323;11948414;11971971;11986622;12048245;12270934;12644307;12750173;12920017;12925710;12932319;1330321;1381507;1518847;15212693;15342917;15466214;15466476;15811950;15851026;15951569;16135787;16186792;16464493;17081983;17192257;17272394;17389395;17563371;17569879;17906627;18083107;18669648;18691976;18799465;18983981;19058874;19197339;19369195;19494114;19534553;19541618;19690332;19933846;21071413;23331499;26987942;7559390;7565670;7687743;7731720;7867743;7898932;7992057;8223433;8226933;8248196;8376945;8388392;8626767;9006895;93330262;9447970;9560161;9677429;9694850;9731057;9733512;9925641,80,33,22
MAPK1,DAPK1,True,True,False,True,True,False,12,HPRD-phos:15616583;HPRD:15616583;InnateDB:15616583;KEA:15616583;LMPID:15616583;Lit-BM-17:15616583;ProtMapper:15616583;SIGNOR:15616583;SPIKE:15616583;dbPTM:15616583;iPTMnet:15616583;phosphoELM:15616583,HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;InnateDB;KEA;Kinexus_KEA;LMPID;Lit-BM-17;MIMP;PhosphoNetworks;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,15616583,1,24,15
DAPK1,MAPK1,True,False,True,False,False,False,6,HPRD:15616583;InnateDB:15616583;LMPID:15616583;Lit-BM-17:15616583;SIGNOR:15616583;SPIKE:15616583,HPRD;InnateDB;LMPID;Lit-BM-17;PhosphoPoint;SIGNOR;SPIKE,post_translational,15616583,1,7,7
SRC,DAPK1,True,False,True,True,False,True,5,PhosphoSite:17803936;ProtMapper:21785723;ProtMapper:28976934;SPIKE:17803936;iPTMnet:17803936,PhosphoSite;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;SPIKE;Sparser_ProtMapper;iPTMnet,post_translational,17803936;21785723;28976934,3,7,4
MAPK3,DAPK1,True,True,False,True,True,False,9,HPRD:15616583;InnateDB:15616583;IntAct:15616583;IntAct:25241761;Lit-BM-17:15616583;Lit-BM-17:25241761;PhosphoSite:15616583;PhosphoSite:26769850;SPIKE:15616583,HPRD;InnateDB;IntAct;Lit-BM-17;PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;SPIKE,post_translational,15616583;25241761;26769850,3,8,7
DAPK1,MAPK3,True,False,True,False,False,False,7,HPRD:15616583;InnateDB:15616583;IntAct:15616583;IntAct:25241761;Lit-BM-17:15616583;Lit-BM-17:25241761;SPIKE:15616583,HPRD;InnateDB;IntAct;Lit-BM-17;PhosphoPoint;SPIKE,post_translational,15616583;25241761,2,6,6
RAF1,MAP2K1,True,True,False,True,True,False,131,ACSN:7565670;ACSN:9069260;CancerCellMap:9677429;DIP:1326789;DIP:17724343;DIP:23934108;HPRD-phos:10409742;HPRD-phos:11684694;HPRD-phos:18691976;HPRD-phos:7731720;HPRD-phos:8157000;HPRD-phos:8394352;HPRD-phos:8621729;HPRD:11604401;HPRD:16093354;HPRD:7731720;HPRD:8157000;HPRD:8394352;HPRD:8621729;IntAct:17724343;IntAct:17979178;IntAct:19197339;IntAct:23934108;IntAct:24746704;KEA:10409742;KEA:10567369;KEA:11684694;KEA:12594221;KEA:15175348;KEA:15466476;KEA:17192257;KEA:7624324;KEA:7731720;KEA:7873542;KEA:7936666;KEA:8039496;KEA:8131746;KEA:8157000;KEA:8394352;KEA:8621729;KEA:9351825;KEA:94178255;Lit-BM-17:10757792;Lit-BM-17:10958680;Lit-BM-17:1326789;Lit-BM-17:15485920;Lit-BM-17:15866172;Lit-BM-17:16093354;Lit-BM-17:17724343;Lit-BM-17:17979178;Lit-BM-17:18556463;Lit-BM-17:19058874;Lit-BM-17:19197339;Lit-BM-17:20212043;Lit-BM-17:21336309;Lit-BM-17:24746704;Lit-BM-17:25155755;Lit-BM-17:26496610;Lit-BM-17:9311917;NetPath:10677502;NetPath:9677429;ProtMapper:10327068;ProtMapper:10359597;ProtMapper:10567369;ProtMapper:10969079;ProtMapper:10976102;ProtMapper:11042690;ProtMapper:11136732;ProtMapper:11948406;ProtMapper:11948414;ProtMapper:12695496;ProtMapper:12750173;ProtMapper:12876277;ProtMapper:12907640;ProtMapper:12920017;ProtMapper:1330321;ProtMapper:15342917;ProtMapper:15466214;ProtMapper:16129686;ProtMapper:16407412;ProtMapper:18799465;ProtMapper:19219045;ProtMapper:19541618;ProtMapper:23728975;ProtMapper:27169363;ProtMapper:7624324;ProtMapper:7898932;ProtMapper:7992057;ProtMapper:8090753;ProtMapper:8131746;ProtMapper:8223433;ProtMapper:8248196;ProtMapper:8394352;ProtMapper:8503013;ProtMapper:8607979;ProtMapper:8621729;ProtMapper:8933152;ProtMapper:9032297;SIGNOR:10359597;SPIKE:11604401;SPIKE:16093354;SPIKE:17053865;SPIKE:18337766;SPIKE:7731720;SPIKE:8157000;SPIKE:8394352;SPIKE:8621729;SignaLink3:10757792;SignaLink3:11242034;SignaLink3:11604401;SignaLink3:15485920;SignaLink3:16093354;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:7731720;SignaLink3:8157000;SignaLink3:8394352;SignaLink3:8621729;dbPTM:17192257;dbPTM:8131746;iPTMnet:10359597;iPTMnet:10409742;iPTMnet:11684694;iPTMnet:18691976;iPTMnet:7731720;iPTMnet:8131746;iPTMnet:8157000;iPTMnet:8394352;iPTMnet:8621729;phosphoELM:8131746,ACSN;BEL-Large-Corpus_ProtMapper;CancerCellMap;DIP;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;IntAct;KEA;KEGG-MEDICUS;Lit-BM-17;MIMP;NCI-PID_ProtMapper;NetPath;PhosphoNetworks;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;SignaLink3;Sparser_ProtMapper;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,10327068;10359597;10409742;10567369;10677502;10757792;10958680;10969079;10976102;11042690;11136732;11242034;11604401;11684694;11948406;11948414;12594221;12695496;12750173;12876277;12907640;12920017;1326789;1330321;15175348;15342917;15466214;15466476;15485920;15866172;16093354;16129686;16407412;17053865;17192257;17724343;17979178;18337766;18556463;18691976;18799465;18988627;19058874;19197339;19219045;19541618;20212043;21071413;21336309;23331499;23728975;23934108;24746704;25155755;26496610;27169363;7565670;7624324;7731720;7873542;7898932;7936666;7992057;8039496;8090753;8131746;8157000;8223433;8248196;8394352;8503013;8607979;8621729;8933152;9032297;9069260;9311917;9351825;94178255;9677429,80,34,21
MAP2K1,RAF1,True,False,False,False,False,False,35,CancerCellMap:9677429;DIP:1326789;DIP:17724343;DIP:23934108;HPRD:11604401;HPRD:16093354;HPRD:7731720;HPRD:8157000;HPRD:8394352;HPRD:8621729;IntAct:17724343;IntAct:17979178;IntAct:19197339;IntAct:23934108;IntAct:24746704;Lit-BM-17:10757792;Lit-BM-17:10958680;Lit-BM-17:1326789;Lit-BM-17:15485920;Lit-BM-17:15866172;Lit-BM-17:16093354;Lit-BM-17:17724343;Lit-BM-17:17979178;Lit-BM-17:18556463;Lit-BM-17:19058874;Lit-BM-17:19197339;Lit-BM-17:20212043;Lit-BM-17:21336309;Lit-BM-17:24746704;Lit-BM-17:25155755;Lit-BM-17:26496610;Lit-BM-17:9311917;NetPath:10677502;NetPath:9677429;ProtMapper:23360980,CancerCellMap;DIP;HPRD;HPRD_MIMP;IntAct;Lit-BM-17;MIMP;NetPath;PhosphoPoint;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;Sparser_ProtMapper;Wang;phosphoELM_MIMP,post_translational,10677502;10757792;10958680;11604401;1326789;15485920;15866172;16093354;17724343;17979178;18556463;19058874;19197339;20212043;21336309;23360980;23934108;24746704;25155755;26496610;7731720;8157000;8394352;8621729;9311917;9677429,26,15,10
TP53,EGFR,True,True,False,True,True,False,1,SPIKE:18431400,SPIKE;Wang,post_translational,18431400,1,2,2
TP53,HGF,True,True,False,True,True,False,1,SPIKE:18431400,SPIKE;Wang,post_translational,18431400,1,2,2
TP53,COL18A1,True,True,False,True,True,False,1,SPIKE:18431400,SPIKE;Wang,post_translational,18431400,1,2,2
STAT1,MYC,True,True,True,True,False,True,1,SPIKE:10637230,SPIKE;Wang,post_translational,10637230,1,2,2
EIF2AK2,STAT1,True,True,True,True,True,False,8,BioGRID:11278865;HPRD:11278865;HPRD:9135145;ProtMapper:16516295;ProtMapper:23597922;SPIKE:10637230;SignaLink3:23597922;iPTMnet:23597922,BioGRID;HPRD;PhosphoPoint;ProtMapper;RLIMS-P_ProtMapper;SPIKE;SignaLink3;Sparser_ProtMapper;Wang;iPTMnet,post_translational,10637230;11278865;16516295;23597922;9135145,5,10,8
TP53,BCL2,True,False,True,True,False,True,5,HPRD:12667443;SIGNOR:19007744;SPIKE:11313951;SPIKE:19555669;SPIKE:8205530,HPRD;SIGNOR;SPIKE;Wang,post_translational,11313951;12667443;19007744;19555669;8205530,5,4,4
BCL2,TP53,True,False,True,False,False,False,1,HPRD:12667443,HPRD;Wang,post_translational,12667443,1,2,2
TP53,VCAN,True,True,False,True,True,False,1,SPIKE:18431400,SPIKE;Wang,post_translational,18431400,1,2,2
AXIN1,GSK3B,True,True,True,False,False,False,69,BioGRID:17318175;BioGRID:17601533;BioGRID:22270359;CancerCellMap:10228155;CancerCellMap:10535959;CancerCellMap:9501208;ELM:12554650;ELM:20043192;HPRD:10488109;HPRD:10581160;HPRD:17318175;HPRD:9482734;HPRD:9734785;IntAct:10481074;IntAct:11738041;IntAct:17318191;IntAct:17601533;IntAct:19202075;IntAct:19303846;IntAct:19759537;IntAct:21242974;IntAct:21988832;IntAct:25241761;Lit-BM-17:10228155;Lit-BM-17:10481074;Lit-BM-17:11738041;Lit-BM-17:12511557;Lit-BM-17:12584189;Lit-BM-17:16199882;Lit-BM-17:16293724;Lit-BM-17:16890161;Lit-BM-17:17318175;Lit-BM-17:17318191;Lit-BM-17:17601533;Lit-BM-17:18593713;Lit-BM-17:18632848;Lit-BM-17:19131971;Lit-BM-17:19202075;Lit-BM-17:19303846;Lit-BM-17:20128690;Lit-BM-17:21242974;Lit-BM-17:21502811;Lit-BM-17:21988832;Lit-BM-17:22270359;Lit-BM-17:22509369;Lit-BM-17:22613765;Lit-BM-17:22682247;Lit-BM-17:22773187;Lit-BM-17:23455922;Lit-BM-17:23602568;Lit-BM-17:23959799;Lit-BM-17:24451375;Lit-BM-17:24976009;Lit-BM-17:25241761;Lit-BM-17:26496610;Lit-BM-17:26912724;Lit-BM-17:9734785;Macrophage:9554852;NetPath:10228155;NetPath:10428961;NetPath:11278246;NetPath:9501208;SPIKE:12554650;SPIKE:14734535;SPIKE:16568235;SPIKE:17318191;SPIKE:9601641;SPIKE:9734785,BioGRID;CancerCellMap;ELM;HPRD;IntAct;Lit-BM-17;Macrophage;NetPath;SPIKE,post_translational,10228155;10428961;10481074;10488109;10535959;10581160;11278246;11738041;12511557;12554650;12584189;14734535;16199882;16293724;16568235;16890161;17318175;17318191;17601533;18593713;18632848;19131971;19202075;19303846;19759537;20043192;20128690;21242974;21502811;21988832;22270359;22509369;22613765;22682247;22773187;23455922;23602568;23959799;24451375;24976009;25241761;26496610;26912724;9482734;9501208;9554852;9601641;9734785,48,9,9
