ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0099590,neurotransmitter receptor internalization,5/229,26/18903,1.3348904614855483e-5,0.002742686478944538,0.0024968396486085963,DNM3/CACNG4/CACNG8/SNAP25/CACNG2,5
GO:0007613,memory,9/229,120/18903,1.5661683149185548e-5,0.0029880254065339,0.0027201870732795953,PRKCZ/SLC6A1/CAMK4/CPEB3/MAP1A/MAPT/INSR/PAK5/RCAN1,9
GO:0031110,regulation of microtubule polymerization or depolymerization,7/229,87/18903,8.971544429961318e-5,0.015163289418572012,0.013804094093243747,ARHGEF2/STMN2/MAP1A/HDGFL3/CDK5R1/MAPT/DYRK1A,7
GO:0007612,learning,9/229,150/18903,9.083213429320561e-5,0.015163289418572012,0.013804094093243747,ELAVL4/SLC6A1/KMT2A/MAP1A/INSR/PAK5/SNAP25/SYNJ1/MAPK8IP2,9
GO:0099072,regulation of postsynaptic membrane neurotransmitter receptor levels,6/229,63/18903,1.1303878197131722e-4,0.017760387449728722,0.016168395439860234,PRKCZ/DNM3/CACNG4/CACNG8/SNAP25/CACNG2,6
GO:0099504,synaptic vesicle cycle,10/229,192/18903,1.2126902677528017e-4,0.01799497613982074,0.016381956248590478,DNM3/BSN/ERC2/PFN2/APBA1/AP3B2/CDK5R1/SNAP25/SYNJ1/ITSN1,10
GO:0007018,microtubule-based movement,15/229,415/18903,1.7251343783680068e-4,0.02279552843138745,0.02075220030995882,PRKCZ/CELF3/KIFAP3/KIF21B/KIF3C/DYNC1I2/DST/APBA1/ENO4/KIF21A/BICDL1/KLC1/MAP1A/AP3B2/MAPT,15
GO:0006887,exocytosis,14/229,369/18903,1.7271821725828133e-4,0.02279552843138745,0.02075220030995882,CDK5R2/ERC2/STXBP5L/PFN2/RAB3C/MICAL1/APBA1/RAB3IP/EXOC5/SYT16/SCAMP5/SNAP25/SYNJ1/ITSN1,14
GO:0099637,neurotransmitter receptor transport,4/229,24/18903,1.8426934943801827e-4,0.02279552843138745,0.02075220030995882,CACNG4/CACNG8/SNAP25/CACNG2,4
GO:0035418,protein localization to synapse,6/229,69/18903,1.8775800280438932e-4,0.02279552843138745,0.02075220030995882,PRKCZ/BSN/MAP1A/MAPT/SNAP25/CACNG2,6
GO:0010970,transport along microtubule,9/229,168/18903,2.1446477493804558e-4,0.024183034730585952,0.022015334382018775,PRKCZ/KIFAP3/DYNC1I2/DST/APBA1/BICDL1/MAP1A/AP3B2/MAPT,9
GO:2000311,regulation of AMPA receptor activity,4/229,25/18903,2.1729420948486065e-4,0.024183034730585952,0.022015334382018775,CACNG4/CACNG8/CACNG2/MAPK8IP2,4
GO:0030705,cytoskeleton-dependent intracellular transport,10/229,208/18903,2.3261417574863623e-4,0.024852498536984294,0.02262478930439367,PRKCZ/KIFAP3/CCDC88A/DYNC1I2/DST/APBA1/BICDL1/MAP1A/AP3B2/MAPT,10
GO:2001222,regulation of neuron migration,5/229,47/18903,2.531227007399675e-4,0.025853174514676863,0.023535767455084258,ARHGEF2/CTNNA2/SCRT1/SHTN1/ADGRG1,5
GO:1990535,neuron projection maintenance,3/229,11/18903,2.6947558590335126e-4,0.025853174514676863,0.023535767455084258,MAP1A/INSR/ATP1A3,3
GO:0099003,vesicle-mediated transport in synapse,10/229,212/18903,2.710179282706672e-4,0.025853174514676863,0.023535767455084258,DNM3/BSN/ERC2/PFN2/APBA1/AP3B2/CDK5R1/SNAP25/SYNJ1/ITSN1,10
GO:0051966,"regulation of synaptic transmission, glutamatergic",6/229,78/18903,3.675305847599413e-4,0.03385083420323459,0.03081653904883718,GRIK3/DGKI/CACNG4/CACNG8/CACNG2/MAPK8IP2,6
GO:0031114,regulation of microtubule depolymerization,4/229,31/18903,5.105807264413028e-4,0.04545870401082399,0.04138391151155822,ARHGEF2/STMN2/MAP1A/HDGFL3,4
GO:0097120,receptor localization to synapse,5/229,56/18903,5.770610681125095e-4,0.0483040541314934,0.04397421231699137,PRKCZ/CACNG4/CACNG8/SNAP25/CACNG2,5
GO:0021819,layer formation in cerebral cortex,3/229,14/18903,5.787082486738258e-4,0.0483040541314934,0.04397421231699137,CDK5R2/ADGRG1/CDK5R1,3
GO:0032409,regulation of transporter activity,12/229,326/18903,6.538915300162664e-4,0.04960114479830247,0.045155035363880554,KCNK3/ANK2/DAPK1/KMT2A/SCN3B/AKAP6/GNB5/CACNG4/NEDD4L/CACNG8/CACNG2/MAPK8IP2,12
GO:0032412,regulation of ion transmembrane transporter activity,11/229,281/18903,6.602436652877068e-4,0.04960114479830247,0.045155035363880554,KCNK3/ANK2/DAPK1/SCN3B/AKAP6/GNB5/CACNG4/NEDD4L/CACNG8/CACNG2/MAPK8IP2,11
GO:0045664,regulation of neuron differentiation,9/229,196/18903,6.625494070334437e-4,0.04960114479830247,0.045155035363880554,DISP3/ARHGEF2/BRINP2/SOX11/DPYSL2/CDK5R1/RARA/TIAM1/ZC4H2,9
GO:0007626,locomotory behavior,9/229,197/18903,6.870993476365374e-4,0.04960114479830247,0.045155035363880554,ELAVL4/ASTN1/GAD1/APBA1/SEZ6/PAK5/SNAP25/RCAN1/HPRT1,9
GO:2001257,regulation of cation channel activity,9/229,197/18903,6.870993476365374e-4,0.04960114479830247,0.045155035363880554,KCNK3/ANK2/DAPK1/AKAP6/GNB5/CACNG4/CACNG8/CACNG2/MAPK8IP2,9
