id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
OLFM3	OLFM3	2.61943E+00	0	Secreted polypeptide;Unclassified	BrainSpLMD|118427	OMIM|607567
HSPA12A	HSPA12A	2.61081E+00	0	Heat shock protein	BrainSpLMD|259217	OMIM|610701
GABRA5	GABRA5	2.58521E+00	0	Extracellular ligand gated channel	BrainSpLMD|2558;BrainSpMouseDev|75040	SFARI||Autism, 5 - Hypothesized but untested;OMIM|137142
CDH6	CDH6	2.52796E+00	0	Adhesion molecule	BrainSpLMD|1004;BrainSpMouseDev|12348	OMIM|603007
KHDRBS3	KHDRBS3	2.49531E+00	0	RNA binding protein	BrainSpLMD|10656	SFARI||Autism, 5 - Hypothesized but untested;OMIM|610421
SLC26A4.AS1	SLC26A4.AS1	2.46556E+00	0			
PCSK2	PCSK2	2.45717E+00	0	Unclassified	BrainSpLMD|5126;BrainSpMouseDev|18315	OMIM|162151
IGSF21	IGSF21	2.41214E+00	0	Unclassified	BrainSpLMD|84966;Eurexp|euxassay_006157|cervical, cervico-thoracic, corpus striatum, dorsal root ganglion, glossopharyngeal IX, mantle layer, marginal layer, olfactory, retina, thoracic, trigeminal V	
SOCS2	SOCS2	2.37376E+00	2.22E-16	Adapter molecule	BrainSpLMD|8835	OMIM|605117
GRIN2B	GRIN2B	2.37202E+00	0	Extracellular ligand gated channel	BrainSpLMD|2904;BrainSpMouseDev|14588	SFARI||Autism, 1 - High confidence;OMIM|138252;HPO|2904|Abnormality of skin morphology, Absent speech, Autosomal dominant inheritance, Behavioral abnormality, Developmental regression, EEG abnormality, Epileptic encephalopathy, Generalized hypotonia, Global developmental delay, Hypsarrhythmia, Infantile spasms, Intellectual disability, Myoclonus, Seizures, Variable expressivity
SLC5A8	SLC5A8	2.36614E+00	0	Membrane transport protein	BrainSpLMD|160728;Eurexp|euxassay_019726|olfactory, rectum	OMIM|608044
PCSK5	PCSK5	2.35013E+00	0	Serine protease	BrainSpLMD|5125	OMIM|600488
PRICKLE2	PRICKLE2	2.34577E+00	0	Unclassified	BrainSpLMD|166336	SFARI||Autism, 3 - Suggestive evidence;OMIM|608501
RP11.424M22.3	RP11.424M22.3	2.33782E+00	0			
PDZD2	PDZD2	2.33495E+00	0	Unclassified	BrainSpLMD|23037;BrainSpMouseDev|43913	OMIM|610697
LMO7	LMO7	2.31752E+00	0	Transcription regulatory protein	BrainSpLMD|4008	OMIM|604362
DAB1.AS1	DAB1.AS1	2.31264E+00	1.11E-16			
IQCA1	IQCA1	2.31085E+00	2.66E-15	Unclassified	BrainSpLMD|79781	
KCNMA1	KCNMA1	2.31007E+00	0	Ion channel	BrainSpLMD|3778	SFARI||Autism, 4 - Minimal evidence;OMIM|600150;HPO|3778|Absence seizures, Autosomal dominant inheritance, EEG with spike-wave complexes (>3.5 Hz), Generalized tonic-clonic seizures, Paroxysmal dyskinesia
KCNG1	KCNG1	2.28868E+00	0	Voltage gated channel	BrainSpLMD|3755	OMIM|603788
PAPPA2	PAPPA2	2.25561E+00	2.22E-15	Metallo protease	BrainSpLMD|60676;Eurexp|euxassay_019547|adrenal gland, clavicle, dorsal root ganglion, glossopharyngeal IX, incisor, mandible, mantle layer, molar, trigeminal V;BrainSpMouseDev|23603	
SYN3	SYN3	2.25344E+00	0	Transport/cargo protein	BrainSpLMD|8224	SFARI||Autism, 5 - Hypothesized but untested;OMIM|602705
GPRIN3	GPRIN3	2.25238E+00	0	Unclassified	BrainSpLMD|285513	OMIM|611241
SPOCK3	SPOCK3	2.24094E+00	3.33E-16	Extracellular matrix protein	BrainSpLMD|50859	OMIM|607989
ARHGAP20	ARHGAP20	2.22898E+00	0	GTPase activating protein	BrainSpLMD|57569;Eurexp|euxassay_010398|mesenchyme	OMIM|609568
MTUS2	MTUS2	2.22515E+00	0	Cytoskeletal protein;Unclassified	BrainSpLMD|23281;Eurexp|euxassay_014799|adenohypophysis, alar columns, alar plate, basal plate, cardiac muscle, cerebral cortex, diencephalon, dorsal root ganglion, epithalamus, forebrain, glossopharyngeal IX, heart, hindbrain, hypogastric plexus, hypothalamus, interventricular septum, lamina terminalis, lateral wall, left ventricle, lung, mantle layer, marginal layer, metencephalon, midbrain, muscular part, neural retina, nucleus pulposus, olfactory lobe, pituitary, pons, retina, right ventricle, roof plate, spinal cord, telencephalon, thalamus, trigeminal V, vagal X nerve trunk, vagus X, ventricle, vestibulocochlear VIII	
LRRTM4	LRRTM4	2.21137E+00	0	Integral membrane protein	BrainSpLMD|80059;Eurexp|euxassay_013925|mantle layer, marginal layer, tegmentum	OMIM|610870
UNC13C	UNC13C	2.20165E+00	4.44E-16	Calcium binding protein	Eurexp|euxassay_011488|axial skeleton, interdigital region between digits 1 and 2, interdigital region between digits 2 and 3, interdigital region between digits 3 and 4, interdigital region between digits 4 and 5, mantle layer, molar, olfactory, stomach	OMIM|614568
CALN1	CALN1	2.20084E+00	5.44E-13	Calcium binding protein	BrainSpLMD|83698	OMIM|607176
CDH10	CDH10	2.19906E+00	1.23E-14	Adhesion molecule	BrainSpLMD|1008;Eurexp|euxassay_009792|mantle layer, nose, tegmentum;BrainSpMouseDev|107808	SFARI||Autism, 4 - Minimal evidence;OMIM|604555;COSMIC||melanoma, pancreatic ductal adenocarcinoma
RP11.158J3.2	RP11.158J3.2	2.18617E+00	0			
RP11.642D21.1	RP11.642D21.1	2.17690E+00	0			
ELMOD1	ELMOD1	2.17436E+00	0	Unclassified	BrainSpLMD|55531;Eurexp|euxassay_015979|mantle layer, ventral grey horn, vibrissa	OMIM|615456
GARNL3	GARNL3	2.15382E+00	0	GTPase activating protein	BrainSpLMD|84253;Eurexp|euxassay_009037|dorsal root ganglion, glossopharyngeal IX, mantle layer, marginal layer, trigeminal V, vagus X, ventral grey horn	
MYO5B	MYO5B	2.15307E+00	0	Structural protein	BrainSpLMD|4645;Eurexp|euxassay_010054|choroid plexus, cortex, mantle layer, midgut, skeletal muscle, vestibulocochlear VIII	OMIM|606540;HPO|4645|Autosomal recessive inheritance, Death in infancy, Dehydration, Growth delay, Malnutrition, Protracted diarrhea, Villous atrophy
FOSL2	FOSL2	2.12478E+00	0	Transcription factor	BrainSpLMD|2355;Eurexp|euxassay_018136|adrenal gland, axial skeleton, calyces, clavicle, ductus deferens, fundus, hindgut, intervertebral disc, mandible, mantle layer, marginal layer, maxilla, midgut, pelvis, testis, urethra, vertebral cartilage condensation, vibrissa;BrainSpMouseDev|14061	OMIM|601575
SH3GL2	SH3GL2	2.11851E+00	0	Unclassified	BrainSpLMD|6456	OMIM|604465
KIAA0319	KIAA0319	2.11535E+00	0	Integral membrane protein	BrainSpLMD|9856;Eurexp|euxassay_011052|dorsal root ganglion, olfactory	OMIM|609269
CSMD3	CSMD3	2.11506E+00	0	Integral membrane protein	BrainSpLMD|114788;Eurexp|euxassay_013996|mantle layer, tegmentum, ventricle	OMIM|608399;COSMIC||ovarian cancer, oral SCC, lung cancer
CPNE5	CPNE5	2.11486E+00	0	Transport/cargo protein	BrainSpLMD|57699	OMIM|604209
RNU6.768P	RNU6.768P	2.11430E+00	0			
GPR12	GPR12	2.11335E+00	0	G protein coupled receptor	BrainSpLMD|2835;Eurexp|euxassay_005675|cerebral cortex	OMIM|600752
GNG8	GNG8	2.10968E+00	0	G protein	BrainSpLMD|94235	
KCNN2	KCNN2	2.09237E+00	2.22E-16	Intracellular ligand gated channel	BrainSpLMD|3781;BrainSpMouseDev|79905	OMIM|605879
NRCAM	NRCAM	2.08289E+00	0	Adhesion molecule	BrainSpLMD|4897;BrainSpMouseDev|106439	SFARI||Autism, 4 - Minimal evidence;OMIM|601581
HOOK1	HOOK1	2.07548E+00	6.48E-13	Cytoskeletal associated protein	BrainSpLMD|51361	OMIM|607820
CNTN1	CNTN1	2.07478E+00	0	Adhesion molecule	BrainSpLMD|1272;Eurexp|euxassay_006852|4th ventricle, calyces, choroid plexus, dorsal root ganglion, facial VII, glossopharyngeal IX, mandible, mantle layer, marginal layer, maxilla, neural retina, olfactory, pelvis, pituitary, trigeminal V, ureter, vagus X, ventricular layer, vestibulocochlear VIII;BrainSpMouseDev|12588	OMIM|600016;HPO|1272|Akinesia, Arachnodactyly, Areflexia, Autosomal recessive inheritance, Camptodactyly, Death in infancy, Fetal akinesia sequence, High, narrow palate, Hypertelorism, Joint contracture of the hand, Neonatal hypotonia, Oval face, Overlapping fingers, Polyhydramnios, Poor suck, Respiratory insufficiency due to muscle weakness, Scaphocephaly, Small for gestational age
PDE1A	PDE1A	2.05519E+00	0	Enzyme: Phosphodiesterase	BrainSpLMD|5136;BrainSpMouseDev|18339	OMIM|171890
ZFPM2	ZFPM2	2.05425E+00	0	Transcription regulatory protein	BrainSpLMD|23414;Eurexp|euxassay_009941|mantle layer;BrainSpMouseDev|22519	OMIM|603693;HPO|23414|Abnormal nasal morphology, Abnormal sex determination, Abnormality of the labia, Abnormality of the scrotum, Ambiguous genitalia, Autosomal dominant inheritance, Azoospermia, Brachydactyly, Broad forehead, Clinodactyly of the 5th finger, Clitoral hypertrophy, Congenital diaphragmatic hernia, Cryptorchidism, Decreased fertility in females, Decreased serum estradiol, Decreased testicular size, Decreased testosterone in males, Delayed puberty, Dolichocephaly, Elevated circulating follicle stimulating hormone level, Elevated circulating luteinizing hormone level, Female external genitalia in individual with 46,XY karyotype, Fused labia minora, Gonadal dysgenesis, Gynecomastia, Hypergonadotropic hypogonadism, Hypoplasia of the vagina, Hypospadias, Intrauterine growth retardation, Male infertility, Micropenis, Osteoporosis, Preauricular pit, Primary amenorrhea, Proptosis, Sex reversal, Sparse axillary hair, Sparse pubic hair, Streak ovary, Tetralogy of Fallot, Thin vermilion border, Underdeveloped supraorbital ridges, Urogenital sinus anomaly, Vanishing testis
SLC35F2	SLC35F2	2.05406E+00	0	Membrane transport protein	BrainSpLMD|54733;Eurexp|euxassay_003909|genital tubercle, incisor, lateral wall, lung, mantle layer, metanephros, midgut, molar, naris, olfactory lobe, palatal shelf, pancreas, rectum, respiratory, submandibular gland primordium, thymus primordium, turbinate bones	
GUCY1A3	GUCY1A3	2.04542E+00	0			
BACE2	BACE2	2.04478E+00	1.02E-11	Protease	BrainSpLMD|25825	OMIM|605668
RGS6	RGS6	2.04128E+00	0	GTPase activating protein	BrainSpLMD|9628	OMIM|603894
CSGALNACT1	CSGALNACT1	2.02335E+00	0	Enzyme: Transferase	BrainSpLMD|55790	OMIM|616615
GUCY1A2	GUCY1A2	2.00469E+00	0	Guanylate cyclase	BrainSpLMD|2977	SFARI||Autism, 4 - Minimal evidence;OMIM|601244
YPEL2	YPEL2	1.98029E+00	0	Unclassified	BrainSpLMD|388403	OMIM|609723
KCTD12	KCTD12	1.95214E+00	0	Ion channel	BrainSpLMD|115207;BrainSpMouseDev|88550	OMIM|610521
LCORL	LCORL	1.94171E+00	0	Transcription factor	BrainSpLMD|254251	OMIM|611799
DOCK9	DOCK9	1.93581E+00	0	Guanine nucleotide exchange factor	BrainSpLMD|23348	OMIM|607325
OPCML	OPCML	1.92899E+00	0	Adhesion molecule	BrainSpLMD|4978;Eurexp|euxassay_011103|dorsal root ganglion, epithalamus, facial VII, glossopharyngeal IX, mantle layer, marginal layer, tongue, trigeminal V	OMIM|600632
ZNF385D	ZNF385D	1.90665E+00	2.06E-11	DNA binding protein	BrainSpLMD|79750	
ABLIM3	ABLIM3	1.87070E+00	5.26E-14	Cytoskeletal protein	BrainSpLMD|22885;Eurexp|euxassay_006983|diencephalon, dorsal root ganglion, facial VII, glossopharyngeal IX, hindbrain, midbrain, neural retina, spinal cord, telencephalon, trigeminal V, vagus X, valve, vestibulocochlear VIII	OMIM|611305
ADAMTSL1	ADAMTSL1	1.86438E+00	0	Secreted polypeptide	BrainSpLMD|92949	OMIM|609198
CAMKV	CAMKV	1.84111E+00	0	Unclassified	BrainSpLMD|79012;Eurexp|euxassay_007008|diencephalon, hindbrain, mantle layer, marginal layer, midbrain, phalanx, spinal cord	OMIM|614993
KAZN	KAZN	1.83670E+00	0	Unclassified	BrainSpLMD|23254	
ANO4	ANO4	1.83578E+00	0	Integral membrane protein	BrainSpLMD|121601;Eurexp|euxassay_010917|dorsal root ganglion, trigeminal V	OMIM|610111
RALYL	RALYL	1.81962E+00	0	RNA binding protein	BrainSpLMD|138046;Eurexp|euxassay_006099|brain, spinal cord, trigeminal V	OMIM|614648
KCNJ6	KCNJ6	1.81829E+00	0	Inward rectifier channel	BrainSpLMD|3763;BrainSpMouseDev|16295	OMIM|600877;HPO|3763|Abnormality of eye movement, Abnormality of the forehead, Absence of subcutaneous fat, Autosomal dominant inheritance, Congenital generalized lipodystrophy, Decreased testicular size, Dimple chin, Dyspnea, Failure to thrive, Flexion contracture, Generalized lipodystrophy, Gingival overgrowth, High palate, High, narrow palate, Hyperreflexia, Hypertonia, Intellectual disability, profound, Intellectual disability, severe, Large eyes, Loss of facial adipose tissue, Mask-like facies, Microcephaly, Micrognathia, Narrow naris, Narrow nasal bridge, Open mouth, Opisthotonus, Polyhydramnios, Postnatal growth retardation, Premature skin wrinkling, Progeroid facial appearance, Prominent nasal tip, Proptosis, Recurrent pneumonia, Respiratory insufficiency, Scoliosis, Severe global developmental delay, Shallow orbits, Short philtrum, Spastic tetraparesis, Tented upper lip vermilion, Underdeveloped nasal alae, Upper airway obstruction
MGLL	MGLL	1.81510E+00	7.77E-16	Enzyme: Lipase	BrainSpLMD|11343;Eurexp|euxassay_002003|Meckel's cartilage, dorsal grey horn, dorsal root ganglion, foregut-midgut junction, hindgut, lobe, mantle layer, marginal layer, midgut, oesophagus, pancreas, stomach, ventricular layer, vibrissa	OMIM|609699
LRRC1	LRRC1	1.81006E+00	0	Unclassified	BrainSpLMD|55227	SFARI||Autism, 4 - Minimal evidence;OMIM|608195
NRG3	NRG3	1.80829E+00	6.77E-13	Growth factor	BrainSpMouseDev|17950	OMIM|605533
GRIK3	GRIK3	1.79849E+00	0	Extracellular ligand gated channel	BrainSpLMD|2899;BrainSpMouseDev|14583	SFARI||Autism, No category;OMIM|138243
CLCN4	CLCN4	1.79034E+00	0	Voltage gated channel	BrainSpLMD|1183	OMIM|302910;HPO|1183|Coarse facial features, Generalized hypotonia, Global developmental delay, Intellectual disability, Intellectual disability, mild, X-linked recessive inheritance
TSHZ3	TSHZ3	1.78989E+00	0	DNA binding protein	BrainSpLMD|57616;Eurexp|euxassay_005648|dorsal root ganglion	SFARI||Autism, 4 - Minimal evidence;OMIM|614119
KIAA1456	KIAA1456	1.78923E+00	0	Unclassified;Enzyme: Aminomethyl transferase	BrainSpLMD|57604;BrainSpMouseDev|106517	OMIM|615666
GPR22	GPR22	1.77059E+00	0	G protein coupled receptor	BrainSpLMD|2845	OMIM|601910
NTRK3	NTRK3	1.76672E+00	0	Receptor tyrosine kinase	BrainSpLMD|4916;Eurexp|euxassay_017897|corpus striatum, dorsal root ganglion, mantle layer, marginal layer, trigeminal V, vestibulocochlear VIII;BrainSpMouseDev|17980	SFARI||Autism, 4 - Minimal evidence;OMIM|191316;COSMIC||congenital fibrosarcoma, secretory breast
SERPINI1	SERPINI1	1.76506E+00	5.96E-11	Protease inhibitor	BrainSpLMD|5274;Eurexp|euxassay_007129|embryo	OMIM|602445;HPO|5274|Abnormality of extrapyramidal motor function, Autosomal dominant inheritance, Cerebral atrophy, Dementia, Diplopia, Distal sensory impairment, Dysarthria, Encephalopathy, Gliosis, Myoclonus, Neuronal loss in central nervous system, Nystagmus, Seizures
B3GAT1	B3GAT1	1.76054E+00	0	Integral membrane protein	BrainSpLMD|27087;Eurexp|euxassay_012950|mantle layer	OMIM|151290
PLXDC2	PLXDC2	1.75379E+00	0	Cell surface receptor	BrainSpLMD|84898;Eurexp|euxassay_002573|body-wall mesenchyme, choroid plexus, cochlear duct, diaphragm, epidermis, epithelium, humerus, mantle layer, submandibular gland primordium, ventral grey horn, ventricular layer, vibrissa	OMIM|606827
SPHKAP	SPHKAP	1.74791E+00	0	Unclassified	Eurexp|euxassay_011158|footplate, mantle layer, marginal layer, pancreas, pineal primordium, tegmentum, trigeminal V	OMIM|611646
TRIM67	TRIM67	1.74471E+00	5.64E-12	Ubiquitin proteasome system protein	BrainSpLMD|440730	OMIM|610584
WASF1	WASF1	1.74465E+00	0	Adapter molecule	BrainSpLMD|8936;Eurexp|euxassay_004192|brain, dorsal root ganglion, glossopharyngeal IX, incisor, molar, spinal cord, trigeminal V, vagus X	OMIM|605035
CACNA1A	CACNA1A	1.74018E+00	0	Voltage gated channel	BrainSpLMD|773;Eurexp|euxassay_006343|brain, central nervous system, dorsal root ganglion, facial VII, glossopharyngeal IX, spinal cord, trigeminal V, vagus X, vestibulocochlear VIII;BrainSpMouseDev|12071	SFARI||Autism, No category;OMIM|601011;HPO|773|Abnormal vestibulo-ocular reflex, Abnormality of movement, Agitation, Anxiety, Ataxia, Athetosis, Auditory hallucinations, Autosomal dominant inheritance, Cerebellar atrophy, Cerebellar vermis atrophy, Coma, Confusion, Diplopia, Downbeat nystagmus, Drowsiness, Dysarthria, Dyscalculia, Dysphagia, Dysphasia, Dystonia, EEG abnormality, Epileptic encephalopathy, Episodic ataxia, Esotropia, Fever, Flexion contracture, Gaze-evoked nystagmus, Generalized hypotonia, Genetic anticipation, Global developmental delay, Hemiparesis, Hemiplegia, Hemiplegia/hemiparesis, Heterogeneous, Hyperreflexia, Hypertonia, Impaired smooth pursuit, Incomplete penetrance, Migraine, Migraine with aura, Muscle weakness, Myotonia, Nystagmus, Paresthesia, Progressive, Progressive cerebellar ataxia, Psychosis, Saccadic smooth pursuit, Seizures, Sensory neuropathy, Tinnitus, Transient unilateral blurring of vision, Tremor, Vertigo, Vestibular dysfunction, Visual hallucinations
NRP2	NRP2	1.73912E+00	1.19E-08	Cell surface receptor	BrainSpLMD|8828;Eurexp|euxassay_009620|dorsal root ganglion, glossopharyngeal IX, mantle layer, trigeminal V;BrainSpMouseDev|17954	SFARI||Autism, 4 - Minimal evidence;OMIM|602070
SCN2A	SCN2A	1.72861E+00	0	Voltage gated channel	BrainSpLMD|6326	SFARI||Autism, 1 - High confidence;OMIM|182390;HPO|6326|Abnormality of skin morphology, Abnormality of vision, Ataxia, Autosomal dominant inheritance, Choreoathetosis, Cutaneous photosensitivity, Cyanosis, Deeply set eye, Developmental regression, Dialeptic seizures, Dysesthesia, Dyskinesia, EEG abnormality, Epileptic encephalopathy, Febrile seizures, Focal clonic seizures, Focal seizures, Focal seizures, afebril, Generalized myoclonic seizures, Generalized tonic-clonic seizures, Generalized tonic-clonic seizures with focal onset, Global developmental delay, Hypertonia, Hypsarrhythmia, Infantile onset, Infantile spasms, Muscular hypotonia, Myoclonus, Neurodevelopmental delay, Normal interictal EEG, Obtundation status, Pschomotor retardation, Reduced consciousness/confusion, Seizures, Spastic tetraplegia, Status epilepticus, Tremor, Variable expressivity
COMMD2	COMMD2	1.72434E+00	0	Unclassified	BrainSpLMD|51122	OMIM|616699
TARBP1	TARBP1	1.71513E+00	0	RNA binding protein	BrainSpLMD|6894	OMIM|605052
NOVA1	NOVA1	1.71367E+00	0	RNA binding protein	BrainSpLMD|4857	OMIM|602157
SIPA1L1	SIPA1L1	1.71243E+00	0	GTPase activating protein	BrainSpLMD|26037	OMIM|617504
