ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0098930,axonal transport,6/202,64/18903,6.189336840786389e-5,0.0051735574416220355,0.0046467931389804935,ARL8A/KIF3A/CNIH2/KIF5A/MAPT/SOD1,6
GO:0042391,regulation of membrane potential,15/202,431/18903,6.457905645664262e-5,0.00524381938427938,0.00470990110999574,GRIK3/MLLT11/ATP1B1/NRXN1/KCNH8/SNCA/GNAQ/CNIH2/SCN3B/MAPT/CALM3/CXADR/APP/SOD1/YWHAH,15
GO:0099173,postsynapse organization,9/202,166/18903,7.585738563815383e-5,0.005988519166212033,0.005378776613231669,CDC42/DNM3/NRXN1/ZNF804A/EPHB1/INA/NRXN2/CDK5R1/LRRC4B,9
GO:0099003,vesicle-mediated transport in synapse,10/202,212/18903,9.767743394510413e-5,0.0075026828992428626,0.0067387703361842825,SV2A/DNM3/NSG1/SNCA/PPP3CB/VAMP2/CDK5R1/RAB3A/CALM3/CASK,10
GO:0021953,central nervous system neuron differentiation,9/202,174/18903,1.088087769943599e-4,0.00813775116363081,0.007309176847959081,ELAVL4/DLX2/GIGYF2/EPHB1/ASCL1/BCL11B/MAPT/NOVA2/ARHGAP35,9
GO:0047496,vesicle transport along microtubule,5/202,45/18903,1.1447674985205091e-4,0.008342126232808429,0.007492742736605223,KIFAP3/RAB1A/KIF3A/CNIH2/KIF5A,5
GO:0035235,ionotropic glutamate receptor signaling pathway,4/202,26/18903,1.5737459566738385e-4,0.010908746363090364,0.009798033234747263,GRIK3/GRIA2/CDK5R1/APP,4
GO:1990806,ligand-gated ion channel signaling pathway,4/202,26/18903,1.5737459566738385e-4,0.010908746363090364,0.009798033234747263,GRIK3/GRIA2/CDK5R1/APP,4
GO:0090150,establishment of protein localization to membrane,11/202,270/18903,1.615503684450046e-4,0.010931574931445311,0.009818537430554792,SSR2/ATP1B1/REEP1/GORASP2/NSG1/CD24/TCAF1/VAMP2/CDK5R1/CALM3/GET1,11
GO:0008089,anterograde axonal transport,5/202,49/18903,1.7259780709587492e-4,0.01140751087829015,0.010246014252325502,ARL8A/KIF3A/CNIH2/KIF5A/SOD1,5
GO:0007611,learning or memory,11/202,273/18903,1.7785240931285557e-4,0.011487648801525809,0.01031799264554246,ELAVL4/NRXN1/PRKAR2B/BRINP1/PPP3CB/NRXN2/JPH4/MEIS2/THRA/MAPT/APP,11
GO:0036465,synaptic vesicle recycling,6/202,79/18903,2.0096596698157134e-4,0.012692117292480572,0.011399823858018961,DNM3/SNCA/PPP3CB/VAMP2/RAB3A/CALM3,6
GO:0007612,learning,8/202,150/18903,2.1315062118126572e-4,0.012846654799543498,0.011538626574648315,ELAVL4/NRXN1/PRKAR2B/PPP3CB/NRXN2/JPH4/MEIS2/APP,8
GO:0007269,neurotransmitter secretion,8/202,151/18903,2.2304505379016113e-4,0.012846654799543498,0.011538626574648315,SV2A/NRXN1/SNCA/NRXN2/VAMP2/RAB3A/CALM3/CASK,8
GO:0099643,signal release from synapse,8/202,151/18903,2.2304505379016113e-4,0.012846654799543498,0.011538626574648315,SV2A/NRXN1/SNCA/NRXN2/VAMP2/RAB3A/CALM3/CASK,8
GO:0099504,synaptic vesicle cycle,9/202,192/18903,2.2839223265277574e-4,0.012846654799543498,0.011538626574648315,SV2A/DNM3/SNCA/PPP3CB/VAMP2/CDK5R1/RAB3A/CALM3/CASK,9
GO:0007215,glutamate receptor signaling pathway,5/202,52/18903,2.2922084106125065e-4,0.012846654799543498,0.011538626574648315,GRIK3/GRIA2/GNAQ/CDK5R1/APP,5
GO:0032272,negative regulation of protein polymerization,6/202,81/18903,2.3053462166668486e-4,0.012846654799543498,0.011538626574648315,SNCA/STMN2/VDAC2/ARHGEF7/CLIP3/DYRK1A,6
GO:0016358,dendrite development,10/202,237/18903,2.4215544919183878e-4,0.013209843470168356,0.011864835888424855,CDC42/ELAVL4/DNM3/CAMSAP2/EPHB1/TMEFF1/MAP6/CDK5R1/APP/YWHAH,10
GO:0001921,positive regulation of receptor recycling,3/202,12/18903,2.463482420545119e-4,0.013209843470168356,0.011864835888424855,NSG1/SNCA/INPP5F,3
GO:0007626,locomotory behavior,9/202,197/18903,2.763549553620798e-4,0.014280014238891468,0.01282604338283337,ELAVL4/GAD1/GIGYF2/SNCA/PPP3CB/INPP5F/APP/SOD1/CSTB,9
GO:0051650,establishment of vesicle localization,9/202,197/18903,2.763549553620798e-4,0.014280014238891468,0.01282604338283337,KIFAP3/RAB1A/SNCA/KIF3A/CNIH2/DCTN2/KIF5A/EXOC5/RAB3A,9
GO:0044089,positive regulation of cellular component biogenesis,15/202,498/18903,3.122045278453541e-4,0.015839195464173797,0.014226470980636858,CDC42/DNM3/NRXN1/EPHB1/SNCA/GPM6A/RIPOR2/ATAT1/FCHSD2/SLAIN1/PSMC6/CDK5R1/MAPT/ARHGAP35/LRRC4B,15
GO:0051491,positive regulation of filopodium assembly,4/202,31/18903,3.176756303511282e-4,0.015839195464173797,0.014226470980636858,CDC42/DNM3/GPM6A/RIPOR2,4
GO:0010975,regulation of neuron projection development,14/202,446/18903,3.277438484753643e-4,0.015877584826617604,0.014260951592484054,ELAVL4/DNM3/CAMSAP2/ZNF804A/CRMP1/STMN2/INPP5F/LRRC4C/MAP6/CDK5R1/MAPT/NOVA2/ARHGAP35/YWHAH,14
GO:1902600,proton transmembrane transport,8/202,160/18903,3.3023394743896743e-4,0.015877584826617604,0.014260951592484054,ATP1B1/ATP6V1A/SLC25A4/COX6A1/ATP6V0C/NDUFS7/ATP5PF/ATP5PO,8
GO:0009150,purine ribonucleotide metabolic process,14/202,447/18903,3.3520587248313027e-4,0.015877584826617604,0.014260951592484054,ATP1B1/SLC25A12/ATP6V1A/SNCA/PANK3/NUDT3/HK1/ATP6V0C/NDUFS7/ATP5PF/APP/ATP5PO/PDE9A/CASK,14
GO:0048167,regulation of synaptic plasticity,9/202,207/18903,3.974817740248787e-4,0.01851874101276566,0.01663318899068733,NSG1/SNCA/PPP3CB/JPH4/VAMP2/MAPT/RAB3A/APP/YWHAH,9
GO:0050807,regulation of synapse organization,9/202,209/18903,4.2630576872026906e-4,0.019250908574654294,0.01729080828680198,DNM3/NRXN1/ZNF804A/EPHB1/SNCA/GPM6A/CDK5R1/LRRC4B/APP,9
GO:0030901,midbrain development,6/202,91/18903,4.335179974587878e-4,0.019250908574654294,0.01729080828680198,CDC42/BASP1/INA/CALM3/ATP5PF/YWHAH,6
GO:0106027,neuron projection organization,6/202,91/18903,4.335179974587878e-4,0.019250908574654294,0.01729080828680198,CDC42/DNM3/ZNF804A/EPHB1/CDK5R1/APP,6
GO:2000649,regulation of sodium ion transmembrane transporter activity,5/202,60/18903,4.4956088865949034e-4,0.019656185316465718,0.017654820323874727,ATP1B1/SCN3B/FGF14/YWHAH/WNK3,5
GO:0051648,vesicle localization,9/202,213/18903,4.891292261315897e-4,0.021062200919181488,0.018917677406205823,KIFAP3/RAB1A/SNCA/KIF3A/CNIH2/DCTN2/KIF5A/EXOC5/RAB3A,9
GO:0009259,ribonucleotide metabolic process,14/202,466/18903,5.073373193310391e-4,0.021520188978191242,0.019329033768700238,ATP1B1/SLC25A12/ATP6V1A/SNCA/PANK3/NUDT3/HK1/ATP6V0C/NDUFS7/ATP5PF/APP/ATP5PO/PDE9A/CASK,14
GO:0050803,regulation of synapse structure or activity,9/202,215/18903,5.232824378820782e-4,0.021870127771483328,0.019643342288917023,DNM3/NRXN1/ZNF804A/EPHB1/SNCA/GPM6A/CDK5R1/LRRC4B/APP,9
GO:0046034,ATP metabolic process,9/202,217/18903,5.593693807472165e-4,0.0230395330446897,0.02069368037089245,ATP1B1/SLC25A12/ATP6V1A/HK1/ATP6V0C/NDUFS7/ATP5PF/APP/ATP5PO,9
GO:0031112,positive regulation of microtubule polymerization or depolymerization,4/202,36/18903,5.704282954408722e-4,0.02315938879489941,0.020801332578106995,STMN2/SLAIN1/CDK5R1/MAPT,4
GO:0050890,cognition,11/202,314/18903,5.833366602736017e-4,0.023197672470396127,0.020835718263902594,ELAVL4/NRXN1/PRKAR2B/BRINP1/PPP3CB/NRXN2/JPH4/MEIS2/THRA/MAPT/APP,11
GO:0010639,negative regulation of organelle organization,12/202,366/18903,5.960467872647683e-4,0.023197672470396127,0.020835718263902594,CAMSAP2/MAP4/IQCJ-SCHIP1/SNCA/SLC25A4/STMN2/ARHGEF7/LCMT1/TERF2IP/MAPT/CLIP3/DYRK1A,12
GO:0001505,regulation of neurotransmitter levels,9/202,219/18903,5.974723090159968e-4,0.023197672470396127,0.020835718263902594,SV2A/NRXN1/GAD1/SNCA/NRXN2/VAMP2/RAB3A/CALM3/CASK,9
GO:0007158,neuron cell-cell adhesion,3/202,16/18903,6.075944699307541e-4,0.023197672470396127,0.020835718263902594,NRXN1/NRXN2/CDK5R1,3
GO:0019693,ribose phosphate metabolic process,14/202,475/18903,6.121834747641483e-4,0.023197672470396127,0.020835718263902594,ATP1B1/SLC25A12/ATP6V1A/SNCA/PANK3/NUDT3/HK1/ATP6V0C/NDUFS7/ATP5PF/APP/ATP5PO/PDE9A/CASK,14
GO:0006163,purine nucleotide metabolic process,14/202,476/18903,6.248948948160393e-4,0.02329205030221179,0.020920486678344972,ATP1B1/SLC25A12/ATP6V1A/SNCA/PANK3/NUDT3/HK1/ATP6V0C/NDUFS7/ATP5PF/APP/ATP5PO/PDE9A/CASK,14
GO:0016236,macroautophagy,11/202,317/18903,6.310654022766741e-4,0.02329205030221179,0.020920486678344972,STX12/RAB1A/ATP6V1A/SLC25A4/LARP1/SNX14/PAFAH1B2/UFM1/ATP6V0C/CDK5R1/MAP1LC3A,11
GO:1902414,protein localization to cell junction,6/202,98/18903,6.436719439749388e-4,0.02345276493303559,0.021064837572729103,NRXN1/NSG1/KIF3A/NRXN2/KIF5A/MAPT,6
GO:0048488,synaptic vesicle endocytosis,5/202,66/18903,6.985812148887692e-4,0.024817097658923523,0.022290255869806125,DNM3/SNCA/PPP3CB/VAMP2/CALM3,5
GO:0140238,presynaptic endocytosis,5/202,66/18903,6.985812148887692e-4,0.024817097658923523,0.022290255869806125,DNM3/SNCA/PPP3CB/VAMP2/CALM3,5
GO:0097107,postsynaptic density assembly,3/202,17/18903,7.320045289640842e-4,0.02568341816439416,0.023068368846496486,NRXN1/NRXN2/LRRC4B,3
GO:0048813,dendrite morphogenesis,7/202,140/18903,7.775861077333302e-4,0.02694999656314786,0.024205986023791093,CDC42/ELAVL4/DNM3/EPHB1/MAP6/CDK5R1/YWHAH,7
GO:0007416,synapse assembly,8/202,184/18903,8.32509938663485e-4,0.028291223640140604,0.025410651256469123,DNM3/NRXN1/EPHB1/SNCA/GPM6A/NRXN2/LRRC4B/APP,8
GO:0048489,synaptic vesicle transport,4/202,40/18903,8.560193795217984e-4,0.028291223640140604,0.025410651256469123,SNCA/CNIH2/KIF5A/RAB3A,4
GO:0035418,protein localization to synapse,5/202,69/18903,8.561031784138256e-4,0.028291223640140604,0.025410651256469123,NRXN1/NSG1/NRXN2/KIF5A/MAPT,5
GO:1902305,regulation of sodium ion transmembrane transport,5/202,69/18903,8.561031784138256e-4,0.028291223640140604,0.025410651256469123,ATP1B1/SCN3B/FGF14/YWHAH/WNK3,5
GO:0030534,adult behavior,7/202,143/18903,8.810112027226937e-4,0.028595909609551662,0.02568431453133923,NRXN1/GIGYF2/SNCA/INPP5F/NRXN2/APP/CSTB,7
GO:0030900,forebrain development,12/202,383/18903,8.854468844618389e-4,0.028595909609551662,0.02568431453133923,ELAVL4/SIX3/DLX2/ATAT1/AKIRIN2/DLX5/ASCL1/BCL11B/CDK5R1/APLP1/ARHGAP35/APP,12
GO:0071868,cellular response to monoamine stimulus,6/202,105/18903,9.253462984225939e-4,0.02922037977907791,0.0262452020312841,NSG1/SNCA/GNAO1/APLP1/GNAS/APP,6
GO:0071870,cellular response to catecholamine stimulus,6/202,105/18903,9.253462984225939e-4,0.02922037977907791,0.0262452020312841,NSG1/SNCA/GNAO1/APLP1/GNAS/APP,6
GO:0046688,response to copper ion,4/202,41/18903,9.407035635342894e-4,0.029378895907301653,0.026387578271493954,SNCA/MAP1LC3A/APP/SOD1,4
GO:0006754,ATP biosynthetic process,6/202,106/18903,9.722840749947239e-4,0.029791789758879757,0.02675843185498849,SLC25A12/ATP6V1A/ATP6V0C/NDUFS7/ATP5PF/ATP5PO,6
GO:0099518,vesicle cytoskeletal trafficking,5/202,71/18903,9.748896719126732e-4,0.029791789758879757,0.02675843185498849,KIFAP3/RAB1A/KIF3A/CNIH2/KIF5A,5
GO:0016082,synaptic vesicle priming,3/202,19/18903,0.001026814474070169,0.03071796563481495,0.027590305812965763,SV2A/SNCA/RAB3A,3
GO:0071625,vocalization behavior,3/202,19/18903,0.001026814474070169,0.03071796563481495,0.027590305812965763,NRXN1/BRINP1/NRXN2,3
GO:0071867,response to monoamine,6/202,108/18903,0.001071635964494966,0.03139782898035766,0.028200946434078052,NSG1/SNCA/GNAO1/APLP1/GNAS/APP,6
GO:0071869,response to catecholamine,6/202,108/18903,0.001071635964494966,0.03139782898035766,0.028200946434078052,NSG1/SNCA/GNAO1/APLP1/GNAS/APP,6
GO:1904062,regulation of cation transmembrane transport,12/202,394/18903,0.0011290442632217108,0.03274228363342961,0.029408510615603102,ATP1B1/SNCA/PPP3CB/CNIH2/SCN3B/FGF14/JPH4/VAMP2/CALM3/APP/YWHAH/WNK3,12
GO:0010288,response to lead ion,3/202,20/18903,0.0011985532750660253,0.03403956742826,0.030573706808967184,MAPT/MAP1LC3A/APP,3
GO:0098698,postsynaptic specialization assembly,3/202,20/18903,0.0011985532750660253,0.03403956742826,0.030573706808967184,NRXN1/NRXN2/LRRC4B,3
GO:0009205,purine ribonucleoside triphosphate metabolic process,9/202,242/18903,0.0012097101725032581,0.03403956742826,0.030573706808967184,ATP1B1/SLC25A12/ATP6V1A/HK1/ATP6V0C/NDUFS7/ATP5PF/APP/ATP5PO,9
GO:0016079,synaptic vesicle exocytosis,6/202,111/18903,0.0012350570182399169,0.034412078880763176,0.030908289672154782,SV2A/SNCA/VAMP2/RAB3A/CALM3/CASK,6
GO:0015986,proton motive force-driven ATP synthesis,5/202,76/18903,0.0013251645557863948,0.03656424919946538,0.0328413290524477,ATP6V1A/ATP6V0C/NDUFS7/ATP5PF/ATP5PO,5
GO:0009144,purine nucleoside triphosphate metabolic process,9/202,247/18903,0.001393832935906012,0.03808916542158544,0.03421098046125586,ATP1B1/SLC25A12/ATP6V1A/HK1/ATP6V0C/NDUFS7/ATP5PF/APP/ATP5PO,9
GO:1990090,cellular response to nerve growth factor stimulus,4/202,46/18903,0.001454139188636983,0.03913793390467278,0.0351529648204865,ELAVL4/STMN2/MAPT/APP,4
GO:0031346,positive regulation of cell projection organization,11/202,352/18903,0.0014726992500091384,0.03913793390467278,0.0351529648204865,CDC42/ELAVL4/DNM3/ZNF804A/GPM6A/RIPOR2/STMN2/MAP6/ARHGEF7/MAPT/ARHGAP35,11
GO:0009199,ribonucleoside triphosphate metabolic process,9/202,249/18903,0.0014735253088669906,0.03913793390467278,0.0351529648204865,ATP1B1/SLC25A12/ATP6V1A/HK1/ATP6V0C/NDUFS7/ATP5PF/APP/ATP5PO,9
GO:0001919,regulation of receptor recycling,3/202,22/18903,0.0015938484638605669,0.041941827169367875,0.03767136963802997,NSG1/SNCA/INPP5F,3
GO:0009206,purine ribonucleoside triphosphate biosynthetic process,6/202,117/18903,0.0016184838544419152,0.0421993680213204,0.03790268804463202,SLC25A12/ATP6V1A/ATP6V0C/NDUFS7/ATP5PF/ATP5PO,6
GO:0008344,adult locomotory behavior,5/202,80/18903,0.0016661484793941313,0.0430472179858011,0.03866421112469636,GIGYF2/SNCA/INPP5F/APP/CSTB,5
GO:0009145,purine nucleoside triphosphate biosynthetic process,6/202,118/18903,0.0016903001554357034,0.04327331504040365,0.0388672872969291,SLC25A12/ATP6V1A/ATP6V0C/NDUFS7/ATP5PF/ATP5PO,6
GO:1990089,response to nerve growth factor,4/202,48/18903,0.001705352316863198,0.04327331504040365,0.0388672872969291,ELAVL4/STMN2/MAPT/APP,4
GO:0097061,dendritic spine organization,5/202,81/18903,0.0017605967595077795,0.044279787526735476,0.03977128217798198,CDC42/DNM3/ZNF804A/EPHB1/CDK5R1,5
GO:0050885,neuromuscular process controlling balance,4/202,50/18903,0.0019852034178815792,0.04949077292648639,0.04445169241332254,NRXN1/GIGYF2/JPH4/APP,4
GO:0051494,negative regulation of cytoskeleton organization,7/202,165/18903,0.002011921646916755,0.04972070713510797,0.04465821504597832,CAMSAP2/IQCJ-SCHIP1/SNCA/STMN2/ARHGEF7/CLIP3/DYRK1A,7
